,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,CHI,20,3,0,1,2,0,0,0,0,0,0,20.0,,20.0,,11:49,,,,
2,2007-08,CHI,21,4,2,-1,0,0,0,0,0,0,0,0.0,5,0.0,5,9:08,7,1,1,0
3,2009-10,CHI,23,16,5,4,3,0,0,1,1,0,0,15.0,32,15.0,32,9:36,22,2,4,0
4,2010-11,CHI,24,78,40,6,15,2,0,2,19,1,0,13.1,219,13.1,219,13:50,178,13,34,7
5,2011-12,CHI,25,71,48,-3,9,0,0,0,15,0,0,10.7,162,10.7,162,12:08,128,23,21,22
6,2012-13,CHI,26,48,25,12,9,0,0,2,14,0,0,11.0,149,11.0,149,12:48,108,13,23,11
7,2013-14,CHI,27,59,28,-6,11,0,0,2,4,0,0,11.8,179,11.8,179,11:21,105,10,10,8
8,2014-15,CHI,28,80,38,5,13,1,0,3,12,2,0,12.4,195,12.4,195,12:05,205,13,26,20
9,2015-16,CHI,29,25,2,-5,0,0,0,0,2,0,0,0.0,44,0.0,44,9:47,58,10,4,7
10,2016-17,CAR,30,7,4,-1,0,1,0,1,0,0,0,16.7,12,16.7,12,9:42,10,1,3,1
