,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,NYR,20,6,2,0,0,0,0,0,0,0,0,0.0,,0.0,,8:10,,,,
2,2007-08,NYR,21,82,79,8,13,1,0,0,20,6,0,8.9,248,8.9,248,14:30,196,30,40,23
3,2008-09,NYR,22,82,112,-6,9,3,1,7,22,5,1,6.9,306,6.9,306,16:38,251,24,32,24
4,2009-10,NYR,23,69,54,9,12,6,2,5,20,4,0,12.1,291,12.1,291,19:33,129,36,37,18
5,2010-11,NYR,24,77,100,-3,18,4,2,2,21,7,2,11.9,343,11.9,343,20:14,141,31,48,18
6,2011-12,NYR,25,77,110,16,9,0,1,1,20,2,2,7.1,256,7.1,256,16:16,207,36,37,21
7,2012-13,CBJ,26,29,76,2,1,1,0,0,11,6,1,4.0,90,4.0,90,18:24,64,17,13,6
8,2013-14,CBJ,27,76,98,5,10,4,2,2,26,6,2,8.5,339,8.5,339,18:47,234,37,32,19
9,2014-15,CBJ,28,47,43,11,12,0,1,1,16,7,0,13.0,170,13.0,170,18:04,152,11,19,19
10,2015-16,CBJ,29,75,71,-16,12,5,0,3,26,5,0,10.8,288,10.8,288,18:46,235,40,45,31
11,2016-17,CBJ,30,19,15,-2,2,0,0,1,4,1,0,10.5,46,10.5,46,17:52,58,17,10,9
