,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,MTL,23,3,0,-2,0,0,0,0,0,0,0,0.0,,0.0,,13:18,,,,
2,2007-08,MTL,24,24,8,-4,3,0,0,1,5,1,0,13.0,51,13.0,51,11:14,7,9,12,7
3,2008-09,TOR,25,78,92,-8,14,6,0,2,19,9,0,16.7,254,16.7,254,16:13,45,30,50,62
4,2009-10,TOR,26,59,10,3,7,2,1,3,22,3,0,7.9,239,7.9,239,16:48,26,27,30,40
5,2010-11,TOR,27,81,60,14,19,10,0,4,24,5,0,12.1,428,12.1,428,19:22,44,25,49,45
6,2011-12,TOR,28,74,51,0,18,5,0,2,23,5,0,14.1,326,14.1,326,17:36,56,32,49,45
7,2012-13,TOR,29,48,24,-10,9,0,0,1,4,3,0,11.3,167,11.3,167,15:34,34,20,19,32
8,2013-14,WSH,30,58,26,6,10,3,0,1,17,5,0,16.0,133,16.0,133,15:45,19,22,27,21
9,2014-15,NYI,31,51,8,3,9,0,0,2,9,1,0,11.1,168,11.1,168,14:16,11,19,26,31
10,2015-16,NYI,32,58,33,3,8,1,0,2,14,2,0,10.8,158,10.8,158,14:06,28,26,28,34
