,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,NYI,20,3,0,0,0,0,0,0,0,0,0,0.0,,0.0,,9:25,,,,
2,2007-08,NYI,21,51,22,1,7,1,0,1,6,1,0,11.9,120,11.9,120,11:40,60,6,28,16
3,2008-09,NYI,22,53,32,-17,5,2,0,0,11,7,0,9.0,164,9.0,164,16:17,90,18,32,22
4,2009-10,NYI,23,61,40,-2,16,0,1,2,12,3,3,12.8,213,12.8,213,15:25,111,31,39,29
5,2010-11,NYI,24,77,43,-17,18,5,1,3,15,7,0,13.2,356,13.2,356,18:41,118,32,55,54
6,2011-12,TOT,25,74,30,-11,5,0,0,0,10,0,0,3.6,283,3.6,283,15:27,144,22,37,33
7,2011-12,NYI,25,16,6,-11,0,0,0,0,0,0,0,0.0,49,0.0,49,13:04,36,4,9,5
8,2011-12,CGY,25,58,24,0,5,0,0,0,10,0,0,4.3,234,4.3,234,16:06,108,18,28,28
9,2012-13,TOT,26,42,20,-4,5,0,1,1,6,0,0,12.5,95,12.5,95,12:10,95,12,7,10
10,2012-13,CGY,26,33,14,-9,3,0,1,1,3,0,0,9.1,84,9.1,84,12:17,72,10,6,9
11,2012-13,CBJ,26,9,6,5,2,0,0,0,3,0,0,50.0,11,50.0,11,11:41,23,2,1,1
12,2013-14,CBJ,27,61,36,-2,5,0,0,0,11,0,0,4.7,193,4.7,193,12:04,193,14,22,15
13,2014-15,PIT,28,61,65,6,16,0,0,5,14,1,0,10.9,269,10.9,269,15:17,188,11,16,19
14,2015-16,COL,29,81,58,-9,8,2,2,3,18,6,0,8.5,251,8.5,251,17:38,173,35,31,25
15,2016-17,COL,30,17,18,0,1,1,0,0,2,0,0,7.1,51,7.1,51,15:27,34,7,9,3
