,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,DAL,23,5,0,-1,1,0,0,0,0,0,0,50.0,4,50.0,4,8:42,12,1,1,0
2,2009-10,DAL,24,5,0,1,0,0,0,0,0,0,0,0.0,4,0.0,4,8:09,6,0,1,0
3,2010-11,DAL,25,1,0,-1,0,0,0,0,0,0,0,0.0,1,0.0,1,5:50,2,0,0,1
