,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,21,479,484,49.7,-0.3,358,359,49.9,0.1,10.9,89.9,100.,52.6,47.4
2,2008-09,BUF,22,1089,996,52.2,1.8,813,755,51.8,0.9,7.4,89.8,97.2,54.1,45.9
3,2009-10,BUF,23,707,683,50.9,1.8,530,521,50.4,0.9,7.8,92.6,100.,52.6,47.4
4,2010-11,BUF,24,1255,1146,52.3,2.7,924,885,51.1,0.1,9.1,91.8,100.,54.0,46.0
5,2011-12,BUF,25,1032,987,51.1,2.1,772,755,50.6,2.0,8.6,91.5,100.,47.1,52.9
6,2012-13,BUF,26,533,722,42.5,-5.1,400,549,42.1,-4.7,8.2,93.0,101.,47.0,53.0
7,2013-14,CAR,27,1409,1338,51.3,-0.7,1051,1039,50.3,-0.8,9.6,91.4,101.,51.8,48.2
8,2014-15,TOT,28,1386,1182,54.0,3.0,999,890,52.9,2.5,6.7,91.5,98.1,49.8,50.2
9,2014-15,CAR,28,1128,1007,52.8,2.2,829,750,52.5,2.3,6.4,91.0,97.4,48.8,51.2
10,2014-15,LAK,28,258,175,59.6,7.6,170,140,54.8,3.8,7.9,94.0,101.,54.1,45.9
11,2015-16,EDM,29,1347,1398,49.1,0.1,971,1017,48.8,0.5,7.3,91.1,98.3,45.8,54.2
12,2016-17,EDM,30,362,336,51.9,-1.8,265,238,52.7,-1.0,10.1,93.4,103.,52.1,47.9
