,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,21,1146,1215,48.5,4.7,912,919,49.8,4.8,11.5,91.8,103.,53.2,46.8
2,2008-09,PIT,22,1116,1291,46.4,-1.9,849,920,48.0,-1.4,14.0,91.2,105.,63.6,36.4
3,2009-10,PIT,23,1068,1011,51.4,-1.9,823,749,52.4,-2.6,9.3,88.6,97.8,59.0,41.0
4,2010-11,PIT,24,696,526,57.0,6.2,508,399,56.0,4.8,8.2,88.5,96.6,56.1,43.9
5,2011-12,PIT,25,1431,1049,57.7,4.5,1072,763,58.4,4.7,10.5,89.5,100.,65.8,34.2
6,2012-13,PIT,26,517,389,57.1,9.2,394,291,57.5,7.0,8.2,91.9,100.,63.4,36.6
7,2013-14,PIT,27,932,803,53.7,6.1,690,618,52.8,3.4,10.9,90.6,101.,60.6,39.4
8,2014-15,PIT,28,1132,909,55.5,4.2,827,692,54.4,2.4,8.8,91.6,100.,56.9,43.1
9,2015-16,PIT,29,895,730,55.1,4.7,684,584,53.9,3.1,7.5,91.5,99.0,65.7,34.3
10,2016-17,PIT,30,375,335,52.8,1.7,271,253,51.7,-2.2,10.0,91.4,101.,75.7,24.3
