,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,WSH,22,1634,1194,57.8,5.2,1229,916,57.3,4.5,8.6,90.7,99.3,56.4,43.6
2,2008-09,WSH,23,1469,1094,57.3,2.2,1062,845,55.7,-0.5,9.7,92.2,101.,62.9,37.1
3,2009-10,WSH,24,1509,1268,54.3,1.1,1049,972,51.9,-0.7,13.1,92.1,105.,56.9,43.1
4,2010-11,WSH,25,914,802,53.3,1.2,642,582,52.5,0.3,7.6,92.6,100.,52.0,48.0
5,2011-12,WSH,26,545,504,52.0,0.5,393,363,52.0,-0.5,10.1,92.0,102.,50.3,49.7
6,2012-13,WSH,27,623,655,48.7,-3.4,458,486,48.5,-3.0,7.4,92.6,99.9,47.2,52.8
7,2013-14,WSH,28,1290,1182,52.2,4.4,947,889,51.6,4.1,7.3,90.8,98.1,55.6,44.4
8,2014-15,WSH,29,1080,956,53.0,2.6,799,703,53.2,2.7,9.0,93.4,102.,60.0,40.0
9,2015-16,DET,30,1213,942,56.3,6.1,930,756,55.2,6.8,7.0,91.0,98.0,70.5,29.5
10,2016-17,DET,31,347,408,46.0,0.2,261,308,45.9,0.5,8.0,93.1,101.,48.9,51.1
