,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,22,620,642,49.1,-1.3,479,472,50.4,-0.6,10.9,90.2,101.,51.9,48.1
2,2008-09,BUF,23,886,931,48.8,-1.4,694,711,49.4,-0.9,9.0,92.4,101.,46.9,53.1
3,2009-10,BUF,24,768,763,50.2,-0.5,597,597,50.0,-0.7,9.0,92.3,101.,49.6,50.4
4,2010-11,BUF,25,766,758,50.3,-2.0,580,594,49.4,-3.6,11.0,93.6,104.,56.8,43.2
5,2011-12,BUF,26,1094,1090,50.1,0.8,802,843,48.8,-0.7,9.1,92.4,101.,54.0,46.0
6,2012-13,BUF,27,509,589,46.4,0.7,372,462,44.6,-0.7,6.5,90.4,96.9,54.9,45.1
7,2013-14,BUF,28,855,1118,43.3,-2.2,632,881,41.8,-4.5,7.9,91.3,99.2,46.7,53.3
8,2014-15,TOT,29,770,1083,41.6,-0.6,583,784,42.6,0.3,8.7,91.3,100.,46.0,54.0
9,2014-15,BUF,29,416,732,36.2,-1.4,310,532,36.8,-1.6,8.2,90.7,98.9,40.7,59.3
10,2014-15,WPG,29,354,351,50.2,-2.5,273,252,52.0,0.6,9.3,92.9,102.,53.9,46.1
11,2015-16,WPG,30,1040,984,51.4,0.2,777,729,51.6,0.6,7.1,87.6,94.7,53.7,46.3
12,2016-17,WPG,31,88,113,43.8,-6.0,64,88,42.1,-6.8,11.9,95.5,107.,39.0,61.0
