,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CHI,21,142,140,50.4,-2.0,104,108,49.1,-0.9,8.1,89.4,97.6,52.9,47.1
2,2008-09,CHI,22,921,732,55.7,-0.8,719,583,55.2,-1.3,7.6,92.9,100.,59.4,40.6
3,2009-10,CHI,23,992,780,56.0,-3.6,758,572,57.0,-4.1,8.0,90.3,98.2,52.3,47.7
4,2010-11,TOT,24,1117,1128,49.8,-0.1,777,786,49.7,0.5,7.8,91.0,98.8,52.5,47.5
5,2010-11,TOR,24,779,764,50.5,0.9,540,519,51.0,2.0,7.3,89.5,96.7,53.6,46.4
6,2010-11,PHI,24,338,364,48.1,-2.2,237,267,47.0,-2.6,8.9,93.9,102.,50.2,49.8
7,2011-12,FLA,25,1008,986,50.6,0.0,783,751,51.0,0.3,8.9,92.2,101.,56.1,43.9
8,2012-13,FLA,26,87,114,43.3,-8.1,62,88,41.3,-10.,9.5,82.1,91.6,64.6,35.4
9,2013-14,TOT,27,948,790,54.5,0.1,698,612,53.3,-2.1,8.8,90.5,99.3,62.1,37.9
10,2013-14,FLA,27,226,210,51.8,6.1,176,171,50.7,2.3,8.7,85.9,94.7,51.9,48.1
11,2013-14,CHI,27,722,580,55.5,-1.9,522,441,54.2,-3.5,8.8,92.2,101.,65.8,34.2
12,2014-15,CHI,28,882,750,54.0,0.6,636,578,52.4,-0.3,8.6,93.8,102.,67.4,32.6
13,2015-16,TOT,29,1138,839,57.6,6.2,829,637,56.5,5.3,6.8,90.8,97.6,59.7,40.3
14,2015-16,CAR,29,990,744,57.1,6.1,725,570,56.0,5.6,6.0,90.5,96.5,59.7,40.3
15,2015-16,LAK,29,148,95,60.9,7.8,104,67,60.8,6.0,12.9,93.5,106.,59.5,40.5
16,2016-17,CGY,30,163,171,48.8,0.7,111,126,46.8,-1.8,12.9,95.3,108.,52.1,47.9
