,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,21,482,528,47.7,1.7,369,400,48.0,0.2,7.5,94.4,101.,40.1,59.9
2,2008-09,PIT,22,813,731,52.7,5.1,593,546,52.1,2.0,10.0,93.1,103.,47.6,52.4
3,2009-10,PIT,23,816,674,54.8,0.7,602,515,53.9,-2.1,8.5,92.6,101.,51.5,48.5
4,2010-11,PIT,24,1075,847,55.9,4.9,796,637,55.5,4.3,6.7,92.5,99.2,52.7,47.3
5,2011-12,PIT,25,853,621,57.9,3.7,653,475,57.9,2.8,7.5,92.3,99.8,56.5,43.5
6,2012-13,PIT,26,467,473,49.7,1.0,345,344,50.1,-0.1,5.8,90.9,96.8,51.6,48.4
7,2013-14,SJS,27,834,764,52.2,-1.8,601,531,53.1,-2.1,6.2,90.4,96.6,49.3,50.7
8,2014-15,TOT,28,462,387,54.4,1.6,312,287,52.1,-0.1,7.3,90.5,97.8,53.2,46.8
9,2014-15,SJS,28,309,259,54.4,1.6,203,190,51.7,-0.1,7.4,91.7,99.0,53.8,46.2
10,2014-15,NYI,28,153,128,54.4,1.7,109,97,52.9,-0.3,7.1,88.4,95.5,52.1,47.9
11,2015-16,NJD,29,452,452,50.0,5.3,348,348,50.0,4.4,6.0,89.1,95.0,43.2,56.8
