,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,EDM,21,741,942,44.0,-4.6,574,708,44.8,-4.0,8.0,90.4,98.5,44.5,55.5
2,2008-09,EDM,22,605,798,43.1,-7.2,471,603,43.9,-6.1,8.1,91.9,100.,49.9,50.1
3,2009-10,EDM,23,723,853,45.9,-0.8,550,611,47.4,0.6,9.0,92.7,101.,45.9,54.1
4,2010-11,EDM,24,1099,1228,47.2,2.0,793,897,46.9,2.5,8.0,91.0,99.0,47.3,52.7
5,2011-12,EDM,25,1105,1252,46.9,-1.7,829,883,48.4,-1.0,9.2,91.6,100.,48.4,51.6
6,2012-13,EDM,26,652,832,43.9,-4.5,506,612,45.3,-1.8,8.5,92.5,101.,47.5,52.5
7,2013-14,TOT,27,845,1171,41.9,-7.5,627,791,44.2,-5.5,7.9,91.5,99.3,44.4,55.6
8,2013-14,EDM,27,192,249,43.5,-10.,140,166,45.8,-5.0,11.2,86.5,97.7,36.0,64.0
9,2013-14,CGY,27,653,922,41.5,-7.2,487,625,43.8,-5.7,6.9,92.9,99.8,46.7,53.3
10,2014-15,CGY,28,313,436,41.8,-4.6,234,291,44.6,-2.7,5.1,89.8,94.9,40.8,59.2
11,2015-16,CGY,29,213,243,46.7,-2.9,165,164,50.2,0.4,6.7,86.5,93.2,47.7,52.3
