,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,TOT,24,224,197,53.2,-1.0,165,148,52.7,0.0,4.2,88.9,93.1,53.2,46.8
2,2008-09,CGY,24,147,84,63.6,5.1,107,66,61.8,6.1,3.9,87.8,91.7,58.5,41.5
3,2008-09,PHX,24,77,113,40.5,-3.3,58,82,41.4,-3.7,4.7,89.8,94.5,42.9,57.1
4,2009-10,TOT,25,481,416,53.6,3.1,367,310,54.2,4.9,9.2,93.9,103.,56.3,43.7
5,2009-10,CGY,25,264,222,54.3,1.8,204,164,55.4,5.0,9.0,94.5,103.,61.2,38.8
6,2009-10,NYR,25,217,194,52.8,6.0,163,146,52.8,5.4,9.6,93.3,102.,50.0,50.0
7,2010-11,NYR,26,852,931,47.8,-3.5,646,659,49.5,-3.8,6.3,93.0,99.3,41.5,58.5
8,2011-12,NYR,27,601,754,44.4,-6.5,443,520,46.0,-7.1,8.0,92.3,100.,33.1,66.9
9,2012-13,MTL,28,386,381,50.3,-2.4,282,267,51.4,-1.0,10.8,94.1,104.,46.2,53.8
10,2013-14,MTL,29,419,587,41.7,-8.4,307,391,44.0,-6.7,7.9,92.7,100.,40.5,59.5
11,2014-15,MTL,30,699,850,45.1,-4.0,518,577,47.3,-1.7,7.3,94.7,101.,35.7,64.3
12,2015-16,VAN,31,320,401,44.4,-1.2,233,300,43.7,-2.0,5.0,94.8,99.8,44.2,55.8
