,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYR,21,962,689,58.3,2.7,749,537,58.2,1.2,7.9,90.5,98.5,64.1,35.9
2,2008-09,NYR,22,1144,912,55.6,2.3,848,724,53.9,-0.1,7.5,91.2,98.7,57.0,43.0
3,2009-10,NYR,23,1047,982,51.6,1.5,786,737,51.6,1.6,9.5,91.4,100.,47.3,52.7
4,2010-11,NYR,24,1075,1110,49.2,-1.9,816,810,50.2,-2.1,9.7,89.4,99.1,48.1,51.9
5,2011-12,NYR,25,911,904,50.2,0.8,677,641,51.4,-0.7,8.6,93.4,102.,41.3,58.7
6,2012-13,CBJ,26,357,306,53.8,8.7,249,234,51.6,6.1,9.2,92.3,101.,51.7,48.3
7,2013-14,CBJ,27,1023,952,51.8,0.2,759,718,51.4,-0.2,8.7,92.1,100.,46.4,53.6
8,2014-15,CBJ,28,607,561,52.0,4.3,449,423,51.5,4.0,11.6,90.8,102.,46.9,53.1
9,2015-16,CBJ,29,1098,1086,50.3,2.4,799,792,50.2,1.9,8.4,89.4,97.8,44.3,55.7
10,2016-17,CBJ,30,280,321,46.6,-5.3,187,247,43.1,-10.,8.6,92.2,100.,43.9,56.1
