,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,NSH,23,75,64,54.0,-0.1,48,55,46.6,-5.0,2.8,87.8,90.6,57.5,42.5
2,2009-10,NSH,24,227,226,50.1,-3.5,171,168,50.4,-2.9,3.2,92.2,95.5,54.1,45.9
3,2010-11,FLA,25,1021,1029,49.8,-1.8,757,795,48.8,-2.4,7.8,90.2,98.0,53.0,47.0
4,2011-12,FLA,26,603,605,49.9,-0.5,457,457,50.0,-2.2,4.7,92.5,97.2,53.8,46.2
5,2012-13,TOT,27,352,342,50.7,0.9,253,260,49.3,-1.0,3.7,90.6,94.2,51.2,48.8
6,2012-13,FLA,27,221,233,48.7,-2.2,160,176,47.6,-3.4,4.8,91.0,95.8,54.4,45.6
7,2012-13,WPG,27,131,109,54.6,6.4,93,84,52.5,3.4,1.7,89.7,91.3,44.9,55.1
8,2013-14,VAN,28,761,752,50.3,-1.0,578,527,52.3,0.4,8.5,92.2,100.,43.3,56.7
9,2014-15,TOT,29,917,1017,47.4,-0.7,683,780,46.7,-1.7,9.2,91.6,100.,43.3,56.7
10,2014-15,TOR,29,670,766,46.7,0.9,504,599,45.7,-0.4,10.6,92.4,103.,40.6,59.4
11,2014-15,NSH,29,247,251,49.6,-4.7,179,181,49.7,-4.7,5.3,88.8,94.1,52.6,47.4
12,2015-16,ANA,30,587,568,50.8,-1.7,444,423,51.2,-2.3,5.5,92.8,98.3,58.5,41.5
