,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,VAN,21,1033,999,50.8,1.9,811,770,51.3,2.0,8.8,92.4,101.,52.6,47.4
2,2008-09,VAN,22,1060,1117,48.7,-1.1,811,857,48.6,-0.8,9.3,93.2,102.,50.3,49.7
3,2009-10,VAN,23,1280,1183,52.0,-0.3,972,890,52.2,0.2,7.7,91.9,99.6,54.9,45.1
4,2010-11,VAN,24,986,865,53.3,0.3,754,646,53.9,2.2,8.8,93.1,101.,59.2,40.8
5,2011-12,VAN,25,1463,1311,52.7,-1.6,1065,994,51.7,-1.5,8.6,91.4,100.,59.1,40.9
6,2012-13,VAN,26,759,699,52.1,-1.8,576,542,51.5,-0.4,7.5,91.9,99.5,56.9,43.1
7,2013-14,VAN,27,1195,1070,52.8,-2.4,849,778,52.2,-2.5,3.6,89.8,93.4,51.9,48.1
8,2014-15,VAN,28,1249,1180,51.4,3.4,938,830,53.1,4.6,8.5,91.9,100.,48.6,51.4
9,2015-16,VAN,29,776,864,47.3,-0.2,606,613,49.7,2.9,8.7,90.0,98.7,42.4,57.6
10,2016-17,VAN,30,362,356,50.4,0.2,261,261,50.0,0.4,6.1,89.5,95.6,51.6,48.4
