,gm_result,age,ith_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,ShotHand,Position,Url,Name,response_assists,response_goal,response_points,Year,Height,Weight,Drafts,draft_years
16,1.0,21.338,18.5,0.6,0.2,0.5,0.1,0.4,0.2,0.0,0.0,,,,16.3,11.768,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2013.0,188,195,20.0,2010.0
17,1.0,21.347,19.5,0.5,0.1,0.6,0.0,0.4,0.1,0.0,0.0,,,,16.4,12.098,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,1.0,3.0,2013.0,188,195,20.0,2010.0
18,0.9,21.357,20.5,0.5,0.1,0.6,-0.1,0.4,0.1,0.0,0.0,,,,16.4,12.151,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2013.0,188,195,20.0,2010.0
19,0.8,21.367,21.5,0.4,0.1,0.5,-0.1,0.2,0.1,0.0,0.0,,,,16.1,12.411,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,3.0,1.0,4.0,2013.0,188,195,20.0,2010.0
20,0.8,21.42,19.9,0.5,0.1,0.6,0.1,0.2,0.1,0.0,0.0,,,,16.5,12.606,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,3.0,1.0,4.0,2013.0,188,195,20.0,2010.0
21,0.8,21.473,18.3,0.5,0.1,0.5,0.1,0.2,0.1,0.0,0.0,,,,16.6,12.74,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,4.0,1.0,5.0,2013.0,188,195,20.0,2010.0
22,0.8,21.526,16.7,0.5,0.1,0.5,0.2,0.2,0.1,0.0,0.0,,,,17.7,13.515,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,4.0,0.0,4.0,2013.0,188,195,20.0,2010.0
23,0.7,21.577,15.1,0.5,0.0,0.6,0.2,0.2,0.0,0.0,0.0,,,,18.5,14.079,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,4.0,0.0,4.0,2013.0,188,195,20.0,2010.0
24,0.6,21.913,5.5,0.6,0.0,0.2,-0.1,0.0,0.0,0.0,0.0,,,,16.6,12.715,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2014.0,188,195,20.0,2010.0
25,0.6,21.926,6.5,0.5,0.1,0.1,-0.1,0.0,0.1,0.0,0.0,,,,16.4,12.713,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2014.0,188,195,20.0,2010.0
26,0.6,21.94,7.5,0.5,0.1,0.1,-0.1,0.0,0.1,0.0,0.0,,,,15.5,12.243,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2014.0,188,195,20.0,2010.0
27,0.6,21.987,8.5,0.4,0.2,0.1,-0.1,0.0,0.2,0.0,0.0,,,,15.1,12.166,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2014.0,188,195,20.0,2010.0
28,0.7,22.034,9.5,0.5,0.2,0.1,0.1,0.0,0.2,0.0,0.0,,,,14.6,11.887,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2014.0,188,195,20.0,2010.0
29,0.6,22.081,10.5,0.6,0.2,0.1,0.0,0.0,0.2,0.0,0.0,,,,15.8,12.939,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2014.0,188,195,20.0,2010.0
30,0.7,22.121,11.5,0.6,0.3,0.1,0.2,0.0,0.3,0.0,0.0,,,,16.2,13.346,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2014.0,188,195,20.0,2010.0
31,0.7,22.16,12.5,0.5,0.3,0.1,0.0,0.0,0.3,0.0,0.0,,,,16.7,13.905,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,2.0,2.0,2014.0,188,195,20.0,2010.0
32,0.7,22.199,13.5,0.4,0.3,0.1,-0.2,0.0,0.3,0.0,0.0,,,,17.4,14.179,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2014.0,188,195,20.0,2010.0
33,0.8,22.238,14.5,0.5,0.3,0.1,-0.1,0.0,0.3,0.0,0.0,,,,18.1,14.603,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2014.0,188,195,20.0,2010.0
34,0.7,22.277,15.5,0.5,0.3,0.1,-0.2,0.0,0.3,0.0,0.0,,,,18.7,14.753,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2014.0,188,195,20.0,2010.0
35,0.6,22.317,16.5,0.6,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,,,,19.1,15.085,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2014.0,188,195,20.0,2010.0
36,0.5,22.414,15.4,0.5,0.2,0.2,-0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,19.2,15.061,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2014.0,188,195,20.0,2010.0
37,0.5,22.477,14.3,0.5,0.1,0.2,-0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,19.2,14.603,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2014.0,188,195,20.0,2010.0
38,0.5,22.54,13.2,0.5,0.1,0.1,-0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,19.1,14.278,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2014.0,188,195,20.0,2010.0
39,0.6,22.604,12.1,0.4,0.2,0.3,-0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.0,19.2,14.001,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2014.0,188,195,20.0,2010.0
40,0.6,23.012,5.5,0.5,0.1,0.5,-0.1,0.2,0.1,0.0,0.0,0.0,0.5,0.0,19.5,13.999,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,1.0,3.0,2015.0,188,195,20.0,2010.0
41,0.6,23.027,6.5,0.6,0.2,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.5,0.0,21.0,14.791,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,1.0,3.0,2015.0,188,195,20.0,2010.0
42,0.6,23.043,7.5,0.6,0.2,0.5,0.1,0.2,0.2,0.0,0.0,0.0,0.5,0.0,21.5,15.492,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,4.0,1.0,5.0,2015.0,188,195,20.0,2010.0
43,0.6,23.059,8.5,0.6,0.2,0.5,0.2,0.2,0.2,0.0,0.0,0.0,0.5,0.0,21.9,15.897,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,3.0,0.0,3.0,2015.0,188,195,20.0,2010.0
44,0.5,23.075,9.5,0.6,0.1,0.3,-0.2,0.2,0.1,0.0,0.0,0.0,0.3,0.0,21.8,16.267,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,3.0,0.0,3.0,2015.0,188,195,20.0,2010.0
45,0.5,23.091,10.5,0.6,0.1,0.3,-0.3,0.4,0.1,0.0,0.0,0.0,0.3,0.0,21.6,15.914,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,3.0,1.0,4.0,2015.0,188,195,20.0,2010.0
46,0.5,23.107,11.5,0.6,0.2,0.3,-0.2,0.2,0.2,0.0,0.0,0.0,0.3,0.0,21.2,15.85,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,3.0,1.0,4.0,2015.0,188,195,20.0,2010.0
47,0.4,23.123,12.5,0.7,0.2,0.3,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.0,21.9,16.332,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2015.0,188,195,20.0,2010.0
48,0.4,23.131,13.5,0.7,0.2,0.1,-0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.0,21.7,16.246,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
49,0.3,23.138,14.5,0.6,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,21.6,16.009,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
50,0.3,23.146,15.5,0.6,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,21.1,15.314,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
51,0.4,23.156,16.5,0.6,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,20.4,15.027,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
52,0.4,23.165,17.5,0.6,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,20.0,14.551,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
53,0.3,23.174,18.5,0.5,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.2,0.0,19.9,14.44,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
54,0.3,23.182,19.5,0.6,0.1,0.2,0.2,0.4,0.1,0.0,0.0,0.0,0.2,0.0,19.5,13.934,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
55,0.3,23.191,20.5,0.6,0.1,0.2,0.3,0.4,0.1,0.0,0.0,0.0,0.2,0.0,18.6,13.435,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
56,0.4,23.2,21.5,0.6,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.2,0.0,18.5,13.307,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
57,0.5,23.209,22.5,0.6,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.2,0.0,17.9,13.058,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2015.0,188,195,20.0,2010.0
58,0.5,23.217,23.5,0.5,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,17.0,12.174,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2015.0,188,195,20.0,2010.0
59,0.6,23.226,24.5,0.6,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,16.5,11.773,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2015.0,188,195,20.0,2010.0
60,0.6,23.235,25.5,0.5,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.2,0.0,16.2,11.727,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2015.0,188,195,20.0,2010.0
61,0.6,23.241,26.5,0.4,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,15.6,11.137,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
62,0.6,23.247,27.5,0.4,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.0,15.1,10.817,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
63,0.6,23.253,28.5,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,10.292,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
64,0.7,23.26,29.5,0.4,0.0,0.0,-0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.9,10.355,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
65,0.7,23.266,30.5,0.4,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,10.747,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
66,0.6,23.272,31.5,0.5,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,10.797,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
67,0.5,23.278,32.5,0.4,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,11.006,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
68,0.4,23.284,33.5,0.4,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,10.845,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
69,0.4,23.289,34.5,0.3,0.0,0.0,-0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.7,10.733,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
70,0.4,23.294,35.5,0.4,0.0,0.0,-0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.7,10.523,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
71,0.3,23.3,36.5,0.4,0.0,0.1,-0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.0,15.5,11.133,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
72,0.3,23.306,37.5,0.5,0.0,0.1,-0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.0,16.2,11.486,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
73,0.4,23.311,38.5,0.6,0.0,0.1,-0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,16.1,11.319,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
74,0.3,23.316,39.5,0.6,0.0,0.1,-0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,15.9,10.796,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
75,0.3,23.322,40.5,0.5,0.0,0.1,-0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,15.5,10.428,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
76,0.3,23.327,41.5,0.4,0.0,0.1,-0.3,0.8,0.0,0.0,0.0,0.0,0.1,0.0,15.6,10.415,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
77,0.3,23.333,42.5,0.4,0.1,0.1,-0.2,0.8,0.1,0.0,0.0,0.0,0.1,0.0,15.4,9.886,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
78,0.3,23.339,43.5,0.5,0.1,0.1,-0.1,0.8,0.1,0.0,0.0,0.0,0.1,0.0,16.0,10.382,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
79,0.3,23.345,44.5,0.5,0.1,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.1,0.0,16.1,10.412,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2015.0,188,195,20.0,2010.0
80,0.3,23.399,40.6,0.4,0.1,0.1,-0.1,0.8,0.1,0.0,0.0,0.0,0.1,0.0,17.1,10.992,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2015.0,188,195,20.0,2010.0
81,0.3,23.453,36.7,0.4,0.1,0.0,-0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,16.8,10.982,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
82,0.2,23.508,32.8,0.4,0.2,0.0,-0.1,0.8,0.2,0.0,0.0,0.0,0.0,0.0,16.9,11.105,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
83,0.2,23.567,28.9,0.3,0.3,0.0,0.1,0.8,0.3,0.0,0.0,0.0,0.0,0.0,17.5,11.715,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,1.0,1.0,2015.0,188,195,20.0,2010.0
84,0.6,23.917,5.5,0.3,0.2,0.2,-0.3,0.4,0.2,0.0,0.0,0.1,0.1,0.0,19.3,13.212,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2016.0,188,195,20.0,2010.0
85,0.6,23.927,6.5,0.4,0.2,0.2,-0.3,0.2,0.2,0.0,0.0,0.1,0.1,0.0,18.9,13.225,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2016.0,188,195,20.0,2010.0
86,0.6,23.936,7.5,0.4,0.2,0.2,-0.6,0.0,0.2,0.0,0.0,0.1,0.1,0.0,18.8,12.775,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2016.0,188,195,20.0,2010.0
87,0.7,23.945,8.5,0.4,0.2,0.2,-0.6,0.0,0.1,0.1,0.0,0.1,0.1,0.0,18.4,12.597,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
88,0.7,23.951,9.5,0.5,0.1,0.3,-0.7,0.2,0.0,0.1,0.0,0.1,0.2,0.0,18.6,12.655,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2016.0,188,195,20.0,2010.0
89,0.6,23.957,10.5,0.5,0.1,0.3,-0.7,0.2,0.0,0.1,0.0,0.1,0.2,0.0,19.1,12.805,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
90,0.6,23.963,11.5,0.6,0.1,0.2,-0.7,0.2,0.0,0.1,0.0,0.0,0.2,0.0,19.2,12.885,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
91,0.5,23.969,12.5,0.6,0.1,0.2,-0.7,0.2,0.0,0.1,0.0,0.0,0.2,0.0,18.8,12.505,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2016.0,188,195,20.0,2010.0
92,0.4,23.975,13.5,0.7,0.1,0.2,-0.7,0.2,0.0,0.1,0.0,0.0,0.2,0.0,18.7,12.677,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,1.0,3.0,2016.0,188,195,20.0,2010.0
93,0.5,23.981,14.5,0.7,0.1,0.3,-0.6,0.4,0.0,0.1,0.0,0.1,0.2,0.0,18.0,12.437,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2016.0,188,195,20.0,2010.0
94,0.4,23.987,15.5,0.6,0.1,0.3,-0.3,0.4,0.0,0.1,0.0,0.1,0.2,0.0,18.0,12.307,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2016.0,188,195,20.0,2010.0
95,0.4,23.993,16.5,0.5,0.1,0.3,-0.1,0.4,0.0,0.1,0.0,0.1,0.2,0.0,18.2,12.4,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,1.0,2.0,2016.0,188,195,20.0,2010.0
96,0.5,24.0,17.5,0.5,0.3,0.3,0.4,0.4,0.2,0.1,0.0,0.1,0.2,0.0,18.9,13.002,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
97,0.4,24.007,18.5,0.5,0.2,0.3,0.4,0.4,0.2,0.0,0.0,0.1,0.2,0.0,19.8,13.615,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
98,0.3,24.014,19.5,0.5,0.2,0.2,0.3,0.2,0.2,0.0,0.0,0.1,0.1,0.0,18.8,12.829,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2016.0,188,195,20.0,2010.0
99,0.4,24.032,20.5,0.5,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.1,0.1,0.0,18.0,12.279,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,0.0,2.0,2016.0,188,195,20.0,2010.0
100,0.3,24.065,21.5,0.5,0.2,0.2,0.3,0.4,0.2,0.0,0.0,0.1,0.1,0.0,17.5,11.659,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,2.0,4.0,2016.0,188,195,20.0,2010.0
101,0.4,24.098,22.5,0.5,0.2,0.2,0.4,0.4,0.2,0.0,0.0,0.1,0.1,0.0,18.1,12.357,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,2.0,2.0,4.0,2016.0,188,195,20.0,2010.0
102,0.5,24.131,23.5,0.4,0.2,0.2,0.4,0.4,0.2,0.0,0.0,0.1,0.1,0.0,17.2,11.592,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,2.0,3.0,2016.0,188,195,20.0,2010.0
103,0.5,24.164,24.5,0.5,0.2,0.2,0.5,0.2,0.2,0.0,0.0,0.0,0.2,0.0,17.1,11.512,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,2.0,2.0,2016.0,188,195,20.0,2010.0
104,0.6,24.196,25.5,0.6,0.2,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.1,0.0,16.2,10.967,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,2.0,2.0,2016.0,188,195,20.0,2010.0
105,0.7,24.229,26.5,0.6,0.2,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,15.5,10.417,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2016.0,188,195,20.0,2010.0
106,0.7,24.261,27.5,0.7,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,14.2,9.627,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,0.0,0.0,0.0,2016.0,188,195,20.0,2010.0
107,0.8,24.293,28.5,0.6,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,13.0,8.791,,,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
108,0.8,24.376,26.2,0.5,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,13.4,9.159,1.0,0.0,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
109,0.8,24.449,23.9,0.5,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,13.6,9.506,1.5,0.0,0.0,0.0,R,R,b/bennebe01,Beau Bennett,1.0,0.0,1.0,2016.0,188,195,20.0,2010.0
