,gm_result,age,ith_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,ShotHand,Position,Url,Name,response_assists,response_goal,response_points,Year,Height,Weight,Drafts,draft_years
0,0.7,21.385,5.5,0.6,0.1,0.3,-0.3,0.6,0.0,0.1,0.0,,,,13.3,9.629,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,3.0,1.0,4.0,2010.0,193,198,54.0,2006.0
1,0.7,21.391,6.5,0.6,0.2,0.3,-0.1,0.4,0.1,0.1,0.0,,,,12.7,9.23,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,3.0,1.0,4.0,2010.0,193,198,54.0,2006.0
2,0.7,21.397,7.5,0.6,0.3,0.3,0.0,0.2,0.2,0.1,0.0,,,,12.3,8.869,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,3.0,1.0,4.0,2010.0,193,198,54.0,2006.0
3,0.6,21.403,8.5,0.6,0.3,0.3,0.0,0.2,0.2,0.1,0.0,,,,12.1,8.8,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,2.0,1.0,3.0,2010.0,193,198,54.0,2006.0
4,0.5,21.409,9.5,0.6,0.3,0.3,0.2,0.2,0.2,0.1,0.0,,,,13.3,9.471,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,2.0,0.0,2.0,2010.0,193,198,54.0,2006.0
5,0.5,21.415,10.5,0.6,0.2,0.3,0.3,0.2,0.2,0.0,0.0,,,,13.4,9.564,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
6,0.4,21.421,11.5,0.5,0.2,0.1,0.0,0.2,0.2,0.0,0.0,,,,13.7,9.615,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,2.0,2.0,2010.0,193,198,54.0,2006.0
7,0.4,21.427,12.5,0.4,0.2,0.1,-0.1,0.2,0.2,0.0,0.0,,,,14.0,9.992,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,2.0,2.0,2010.0,193,198,54.0,2006.0
8,0.3,21.433,13.5,0.4,0.2,0.1,0.0,0.0,0.2,0.0,0.0,,,,15.1,10.748,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,2.0,3.0,2010.0,193,198,54.0,2006.0
9,0.3,21.439,14.5,0.4,0.3,0.1,0.1,0.0,0.3,0.0,0.0,,,,16.1,11.522,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,2.0,3.0,2010.0,193,198,54.0,2006.0
10,0.4,21.446,15.5,0.3,0.3,0.1,0.2,0.2,0.3,0.0,0.0,,,,17.3,12.259,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,1.0,2.0,2010.0,193,198,54.0,2006.0
11,0.4,21.452,16.5,0.4,0.2,0.1,0.1,0.2,0.2,0.0,0.0,,,,18.3,13.098,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,0.0,1.0,2010.0,193,198,54.0,2006.0
12,0.3,21.46,17.5,0.4,0.1,0.1,0.1,0.2,0.1,0.0,0.0,,,,19.1,13.838,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,0.0,1.0,2010.0,193,198,54.0,2006.0
13,0.4,21.467,18.5,0.5,0.2,0.3,0.2,0.2,0.2,0.0,0.0,,,,20.2,14.755,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
14,0.5,21.474,19.5,0.5,0.2,0.2,-0.1,0.2,0.2,0.0,0.0,,,,19.7,14.384,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
15,0.4,21.481,20.5,0.4,0.2,0.3,-0.2,0.4,0.2,0.0,0.0,,,,20.1,15.013,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
16,0.4,21.488,21.5,0.4,0.2,0.3,-0.1,0.4,0.2,0.0,0.0,,,,20.6,15.277,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
17,0.3,21.495,22.5,0.5,0.2,0.3,-0.3,0.4,0.2,0.0,0.0,,,,21.3,15.695,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,2.0,2.0,4.0,2010.0,193,198,54.0,2006.0
18,0.4,21.502,23.5,0.5,0.2,0.4,-0.3,0.4,0.2,0.0,0.0,,,,20.9,15.545,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,2.0,1.0,3.0,2010.0,193,198,54.0,2006.0
19,0.4,21.509,24.5,0.5,0.1,0.4,-0.3,0.4,0.1,0.0,0.0,,,,20.3,15.365,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,3.0,1.0,4.0,2010.0,193,198,54.0,2006.0
20,0.3,21.516,25.5,0.5,0.1,0.4,-0.3,0.4,0.1,0.0,0.0,,,,19.7,14.803,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,3.0,1.0,4.0,2010.0,193,198,54.0,2006.0
21,0.3,21.523,26.5,0.5,0.1,0.4,-0.3,0.4,0.1,0.0,0.0,,,,19.0,14.264,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,3.0,1.0,4.0,2010.0,193,198,54.0,2006.0
22,0.3,21.529,27.5,0.5,0.1,0.4,-0.3,0.4,0.1,0.0,0.0,,,,18.5,13.654,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,2.0,0.0,2.0,2010.0,193,198,54.0,2006.0
23,0.2,21.535,28.5,0.5,0.0,0.2,-0.3,0.4,0.0,0.0,0.0,,,,17.5,12.809,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,2.0,0.0,2.0,2010.0,193,198,54.0,2006.0
24,0.2,21.541,29.5,0.5,0.1,0.2,-0.2,0.4,0.1,0.0,0.0,,,,16.7,12.379,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,0.0,1.0,2010.0,193,198,54.0,2006.0
25,0.3,21.547,30.5,0.5,0.2,0.1,-0.1,0.4,0.2,0.0,0.0,,,,16.9,12.049,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,0.0,1.0,2010.0,193,198,54.0,2006.0
26,0.4,21.553,31.5,0.5,0.2,0.1,-0.1,0.4,0.2,0.0,0.0,,,,16.7,12.009,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,1.0,0.0,1.0,2010.0,193,198,54.0,2006.0
27,0.5,21.559,32.5,0.5,0.2,0.1,0.1,0.4,0.2,0.0,0.0,,,,16.3,11.583,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,0.0,0.0,2010.0,193,198,54.0,2006.0
28,0.4,21.565,33.5,0.6,0.2,0.0,0.1,0.4,0.2,0.0,0.0,,,,15.8,11.187,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
29,0.4,21.571,34.5,0.6,0.2,0.0,0.1,0.4,0.2,0.0,0.0,,,,15.8,11.587,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,2.0,2.0,2010.0,193,198,54.0,2006.0
30,0.5,21.577,35.5,0.6,0.2,0.0,0.1,0.2,0.2,0.0,0.0,,,,15.9,11.965,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,2.0,2.0,2010.0,193,198,54.0,2006.0
31,0.5,21.583,36.5,0.6,0.2,0.0,0.1,0.2,0.2,0.0,0.0,,,,16.3,12.155,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,2.0,2.0,2010.0,193,198,54.0,2006.0
32,0.6,21.589,37.5,0.6,0.2,0.0,0.1,0.2,0.2,0.0,0.0,,,,16.6,12.248,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,2.0,2.0,2010.0,193,198,54.0,2006.0
33,0.7,21.595,38.5,0.6,0.2,0.0,0.1,0.4,0.2,0.0,0.0,,,,17.0,12.746,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,1.0,1.0,2010.0,193,198,54.0,2006.0
34,0.6,21.6,39.5,0.6,0.1,0.0,0.2,0.6,0.1,0.0,0.0,,,,17.7,13.272,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,0.0,0.0,2010.0,193,198,54.0,2006.0
35,0.6,21.606,40.5,0.6,0.0,0.0,0.1,0.4,0.0,0.0,0.0,,,,16.9,13.233,,,0.0,0.0,L,C,a/anisiar01,Artem Anisimov,0.0,0.0,0.0,2010.0,193,198,54.0,2006.0
