"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"crackad8520132014","Adam.Cracknell","C","STL",19,20132014,28,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,109.92,1.28
"craigry8220132014","Ryan.Craig","LC","CBJ",5,20132014,31,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,22.81,0
"crombbj8520132014","B.J..Crombeen","R","T.B",55,20132014,28,"NA","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,1.34,296.34,0.45
"crosbsi8720132014","Sidney.Crosby","C","PIT",80,20132014,26,"12.000","8.700",3,12,10,17,62,19,22,0,21,1,0,1,0.18,341.88,84.14,80.25
"cullema7620132014","Matt.Cullen","LC","NSH",75,20132014,36,"3.000","3.500",1,8,5,2,23,7,9,0,5,1,2,0,-0.75,160.41,207.56,43.59
"cundama9020132014","Mark.Cundari","D","CGY",3,20132014,23,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,15.13,4.62
"cunnicr9020132014","Craig.Cunningham","RC","BOS",2,20132014,23,"0.640","0.615",0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,4.34,10.79
"czuczke9120132014","Kevin.Czuczman","D","NYI",13,20132014,22,"0.925","0.925",0,0,0,0,1,1,1,0,0,0,0,0,0,7.98,55.57,12.56
"dacosst8920132014","Stephane.Da.Costa","C","OTT",12,20132014,24,"0.825","0.825",1,0,0,0,1,1,1,0,0,0,0,0,0,8.3,40.55,16.99
"dagosma8620132014","Matt.D'Agostini","RL","BUF/PIT",56,20132014,26,"NA","NA",0,8,0,0,15,6,12,0,2,1,0,0,0,87.24,220.43,28.36
"daleytr8320132014","Trevor.Daley","D","DAL",66,20132014,29,"3.500","3.300",1,2,0,2,9,13,3,2,0,1,1,0,-0.88,68.42,304.49,18.35
"dalpeza8920132014","Zac.Dalpe","RC","VAN",54,20132014,23,"0.550","0.550",0,0,0,0,0,0,2,0,0,0,1,0,-4.38,13.68,264.09,4.93
"damigje9120132014","Jerry.D'Amigo","L","TOR",22,20132014,22,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,117.36,0
"datsypa7820132014","Pavel.Datsyuk","CL","DET",43,20132014,35,"6.700","6.700",1,6,4,2,21,7,6,0,2,8,0,1,0.44,137.74,96.29,58.86
"dehaaca9120132014","Calvin.De.Haan","D","NYI",50,20132014,22,"0.810","0.870",1,1,1,1,13,0,10,0,1,2,1,0,-1.01,59.13,216.72,21.44
"dekeyda9020132014","Danny.Dekeyser","D","DET",63,20132014,23,"0.925","0.925",2,3,1,2,13,6,4,0,3,4,0,2,1.25,96.03,246.88,28
"delzomi9020132014","Michael.Del.Zotto","D","NSH/NYR",66,20132014,23,"2.900","2.550",2,3,4,0,9,4,13,0,3,0,0,1,0.71,84.87,257.28,24.8
"demerja8820132014","Jason.Demers","D","S.J",75,20132014,25,"1.500","1.500",5,5,3,5,22,13,9,5,7,1,2,0,-0.85,140.97,276.15,33.8
"deschni9020132014","Nicolas.Deschamps","L","WSH",3,20132014,23,"0.726","0.726",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,17.32,0
"deshada8620132014","David.Desharnais","C","MTL",78,20132014,27,"3.500","3.500",0,7,6,6,11,4,3,1,2,2,0,0,0,205.96,237.02,46.49
"desjaan8620132014","Andrew.Desjardins","C","S.J",81,20132014,27,"0.750","0.750",0,0,0,0,1,0,0,0,0,0,1,0,-10.93,5.49,457.18,1.19
"deslani9120132014","Nicolas.Deslauriers","LR","BUF",17,20132014,22,"0.625","0.608",0,0,0,0,3,0,2,0,0,0,0,0,0,28.97,55.67,34.22
"desprsi9120132014","Simon.Despres","D","PIT",34,20132014,22,"0.810","0.840",2,1,0,1,4,3,3,2,0,0,0,0,0,23.74,148.72,13.77
"devanja9120132014","Jamie.Devane","L","TOR",2,20132014,22,"0.600","0.577",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,11.6,0
"diazxra8620132014","Raphael.Diaz","D","MTL/NYR/VAN",63,20132014,27,"1.250","1.225",1,1,3,1,13,5,10,5,0,1,0,0,0,92.2,248.41,27.07
"dillobr9020132014","Brenden.Dillon","D","DAL",79,20132014,22,"0.900","0.743",0,0,0,0,0,0,0,0,0,0,2,0,-15.62,7.68,463.43,1.63
"doanxsh7620132014","Shane.Doan","RL","PHX",69,20132014,36,"5.550","5.252",10,8,7,2,23,21,6,0,4,3,1,1,0,194.38,181.68,51.69
"donovma9020132014","Matt.Donovan","D","NYI",51,20132014,23,"0.875","0.875",1,3,1,4,14,5,9,1,5,0,0,1,0.71,84.57,207.04,29
"dorsede8620132014","Derek.Dorsett","LR","NYR",51,20132014,26,"1.400","1.633",0,1,0,0,1,0,0,0,0,0,2,1,-14.17,4.23,267.51,1.56
"doughdr8920132014","Drew.Doughty","D","L.A",77,20132014,23,"6.700","7.000",6,6,5,4,55,18,31,2,17,1,2,2,0,295.49,168.41,63.7
"dowelja8520132014","Jake.Dowell","CL","MIN",1,20132014,28,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1.94,0
"downist8720132014","Steve.Downie","RL","COL/PHI",62,20132014,26,"2.750","2.650",1,11,2,1,12,4,3,0,2,1,4,1,-1.71,105.28,244.66,30.09
"drazeni8720132014","Nick.Drazenovic","C","PIT",1,20132014,26,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,3.62,19.14
"dubinbr8620132014","Brandon.Dubinsky","CL","CBJ",73,20132014,27,"4.650","4.200",7,6,1,5,26,16,17,1,1,1,1,2,0.32,188.79,225.35,45.59
"duchema9120132014","Matt.Duchene","C","COL",69,20132014,22,"3.750","3.500",1,11,7,5,29,10,11,1,6,1,2,0,-0.64,188.42,161.99,53.77
"dumbama9420132014","Matt.Dumba","D","MIN",13,20132014,19,"0.925","0.894",0,0,0,1,2,3,1,0,0,1,0,1,3.21,18.7,55.11,25.34
"dumonga9020132014","Gabriel.Dumont","CR","MTL",2,20132014,22,"0.550","0.562",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,14.69,0
"dumoubr9120132014","Brian.Dumoulin","D","PIT",6,20132014,22,"0.815","0.832",0,0,0,0,0,1,0,0,1,0,0,0,0,13.64,16.31,45.55
"dupuipa7920132014","Pascal.Dupuis","LR","PIT",39,20132014,34,"4.000","3.750",1,0,0,0,2,1,0,0,0,0,0,0,0,9.71,192.69,4.8
"dvorara7720132014","Radek.Dvorak","R","CAR",58,20132014,36,"0.600","0.600",0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,318.1,2.21
"dwyerpa8320132014","Patrick.Dwyer","RL","CAR",73,20132014,30,"0.900","0.900",1,0,0,0,1,0,1,0,0,0,0,0,0,5.75,403.71,1.4
"eagerbe8420132014","Ben.Eager","L","EDM",7,20132014,29,"1.200","1.100",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,30.6,0
"eakinco9120132014","Cody.Eakin","C","DAL",80,20132014,22,"0.550","0.572",4,10,1,2,32,10,13,1,6,4,2,0,-0.77,156.47,321.98,32.7
"eavespa8420132014","Patrick.Eaves","RL","DET/NSH",30,20132014,29,"1.200","1.200",1,2,0,1,5,3,2,0,0,0,0,0,0,29.03,145.47,16.64
"ebbetan8320132014","Andrew.Ebbett","C","PIT",9,20132014,30,"0.550","0.550",0,1,0,0,1,0,0,0,0,0,0,0,0,4.03,32.61,11.01
"eberljo9020132014","Jordan.Eberle","R","EDM",78,20132014,23,"6.000","6.000",0,11,9,4,35,13,20,0,9,8,2,0,-0.5,240.04,191.06,55.68
"edleral8620132014","Alexander.Edler","D","VAN",61,20132014,27,"3.250","5.000",2,6,4,4,35,17,43,1,5,2,3,0,-1.03,174.65,162.13,51.86
"ehrhoch8220132014","Christian.Ehrhoff","D","BUF",78,20132014,31,"4.000","4.000",1,6,2,8,38,17,24,1,10,6,1,1,0,261.34,156.81,62.5
"ekholma9020132014","Mattias.Ekholm","D","NSH",61,20132014,23,"0.900","0.900",1,0,0,0,0,1,3,0,0,0,0,0,0,12.16,283.27,4.12
"ekmanol9120132014","Oliver.Ekman-Larsson","D","PHX",80,20132014,22,"3.500","5.500",5,9,6,8,68,41,65,3,5,3,2,0,-0.38,317.99,108.2,74.61
"eliaspa7620132014","Patrik.Elias","CL","N.J",65,20132014,37,"5.500","5.500",3,5,4,8,14,2,10,1,8,0,1,1,0,155.1,152.09,50.49
"ellerke8820132014","Keaton.Ellerby","D","WPG",50,20132014,24,"0.735","0.735",1,0,0,0,0,0,0,0,1,0,0,0,0,5.6,263.34,2.08
"ellerla8920132014","Lars.Eller","CL","MTL",77,20132014,24,"1.500","1.325",2,11,0,1,10,8,6,0,1,0,1,0,-0.71,84.9,343.82,19.8
"elliost9120132014","Stefan.Elliott","D","COL",1,20132014,22,"0.900","0.843",0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.88,55.32
"ellisma8120132014","Matt.Ellis","C","BUF",49,20132014,32,"0.550","0.550",0,0,0,0,1,0,0,0,0,0,0,0,0,4.21,264.05,1.57
"ellisry9120132014","Ryan.Ellis","D","NSH",78,20132014,22,"0.810","0.840",3,4,3,3,29,9,12,2,4,3,0,1,0.45,132.13,245.02,35.03
"emelial8620132014","Alexei.Emelin","D","MTL",59,20132014,27,"2.000","2.000",0,0,1,1,4,2,4,0,0,1,2,0,-3.8,31.6,299.73,9.54
"emmerco8820132014","Cory.Emmerton","CL","DET",18,20132014,25,"0.550","0.533",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,105.08,0
"engelde8220132014","Deryk.Engelland","DR","PIT",56,20132014,31,"0.575","0.567",0,0,0,1,2,0,0,0,0,0,0,0,0,9.68,287.73,3.26
"ennisty8920132014","Tyler.Ennis","C","BUF",79,20132014,23,"3.062","2.812",5,12,4,5,41,12,13,0,7,1,3,0,-0.72,250.72,165.2,60.28
"enstrto8420132014","Tobias.Enstrom","D","WPG",81,20132014,28,"5.750","5.750",0,8,2,6,24,9,26,3,6,0,4,0,-0.92,260.43,161.64,61.7
"eratxma8120132014","Martin.Erat","RL","PHX/WSH",70,20132014,32,"3.750","4.500",2,12,2,2,6,3,2,1,1,1,0,0,0,80.05,303.1,20.89
"ericsjo8420132014","Jonathan.Ericsson","D","DET",47,20132014,29,"3.250","3.250",0,1,0,0,4,0,1,0,1,1,1,0,-2.88,20.82,250.35,7.68
"erikslo8520132014","Loui.Eriksson","RL","BOS",58,20132014,28,"4.600","4.250",0,4,2,7,16,2,5,0,3,0,2,0,-1.03,116.48,170.13,40.64
"erixoti9120132014","Tim.Erixon","D","CBJ",2,20132014,22,"0.900","0.900",0,0,0,0,0,0,1,0,0,0,0,0,0,1.23,10.39,10.61
"erskijo8020132014","John.Erskine","D","WSH",37,20132014,33,"2.150","2.075",0,0,0,0,0,0,0,0,0,0,0,1,54.55,1.1,213.06,0.51
"etemxem9220132014","Emerson.Etem","LR","ANA",29,20132014,21,"0.900","0.870",0,2,0,0,3,2,1,0,0,0,0,0,0,18.35,136.08,11.88
"falkxju8820132014","Justin.Falk","D","NYR",21,20132014,24,"0.975","0.975",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,112.53,0
"fastxje9120132014","Jesper.Fast","RL","NYR",11,20132014,21,"0.900","0.805",0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,56.13,4.6
"faulkju9220132014","Justin.Faulk","D","CAR",74,20132014,21,"0.890","0.840",0,8,1,5,32,10,25,5,4,3,2,0,-0.77,155.24,255.94,37.75
"faynema8720132014","Mark.Fayne","D","N.J",72,20132014,26,"1.400","1.300",0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,342.68,1.33
"fedunta8820132014","Taylor.Fedun","D","EDM",4,20132014,25,"0.675","0.675",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,15.17,0
"fehrxer8520132014","Eric.Fehr","C","WSH",72,20132014,28,"1.400","1.500",2,0,0,1,11,3,1,0,2,1,1,0,-1.45,41.27,353.21,10.46
"ferenan7920132014","Andrew.Ference","D","EDM",70,20132014,34,"2.250","3.250",0,1,0,2,1,1,3,0,0,0,2,0,-4.83,24.86,368.29,6.32
"ferrala9120132014","Landon.Ferraro","RC","DET",4,20132014,22,"0.675","0.685",0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,18.38,0.63
"ferribe8720132014","Benn.Ferriero","R","VAN",2,20132014,26,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.85,0
"fiddlve8020132014","Vernon.Fiddler","C","DAL",75,20132014,33,"1.800","1.800",0,0,1,0,1,0,0,1,0,0,0,0,0,12.75,418.08,2.96
"filppva8420132014","Valtteri.Filppula","CL","T.B",75,20132014,29,"4.000","5.000",3,10,10,4,18,12,7,1,8,1,3,2,-0.25,241.32,164.07,59.53
"fishemi8020132014","Mike.Fisher","C","NSH",73,20132014,33,"4.200","4.200",3,6,5,2,36,9,13,0,8,1,1,0,-0.3,203,145.91,58.18
"fistrma8620132014","Mark.Fistric","D","ANA",34,20132014,27,"0.900","0.900",0,0,1,0,0,1,0,0,0,0,1,0,-13.77,4.36,185.93,2.29
"fleisto8420132014","Tomas.Fleischmann","LR","FLA",80,20132014,29,"4.500","4.500",1,7,3,2,47,20,27,1,2,2,0,1,0.29,208.23,237.54,46.71
"floreju9020132014","Justin.Florek","L","BOS",4,20132014,23,"0.690","0.690",0,0,0,0,0,0,0,0,0,1,0,0,0,1.12,15.41,6.8
"flynnbr8820132014","Brian.Flynn","C","BUF",78,20132014,25,"0.625","0.637",1,0,0,0,1,1,1,0,0,1,0,0,0,9.86,402.1,2.39
"foligma9120132014","Marcus.Foligno","LC","BUF",73,20132014,22,"0.900","0.827",5,6,0,1,2,6,2,0,0,1,2,0,-1.52,79.17,296.61,21.07
"foligni8720132014","Nick.Foligno","RL","CBJ",68,20132014,25,"3.000","3.383",11,9,2,1,8,3,6,1,6,1,1,1,0,116.58,262.81,30.73
"folinch9120132014","Christian.Folin","D","MIN",1,20132014,22,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,6.07,9.57
"fontaju8720132014","Justin.Fontaine","R","MIN",65,20132014,25,"0.600","0.600",0,3,0,1,5,4,3,0,0,2,3,0,-2.93,61.33,270.38,18.49
"forsbfi9420132014","Filip.Forsberg","LR","NSH",13,20132014,19,"0.925","0.894",0,1,0,3,3,1,2,0,4,1,0,0,0,24.63,36.16,40.52
"fortuma8320132014","Maxime.Fortunus","D","DAL",1,20132014,30,"0.575","0.575",0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,5.41,3.85
"fowleca9120132014","Cam.Fowler","D","ANA",70,20132014,21,"4.000","4.000",0,3,6,6,35,19,27,4,11,0,0,0,0,229.98,167.08,57.92
"fransco8720132014","Cody.Franson","D","TOR",78,20132014,26,"2.000","2.000",15,8,9,8,37,11,27,2,8,4,2,0,-0.53,227.24,174.58,56.55
"franzjo7920132014","Johan.Franzen","RL","DET",53,20132014,33,"5.000","3.955",3,4,8,2,30,16,10,0,4,2,4,0,-1.6,149.79,139.38,51.8
"fraseco8520132014","Colin.Fraser","C","L.A",33,20132014,28,"0.825","0.825",0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,190.39,1.74
"frasema8620132014","Mark.Fraser","D","EDM/TOR",41,20132014,26,"1.275","1.275",0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,209.35,0.59
"frasema9020132014","Matt.Fraser","LR","BOS",14,20132014,23,"0.625","0.625",0,0,0,0,0,0,1,0,0,0,0,0,0,2.31,55,4.03
"frattma8820132014","Matt.Frattin","RL","CBJ/L.A",44,20132014,25,"0.950","0.925",1,3,1,0,6,5,3,0,0,0,1,0,-1.29,46.51,237.26,16.39
"frolimi8820132014","Michael.Frolik","R","WPG",80,20132014,25,"1.900","2.333",0,3,0,1,7,6,4,0,1,0,1,0,-0.77,77.83,343.02,18.49
"gaborma8220132014","Marian.Gaborik","LR","CBJ/L.A",39,20132014,31,"7.500","7.500",0,4,3,3,16,10,7,0,3,1,0,0,0,115.73,105.67,52.27
"gagnesa8920132014","Sam.Gagner","C","EDM",65,20132014,24,"4.400","4.800",1,7,4,2,20,14,8,1,10,1,0,0,0,165.75,194.68,45.99
"galchal9420132014","Alex.Galchenyuk","LC","MTL",64,20132014,19,"0.925","0.925",2,5,5,2,20,6,10,0,5,3,1,1,0,128.59,250.92,33.88
"galiatj8820132014","T.J..Galiardi","C","CGY",58,20132014,25,"NA","NA",0,1,0,0,1,1,0,0,0,0,0,0,0,11.47,290.25,3.8
"gallabr8820132014","Brett.Gallant","L","NYI",4,20132014,24,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,15.99,0
"gallabr9220132014","Brendan.Gallagher","R","MTL",80,20132014,21,"0.715","0.685",1,10,1,0,21,7,4,0,2,1,3,2,-0.31,191.88,259.19,42.54
"garbury8520132014","Ryan.Garbutt","RL","DAL",74,20132014,28,"0.600","0.575",0,0,0,0,1,1,1,0,0,0,2,0,-19.62,6.12,436.55,1.38
"gardija9020132014","Jake.Gardiner","D","TOR",79,20132014,23,"0.875","0.875",4,9,5,4,28,11,17,1,5,4,0,0,0,173.8,235.57,42.45
"garrija8420132014","Jason.Garrison","D","VAN",80,20132014,28,"6.500","4.600",2,6,7,4,81,34,36,6,5,4,2,0,-0.55,219.71,203.6,51.9
"gaudrjo9320132014","Johnny.Gaudreau","L","CGY",1,20132014,20,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0.78,70.38
"gauncca9020132014","Cameron.Gaunce","D","DAL",9,20132014,23,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,57.73,0.65
"gaustpa8220132014","Paul.Gaustad","C","NSH",74,20132014,31,"4.000","3.250",0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,362.64,1.24
"gazdilu8920132014","Luke.Gazdic","L","EDM",66,20132014,24,"0.635","0.635",0,0,0,0,1,0,0,0,0,0,1,0,-18.41,3.26,347.95,0.93
"geliner9120132014","Eric.Gelinas","D","N.J",60,20132014,22,"0.650","0.660",7,7,7,5,39,11,13,0,7,2,2,1,-0.43,139.64,162.58,46.2
"gerbena8720132014","Nathan.Gerbe","LR","CAR",79,20132014,26,"0.550","0.550",2,7,1,3,16,15,10,0,7,4,5,0,-2.09,143.28,303.69,32.05
"getzlry8520132014","Ryan.Getzlaf","C","ANA",77,20132014,28,"6.500","8.250",7,6,13,5,48,28,34,2,25,5,0,1,0.22,276.64,156.56,63.86
"gibbobr8820132014","Brian.Gibbons","C","PIT",41,20132014,25,"0.550","0.550",0,2,0,0,1,0,1,0,0,0,0,0,0,13.4,202.53,6.21
"gilbeto8320132014","Tom.Gilbert","D","FLA",73,20132014,30,"0.900","0.900",0,1,2,2,19,18,17,2,3,2,2,0,-0.78,153.32,261.25,36.98
"gillxha7520132014","Hal.Gill","D","PHI",6,20132014,38,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,31.79,0
"gilroma8420132014","Matt.Gilroy","D","FLA",16,20132014,29,"0.700","0.700",0,0,0,0,4,3,4,1,1,0,0,0,0,16.81,69.08,19.57
"giontbr7920132014","Brian.Gionta","R","MTL",80,20132014,34,"5.000","5.000",2,8,2,3,9,12,2,0,2,0,0,1,0.54,111,342.43,24.48
"giontst8320132014","Stephen.Gionta","CR","N.J",66,20132014,29,"0.600","0.562",0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,323.35,0.52
"giordma8320132014","Mark.Giordano","D","CGY",61,20132014,29,"4.000","4.020",3,10,5,8,43,18,36,1,7,4,3,0,-0.87,206.34,102.49,66.81
"girarda8420132014","Daniel.Girardi","D","NYR",80,20132014,29,"3.400","3.325",5,3,2,0,18,7,25,4,6,1,0,0,0,119.72,304.17,28.24
"girgeze9420132014","Zemgus.Girgensons","CL","BUF",69,20132014,19,"0.925","0.894",2,3,0,0,3,2,1,0,1,0,0,0,0,25.98,345.34,7
"giroucl8820132014","Claude.Giroux","C","PHI",82,20132014,25,"5.000","3.750",7,13,11,19,56,28,30,1,8,3,1,4,0.58,309.07,166.25,65.02
"glassta8320132014","Tanner.Glass","L","PIT",67,20132014,29,"1.100","1.100",0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,366.62,0.4
"gleasti8320132014","Tim.Gleason","D","CAR/TOR",55,20132014,30,"4.500","4.000",0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,280.69,1.13
"glenccu8220132014","Curtis.Glencross","L","CGY",35,20132014,30,"2.500","2.550",0,2,2,3,9,5,2,0,2,1,1,0,-0.63,95.24,92.86,50.63
"glendlu8920132014","Luke.Glendening","C","DET",55,20132014,24,"0.575","0.575",0,0,0,0,2,0,0,0,0,0,1,0,-10.67,5.62,308.91,1.79
"gocxxma8320132014","Marcel.Goc","C","FLA/PIT",74,20132014,30,"1.700","1.700",2,4,1,1,9,0,2,0,1,0,3,1,-1.93,62.16,370.38,14.37
"goligal8520132014","Alex.Goligoski","D","DAL",80,20132014,28,"4.600","4.600",2,6,6,6,42,6,34,8,16,1,1,1,0,261.1,211.78,55.22
"golouco8920132014","Cody.Goloubef","D","CBJ",4,20132014,23,"0.827","0.827",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,31.07,0
"gomezsc7920132014","Scott.Gomez","C","FLA",46,20132014,33,"NA","NA",0,3,0,2,7,1,1,0,0,0,1,0,-1.04,57.68,205.93,21.88
"gonchse7420132014","Sergei.Gonchar","D","DAL",75,20132014,39,"5.000","5.000",3,4,4,8,23,6,16,1,8,1,2,3,0.34,178.56,259.41,40.77
"gordobo8320132014","Boyd.Gordon","C","EDM",73,20132014,29,"3.000","3.000",0,1,0,2,7,1,0,0,1,0,0,0,0,41.08,338.02,10.84
"gorgejo8420132014","Josh.Gorges","D","MTL",65,20132014,29,"3.900","3.900",0,1,1,0,2,2,1,0,0,0,0,0,0,22.12,328.43,6.31
"gormlbr9220132014","Brandon.Gormley","D","PHX",5,20132014,21,"0.810","0.840",0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,24.13,6.31
"grabnmi8720132014","Michael.Grabner","L","NYI",64,20132014,25,"3.000","3.000",0,3,0,0,2,0,0,0,1,0,0,0,0,15.75,344.2,4.38
"grabomi8420132014","Mikhail.Grabovski","C","WSH",58,20132014,29,"3.000","3.000",0,17,4,1,5,1,2,1,1,2,2,1,-0.74,81.38,216.63,27.31
"granbpe9220132014","Petter.Granberg","D","TOR",1,20132014,21,"0.800","0.800",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.82,0
"granlma9320132014","Markus.Granlund","C","CGY",7,20132014,20,"0.743","0.767",1,3,0,0,1,0,0,0,0,1,0,0,0,9.07,31.04,22.62
"granlmi9220132014","Mikael.Granlund","C","MIN",63,20132014,21,"0.900","0.900",0,13,4,6,16,7,5,0,4,2,0,2,0.78,154.72,189.17,44.99
"grantal8920132014","Alex.Grant","D","ANA",2,20132014,24,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,8.74,0
"grantde9020132014","Derek.Grant","CL","OTT",20,20132014,23,"0.660","0.605",0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,117.98,0.67
"grebede8320132014","Denis.Grebeshkov","D","EDM",7,20132014,29,"1.500","1.500",0,1,0,0,0,0,0,0,0,0,0,0,0,6.25,48.83,11.35
"greenan8220132014","Andrew.Greene","D","N.J",82,20132014,30,"3.250","3.000",1,7,5,5,27,7,15,5,4,2,1,0,-0.31,190.54,210.3,47.54
"greenco8620132014","Colin.Greening","L","OTT",76,20132014,27,"0.950","0.817",2,1,1,0,3,0,0,0,0,0,2,2,0,31.58,365.31,7.96
"greenma8320132014","Matt.Greene","D","L.A",37,20132014,30,"3.250","2.950",3,0,0,0,1,0,1,1,0,0,0,0,0,11.03,212.27,4.94
"greenmi8520132014","Mike.Green","D","WSH",69,20132014,27,"6.000","6.000",2,8,11,1,39,21,24,3,5,5,1,1,0,189.39,186.42,50.4
"grigomi9420132014","Mikhail.Grigorenko","CL","BUF",18,20132014,19,"0.925","0.925",0,0,1,0,2,1,0,0,0,0,0,0,0,16.92,75.26,18.35
"grossni8520132014","Nicklas.Grossmann","D","PHI",78,20132014,28,"3.500","3.500",0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,449.63,1.52
"grybaer8820132014","Eric.Gryba","D","OTT",57,20132014,25,"0.600","0.562",0,0,0,0,0,0,0,0,0,0,1,0,-7.6,7.89,288.77,2.66
"gudasra9020132014","Radko.Gudas","D","T.B",73,20132014,23,"0.575","0.992",12,0,1,2,5,4,6,1,1,0,3,1,-2.21,54.38,331.08,14.11
"gudbrer9220132014","Erik.Gudbranson","D","FLA",65,20132014,21,"0.900","0.900",2,2,0,1,7,6,6,0,0,0,2,0,-2.26,53.09,323.38,14.1
"guenina8220132014","Nathan.Guenin","D","COL",67,20132014,30,"0.600","0.600",0,0,0,0,0,2,0,1,0,0,0,0,0,3.74,352.57,1.05
"gunnaca8620132014","Carl.Gunnarsson","D","TOR",79,20132014,26,"2.850","3.150",1,1,0,1,3,0,1,0,0,0,0,0,0,17.41,382.48,4.35
"gustaer8820132014","Erik.Gustafsson","D","PHI",31,20132014,24,"1.000","1.000",0,0,1,1,0,0,3,0,0,0,0,0,0,19.52,157.53,11.02
"hagelca8820132014","Carl.Hagelin","L","NYR",71,20132014,25,"2.100","2.250",0,3,0,0,0,0,1,0,1,0,2,1,-4.04,14.85,363.07,3.93
"hainsro8120132014","Ron.Hainsey","D","CAR",80,20132014,32,"2.000","2.000",0,1,0,0,2,0,2,0,1,0,2,1,-1.21,49.68,399.47,11.06
"halisma8820132014","Matt.Halischuk","RL","WPG",46,20132014,25,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,234.73,1.84
"hallxad8020132014","Adam.Hall","RC","PHI",80,20132014,33,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,1,14.85,4.04,463.73,0.86
"hallxta9120132014","Taylor.Hall","L","EDM",73,20132014,21,"6.000","6.000",4,16,3,7,51,17,19,0,15,6,3,0,-0.77,234.11,179.44,56.61
"halmomi9120132014","Mike.Halmo","RL","NYI",19,20132014,22,"0.925","0.864",0,1,0,0,1,0,1,0,0,0,0,0,0,4.07,98.12,3.98
"halpeje7620132014","Jeff.Halpern","CR","PHX",69,20132014,37,"0.600","0.600",0,1,0,0,0,0,0,0,0,0,0,0,0,3.16,365.23,0.86
"hamhuda8220132014","Dan.Hamhuis","D","VAN",77,20132014,30,"4.250","4.500",4,7,3,0,16,10,10,2,5,0,1,0,-0.41,145.7,258.68,36.03
"hamildo9320132014","Dougie.Hamilton","D","BOS",61,20132014,20,"0.925","0.894",1,5,2,2,22,8,16,2,3,1,0,0,0,120.67,157.22,43.42
"hamilfr9220132014","Freddie.Hamilton","CR","S.J",11,20132014,21,"0.640","0.627",0,0,0,0,1,0,0,0,0,0,0,0,0,1.61,67.08,2.34
"hamilry8520132014","Ryan.Hamilton","L","EDM",2,20132014,28,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,9.26,20.76
"hamontr9020132014","Travis.Hamonic","D","NYI",68,20132014,23,"1.250","3.857",3,3,1,0,19,10,14,2,1,1,0,1,0.76,78.92,269.25,22.67
"handzmi7720132014","Michal.Handzus","C","CHI",58,20132014,36,"1.000","1.000",0,0,0,0,1,0,0,0,0,0,0,0,0,4.77,304.49,1.54
"hannasc7920132014","Scott.Hannan","D","S.J",56,20132014,34,"1.000","1.000",0,0,0,0,1,0,0,0,1,0,1,1,0,7.53,335.53,2.19
