Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Ryan Stanton,20132014,VAN,18,0,0,0,0,0,0,0,0,0
Chris Higgins,20132014,VAN,20,0,0,1,1,0,0,0,0,3
Kevin Bieksa,20132014,VAN,3,0,0,1,0,2,5,0,1,3
Robin Lehner,20132014,OTT,40,0,0,0,0,0,0,0,1,16
Eric Gryba,20132014,OTT,62,0,0,0,0,0,0,0,0,0
Jason Spezza,20132014,OTT,19,0,0,9,0,5,8,0,1,4
Patrick Wiercioch,20132014,OTT,46,0,1,2,0,6,3,0,0,3
PHX,19,0,0,10,0,7,2,0,0,12
Tuomo Ruutu,20132014,CAR,15,0,0,2,0,0,0,0,1,5
PHX,89,0,0,5,0,5,6,0,1,8
Jeff Petry,20132014,EDM,2,0,0,1,0,0,1,0,0,1
Steve Ott,20132014,BUF,9,0,0,6,0,2,0,0,0,1
Darcy Kuemper,20132014,MIN,35,0,0,0,0,0,0,0,0,12
Morgan Rielly,20132014,TOR,44,0,0,1,1,4,5,1,0,6
Mikko Koivu,20132014,MIN,9,0,0,2,0,10,6,1,1,5
Brian Strait,20132014,NYI,37,0,0,0,0,0,0,0,0,0
Drew Stafford,20132014,BUF,21,0,0,2,0,4,1,0,0,5
Luke Glendening,20132014,DET,41,0,0,0,0,0,0,0,0,0
Jonas Gustavsson,20132014,DET,50,0,0,0,0,0,0,1,1,17
Fedor Tyutin,20132014,CBJ,51,0,1,0,0,2,6,0,0,5
Joe Pavelski,20132014,S.J,8,0,0,16,0,13,2,0,0,9
Brenden Morrow,20132014,STL,10,0,0,4,0,2,1,0,0,2
Barret Jackman,20132014,STL,5,0,0,0,0,0,0,0,0,0
Steve Ott,20132014,STL,9,0,0,5,0,2,3,0,1,8
Jaden Schwartz,20132014,STL,17,0,0,1,0,3,3,0,0,6
Ray Whitney,20132014,DAL,13,0,0,3,0,6,6,0,0,6
Cody Eakin,20132014,DAL,20,0,0,3,0,0,1,0,0,7
Alex Goligoski,20132014,DAL,33,0,0,3,0,6,6,0,0,9
Erik Cole,20132014,DAL,72,0,0,3,0,2,2,0,0,7
Jamie McGinn,20132014,COL,11,0,0,5,0,2,2,0,0,6
Cory Sarich,20132014,COL,16,0,0,0,0,0,0,0,0,0
Cory Conacher,20132014,OTT,89,0,0,0,0,0,0,0,0,3
Ryan Smyth,20132014,EDM,94,0,0,3,0,1,1,0,1,11
Wayne Simmonds,20132014,PHI,17,0,0,15,0,5,4,0,0,20
Jakub Voracek,20132014,PHI,93,0,0,8,0,6,9,0,0,20
R.J. Umberger,20132014,CBJ,18,0,0,8,0,3,1,0,0,6
Ryan Johansen,20132014,CBJ,19,0,0,7,0,6,6,1,1,8
Boone Jenner,20132014,CBJ,38,0,0,4,0,2,1,0,0,2
David Savard,20132014,CBJ,58,0,0,1,0,1,1,0,0,4
Michael Bournival,20132014,MTL,49,0,0,1,0,1,1,0,0,0
Ryan White,20132014,MTL,53,0,0,0,0,0,0,0,0,0
Derek MacKenzie,20132014,CBJ,24,0,0,0,0,0,0,0,0,0
Michael Ryder,20132014,N.J,17,0,0,4,0,1,3,0,1,11
Jaromir Jagr,20132014,N.J,68,0,0,5,0,6,6,0,2,14
Marc Methot,20132014,OTT,3,0,0,0,0,2,1,0,0,0
Dougie Hamilton,20132014,BOS,27,0,0,2,0,2,2,1,0,10
Jesse Winchester,20132014,FLA,17,0,0,1,0,0,0,0,0,0
Michal Handzus,20132014,CHI,26,0,0,0,0,0,0,0,0,0
Daniel Alfredsson,20132014,DET,11,0,1,3,0,7,7,1,1,12
John Mitchell,20132014,COL,7,0,0,2,0,0,0,0,0,3
Ryan Wilson,20132014,COL,44,0,0,0,0,0,0,0,0,0
Nate Guenin,20132014,COL,5,0,0,0,0,0,0,0,1,0
Patrick Bordeleau,20132014,COL,58,0,0,0,0,0,0,0,1,0
Stephen Weiss,20132014,DET,90,0,0,0,0,0,0,0,0,1
Tomas Plekanec,20132014,MTL,14,0,0,3,0,3,3,0,1,3
NYR,12,0,0,0,0,0,0,0,0,0
Cam Janssen,20132014,N.J,25,0,0,0,0,0,1,0,0,1
Cory Schneider,20132014,N.J,35,0,0,0,0,0,0,0,2,18
Eric Staal,20132014,CAR,12,0,0,1,3,4,4,0,0,11
Michael Grabner,20132014,NYI,40,0,0,0,0,0,0,0,0,0
Brooks Laich,20132014,WSH,21,0,0,1,0,2,0,0,0,6
Brandon Pirri,20132014,CHI,37,0,0,1,0,0,0,0,0,0
Joe Colborne,20132014,CGY,8,0,0,1,0,1,2,0,1,4
Sean Monahan,20132014,CGY,23,0,0,3,1,0,3,0,0,8
CGY,47,0,0,1,0,2,1,0,0,0
Scott Hannan,20132014,S.J,27,0,0,0,0,0,0,0,0,0
TJ Galiardi,20132014,CGY,39,0,0,0,0,0,0,0,0,0
Eddie Lack,20132014,VAN,31,0,0,0,0,0,0,0,1,16
CBJ,31,0,0,0,0,0,0,0,0,11
Stephane Robidas,20132014,DAL,3,0,0,0,0,0,0,0,0,0
Brenden Dillon,20132014,DAL,4,0,0,0,0,0,0,0,0,0
Teemu Selanne,20132014,ANA,8,0,0,4,1,2,1,0,0,2
Frederik Andersen,20132014,ANA,31,0,0,0,0,0,0,0,1,17
Trevor Daley,20132014,DAL,6,0,0,0,0,0,3,0,0,0
Mike Cammalleri,20132014,CGY,13,0,0,6,0,4,4,0,1,2
Dwight King,20132014,L.A,74,0,0,0,0,1,0,0,0,1
Brad Richardson,20132014,VAN,15,0,1,0,0,0,0,0,0,0
Mike Santorelli,20132014,VAN,25,0,0,0,0,0,0,0,0,1
Christopher Tanev,20132014,VAN,8,0,0,0,0,0,0,0,1,0
Mark Fayne,20132014,N.J,7,0,0,0,0,0,0,0,0,0
Dalton Prout,20132014,CBJ,47,0,0,0,0,0,0,0,0,0
Brian Lashoff,20132014,DET,23,0,0,0,0,0,0,0,0,0
DET,71,0,0,0,0,0,0,0,0,1
Derek Grant,20132014,OTT,57,0,0,0,0,0,0,0,0,0
Kyle Turris,20132014,OTT,7,0,0,6,1,3,4,0,1,8
Clarke MacArthur,20132014,OTT,16,0,0,8,1,4,2,0,0,13
Joe Corvo,20132014,OTT,77,0,0,0,0,2,0,0,1,4
Drew Miller,20132014,DET,20,0,0,0,0,0,0,0,0,0
Daniel Paille,20132014,BOS,20,0,0,0,0,0,0,0,0,0
Chad Johnson,20132014,BOS,30,0,0,0,0,0,0,0,0,20
Marcus Foligno,20132014,BUF,82,0,0,0,0,0,1,0,0,2
Reilly Smith,20132014,BOS,18,1,0,5,0,3,5,0,0,8
N.J,22,0,0,5,0,7,5,0,0,5
Hampus Lindholm,20132014,ANA,47,0,0,1,0,1,2,0,1,8
ANA,65,0,0,1,0,0,0,0,0,0
Nikolai Khabibulin,20132014,CHI,39,0,0,0,0,0,0,0,0,2
James Wright,20132014,WPG,17,0,0,0,0,0,0,0,0,0
Grant Clitsome,20132014,WPG,24,0,0,0,0,0,2,0,0,0
Radek Dvorak,20132014,CAR,18,0,0,0,0,0,0,0,0,0
Justin Peters,20132014,CAR,35,0,0,0,0,0,0,0,1,7
Jiri Tlusty,20132014,CAR,19,0,0,0,0,1,0,0,0,2
Zenon Konopka,20132014,MIN,28,0,0,0,0,0,0,0,0,0
Nate Prosser,20132014,MIN,39,0,0,0,0,0,0,0,0,0
PHX,14,0,0,0,0,0,0,0,0,0
PHX,3,0,0,3,0,16,12,0,0,14
Mika Zibanejad,20132014,OTT,93,0,0,3,0,5,0,0,0,5
Tim Gleason,20132014,CAR,6,0,0,0,0,0,0,0,0,0
Jan Hejda,20132014,COL,8,0,0,0,0,0,0,1,0,0
Steve Bernier,20132014,N.J,18,0,0,0,0,1,0,0,0,5
Adam McQuaid,20132014,BOS,54,0,0,0,0,0,0,0,0,0
Brad Marchand,20132014,BOS,63,0,0,1,0,0,1,0,0,2
Patrice Bergeron,20132014,BOS,37,0,0,7,0,2,2,1,0,8
Deryk Engelland,20132014,PIT,5,0,0,0,0,0,1,0,0,0
Kris Letang,20132014,PIT,58,0,1,5,0,3,2,0,0,6
John Moore,20132014,NYR,17,0,0,0,0,1,1,0,0,5
Cam Talbot,20132014,NYR,33,0,0,0,0,0,0,0,0,14
Benoit Pouliot,20132014,NYR,67,0,0,7,0,1,0,0,1,6
Derek Dorsett,20132014,NYR,15,0,0,0,0,0,0,0,0,0
Henrik Tallinder,20132014,BUF,20,0,0,0,0,0,0,0,0,0
Thomas Hickey,20132014,NYI,14,0,0,0,0,1,0,0,0,0
Kevin Poulin,20132014,NYI,60,0,0,0,0,0,0,0,2,9
Brad Mills,20132014,CHI,51,0,0,0,0,0,0,0,0,0
Matt Hendricks,20132014,NSH,26,0,0,0,0,0,0,0,0,0
Magnus Hellberg,20132014,NSH,45,0,0,0,0,0,0,0,0,0
Ben Scrivens,20132014,EDM,30,0,0,0,0,0,0,0,0,11
Mikhail Grigorenko,20132014,BUF,25,0,0,0,0,1,0,0,0,0
Rasmus Ristolainen,20132014,BUF,55,0,0,0,0,0,0,0,0,2
Valeri Nichushkin,20132014,DAL,43,0,0,2,0,1,0,0,0,0
Peter Budaj,20132014,MTL,30,0,0,0,0,0,0,0,0,12
Chris Kreider,20132014,NYR,20,0,1,5,0,4,2,0,0,3
Mats Zuccarello,20132014,NYR,36,0,0,4,0,5,8,0,1,6
J.T. Miller,20132014,NYR,10,0,0,0,0,0,2,0,0,3
Eric Nystrom,20132014,NSH,24,0,0,0,0,0,0,0,0,0
Zac Rinaldo,20132014,PHI,36,0,0,0,0,0,0,0,0,0
Jason Chimera,20132014,WSH,25,0,0,1,0,1,3,0,0,4
Tyler Toffoli,20132014,L.A,73,0,0,1,0,1,2,1,0,4
Mark Pysyk,20132014,BUF,3,0,0,0,0,0,2,0,0,0
Carl Soderberg,20132014,BOS,34,0,0,5,0,10,1,1,0,5
Ryan Spooner,20132014,BOS,51,0,0,0,0,2,4,0,0,1
Carl Hagelin,20132014,NYR,62,0,0,0,0,0,0,0,0,0
Jonathan Huberdeau,20132014,FLA,11,0,0,2,0,1,2,0,0,1
Marc-Andre Cliche,20132014,COL,24,0,0,0,0,0,0,0,0,0
Petr Mrazek,20132014,DET,34,0,0,0,0,0,0,0,0,1
Sam Gagner,20132014,EDM,89,0,0,1,0,4,2,0,0,7
Dan Boyle,20132014,S.J,22,0,0,6,0,6,6,0,0,11
Reto Berra,20132014,CGY,29,0,0,0,0,0,0,0,2,6
Ryan Carter,20132014,N.J,20,0,0,0,0,0,0,0,0,0
Tom Wilson,20132014,WSH,43,0,0,1,0,0,0,0,0,0
Scott Hartnell,20132014,PHI,19,0,0,9,0,6,5,0,0,20
Manny Malhotra,20132014,CAR,22,0,0,0,0,0,0,0,0,0
Alexandre Burrows,20132014,VAN,14,0,0,2,0,2,1,0,1,5
Cody McLeod,20132014,COL,55,0,0,0,0,0,0,0,0,0
PHX,16,0,0,0,0,0,0,0,0,0
Dustin Penner,20132014,ANA,17,0,0,5,0,4,1,0,1,3
Alex Chiasson,20132014,DAL,12,0,0,6,0,4,3,0,0,14
EDM,36,0,0,1,0,1,3,0,2,2
Jordan Leopold,20132014,STL,33,0,0,0,0,1,1,0,0,1
Cody McCormick,20132014,BUF,8,0,0,0,0,0,0,0,0,0
Dainius Zubrus,20132014,N.J,8,0,0,0,0,0,0,0,0,2
Mathieu Perreault,20132014,ANA,22,0,1,3,0,2,3,0,0,3
Michael Raffl,20132014,PHI,12,0,0,0,0,0,0,0,0,0
Jerred Smithson,20132014,TOR,22,0,0,0,0,0,0,0,0,0
Nikolay Kulemin,20132014,TOR,41,0,0,0,0,0,0,0,0,0
Loui Eriksson,20132014,BOS,21,0,0,2,0,2,7,1,0,5
Brock Nelson,20132014,NYI,29,0,0,3,0,2,2,0,3,1
Scottie Upshall,20132014,FLA,19,0,0,1,0,3,2,0,0,4
Brent Seabrook,20132014,CHI,7,0,0,3,1,2,3,0,0,7
Marek Mazanec,20132014,NSH,39,0,0,0,0,0,0,0,1,7
Erik Gustafsson,20132014,PHI,26,0,0,0,0,1,1,0,0,0
Mark Borowiecki,20132014,OTT,74,0,0,0,0,0,0,0,0,0
Alex Stalock,20132014,S.J,32,0,0,0,0,0,0,0,0,7
Steve Downie,20132014,PHI,9,0,0,2,0,1,1,0,0,4
Brayden Schenn,20132014,PHI,10,0,0,4,0,3,2,0,0,5
Linden Vey,20132014,L.A,57,0,0,0,0,0,1,0,0,0
Tanner Pearson,20132014,L.A,70,0,0,1,0,0,0,0,0,1
J.T. Brown,20132014,T.B,23,0,0,0,0,1,0,0,0,2
Bryan Allen,20132014,ANA,5,0,0,0,0,0,0,0,0,0
Max Talbot,20132014,COL,25,0,0,0,0,0,1,0,0,0
Ville Leino,20132014,BUF,23,0,0,0,0,3,3,0,0,2
James Neal,20132014,PIT,18,0,0,9,0,10,5,0,2,12
ANA,77,0,0,0,0,0,0,0,0,0
Alexander Urbom,20132014,WSH,34,0,0,0,0,0,0,0,0,0
Tomas Tatar,20132014,DET,21,1,0,1,0,2,2,0,0,8
Darren Helm,20132014,DET,43,0,0,1,0,0,0,0,0,3
Nate Schmidt,20132014,WSH,88,0,0,0,0,0,0,0,0,0
Olli Jokinen,20132014,WPG,12,0,0,2,0,4,2,0,2,2
Trevor Smith,20132014,TOR,23,0,0,0,0,1,0,0,0,1
David Clarkson,20132014,TOR,71,0,0,1,0,0,1,0,0,1
Mikael Samuelsson,20132014,DET,37,0,0,0,0,2,0,0,0,1
Nick Holden,20132014,COL,2,0,0,2,0,3,2,0,0,6
Michael Latta,20132014,WSH,46,0,0,0,0,0,0,0,0,0
Al Montoya,20132014,WPG,35,0,0,0,0,0,0,0,1,8
NYI,55,0,0,0,0,0,0,0,0,0
Alexei Emelin,20132014,MTL,74,0,0,1,0,1,1,0,1,0
Matt Bartkowski,20132014,BOS,43,0,0,0,0,0,0,0,0,0
Daniel Carcillo,20132014,L.A,17,0,0,0,0,0,0,1,0,1
Peter Harrold,20132014,N.J,10,0,0,0,0,0,0,0,0,0
Ryan Ellis,20132014,NSH,4,0,0,0,0,3,3,0,0,10
Jay Rosehill,20132014,PHI,37,0,0,0,0,0,0,0,0,1
Gustav Nyquist,20132014,DET,14,0,0,6,0,0,3,2,0,8
Mike Mottau,20132014,FLA,22,0,0,0,0,0,0,0,0,0
Nick Bjugstad,20132014,FLA,27,0,0,0,0,0,2,0,0,4
Tyson Strachan,20132014,WSH,23,0,0,0,0,0,0,0,0,0
Kyle Palmieri,20132014,ANA,21,0,0,0,0,0,0,0,0,2
Matt Beleskey,20132014,ANA,39,0,0,0,0,2,2,0,0,7
S.J,43,0,0,0,0,0,0,0,0,0
Alexander Sulzer,20132014,BUF,52,0,0,0,0,0,1,0,0,0
Zach Sill,20132014,PIT,38,0,0,0,0,0,0,0,0,0
Sean Bergenheim,20132014,FLA,20,0,1,2,0,1,0,0,0,0
Kyle Clifford,20132014,L.A,13,0,0,0,0,0,0,0,0,0
Andrej Sustr,20132014,T.B,62,0,0,0,0,0,0,0,0,0
Dion Phaneuf,20132014,TOR,3,0,1,1,0,2,7,0,2,11
Ilya Bryzgalov,20132014,EDM,80,0,0,0,0,0,0,0,1,5
Dan Girardi,20132014,NYR,5,0,1,0,0,2,0,0,1,6
Dennis Seidenberg,20132014,BOS,44,0,0,0,0,0,0,0,0,1
Antti Raanta,20132014,CHI,31,0,0,0,0,0,1,0,1,14
Michal Rozsival,20132014,CHI,32,0,0,0,0,0,0,0,0,0
Mattias Tedenby,20132014,N.J,21,0,0,0,0,0,0,0,0,0
Philipp Grubauer,20132014,WSH,31,0,0,0,0,0,0,0,0,16
Martin Jones,20132014,L.A,31,0,0,0,0,0,0,0,0,6
Justin Abdelkader,20132014,DET,8,0,0,0,0,2,0,0,0,3
Kevin Connauton,20132014,DAL,23,0,0,0,0,1,0,0,0,0
Jamie Oleksiak,20132014,DAL,5,0,0,0,0,0,0,0,0,0
Mike Hoffman,20132014,OTT,68,0,0,1,0,1,1,0,2,2
Mark Barberio,20132014,T.B,8,0,0,1,0,0,0,0,0,0
Anders Nilsson,20132014,NYI,45,0,0,0,0,0,0,0,0,10
Cal Clutterbuck,20132014,NYI,15,0,0,0,0,0,0,0,2,0
Ian Cole,20132014,STL,28,0,0,0,0,1,1,0,0,0
Justin Fontaine,20132014,MIN,14,0,0,1,0,0,1,0,0,1
CHI,11,0,0,0,0,0,0,0,0,2
Kris Versteeg,20132014,CHI,23,0,0,1,0,5,0,0,1,4
Tyson Barrie,20132014,COL,4,0,1,3,0,1,5,0,1,10
Luke Gazdic,20132014,EDM,20,0,0,0,0,0,0,0,0,1
Corey Potter,20132014,EDM,44,0,0,0,0,1,1,0,1,0
Martin Marincin,20132014,EDM,85,0,0,0,0,1,0,0,0,2
Andy Greene,20132014,N.J,6,0,1,2,0,5,5,0,1,6
Erik Haula,20132014,MIN,56,0,0,0,0,0,0,0,0,0
Simon Despres,20132014,PIT,47,0,0,0,0,0,1,0,0,0
Jerry D'Amigo,20132014,TOR,29,0,0,0,0,0,0,0,0,0
Josh Bailey,20132014,NYI,12,0,0,2,1,4,3,0,2,2
Calvin de Haan,20132014,NYI,44,0,1,0,1,0,1,0,1,1
T.B,56,0,0,1,0,0,0,0,0,0
T.B,55,0,0,0,0,0,0,0,0,1
Sami Salo,20132014,T.B,6,0,0,0,0,4,2,0,2,7
Ryan Jones,20132014,EDM,28,0,0,0,0,0,0,0,0,3
Roman Horak,20132014,EDM,51,0,0,0,0,0,0,0,0,3
Aaron Rome,20132014,DAL,27,0,0,0,0,0,0,0,0,1
Martin Havlat,20132014,S.J,9,0,0,1,0,0,1,0,1,2
Yannick Weber,20132014,VAN,6,0,0,3,0,2,0,0,0,2
Jeremy Welsh,20132014,VAN,13,0,0,0,0,0,0,0,0,1
Zac Dalpe,20132014,VAN,21,0,0,1,0,0,0,0,0,2
Dale Weise,20132014,VAN,32,0,0,1,0,0,0,0,0,0
Peter Holland,20132014,TOR,24,0,0,1,0,0,0,1,0,1
Brandon Bollig,20132014,CHI,52,0,0,0,0,0,0,0,0,0
Curtis McElhinney,20132014,CBJ,30,0,0,0,0,0,0,0,0,1
Andrew Desjardins,20132014,S.J,10,0,0,0,0,0,0,0,0,0
Dmitry Kulikov,20132014,FLA,7,0,0,1,0,2,1,0,0,5
Mark Giordano,20132014,CGY,5,0,1,6,0,5,8,0,0,6
David Jones,20132014,CGY,19,0,0,0,0,0,0,0,0,0
Chris VandeVelde,20132014,PHI,76,0,0,0,0,0,1,0,0,0
Brian Dumoulin,20132014,PIT,8,0,0,0,0,0,0,0,0,1
Riley Nash,20132014,CAR,20,0,0,1,0,1,1,0,0,3
PHX,29,0,0,0,0,0,0,0,0,0
Cody Ceci,20132014,OTT,5,0,0,0,0,0,0,0,0,3
Jake Muzzin,20132014,L.A,6,0,0,1,0,2,2,1,0,6
David Warsofsky,20132014,BOS,79,0,0,0,0,0,0,0,0,3
Brandon Prust,20132014,MTL,8,0,0,0,0,0,1,0,0,0
David Booth,20132014,VAN,7,0,0,0,0,1,0,0,1,2
Jannik Hansen,20132014,VAN,36,0,0,0,0,0,1,0,1,1
Jordan Caron,20132014,BOS,38,0,0,0,0,0,0,0,0,0
Carlo Colaiacovo,20132014,STL,13,0,0,0,0,1,0,0,0,2
Alec Martinez,20132014,L.A,27,1,0,2,0,2,3,0,1,0
WSH,81,0,0,0,0,0,1,0,0,0
Chris Porter,20132014,STL,32,0,0,0,0,0,0,0,0,0
Brian Gibbons,20132014,PIT,49,0,0,1,0,0,0,0,0,2
Patrick Eaves,20132014,DET,17,0,0,3,0,1,2,0,0,4
Bracken Kearns,20132014,S.J,38,0,0,1,0,0,0,0,0,0
Nikita Kucherov,20132014,T.B,86,0,0,2,0,1,0,0,0,2
John-Michael Liles,20132014,CAR,26,0,0,1,0,1,2,0,2,3
Linus Omark,20132014,BUF,17,0,0,0,0,0,2,0,0,0
Matt D'Agostini,20132014,BUF,27,0,0,2,0,0,0,0,1,2
Nicolas Deslauriers,20132014,BUF,44,0,0,0,0,0,0,0,1,1
Mark Stone,20132014,OTT,61,0,0,1,0,0,0,0,0,4
Ryan Strome,20132014,NYI,18,0,0,4,0,1,2,0,1,5
Jason Zucker,20132014,MIN,16,0,0,1,0,0,1,0,0,1
Tom Sestito,20132014,VAN,29,0,0,1,0,0,0,0,0,1
Paul Byron,20132014,CGY,32,0,0,2,0,1,0,0,0,0
ANA,62,0,0,1,0,3,0,0,2,5
Radko Gudas,20132014,T.B,7,0,0,1,0,1,2,0,0,1
Tye McGinn,20132014,PHI,15,0,0,0,0,0,0,0,0,1
Nathan Horton,20132014,CBJ,8,0,0,2,0,2,0,1,0,4
Kevan Miller,20132014,BOS,86,0,0,0,0,0,0,0,0,0
Mike Sislo,20132014,N.J,34,0,0,0,0,0,2,0,0,3
Stephane Veilleux,20132014,MIN,19,0,0,0,0,0,0,0,0,0
Joacim Eriksson,20132014,VAN,30,0,0,0,0,0,0,0,0,1
Mark Fistric,20132014,ANA,28,0,0,0,0,1,0,0,0,0
Zack Kassian,20132014,VAN,9,0,0,1,0,0,0,0,0,1
Matt Calvert,20132014,CBJ,11,0,0,2,0,2,0,0,0,3
Cory Emmerton,20132014,DET,25,0,0,0,0,0,0,0,0,0
Devan Dubnyk,20132014,NSH,40,0,0,0,0,0,0,0,0,1
Shane O'Brien,20132014,CGY,55,0,0,0,0,0,0,0,0,0
Jean-Philippe Cote,20132014,T.B,22,0,0,0,0,0,0,0,0,0
Riley Sheahan,20132014,DET,15,0,0,2,0,2,1,0,0,2
Rich Clune,20132014,NSH,16,0,0,0,0,0,0,0,0,0
Magnus Paajarvi,20132014,STL,56,0,0,0,0,0,0,0,0,0
Taylor Pyatt,20132014,PIT,17,0,0,1,0,0,0,0,0,1
Tim Gleason,20132014,TOR,8,0,0,0,0,0,0,0,0,0
Tomas Jurco,20132014,DET,26,0,0,2,0,1,0,0,0,1
NSH,18,0,0,0,0,0,0,0,0,0
Scott Gomez,20132014,FLA,23,0,0,0,0,0,2,0,0,0
Zenon Konopka,20132014,BUF,24,0,0,0,0,0,0,0,0,0
PHX,5,0,0,0,0,0,0,0,0,0
Matt Ellis,20132014,BUF,37,0,0,0,0,0,0,0,0,0
Frank Corrado,20132014,VAN,26,0,0,0,0,0,0,0,0,0
Kellan Lain,20132014,VAN,54,0,0,0,0,0,0,0,0,0
Rob Scuderi,20132014,PIT,4,0,0,0,0,0,0,0,0,0
Anders Lee,20132014,NYI,27,0,0,2,0,0,0,0,0,3
Chuck Kobasew,20132014,PIT,12,0,0,0,0,0,0,0,0,1
Drew Shore,20132014,FLA,15,0,0,1,0,0,0,0,0,1
Ed Jovanovski,20132014,FLA,55,0,0,0,0,0,1,0,0,0
Adam Burish,20132014,S.J,37,0,0,0,0,0,0,0,0,0
Jimmy Hayes,20132014,FLA,12,0,0,3,0,1,0,0,0,3
Ryan Miller,20132014,STL,39,0,0,0,0,0,0,0,1,8
Aaron Volpatti,20132014,WSH,17,0,0,0,0,1,0,0,0,1
Andrew MacDonald,20132014,PHI,47,0,0,0,0,0,0,0,0,1
Corban Knight,20132014,CGY,10,0,0,0,0,0,0,0,0,1
Joni Ortio,20132014,CGY,37,0,0,0,0,0,0,0,0,7
Max Reinhart,20132014,CGY,59,0,0,0,0,0,0,0,0,1
Dustin Tokarski,20132014,MTL,35,0,0,0,0,0,0,0,0,0
Martin St. Louis,20132014,NYR,26,0,0,0,0,2,1,0,0,0
Michal Neuvirth,20132014,BUF,34,0,0,0,0,0,0,0,0,0
Dylan Olsen,20132014,FLA,4,0,0,0,0,0,1,0,1,1
Ales Hemsky,20132014,OTT,83,0,0,0,0,1,3,0,0,2
Tuomo Ruutu,20132014,N.J,15,0,0,1,0,0,0,0,0,0
Jaroslav Halak,20132014,WSH,41,0,0,0,0,0,0,0,1,11
Matt Moulson,20132014,MIN,26,0,0,1,0,1,1,0,0,2
Andrej Meszaros,20132014,BOS,41,0,0,1,0,0,0,0,0,3
FLA,67,0,0,1,0,0,0,0,0,3
Ilya Bryzgalov,20132014,MIN,30,0,0,0,0,0,0,0,0,6
Marian Gaborik,20132014,L.A,12,0,0,1,0,2,2,0,0,2
Linus Omark,20132014,EDM,23,0,0,0,0,0,0,0,0,0
Shawn Matthias,20132014,VAN,27,0,0,0,0,0,0,0,0,0
Jordan Schroeder,20132014,VAN,45,0,0,0,0,0,0,0,0,2
Chad Ruhwedel,20132014,BUF,5,0,0,0,0,1,0,0,0,2
PHX,20,0,0,0,0,0,0,0,0,0
Brandon Pirri,20132014,FLA,73,0,0,2,0,0,3,0,0,0
Joey Crabb,20132014,FLA,10,0,0,0,0,0,0,0,0,0
Colton Sceviour,20132014,DAL,22,0,0,2,0,0,0,0,0,1
Viktor Fasth,20132014,EDM,35,0,0,0,0,0,0,0,0,4
Dan Ellis,20132014,FLA,39,0,0,0,0,0,0,0,0,1
Ryan Callahan,20132014,T.B,24,0,0,3,0,0,2,0,2,7
Evgeny Kuznetsov,20132014,WSH,92,0,0,0,0,0,2,0,0,1
Chris Mueller,20132014,DAL,18,0,0,0,0,0,0,0,0,0
Marcel Goc,20132014,PIT,57,0,0,0,0,0,0,0,0,0
Christian Thomas,20132014,MTL,20,0,0,2,0,0,0,0,0,1
Nicklas Jensen,20132014,VAN,46,0,0,0,0,1,0,0,0,3
Cristopher Nilstorp,20132014,DAL,41,0,0,0,0,0,0,0,0,0
Patrick Eaves,20132014,NSH,17,0,0,0,0,0,0,0,0,0
Michael Kostka,20132014,T.B,21,0,0,0,0,0,0,0,1,1
Reto Berra,20132014,COL,20,0,0,0,0,0,0,0,0,0
Matt Hackett,20132014,BUF,31,0,0,0,0,0,0,0,1,1
John Scott,20132014,BUF,32,0,0,0,0,0,0,0,1,0
Cory Conacher,20132014,BUF,88,0,1,0,0,0,0,0,0,2
Quinton Howden,20132014,FLA,42,0,0,0,0,0,0,0,0,0
Jakub Kindl,20132014,DET,4,0,0,0,0,1,6,1,0,1
Colby Robak,20132014,FLA,47,0,0,0,0,0,0,0,0,1
Dale Weise,20132014,MTL,22,0,0,0,0,0,0,0,0,0
Mike Weaver,20132014,MTL,43,0,0,0,0,0,0,0,1,0
Drew MacIntyre,20132014,TOR,35,0,0,0,0,0,0,0,0,1
Joakim Andersson,20132014,DET,18,0,0,0,0,0,0,0,0,1
PHX,33,0,0,0,0,0,0,0,0,0
PHX,38,0,0,0,0,0,0,0,0,0
Jack Hillen,20132014,WSH,38,0,0,0,0,0,0,0,0,0
Patrick Wey,20132014,WSH,56,0,0,0,0,0,0,0,0,0
Teuvo Teravainen,20132014,CHI,86,0,0,0,0,0,0,0,0,1
Patrick Maroon,20132014,ANA,19,0,0,0,0,0,0,0,0,1
Rickard Rakell,20132014,ANA,67,0,0,0,0,0,0,0,0,1
Lee Stempniak,20132014,PIT,22,0,0,0,0,0,0,0,0,0
James Sheppard,20132014,S.J,15,0,0,0,0,1,0,0,0,0
Nathan Lieuwen,20132014,BUF,50,0,0,0,0,0,0,0,0,2
Johan Sundstrom,20132014,NYI,28,0,0,0,0,0,0,0,0,0
Mike Halmo,20132014,NYI,43,0,0,0,0,0,0,0,0,0
PHX,10,0,0,0,0,0,0,0,0,0
CAR,58,0,0,0,0,1,1,0,0,0
Luke Adam,20132014,BUF,72,0,0,0,0,0,0,0,0,1
STL,29,0,0,0,0,0,0,0,0,0
Kevin Czuczman,20132014,NYI,24,0,0,0,0,0,0,0,0,0
Scott Mayfield,20132014,NYI,42,0,0,0,0,0,0,0,0,0
Calle Jarnkrok,20132014,NSH,19,0,0,0,0,0,1,0,0,1
John Curry,20132014,MIN,33,0,0,0,0,0,0,0,0,0
