Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Sami Salo,20122013,T.B,6,0,0,1,0,1,5,0,0,2
Frans Nielsen,20122013,NYI,51,0,0,2,0,3,5,0,0,1
Jim Slater,20122013,WPG,19,0,0,0,0,0,0,0,0,0
Al Montoya,20122013,WPG,35,0,0,0,0,0,0,0,0,3
Wade Redden,20122013,STL,6,0,0,0,0,0,0,0,0,2
Roman Polak,20122013,STL,46,0,0,0,0,0,0,0,0,0
Andy McDonald,20122013,STL,10,0,0,1,0,1,5,0,3,3
Matt Irwin,20122013,S.J,52,0,0,3,0,0,1,0,0,6
Nathan Horton,20122013,BOS,18,0,0,0,0,1,0,0,0,6
Tyler Seguin,20122013,BOS,19,0,0,3,0,0,2,0,0,3
Zdeno Chara,20122013,BOS,33,0,0,3,0,1,0,0,1,4
Anton Khudobin,20122013,BOS,35,0,0,0,0,0,0,0,1,7
David Krejci,20122013,BOS,46,0,0,0,0,3,4,0,0,2
Jamie Benn,20122013,DAL,14,0,0,3,1,3,2,0,2,4
Philip Larsen,20122013,DAL,36,0,0,1,0,0,0,0,0,1
Matt Calvert,20122013,CBJ,11,0,0,0,0,0,0,0,0,0
Brandon Dubinsky,20122013,CBJ,17,0,0,1,2,2,2,0,0,3
Paul Gaustad,20122013,NSH,28,0,0,0,0,0,0,0,0,0
PHX,31,0,0,0,0,0,0,0,0,1
Cody McLeod,20122013,COL,55,0,0,0,0,0,1,0,0,1
Matt Hunwick,20122013,COL,22,0,0,0,0,0,0,0,0,2
Teemu Hartikainen,20122013,EDM,56,0,0,1,0,1,1,0,0,3
Brad Malone,20122013,COL,42,0,0,0,0,0,0,0,0,0
Simon Gagne,20122013,L.A,12,0,0,0,0,0,1,0,0,0
Marek Zidlicky,20122013,N.J,2,0,0,1,0,3,6,1,1,3
Daniel Paille,20122013,BOS,20,0,0,0,0,1,0,0,0,0
Andrew Ference,20122013,BOS,21,0,0,0,0,0,0,0,0,0
TOR,45,0,0,0,0,0,0,0,0,0
Marcus Foligno,20122013,BUF,82,0,0,1,0,2,1,0,0,0
Dan Girardi,20122013,NYR,5,0,0,0,0,0,2,0,0,3
Jeff Halpern,20122013,NYR,15,0,0,0,0,0,0,0,0,0
Ron Hainsey,20122013,WPG,6,0,0,0,0,0,1,0,0,0
WPG,8,0,0,0,0,0,0,0,1,0
Colby Armstrong,20122013,MTL,20,0,0,0,0,0,0,0,0,0
Matt Cooke,20122013,PIT,24,0,0,0,0,0,0,0,0,0
Dmitry Kulikov,20122013,FLA,7,0,0,2,0,2,2,0,0,4
Kris Versteeg,20122013,FLA,32,0,0,0,0,0,1,0,0,1
Ed Jovanovski,20122013,FLA,55,0,0,0,0,0,0,0,0,0
Eric Nystrom,20122013,DAL,24,0,0,0,0,0,0,0,0,3
Patrick Eaves,20122013,DET,17,0,0,0,0,1,0,0,0,0
Jack Johnson,20122013,CBJ,7,0,1,2,0,1,4,0,1,4
Peter Budaj,20122013,MTL,30,0,0,0,0,0,0,0,0,9
Mika Zibanejad,20122013,OTT,93,0,0,3,0,1,0,0,1,2
Milan Michalek,20122013,OTT,9,0,0,0,0,0,2,0,1,3
Corey Potter,20122013,EDM,44,0,0,0,0,1,0,0,0,2
PHX,18,0,1,0,0,1,0,0,1,2
PHX,32,0,0,1,0,0,0,0,0,0
Ryan O'Byrne,20122013,COL,3,0,0,0,0,0,0,0,0,0
Dennis Seidenberg,20122013,BOS,44,0,0,0,0,1,1,0,1,1
Johnny Boychuk,20122013,BOS,55,0,0,0,0,0,0,0,0,0
Mark Fayne,20122013,N.J,7,0,0,0,0,1,0,0,0,0
Bryce Salvador,20122013,N.J,24,0,0,0,0,0,0,0,0,0
Marcel Goc,20122013,FLA,57,0,0,4,0,1,1,0,0,3
Pierre-Alexandre Parenteau,20122013,COL,15,0,0,6,0,3,4,0,0,2
Jean-Sebastien Giguere,20122013,COL,35,0,0,0,0,0,0,0,1,10
Dustin Brown,20122013,L.A,23,0,0,8,1,4,0,0,1,9
Zach Redmond,20122013,WPG,25,0,0,0,0,1,0,0,0,0
Mark Scheifele,20122013,WPG,55,0,0,0,0,0,0,0,0,2
Valtteri Filppula,20122013,DET,51,0,0,3,0,0,0,0,0,1
Daniel Cleary,20122013,DET,11,0,0,5,0,0,0,0,1,5
Mikko Koivu,20122013,MIN,9,0,0,0,0,6,6,0,0,7
Viktor Fasth,20122013,ANA,30,0,0,0,0,0,0,0,0,13
Alexander Sulzer,20122013,BUF,52,0,0,0,0,0,0,0,0,0
P.K. Subban,20122013,MTL,76,0,1,5,0,8,11,0,1,2
Mike Weber,20122013,BUF,6,0,0,0,0,0,0,0,0,0
Steve Ott,20122013,BUF,9,0,0,2,0,0,1,1,0,3
Lars Eller,20122013,MTL,81,0,0,1,0,2,1,0,0,0
Patrick Dwyer,20122013,CAR,39,0,0,1,0,0,0,0,0,0
Martin Biron,20122013,NYR,43,0,0,0,0,0,0,0,0,2
Brenden Dillon,20122013,DAL,4,0,0,0,0,0,0,0,0,0
Richard Bachman,20122013,DAL,31,0,0,0,0,0,0,0,0,5
Anze Kopitar,20122013,L.A,11,0,0,0,0,7,9,0,2,5
Jonathan Bernier,20122013,L.A,45,0,0,0,0,0,1,0,1,8
ANA,51,0,0,2,0,0,1,0,0,1
Martin Havlat,20122013,S.J,9,0,1,0,0,1,2,0,0,1
Scott Gomez,20122013,S.J,23,0,0,0,1,2,4,0,0,1
Andy Greene,20122013,N.J,6,0,0,1,0,2,2,0,0,2
Bobby Butler,20122013,N.J,9,0,0,1,0,1,0,0,0,1
Adam Henrique,20122013,N.J,14,0,1,2,0,1,0,1,1,2
Steve Bernier,20122013,N.J,18,0,0,2,1,1,0,0,1,4
Matt Carkner,20122013,NYI,7,0,0,0,0,0,0,0,0,0
Aaron Rome,20122013,DAL,27,0,0,0,0,0,0,0,0,0
Dale Weise,20122013,VAN,32,0,0,0,0,0,0,0,0,0
Darroll Powe,20122013,NYR,8,0,0,0,0,0,0,0,0,0
David Steckel,20122013,TOR,20,0,0,0,0,0,0,0,0,0
Tomas Kundratek,20122013,WSH,36,0,0,0,1,1,0,0,1,1
Korbinian Holzer,20122013,TOR,55,0,0,0,0,0,0,0,0,0
Derek Dorsett,20122013,CBJ,15,0,0,0,0,0,0,0,0,0
Jordan Leopold,20122013,BUF,3,0,0,0,0,2,0,0,0,0
Leland Irving,20122013,CGY,37,0,0,0,0,0,1,0,0,3
Blake Comeau,20122013,CGY,17,0,0,0,0,0,0,0,0,0
Jake Allen,20122013,STL,34,0,0,0,0,0,0,0,0,6
Shea Weber,20122013,NSH,6,0,0,3,0,4,5,0,1,6
Colin Wilson,20122013,NSH,33,0,0,2,0,2,2,0,0,0
Marty Reasoner,20122013,NYI,16,0,0,0,0,0,0,0,0,0
Matt Martin,20122013,NYI,17,0,0,1,0,0,0,0,0,2
Chris Kreider,20122013,NYR,20,0,0,0,0,0,0,0,1,0
NYR,47,0,1,0,0,1,0,0,0,1
Stephen Weiss,20122013,FLA,9,0,0,1,0,0,1,0,0,1
Jeff Schultz,20122013,WSH,55,0,0,0,0,0,0,0,0,0
Simon Despres,20122013,PIT,47,0,0,0,0,1,0,0,0,3
Brenden Morrow,20122013,PIT,10,0,0,0,0,1,0,0,0,3
Chris Butler,20122013,CGY,44,0,0,0,0,0,0,0,1,0
CBJ,48,0,0,0,0,0,0,0,0,0
Cody Franson,20122013,TOR,4,0,0,3,0,2,8,0,2,4
Petr Mrazek,20122013,DET,34,0,0,0,0,0,0,0,0,0
Slava Voynov,20122013,L.A,26,0,0,1,0,4,3,0,0,5
Chris Higgins,20122013,VAN,20,0,0,0,0,0,0,0,0,0
Devin Setoguchi,20122013,MIN,10,0,0,5,0,0,1,0,0,3
PHX,29,1,0,0,0,1,0,0,0,0
Dylan Reese,20122013,PIT,42,0,0,0,0,0,0,0,0,1
Nikolai Khabibulin,20122013,EDM,35,0,0,0,0,0,0,0,0,5
Chris VandeVelde,20122013,EDM,54,0,0,0,0,0,0,0,0,0
Kevin Klein,20122013,NSH,8,0,0,0,0,0,0,0,0,0
Matt D'Agostini,20122013,N.J,16,0,0,0,0,0,0,0,0,1
Josh Bailey,20122013,NYI,12,0,0,0,0,2,0,0,0,1
Rick DiPietro,20122013,NYI,39,0,0,0,0,0,0,0,0,4
Joe Corvo,20122013,CAR,77,0,1,2,1,2,2,0,0,3
Lubomir Visnovsky,20122013,NYI,11,0,0,1,0,2,5,0,0,7
Tim Wallace,20122013,CAR,29,0,0,0,0,0,0,0,0,0
Tommy Wingels,20122013,S.J,57,0,0,0,0,1,0,0,0,1
Nikita Nikitin,20122013,CBJ,6,0,0,1,0,1,0,0,1,1
Erik Gudbranson,20122013,FLA,44,0,0,0,0,0,1,0,0,0
FLA,50,0,0,0,0,0,0,0,0,0
Evander Kane,20122013,WPG,9,0,1,1,0,0,2,0,1,4
Darcy Kuemper,20122013,MIN,35,0,0,0,0,0,0,0,0,2
Justin Falk,20122013,MIN,44,0,0,0,0,0,0,0,0,0
Jared Spurgeon,20122013,MIN,46,0,0,3,0,2,1,0,0,5
MIN,63,0,0,1,0,0,0,0,0,0
Mikael Granlund,20122013,MIN,64,0,0,0,0,1,1,0,0,0
Kaspars Daugavins,20122013,OTT,23,0,0,0,0,0,1,0,0,0
DAL,40,0,0,0,0,0,0,0,0,0
Trevor Daley,20122013,DAL,6,0,0,1,0,0,1,0,0,4
Mathieu Perreault,20122013,WSH,85,0,1,1,0,1,0,1,0,1
Gabriel Bourque,20122013,NSH,57,0,0,2,0,0,0,0,0,2
Dougie Hamilton,20122013,BOS,27,0,0,2,0,2,0,0,0,2
Tomas Tatar,20122013,DET,21,0,0,1,0,0,0,0,0,0
DET,63,0,0,0,0,0,1,0,0,0
Sven Baertschi,20122013,CGY,27,0,0,0,0,0,0,0,0,0
Joey MacDonald,20122013,CGY,35,0,0,0,0,0,0,0,2,9
Anton Babchuk,20122013,CGY,33,0,0,0,0,0,0,0,1,0
Stephen Gionta,20122013,N.J,11,0,0,0,0,0,0,0,0,0
John Moore,20122013,CBJ,4,0,0,0,0,0,0,0,0,0
Nick Drazenovic,20122013,CBJ,34,0,0,0,0,0,0,0,0,0
Aaron Palushaj,20122013,COL,17,0,0,0,0,0,0,0,0,1
Mark Fistric,20122013,EDM,45,0,0,0,0,0,0,0,0,0
Jeremy Morin,20122013,CHI,27,0,0,0,0,1,0,0,0,0
Justin Williams,20122013,L.A,14,0,0,1,0,1,4,0,0,4
Brandon Saad,20122013,CHI,20,0,0,0,0,0,3,0,0,4
James Wright,20122013,WPG,17,0,0,0,0,0,0,0,0,0
Zach Bogosian,20122013,WPG,44,0,0,0,0,1,2,0,1,0
Ryan Kesler,20122013,VAN,17,0,0,2,0,1,2,0,0,2
PHI,29,0,0,0,0,0,1,0,0,2
Joe Finley,20122013,NYI,52,0,0,0,0,0,0,0,0,0
Colin McDonald,20122013,NYI,13,0,0,1,0,0,0,0,0,1
Casey Cizikas,20122013,NYI,53,0,0,0,0,1,0,0,0,0
Jonathon Blum,20122013,NSH,7,0,0,0,0,0,0,0,0,1
Craig Smith,20122013,NSH,15,0,0,2,0,2,2,0,0,2
Tyson Strachan,20122013,FLA,23,0,0,0,0,0,0,0,0,0
Ben Lovejoy,20122013,ANA,6,0,0,0,0,0,3,0,0,0
Peter Holland,20122013,ANA,74,0,0,1,0,0,0,0,0,0
Stephane Da Costa,20122013,OTT,24,0,0,0,0,1,0,0,0,0
Jonathan Huberdeau,20122013,FLA,11,0,0,2,0,3,4,1,0,3
Drew Shore,20122013,FLA,15,0,0,1,0,1,1,0,0,1
Matt Anderson,20122013,N.J,12,0,0,0,0,0,0,0,1,1
Thomas Hickey,20122013,NYI,14,0,0,0,0,0,0,0,0,0
Derek Grant,20122013,OTT,57,0,0,0,0,0,0,0,0,0
FLA,35,0,0,0,0,0,0,0,0,12
Matt Gilroy,20122013,NYR,97,0,0,0,0,0,0,0,0,0
Joakim Andersson,20122013,DET,18,0,0,0,0,0,0,0,0,3
Chris Kelly,20122013,BOS,23,0,0,1,0,0,0,0,0,0
Kevin Poulin,20122013,NYI,60,0,0,0,0,0,0,0,0,1
Beau Bennett,20122013,PIT,19,0,0,1,0,0,4,0,0,5
PHX,37,0,0,0,0,0,0,1,0,0
Stefan Elliott,20122013,COL,46,0,0,0,0,1,0,0,1,0
Cam Fowler,20122013,ANA,4,0,1,0,0,1,4,0,0,6
Michael Ryder,20122013,MTL,73,0,1,5,0,1,4,0,1,3
Eric Gryba,20122013,OTT,62,0,0,0,0,0,0,0,0,0
Ryan Jones,20122013,EDM,28,0,0,0,0,0,0,0,0,0
Scott Timmins,20122013,FLA,75,0,0,0,0,0,0,0,0,0
Simon Gagne,20122013,PHI,12,0,0,2,0,0,1,0,1,0
Robin Lehner,20122013,OTT,40,0,0,0,0,0,0,0,1,8
Keith Aulie,20122013,T.B,3,0,0,0,0,0,0,0,0,0
Theo Peckham,20122013,EDM,24,0,0,0,0,0,0,0,0,0
Matt D'Agostini,20122013,STL,36,0,0,0,0,0,0,0,0,2
Alex Killorn,20122013,T.B,17,0,0,1,0,0,2,0,0,4
Ryan O'Reilly,20122013,COL,90,0,0,3,1,2,0,0,0,4
Tim Erixon,20122013,CBJ,20,0,0,0,1,1,0,0,0,1
Chris Porter,20122013,STL,32,0,0,0,0,0,0,0,0,0
Jay Pandolfo,20122013,BOS,29,0,0,0,0,0,0,0,0,0
Kevin Porter,20122013,BUF,12,0,0,0,0,0,0,0,0,0
Dustin Penner,20122013,L.A,25,0,0,0,0,0,1,0,0,2
N.J,35,0,0,0,0,0,0,0,0,1
Alex Galchenyuk,20122013,MTL,27,0,0,0,0,1,0,0,0,2
Bobby Sanguinetti,20122013,CAR,24,0,0,0,0,1,0,0,0,0
Justin Peters,20122013,CAR,35,0,0,0,0,0,0,0,2,5
TJ Brennan,20122013,BUF,33,0,0,1,0,0,0,0,0,1
Michal Rozsival,20122013,CHI,32,0,0,0,0,0,0,0,0,0
Peter Regin,20122013,OTT,13,0,0,0,0,0,0,0,0,1
Peter Harrold,20122013,N.J,10,0,1,0,0,2,0,0,1,1
Colby Robak,20122013,FLA,47,0,0,0,0,0,0,0,0,0
Eric Fehr,20122013,WSH,16,0,0,2,0,0,1,0,0,1
Erik Cole,20122013,DAL,72,0,0,1,0,1,0,0,1,5
Kyle Clifford,20122013,L.A,13,0,0,0,0,0,0,0,0,0
Colin Fraser,20122013,L.A,24,0,0,0,0,0,0,0,0,0
Nick Schultz,20122013,EDM,15,0,0,0,0,0,0,0,0,0
Zach Boychuk,20122013,NSH,23,0,0,0,0,0,0,0,0,1
Philipp Grubauer,20122013,WSH,31,0,0,0,0,0,0,0,0,1
Steve Oleksy,20122013,WSH,61,0,0,0,0,0,0,0,0,0
Ryan Carter,20122013,N.J,20,0,0,0,0,0,0,0,0,0
Ben Bishop,20122013,T.B,30,0,0,0,0,0,0,0,0,9
Bobby Butler,20122013,NSH,19,0,0,0,0,1,1,0,0,2
Brian Flynn,20122013,BUF,65,0,0,0,0,0,0,0,0,0
Kyle Wellwood,20122013,WPG,13,0,0,0,0,0,2,0,0,1
Brandon McMillan,20122013,ANA,64,0,0,0,0,0,0,0,0,0
Gabriel Dumont,20122013,MTL,37,0,0,0,0,0,0,0,0,0
Andrei Loktionov,20122013,N.J,21,0,0,1,0,1,1,0,0,1
Gustav Nyquist,20122013,DET,14,0,0,0,0,1,1,0,0,2
Brent Burns,20122013,S.J,88,0,0,2,0,0,0,0,0,3
Steve Eminger,20122013,NYR,44,0,0,0,0,0,0,0,0,0
Mike Blunden,20122013,MTL,45,0,0,0,0,0,0,0,0,0
Mike Brown,20122013,EDM,13,0,0,0,0,0,0,0,0,0
DAL,43,0,0,0,0,0,0,0,0,0
DAL,60,0,0,0,0,0,0,0,0,0
Torrey Mitchell,20122013,MIN,17,0,0,0,0,0,0,0,0,0
Tyler Toffoli,20122013,L.A,73,0,0,1,0,0,1,0,0,0
Shawn Matthias,20122013,FLA,18,0,0,2,0,1,0,0,0,3
Tim Gleason,20122013,CAR,6,0,0,0,0,0,0,0,0,0
Ville Leino,20122013,BUF,23,0,0,1,0,0,1,0,0,0
Jack Hillen,20122013,WSH,38,0,0,0,0,0,0,0,0,0
Mark Eaton,20122013,PIT,4,0,0,0,0,0,0,0,0,0
Nate Prosser,20122013,MIN,39,0,0,0,0,0,0,0,0,0
Jordin Tootoo,20122013,DET,22,0,0,0,0,1,0,0,0,0
ANA,65,0,0,0,0,0,0,0,0,0
Jake Gardiner,20122013,TOR,51,0,0,0,0,1,1,0,0,1
Riley Nash,20122013,CAR,20,0,0,0,0,0,0,0,0,0
Christopher Tanev,20122013,VAN,8,0,0,0,0,0,0,0,0,0
Deryk Engelland,20122013,PIT,5,0,0,0,0,0,0,0,0,0
Andrew Alberts,20122013,VAN,41,0,0,0,0,0,0,0,0,0
Jakub Kindl,20122013,DET,4,0,0,1,0,1,1,0,1,5
PHX,6,0,0,0,0,0,0,0,1,3
Tomas Plekanec,20122013,MTL,14,0,0,4,1,4,6,0,1,6
Jarred Tinordi,20122013,MTL,24,0,0,0,0,0,0,0,0,0
Torey Krug,20122013,BOS,47,0,0,0,0,0,1,0,0,0
Nathan Gerbe,20122013,BUF,42,0,0,0,0,0,0,0,0,1
CHI,39,0,0,0,0,0,0,0,0,1
Matt Hackett,20122013,MIN,31,0,0,0,0,0,0,0,0,1
Matt Cullen,20122013,MIN,7,0,0,0,0,2,2,0,0,3
Aaron Johnson,20122013,BOS,45,0,0,0,0,0,0,0,0,0
Jordan Nolan,20122013,L.A,71,0,0,0,0,0,0,0,0,0
Brooks Laich,20122013,WSH,21,0,0,0,0,0,1,0,0,0
Carlo Colaiacovo,20122013,DET,28,0,0,0,0,1,0,0,0,0
Marc-Andre Bergeron,20122013,CAR,47,0,0,0,0,2,1,0,0,2
Adam Pardy,20122013,BUF,27,0,0,0,0,0,0,0,0,0
Ben Lovejoy,20122013,PIT,12,0,0,4,0,1,1,0,0,3
Mike Santorelli,20122013,FLA,13,0,0,0,0,0,0,0,0,2
Greg Rallo,20122013,FLA,37,0,0,1,0,0,0,0,0,0
Mike Angelidis,20122013,T.B,10,0,0,0,0,0,0,0,0,0
David Van Der Gulik,20122013,COL,14,0,0,0,0,0,0,0,0,0
NSH,56,0,0,1,0,1,0,0,0,0
Tanner Glass,20122013,PIT,15,0,0,1,0,0,0,0,0,0
Derick Brassard,20122013,NYR,16,0,0,2,0,2,0,0,0,3
Ryane Clowe,20122013,NYR,29,0,0,1,0,0,1,0,0,2
Dalton Prout,20122013,CBJ,47,0,0,0,0,0,1,0,0,0
Jerred Smithson,20122013,EDM,52,0,0,0,0,0,0,0,0,0
Mats Zuccarello,20122013,NYR,36,0,0,0,0,1,0,0,0,2
Brett Bellemore,20122013,CAR,73,0,0,0,0,0,0,0,0,0
Adrian Aucoin,20122013,CBJ,33,0,0,0,0,0,0,0,0,0
Mark Letestu,20122013,CBJ,55,0,1,1,0,0,0,0,0,0
Jason Pominville,20122013,MIN,29,0,0,1,0,2,0,0,0,0
Steve Sullivan,20122013,N.J,15,0,1,1,0,0,0,0,0,0
Jaromir Jagr,20122013,BOS,68,0,0,0,0,0,2,0,0,1
Max Reinhart,20122013,CGY,59,0,0,0,0,0,0,0,1,1
David Steckel,20122013,ANA,20,0,0,0,0,0,0,0,0,0
T.B,63,0,0,0,0,0,0,0,0,1
T.B,75,0,0,0,0,0,0,0,0,1
Jussi Jokinen,20122013,PIT,36,0,0,1,0,3,0,0,0,2
Vincent Lecavalier,20122013,T.B,4,0,0,5,0,3,1,0,0,9
Brett Connolly,20122013,T.B,14,0,0,1,0,0,0,0,0,0
Richard Panik,20122013,T.B,71,0,0,1,0,1,0,0,0,0
Douglas Murray,20122013,PIT,3,0,0,0,0,0,0,0,0,0
COL,30,0,0,0,0,0,0,0,0,0
Victor Bartley,20122013,NSH,64,0,0,0,0,0,0,0,0,0
Niklas Hjalmarsson,20122013,CHI,4,0,0,0,0,0,0,0,0,0
TJ Brodie,20122013,CGY,7,0,0,0,0,3,3,0,0,1
CGY,51,0,0,0,0,0,0,0,0,1
Dana Tyrell,20122013,T.B,42,0,0,0,0,0,0,0,0,0
Chad LaRose,20122013,CAR,59,0,0,0,0,0,0,0,0,1
Jean-Gabriel Pageau,20122013,OTT,44,0,0,0,0,0,0,0,0,0
Davis Drewiske,20122013,MTL,44,0,0,0,0,0,0,0,0,0
Chris Mueller,20122013,NSH,17,0,0,0,0,0,0,0,0,0
Ryan O'Byrne,20122013,TOR,23,0,0,0,0,0,0,0,0,0
Steve Mason,20122013,PHI,35,0,0,0,0,0,0,0,1,0
Jay Bouwmeester,20122013,STL,19,0,0,0,0,1,1,0,0,0
Taylor Hall,20122013,EDM,4,0,0,4,0,6,4,0,0,5
Sami Vatanen,20122013,ANA,45,0,0,1,0,0,0,0,1,1
FLA,72,0,0,0,0,0,0,0,0,0
Yannick Weber,20122013,MTL,68,0,0,0,0,1,0,0,0,1
BUF,53,0,0,1,0,0,0,0,0,0
Nick Leddy,20122013,CHI,8,0,0,2,0,1,4,0,0,3
Derek Roy,20122013,VAN,15,0,0,1,0,0,1,0,0,1
Mark Cundari,20122013,CGY,42,0,0,1,0,1,0,0,0,0
John Moore,20122013,NYR,17,0,0,0,0,0,0,0,0,1
Scott Hannan,20122013,S.J,27,0,0,0,0,0,0,0,0,0
EDM,57,0,0,0,0,0,0,0,0,0
Martin Erat,20122013,WSH,10,0,0,0,0,0,0,0,0,0
Jordan Leopold,20122013,STL,33,0,0,0,0,1,1,0,0,0
Raffi Torres,20122013,S.J,13,0,0,1,0,0,0,0,0,0
Rob Scuderi,20122013,L.A,7,0,0,0,0,0,0,0,0,0
Danny DeKeyser,20122013,DET,65,0,0,0,0,0,0,0,0,1
Adam Larsson,20122013,N.J,5,0,0,0,0,0,0,0,0,0
Daniel Bang,20122013,NSH,50,0,0,0,0,0,0,0,0,0
PHX,36,0,0,1,0,0,0,0,0,0
Nicolas Blanchard,20122013,CAR,72,0,0,0,0,0,0,0,0,0
Derek Joslin,20122013,VAN,38,0,0,0,0,0,0,0,0,0
