"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"bourqga9020132014","Gabriel.Bourque","L","NSH",74,"20132014",22,"0.725","0.775",69,110,10,5,89,43,37,29,19,12,3,7,0.26,915.96,2710.1,25.26
"gilbeto8320132014","Tom.Gilbert","D","FLA",73,"20132014",30,"0.900","0.900",55,137,11,8,64,34,46,76,26,13,6,8,0.1,1251.71,2250.74,35.74
"geliner9120132014","Eric.Gelinas","D","N.J",60,"20132014",22,"0.650","0.660",88,84,5,4,63,38,54,20,14,9,8,4,-0.29,828.93,2048.07,28.81
"sekeran8620132014","Andrej.Sekera","D","CAR",74,"20132014",27,"1.750","2.750",42,125,6,12,88,44,72,99,30,49,8,6,-0.09,1277.84,2266.81,36.05
"greenmi8520132014","Mike.Green","D","WSH",70,"20132014",27,"6.000","6.000",56,141,9,7,106,55,77,94,57,24,19,10,-0.42,1281.28,2026.78,38.73
"biekske8120132014","Kevin.Bieksa","D","VAN",76,"20132014",32,"5.000","4.600",123,85,6,6,131,48,83,105,47,19,17,14,-0.13,1348.91,2250.82,37.47
"gerbena8720132014","Nathan.Gerbe","LR","CAR",81,"20132014",26,"0.550","0.550",47,53,5,5,178,61,55,12,25,36,6,14,0.45,1067.82,2817.64,27.48
"stonema9220132014","Mark.Stone","R","OTT",19,"20132014",21,"0.630","0.603",10,21,3,1,27,19,10,6,6,15,1,1,0,234.92,701.34,25.09
"yandlke8620132014","Keith.Yandle","D","PHX",82,"20132014",27,"5.250","5.250",18,48,9,6,142,77,106,92,40,25,9,5,-0.16,1518.91,2394.68,38.81
"hamhuda8220132014","Dan.Hamhuis","D","VAN",79,"20132014",30,"4.250","4.500",69,107,10,4,111,41,86,95,47,36,6,14,0.35,1384.12,2357.68,36.99
"comeabl8620132014","Blake.Comeau","RL","CBJ",61,"20132014",27,"1.000","1.000",189,72,6,5,97,32,51,14,14,21,10,8,-0.17,689.94,2121.72,24.54
"barbema9020132014","Mark.Barberio","D","T.B",49,"20132014",23,"0.605","0.605",27,46,0,5,43,20,40,35,22,9,12,0,-1.11,650.66,1699.83,27.68
"killoal8920132014","Alex.Killorn","LR","T.B",82,"20132014",24,"0.875","0.875",74,87,7,11,127,51,53,27,33,28,18,13,-0.26,1139.9,2745.08,29.34
"dehaaca9120132014","Calvin.De.Haan","D","NYI",51,"20132014",22,"0.810","0.870",100,55,6,4,53,23,44,79,25,24,10,7,-0.21,871.97,1537.12,36.19
"brunnda8620132014","Damien.Brunner","RL","N.J",60,"20132014",27,"2.500","2.500",15,33,6,1,82,36,34,5,15,16,9,10,0.09,663.97,2221.32,23.01
"sheppja8820132014","James.Sheppard","C","S.J",67,"20132014",25,"0.830","0.830",103,111,8,7,79,27,31,32,15,31,9,8,-0.08,768.78,2467.03,23.76
"roussan8920132014","Antoine.Roussel","L","DAL",81,"20132014",23,"0.625","0.613",140,142,7,7,94,49,43,35,20,18,14,14,0,914.41,2868.32,24.17
"rafflmi8820132014","Michael.Raffl","L","PHI",68,"20132014",24,"0.792","0.792",107,108,10,2,82,41,36,27,18,19,10,11,0.08,748.04,2368.72,24
"larssad9220132014","Adam.Larsson","D","N.J",26,"20132014",20,"0.925","0.925",39,35,2,0,18,11,20,29,10,4,5,2,-0.44,409.15,830.5,33.01
"harrope8320132014","Peter.Harrold","D","N.J",33,"20132014",30,"0.800","0.800",15,90,1,3,25,14,22,25,11,3,3,4,0.12,512.52,1068.03,32.43
"kennety8620132014","Tyler.Kennedy","RL","S.J",67,"20132014",27,"2.350","2.350",54,94,8,3,129,47,68,10,14,35,10,18,0.61,782.96,2441.89,24.28
"jenseni9320132014","Nicklas.Jensen","RL","VAN",17,"20132014",20,"0.925","0.863",7,4,2,0,21,17,11,5,6,8,5,1,-1.1,217.9,587.99,27.04
"bennebe9120132014","Beau.Bennett","LR","PIT",21,"20132014",21,"0.900","0.900",31,22,2,1,21,8,11,6,3,1,0,3,0.69,260.98,772.29,25.26
"phillch7820132014","Chris.Phillips","D","OTT",70,"20132014",35,"3.250","3.083",107,102,2,5,67,27,39,64,30,5,12,3,-0.55,976.92,2276.25,30.03
"saloxsa7420132014","Sami.Salo","D","T.B",71,"20132014",39,"3.500","3.750",44,45,2,4,49,38,31,45,10,13,6,2,-0.26,935.27,2421.2,27.86
"pacioma8820132014","Max.Pacioretty","L","MTL",73,"20132014",24,"4.000","4.500",61,138,7,3,157,82,71,26,14,23,9,17,0.48,997.19,2419.71,29.18
"nietoma9220132014","Matt.Nieto","LR","S.J",66,"20132014",20,"0.693","0.759",7,74,6,3,102,33,37,41,28,15,6,10,0.29,817.48,2368.46,25.66
"hanseja8620132014","Jannik.Hansen","RL","VAN",71,"20132014",27,"1.100","1.350",88,67,5,3,82,40,43,20,12,24,8,8,0,949.82,2415.82,28.22
"backlmi8920132014","Mikael.Backlund","C","CGY",76,"20132014",24,"1.500","1.500",61,63,6,7,124,50,62,46,30,55,9,9,0,1055.96,2633.81,28.62
"hoffmmi8920132014","Mike.Hoffman","L","OTT",25,"20132014",23,"0.660","0.660",17,18,1,0,43,18,27,6,9,18,0,4,0.94,256.51,902.67,22.13
"boothda8420132014","David.Booth","LR","VAN",66,"20132014",28,"4.500","4.250",115,111,5,3,102,52,53,17,15,20,6,14,0.57,844.55,2290.9,26.94
"upshasc8320132014","Scottie.Upshall","RL","FLA",76,"20132014",29,"3.500","3.500",122,106,13,4,115,43,58,19,13,28,18,19,0.06,961.77,2663.82,26.53
"tangrer8920132014","Eric.Tangradi","L","WPG",55,"20132014",24,"0.650","0.675",103,46,2,1,49,23,15,17,12,10,5,5,0,458.27,2164.68,17.47
"nolanjo8920132014","Jordan.Nolan","RL","L.A",64,"20132014",24,"0.700","0.700",100,71,0,4,52,17,26,11,16,5,4,9,0.53,567.48,2395.53,19.15
"moorejo9020132014","John.Moore","D","NYR",74,"20132014",22,"0.810","0.840",57,116,3,4,89,40,63,51,25,4,6,5,-0.06,1005.41,2536.93,28.38
"reginpe8620132014","Peter.Regin","C","NYI/CHI",61,"20132014",27,"0.750","0.750",40,75,3,1,57,21,24,19,9,20,4,9,0.48,622.88,2320.18,21.16
"mcdonry8920132014","Ryan.McDonagh","D","NYR",77,"20132014",24,"4.000","4.700",73,96,5,10,113,34,61,92,42,41,9,8,-0.04,1387.12,2309.12,37.53
"kanexev9120132014","Evander.Kane","L","WPG",63,"20132014",22,"4.500","5.250",158,107,13,1,172,73,87,28,19,17,17,11,-0.38,956.8,2030.35,32.03
"coburbr8520132014","Braydon.Coburn","D","PHI",82,"20132014",28,"5.500","4.500",90,124,5,4,90,52,82,63,36,20,14,7,-0.3,1385.65,2360.96,36.98
"murrary9320132014","Ryan.Murray","D","CBJ",65,"20132014",19,"0.925","0.894",22,83,5,5,37,19,37,72,23,10,2,1,-0.06,978.42,2066.13,32.14
"hainsro8120132014","Ron.Hainsey","D","CAR",82,"20132014",32,"2.000","2.000",84,83,2,4,59,32,58,106,35,29,8,5,-0.12,1450.89,2490.31,36.81
"paajama9120132014","Magnus.Paajarvi","RL","STL",55,"20132014",22,"1.000","1.200",26,66,3,2,53,15,29,21,3,13,2,7,0.55,548.56,2025.27,21.31
"kulikdm9020132014","Dmitry.Kulikov","D","FLA",81,"20132014",22,"3.000","2.500",109,173,3,4,78,36,47,73,33,19,17,12,-0.22,1348.32,2525.46,34.81
"barkoal9520132014","Aleksander.Barkov","C","FLA",54,"20132014",18,"0.925","0.925",14,59,10,3,62,12,23,26,12,25,4,5,0.08,709.18,1881.85,27.37
"visnolu7620132014","Lubomir.Visnovsky","D","NYI",24,"20132014",37,"3.500","4.750",12,16,0,2,14,8,18,23,14,9,3,1,-0.33,367.79,751.08,32.87
"royxxde8320132014","Derek.Roy","C","STL",75,"20132014",30,"4.000","4.000",13,32,8,7,79,37,32,29,13,20,3,8,0.38,793.15,2723.76,22.55
"vrbatra8120132014","Radim.Vrbata","R","PHX",80,"20132014",32,"3.000","3.000",60,46,10,9,167,88,71,23,12,35,4,9,0.27,1116.19,2697.64,29.27
"kindlja8720132014","Jakub.Kindl","D","DET",66,"20132014",26,"1.600","2.400",57,55,5,5,57,34,45,39,31,11,10,7,-0.19,972.41,2116.79,31.48
"bouchre9320132014","Reid.Boucher","LR","N.J",23,"20132014",20,"0.642","0.693",15,27,4,1,25,14,11,5,1,6,2,2,0,231.21,887.15,20.67
"stuarbr7920132014","Brad.Stuart","D","S.J",61,"20132014",33,"3.600","3.600",105,95,4,4,54,25,68,91,25,9,13,10,-0.18,994.2,1952.62,33.74
"rundbda9020132014","David.Rundblad","D","PHX/CHI",17,"20132014",22,"0.700","0.785",18,22,0,0,18,8,16,13,2,3,3,1,-0.58,207.47,611.52,25.33
"lindhha9420132014","Hampus.Lindholm","D","ANA",78,"20132014",19,"0.925","0.894",49,103,12,8,77,25,58,55,42,20,10,5,-0.24,1247.19,2425.19,33.96
"cotexje8220132014","Jean-Philippe.Cote","D","T.B",19,"20132014",31,"0.550","0.550",38,20,1,3,12,11,10,17,2,0,4,2,-0.69,174.8,737.67,19.16
"stamkst9020132014","Steven.Stamkos","CR","T.B",37,"20132014",23,"8.000","7.500",46,23,7,2,52,37,30,13,11,20,8,12,0.44,543.54,1184.47,31.45
"garbury8520132014","Ryan.Garbutt","RL","DAL",75,"20132014",28,"0.600","0.575",129,92,8,6,135,65,49,32,20,31,24,20,-0.28,854.13,2633.78,24.49
"dacosst8920132014","Stephane.Da.Costa","C","OTT",12,"20132014",24,"0.825","0.825",13,13,1,0,14,8,16,2,1,7,0,0,0,114.28,438.71,20.67
"calvema8920132014","Matthew.Calvert","L","CBJ",56,"20132014",23,"0.850","0.988",98,81,7,5,59,23,32,23,16,18,8,7,-0.09,676.36,1911.84,26.13
"brownjt9020132014","J.T..Brown","RL","T.B",63,"20132014",23,"NA","NA",73,92,8,3,100,40,31,26,9,19,2,7,0.42,718.34,2293.57,23.85
"skinnje9220132014","Jeff.Skinner","L","CAR",71,"20132014",21,"4.350","5.725",20,56,9,3,177,55,75,6,32,43,8,22,0.88,954.26,2455.67,27.98
"helmxda8720132014","Darren.Helm","C","DET",42,"20132014",26,"1.750","2.125",66,48,3,4,55,24,33,13,9,14,3,15,1.46,494.62,1486.16,24.97
"leexxan9020132014","Anders.Lee","LC","NYI",22,"20132014",23,"0.900","0.900",43,31,2,2,44,16,9,2,6,9,4,1,-0.66,272.67,762.06,26.35
"fleisto8420132014","Tomas.Fleischmann","LR","FLA",80,"20132014",29,"4.500","4.500",51,71,9,4,121,48,68,9,22,24,9,7,-0.12,1029.67,2794.41,26.93
"ericsjo8420132014","Jonathan.Ericsson","D","DET",48,"20132014",29,"3.250","3.250",67,26,3,6,55,25,29,30,29,11,8,1,-0.52,801.21,1464.64,35.36
"perrema8820132014","Mathieu.Perreault","CL","ANA",69,"20132014",25,"1.100","1.050",68,75,11,8,72,30,33,15,13,18,11,8,-0.23,780.52,2469.9,24.01
"pearsta9220132014","Tanner.Pearson","LR","L.A",25,"20132014",21,"0.728","0.736",35,34,2,2,25,19,11,7,7,9,3,7,0.95,253.78,922.97,21.57
"frattma8820132014","Matt.Frattin","RL","L.A/CBJ",44,"20132014",25,"0.950","0.925",84,72,3,1,53,22,17,11,11,6,2,11,1.13,477.36,1555.15,23.49
"hornqpa8720132014","Patric.Hornqvist","R","NSH",76,"20132014",26,"3.500","4.250",69,125,14,6,186,67,52,31,7,47,5,21,0.93,1033.47,2679.04,27.84
"tanevch8920132014","Christopher.Tanev","D","VAN",64,"20132014",23,"1.500","1.500",22,161,2,9,53,21,41,97,10,14,5,6,0.06,1014.75,2003.78,33.62
"selante7020132014","Teemu.Selanne","R","ANA",64,"20132014",43,"2.000","2.000",11,46,7,7,63,28,25,8,23,14,3,8,0.41,728.9,2293.36,24.12
"getzlry8520132014","Ryan.Getzlaf","C","ANA",77,"20132014",28,"6.500","8.250",83,79,21,15,114,42,46,60,48,35,4,11,0.38,1101.37,2523.6,30.38
"eakinco9120132014","Cody.Eakin","C","DAL",81,"20132014",22,"0.550","0.572",82,116,7,6,88,49,67,48,23,36,10,19,0.52,1037.7,2737.47,27.49
"chipcky8620132014","Kyle.Chipchura","C","PHX",80,"20132014",27,"0.800","0.875",114,101,8,7,41,15,23,9,12,28,8,10,0.16,754.53,3070.75,19.72
"orlovdm9120132014","Dmitry.Orlov","D","WSH",54,"20132014",22,"0.740","0.690",70,77,3,4,48,23,39,59,27,22,6,11,0.32,950.51,1610.97,37.11
"gudbrer9220132014","Erik.Gudbranson","D","FLA",65,"20132014",21,"0.900","0.900",147,152,3,2,81,49,55,76,15,13,7,10,0.19,971.98,2116.32,31.47
"atkinca8920132014","Cam.Atkinson","R","CBJ",78,"20132014",24,"1.125","1.150",51,54,8,4,144,52,55,33,13,24,3,8,0.3,993.98,2664.94,27.17
"tlustji8820132014","Jiri.Tlusty","LR","CAR",68,"20132014",25,"1.700","1.600",84,120,9,3,100,44,44,30,15,21,8,13,0.35,863.27,2384.65,26.58
"kopecto8220132014","Tomas.Kopecky","LR","FLA",49,"20132014",31,"3.000","3.000",28,61,5,2,77,27,24,14,9,14,6,9,0.29,611.09,1744.13,25.95
"johnsty9020132014","Tyler.Johnson","CR","T.B",82,"20132014",23,"0.840","0.757",47,40,10,9,124,54,52,27,33,19,9,16,0.39,1087.33,2797.65,27.99
"handzmi7720132014","Michal.Handzus","C","CHI",59,"20132014",36,"1.000","1.000",32,63,4,6,41,10,16,31,7,9,7,3,-0.38,632.65,2218.99,22.19
"rakelri9320132014","Rickard.Rakell","C","ANA",18,"20132014",20,"0.925","0.894",21,28,3,1,22,18,14,4,4,5,1,0,-0.3,196.78,684.46,22.33
"krugema9020132014","Marcus.Kruger","C","CHI",81,"20132014",23,"1.250","1.325",21,124,12,5,77,23,26,45,16,21,12,12,0,881.54,3066.42,22.33
"foligni8720132014","Nick.Foligno","RL","CBJ",71,"20132014",25,"3.000","3.383",198,102,10,8,82,39,25,38,16,41,12,14,0.13,947.92,2327.96,28.94
"cowenja9120132014","Jared.Cowen","D","OTT",68,"20132014",22,"1.500","3.100",175,134,3,4,60,23,29,76,35,9,15,4,-0.59,1120.04,2041.78,35.42
"leopojo8020132014","Jordan.Leopold","D","STL",27,"20132014",33,"2.250","2.250",7,35,2,1,33,8,18,21,6,2,2,3,0.16,374.82,869.83,30.11
"ryanxbo8720132014","Bobby.Ryan","RL","OTT",70,"20132014",26,"5.562","5.100",94,84,13,7,130,62,67,28,25,41,10,5,-0.32,933.9,2309.35,28.8
"hortona8520132014","Nathan.Horton","R","CBJ",36,"20132014",28,"5.000","5.300",49,36,6,5,42,11,23,14,9,10,6,2,-0.53,455.02,1181.19,27.81
"dillobr9020132014","Brenden.Dillon","D","DAL",80,"20132014",22,"0.900","0.743",138,120,5,6,81,39,56,118,46,10,14,9,-0.21,1400.25,2336.58,37.47
"boyesbr8220132014","Brad.Boyes","R","FLA",78,"20132014",31,"1.000","1.000",42,70,4,10,130,65,44,28,25,31,9,4,-0.28,1056.86,2669.97,28.36
"sislomi8820132014","Mike.Sislo","R","N.J",14,"20132014",25,"0.550","0.550",19,6,0,0,20,6,3,3,1,1,0,1,0.53,113.51,563.54,16.77
"palaton9120132014","Ondrej.Palat","L","T.B",81,"20132014",22,"0.588","0.575",136,123,17,7,111,50,47,41,32,34,9,15,0.33,1092.97,2736.57,28.54
"mcmilbr9020132014","Brandon.McMillan","C","PHX",22,"20132014",23,"0.710","0.710",48,46,1,3,32,11,6,7,2,3,1,6,1.17,255.64,820.09,23.76
"doanxsh7620132014","Shane.Doan","RL","PHX",69,"20132014",36,"5.550","5.252",120,100,9,5,113,54,60,20,16,45,8,12,0.23,1035.7,2248.26,31.54
"alfreda7220132014","Daniel.Alfredsson","R","DET",68,"20132014",40,"3.500","3.500",53,62,8,8,81,33,34,22,25,19,4,8,0.28,860.73,2367.09,26.67
"pirribr9120132014","Brandon.Pirri","C","CHI/FLA",49,"20132014",22,"0.600","0.618",22,37,4,5,52,36,33,14,5,16,2,7,0.55,549.43,1822.25,23.17
"clowery8220132014","Ryane.Clowe","L","N.J",43,"20132014",30,"4.850","4.850",79,37,8,5,57,15,15,19,18,8,3,3,0,587.6,1473.31,28.51
"clitsgr8520132014","Grant.Clitsome","D","WPG",32,"20132014",28,"1.600","2.067",45,47,3,5,22,17,28,37,18,6,7,2,-0.58,520.65,1004.08,34.15
"kellych8020132014","Chris.Kelly","LC","BOS",57,"20132014",32,"3.500","3.000",69,49,6,3,49,20,28,21,10,24,11,8,-0.26,680.82,2085.97,24.61
"desprsi9120132014","Simon.Despres","D","PIT",34,"20132014",22,"0.810","0.840",64,60,2,1,36,6,26,40,15,10,11,4,-0.84,500.45,1116.42,30.95
"winchje8320132014","Jesse.Winchester","RL","FLA",52,"20132014",29,"0.600","0.600",61,72,9,0,85,26,22,17,9,6,7,5,-0.22,545.59,1913.97,22.18
"brooksh8020132014","Sheldon.Brookbank","D","CHI",48,"20132014",32,"1.300","1.250",62,92,5,0,38,20,31,32,15,6,4,4,0,584.19,1782.51,24.68
"huberjo9320132014","Jonathan.Huberdeau","L","FLA",69,"20132014",20,"0.925","0.894",71,81,6,9,84,28,32,21,17,31,9,26,1.13,900.17,2388.29,27.37
"stromry9320132014","Ryan.Strome","RC","NYI",37,"20132014",20,"0.925","0.863",28,23,4,4,67,17,23,6,17,18,3,3,0,449.27,1320.28,25.39
"kleslro8220132014","Rostislav.Klesla","D","PHX",25,"20132014",31,"2.975","2.975",38,34,1,2,16,7,16,18,2,0,5,3,-0.37,321,861.4,27.15
"kassiza9120132014","Zack.Kassian","R","VAN",73,"20132014",22,"0.810","0.870",91,60,10,5,74,32,36,6,23,19,10,10,0,882.62,2602.39,25.33
"higgich8320132014","Chris.Higgins","L","VAN",78,"20132014",30,"2.500","2.500",90,84,13,5,154,50,52,33,17,23,11,5,-0.32,1131.97,2560.47,30.66
"daleytr8320132014","Trevor.Daley","D","DAL",67,"20132014",29,"3.500","3.300",35,56,7,4,75,39,57,58,19,12,16,3,-0.73,1064.16,2079.96,33.85
"bjugsni9220132014","Nick.Bjugstad","C","FLA",76,"20132014",21,"0.900","0.900",113,77,13,5,134,43,53,22,21,31,6,8,0.12,1001.77,2643.92,27.48
"thompna8420132014","Nate.Thompson","C","T.B",81,"20132014",28,"1.500","1.600",114,66,4,2,90,31,24,28,5,20,6,6,0,854.83,2977.93,22.3
"johanry9220132014","Ryan.Johansen","C","CBJ",82,"20132014",21,"0.810","0.870",104,59,10,5,148,54,49,31,28,34,12,6,-0.33,1087.23,2712.07,28.62
"grabomi8420132014","Mikhail.Grabovski","C","WSH",58,"20132014",29,"3.000","3.000",19,64,10,5,58,16,29,20,19,23,5,9,0.31,774.67,1989.38,28.03
"goligal8520132014","Alex.Goligoski","D","DAL",81,"20132014",28,"4.600","4.600",77,111,12,7,77,37,59,102,60,12,9,7,-0.09,1355.47,2426.07,35.84
"enstrto8420132014","Tobias.Enstrom","D","WPG",82,"20132014",28,"5.750","5.750",31,150,4,4,66,34,41,105,30,9,21,10,-0.48,1366.53,2509.82,35.25
"corvojo7720132014","Joe.Corvo","D","OTT",25,"20132014",36,"0.900","0.900",14,29,2,3,34,16,21,22,12,4,4,2,-0.33,368.3,820.02,30.99
"smithbe8820132014","Ben.Smith","C","CHI",75,"20132014",25,"0.575","0.562",37,113,6,4,68,30,29,48,9,17,1,10,0.68,798.69,2867.18,21.79
"kostkmi8520132014","Michael.Kostka","D","CHI/T.B",28,"20132014",27,"0.625","0.625",26,29,4,3,38,8,24,26,7,4,3,1,-0.32,375.06,970.03,27.88
"greenco8620132014","Colin.Greening","L","OTT",76,"20132014",27,"0.950","0.817",207,107,6,3,93,38,31,22,19,22,7,12,0.34,891.96,2639.23,25.26
"kearnbr8120132014","Bracken.Kearns","LC","S.J",25,"20132014",32,"0.550","0.550",45,38,2,0,31,11,7,14,3,4,2,2,0,285.93,950.68,23.12
"franzjo7920132014","Johan.Franzen","RL","DET",54,"20132014",33,"5.000","3.955",61,42,10,1,92,34,33,19,22,14,8,6,-0.17,711.89,1841.49,27.88
"fastxje9120132014","Jesper.Fast","RL","NYR",11,"20132014",21,"0.900","0.805",20,14,0,0,7,3,4,3,0,1,1,2,0.57,106.12,400.92,20.93
"cammami8220132014","Mike.Cammalleri","LC","CGY",63,"20132014",31,"7.000","6.000",26,31,7,3,113,41,62,27,34,23,9,10,0.06,949.26,2109.35,31.04
"robidst7720132014","Stephane.Robidas","D","DAL/ANA",38,"20132014",36,"2.850","3.300",82,105,2,3,43,25,35,40,9,3,6,2,-0.38,624.45,1208.76,34.06
"hicketh8920132014","Thomas.Hickey","D","NYI",82,"20132014",24,"0.600","0.675",59,141,7,8,82,45,66,99,48,29,12,5,-0.33,1292.28,2615.82,33.07
"gocxxma8320132014","Marcel.Goc","C","FLA/PIT",74,"20132014",30,"1.700","1.700",106,64,2,9,84,44,49,22,17,15,3,8,0.32,942.67,2578.63,26.77
"steckda8220132014","David.Steckel","C","ANA",6,"20132014",31,"0.550","0.550",15,6,0,0,8,1,2,2,3,1,0,0,0,57.6,234.26,19.74
"milleke8720132014","Kevan.Miller","D","BOS",47,"20132014",25,"0.550","0.550",97,108,2,2,39,19,38,64,7,11,4,7,0.25,710.35,1569.43,31.16
"grybaer8820132014","Eric.Gryba","D","OTT",57,"20132014",25,"0.600","0.562",127,85,2,6,50,25,41,43,28,3,14,9,-0.39,770.4,1862.53,29.26
"gauncca9020132014","Cameron.Gaunce","D","DAL",9,"20132014",23,"0.650","0.650",11,13,0,0,9,1,4,4,9,1,0,0,0,115.72,305.82,27.45
"callary8520132014","Ryan.Callahan","R","NYR/T.B",65,"20132014",28,"4.825","4.275",177,79,10,4,116,62,51,47,17,24,4,16,0.77,933.14,2206.62,29.72
"cecixco9320132014","Cody.Ceci","D","OTT",49,"20132014",19,"0.925","0.894",39,79,4,2,61,25,43,40,13,9,6,4,-0.18,652.94,1658.51,28.25
"bollibr8720132014","Brandon.Bollig","L","CHI",82,"20132014",26,"0.575","0.575",202,85,6,1,101,31,44,22,6,5,13,7,-0.44,810.82,3186.93,20.28
"olsendy9120132014","Dylan.Olsen","D","FLA",44,"20132014",22,"0.810","0.738",99,47,4,4,53,13,24,41,10,15,4,2,-0.2,598.76,1494.13,28.61
"nichuva9520132014","Valeri.Nichushkin","R","DAL",79,"20132014",18,"0.925","0.925",84,110,10,7,97,40,38,27,52,21,3,17,0.82,1020.68,2665.49,27.69
"abdelju8720132014","Justin.Abdelkader","RL","DET",70,"20132014",26,"1.550","1.800",166,129,9,6,127,44,22,25,14,20,7,14,0.44,947.97,2330.24,28.92
"ouellxa9320132014","Xavier.Ouellet","D","DET",4,"20132014",20,"0.642","0.670",7,3,0,0,4,1,5,1,1,0,1,0,-1.15,52.08,141.57,26.89
"nielsfr8420132014","Frans.Nielsen","C","NYI",80,"20132014",29,"2.500","2.750",33,75,10,6,95,35,49,34,17,31,1,9,0.51,937.27,2882.18,24.54
"neilxch7920132014","Chris.Neil","R","OTT",76,"20132014",34,"2.100","1.900",251,80,2,2,80,31,39,18,12,15,22,6,-1.13,851.7,2658.16,24.27
"maattol9420132014","Olli.Maatta","D","PIT",78,"20132014",19,"0.925","0.894",35,135,8,7,86,36,56,90,31,8,6,8,0.1,1184.99,2532.61,31.88
"byfugdu8520132014","Dustin.Byfuglien","D","WPG",78,"20132014",28,"5.750","5.200",185,52,7,8,142,58,78,51,52,46,20,9,-0.51,1285.98,2390.6,34.98
"blumxjo8920132014","Jonathon.Blum","D","MIN",15,"20132014",24,"0.650","0.650",10,7,1,0,11,5,7,12,2,1,0,0,0,164.12,573.48,22.25
"anisiar8820132014","Artem.Anisimov","C","CBJ",81,"20132014",25,"2.750","3.283",24,89,7,6,98,51,57,36,13,32,5,11,0.39,915.93,2832.74,24.43
"streima7720132014","Mark.Streit","D","PHI",82,"20132014",35,"5.000","5.250",37,102,10,7,60,31,52,93,34,12,15,10,-0.23,1326.67,2419.93,35.41
"schrojo9020132014","Jordan.Schroeder","CR","VAN",25,"20132014",22,"0.600","0.600",19,19,1,1,18,12,9,7,7,4,1,1,0,258.62,934.01,21.69
"grantde9020132014","Derek.Grant","CL","OTT",20,"20132014",23,"0.660","0.605",30,21,2,0,26,9,4,8,0,4,2,2,0,143.99,773.2,15.7
"cartery8320132014","Ryan.Carter","C","N.J",62,"20132014",30,"0.800","0.775",71,74,1,1,59,28,17,18,8,9,11,14,0.28,641.6,2327.96,21.61
"bennxjo8720132014","Jordie.Benn","D","DAL",78,"20132014",26,"0.600","0.700",105,152,5,9,74,47,68,99,33,20,13,5,-0.39,1244.83,2402.3,34.13
"stlouma7520132014","Martin.St..Louis","C","T.B/NYR",81,"20132014",38,"NA","NA",17,61,14,9,130,56,55,27,41,57,3,15,0.59,1229.34,2627.06,31.88
"halmomi9120132014","Mike.Halmo","RL","NYI",20,"20132014",22,"0.925","0.864",52,18,0,0,23,5,12,4,2,4,4,6,0.64,186.08,760.57,19.66
"grabnmi8720132014","Michael.Grabner","L","NYI",64,"20132014",25,"3.000","3.000",59,20,9,4,97,23,35,11,24,27,6,10,0.34,703.59,2335.24,23.15
"dumbama9420132014","Matt.Dumba","D","MIN",13,"20132014",19,"0.925","0.894",8,10,0,0,9,3,9,3,5,1,1,0,-0.45,134.61,467.38,22.36
"delzomi9020132014","Michael.Del.Zotto","D","NYR/NSH",67,"20132014",23,"2.900","2.550",73,67,6,2,76,28,56,69,27,15,8,5,-0.18,1014.99,2212.59,31.45
"colaica8320132014","Carlo.Colaiacovo","D","STL",25,"20132014",30,"0.550","0.550",24,25,2,0,14,9,18,25,5,0,6,2,-0.73,329.73,845.93,28.05
"silfvja9020132014","Jakob.Silfverberg","RL","ANA",52,"20132014",22,"0.900","0.863",30,62,9,4,87,26,29,14,6,13,5,7,0.21,585.24,1820.77,24.32
"murphco9320132014","Connor.Murphy","D","PHX",30,"20132014",20,"0.925","0.863",39,65,3,4,25,9,29,32,9,10,4,4,0,470.88,971.73,32.64
"cullema7620132014","Matt.Cullen","LC","NSH",77,"20132014",36,"3.000","3.500",15,61,13,8,95,28,44,20,32,26,12,10,-0.13,951.05,2815.74,25.25
"spoonry9220132014","Ryan.Spooner","CL","BOS",23,"20132014",21,"0.815","0.760",9,16,2,3,32,10,7,6,2,7,3,1,-0.52,229.84,880.33,20.7
"fraseco8520132014","Colin.Fraser","C","L.A",33,"20132014",28,"0.825","0.825",57,27,2,0,20,11,8,15,6,2,2,6,0.85,283.76,1234.58,18.69
"butlebo8720132014","Bobby.Butler","R","FLA",2,"20132014",26,"0.600","0.600",2,1,0,1,5,0,4,0,0,2,0,0,0,24.46,69.5,26.03
"smithcr8920132014","Craig.Smith","R","NSH",79,"20132014",24,"2.000","2.000",49,58,14,11,150,72,64,19,40,46,10,14,0.22,1075.82,2781.86,27.89
"nashxri8920132014","Riley.Nash","CR","CAR",73,"20132014",24,"0.550","0.575",79,124,5,5,62,28,25,21,14,46,5,9,0.31,783.8,2712.48,22.42
"martira7620132014","Radek.Martinek","D","NYI",13,"20132014",37,"0.600","0.600",8,13,1,2,11,11,17,9,8,5,2,0,-0.63,191.96,430.59,30.83
"bissopa8520132014","Paul.Bissonnette","LR","PHX",39,"20132014",28,"0.750","0.738",51,26,3,3,23,8,5,4,3,6,5,4,-0.32,187.92,1675.73,10.08
"trochvi9320132014","Vincent.Trocheck","C","FLA",20,"20132014",20,"0.693","0.662",37,30,1,2,24,19,10,9,6,7,2,4,0.45,264.55,684.73,27.87
