Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Matthew Carle,20142015,T.B,25,0,0,1,0,0,0,0,1,3
TJ Brennan,20142015,TOR,25,0,0,0,0,0,3,0,0,3
Maxim Lapierre,20142015,STL,40,0,0,0,0,0,0,0,0,0
Mike Weber,20142015,BUF,6,0,0,0,0,0,0,0,0,0
Zemgus Girgensons,20142015,BUF,28,0,0,1,1,0,2,0,0,6
Fedor Tyutin,20142015,CBJ,51,0,0,0,0,1,0,0,0,1
Mark Letestu,20142015,CBJ,55,0,0,0,0,1,0,0,0,1
James Wisniewski,20142015,CBJ,21,0,0,7,0,4,3,0,0,9
Scott Hartnell,20142015,CBJ,43,0,0,8,0,3,5,0,1,12
Brenden Morrow,20142015,T.B,10,0,0,0,0,0,0,0,0,1
Nikita Kucherov,20142015,T.B,86,0,0,2,0,6,7,0,1,7
Vladislav Namestnikov,20142015,T.B,90,0,0,1,0,0,0,0,0,1
Anton Stralman,20142015,T.B,6,0,1,1,0,6,6,0,0,9
Andrew Ladd,20142015,WPG,16,0,0,9,1,3,6,2,1,10
Bryan Little,20142015,WPG,18,0,1,8,0,6,3,1,0,4
Blake Wheeler,20142015,WPG,26,0,0,2,0,5,5,1,1,14
Tyson Barrie,20142015,COL,4,0,0,2,0,6,8,0,0,10
Brett Bellemore,20142015,CAR,73,0,0,0,0,0,0,0,0,0
Michael Chaput,20142015,CBJ,39,0,0,0,0,0,0,0,0,0
Alexander Wennberg,20142015,CBJ,41,0,0,1,0,2,1,0,1,6
Cody Goloubef,20142015,CBJ,29,0,0,0,0,0,0,0,0,0
Hampus Lindholm,20142015,ANA,47,0,0,0,0,5,1,0,3,5
Daniel Winnik,20142015,TOR,26,0,0,0,0,0,0,0,0,0
Jon Merrill,20142015,N.J,7,0,0,2,0,1,1,0,0,8
Patrick Wiercioch,20142015,OTT,46,0,0,1,0,2,2,0,0,7
Anders Lindback,20142015,DAL,29,0,0,0,0,0,0,0,0,5
Justin Abdelkader,20142015,DET,8,0,1,7,0,5,1,1,0,16
Drew Miller,20142015,DET,20,0,0,0,0,0,0,0,0,0
Jonas Gustavsson,20142015,DET,50,0,0,0,0,0,0,0,1,2
Jonathan Ericsson,20142015,DET,52,0,0,0,0,0,0,0,0,1
Marian Hossa,20142015,CHI,81,0,0,6,0,4,7,0,0,5
Jordan Leopold,20142015,STL,33,0,0,0,0,0,0,0,0,0
Miikka Salomaki,20142015,NSH,20,0,0,0,0,0,0,0,0,0
Steve Downie,20142015,PIT,23,0,0,3,0,2,0,1,0,1
Justin Hodgman,20142015,ARI,12,0,0,1,0,0,0,0,0,0
Michael Latta,20142015,WSH,46,0,0,0,0,0,0,0,0,0
Jay Beagle,20142015,WSH,83,0,0,0,0,0,0,0,0,0
Matt Stajan,20142015,CGY,18,0,0,0,0,0,0,0,0,1
Jamie McGinn,20142015,COL,11,0,0,1,0,0,0,0,0,0
Jarome Iginla,20142015,COL,12,0,0,8,0,3,2,0,0,5
Jacob Trouba,20142015,WPG,8,0,0,1,0,2,2,2,0,7
Jim Slater,20142015,WPG,19,0,0,0,0,0,0,0,0,0
Tim Erixon,20142015,CBJ,20,0,0,1,0,1,3,0,0,3
Bobby Ryan,20142015,OTT,6,0,1,3,0,4,6,0,1,7
Brandon Saad,20142015,CHI,20,0,0,2,0,4,4,0,1,7
Bryan Bickell,20142015,CHI,29,0,0,1,0,1,1,0,0,3
Scott Darling,20142015,CHI,33,0,0,0,0,0,0,0,0,3
Brad Richards,20142015,CHI,91,0,0,2,0,5,0,0,1,5
Matt Beleskey,20142015,ANA,39,0,0,4,0,0,0,0,2,3
Jason Zucker,20142015,MIN,16,0,0,1,0,0,0,0,0,2
Ryan Carter,20142015,MIN,18,0,0,0,0,0,0,0,0,0
Nate Prosser,20142015,MIN,39,0,0,0,0,0,0,0,0,0
Dustin Byfuglien,20142015,WPG,33,1,0,4,0,5,7,0,1,12
Mathieu Perreault,20142015,WPG,85,0,0,5,0,6,1,1,1,6
Jacob Josefson,20142015,N.J,16,0,0,0,0,0,2,0,0,1
Pascal Dupuis,20142015,PIT,9,0,0,2,0,1,0,0,0,0
Curtis McElhinney,20142015,CBJ,30,0,0,0,0,0,0,0,0,16
Adam Cracknell,20142015,CBJ,32,0,0,1,0,0,0,0,1,2
Artem Anisimov,20142015,CBJ,42,0,0,0,0,4,0,0,0,2
Dalton Prout,20142015,CBJ,47,0,0,0,0,0,0,0,0,0
Tyler Myers,20142015,BUF,57,0,0,1,0,1,2,0,0,9
Andrej Sustr,20142015,T.B,62,0,0,0,0,0,1,0,0,0
Jori Lehtera,20142015,STL,12,1,0,1,0,2,3,0,2,12
Danny DeKeyser,20142015,DET,65,0,0,0,0,4,2,1,0,4
Pavel Datsyuk,20142015,DET,13,1,1,7,0,8,7,0,2,5
Daniel Paille,20142015,BOS,20,0,0,0,0,0,0,0,0,0
Joe Morrow,20142015,BOS,45,0,0,0,0,0,0,0,0,0
Matt Moulson,20142015,BUF,26,0,0,3,0,5,3,1,0,6
Martin Jones,20142015,L.A,31,0,0,0,1,0,0,0,0,3
Dwight King,20142015,L.A,74,0,0,0,0,1,0,0,0,0
Nick Schultz,20142015,PHI,55,0,0,0,0,1,0,0,0,0
Tomas Fleischmann,20142015,FLA,14,0,0,0,0,1,0,0,0,3
Brandon Pirri,20142015,FLA,73,0,1,5,0,0,0,0,0,1
Martin Hanzal,20142015,ARI,11,0,0,1,0,2,1,0,0,4
Kyle Brodziak,20142015,MIN,21,0,0,0,0,0,0,0,0,0
Darcy Kuemper,20142015,MIN,35,0,0,0,0,0,0,0,0,10
Jared Spurgeon,20142015,MIN,46,0,0,3,0,2,1,0,0,4
Nick Holden,20142015,COL,2,0,0,2,0,2,2,0,0,5
Peter Holland,20142015,TOR,24,0,0,1,0,1,1,0,0,1
Jordan Nolan,20142015,L.A,71,0,0,0,0,0,0,0,0,0
Gustav Nyquist,20142015,DET,14,0,1,11,0,3,8,0,1,10
Riley Sheahan,20142015,DET,15,0,0,5,0,5,2,1,2,14
Tomas Tatar,20142015,DET,21,1,0,9,0,6,4,0,2,9
Gabriel Bourque,20142015,NSH,57,0,0,0,0,0,0,0,0,0
David Jones,20142015,CGY,19,0,0,2,0,0,0,0,0,2
Markus Granlund,20142015,CGY,60,0,0,1,0,0,1,0,0,1
Brian Boyle,20142015,T.B,11,0,0,0,0,0,0,0,0,1
Jimmy Hayes,20142015,FLA,12,0,0,4,1,4,2,0,0,7
Anton Forsberg,20142015,CBJ,31,0,0,0,0,0,0,0,0,2
Michael Ryder,20142015,N.J,17,0,0,0,0,1,1,0,1,4
Brian Gibbons,20142015,CBJ,23,0,0,0,0,0,1,0,0,2
Ryan Murray,20142015,CBJ,27,0,0,1,0,0,0,0,0,1
Chris Kunitz,20142015,PIT,14,0,0,9,1,3,3,0,0,19
Jeff Skinner,20142015,CAR,53,0,0,4,0,2,1,0,1,9
Steve Ott,20142015,STL,9,0,0,0,0,0,0,0,0,2
Zach Parise,20142015,MIN,11,0,0,11,0,2,3,0,1,7
Thomas Vanek,20142015,MIN,26,0,0,5,0,8,4,0,1,5
Jason Pominville,20142015,MIN,29,0,0,3,0,7,4,0,0,11
Trevor Daley,20142015,DAL,6,0,1,5,0,4,2,0,0,10
Antoine Roussel,20142015,DAL,21,0,0,0,0,1,2,0,0,0
Mikko Koivu,20142015,MIN,9,0,1,3,0,5,6,0,0,12
Nino Niederreiter,20142015,MIN,22,0,0,6,0,1,1,0,0,3
MIN,55,0,0,2,0,1,3,0,0,4
CGY,86,0,0,3,0,1,0,0,0,1
Tom Gilbert,20142015,MTL,77,0,0,0,0,0,0,0,0,1
Tom Wilson,20142015,WSH,43,0,0,0,0,0,0,0,0,1
Cam Talbot,20142015,NYR,33,0,0,0,0,0,0,1,0,10
NYR,42,0,0,0,0,0,0,0,0,0
Matt Hunwick,20142015,NYR,44,0,0,0,0,1,1,0,0,0
NYR,63,0,0,0,0,0,1,0,0,0
Boone Jenner,20142015,CBJ,38,0,0,2,0,2,1,0,0,5
Luke Glendening,20142015,DET,41,0,0,0,0,0,0,0,0,0
Victor Bartley,20142015,NSH,64,0,0,0,0,0,0,0,0,0
Evander Kane,20142015,WPG,9,0,0,3,0,1,1,0,0,2
Dustin Tokarski,20142015,MTL,35,0,0,0,0,0,0,0,0,3
Andrej Nestrasil,20142015,DET,49,0,0,0,0,1,0,0,1,2
Kevin Hayes,20142015,NYR,13,0,0,0,0,2,2,1,1,0
Kevin Klein,20142015,NYR,8,0,0,0,0,0,0,1,0,0
Lubomir Visnovsky,20142015,NYI,11,0,0,2,0,3,0,0,1,5
Jason LaBarbera,20142015,ANA,30,0,0,0,0,0,0,0,0,1
Keith Aulie,20142015,EDM,22,0,0,0,0,0,0,0,0,0
Stephane Veilleux,20142015,MIN,19,0,0,0,0,0,0,0,0,0
Andy Greene,20142015,N.J,6,0,0,0,0,1,0,0,0,2
Mattias Ekholm,20142015,NSH,14,0,0,1,0,0,1,0,0,4
Shea Weber,20142015,NSH,6,0,0,5,0,6,4,1,0,6
Marc-Andre Cliche,20142015,COL,24,0,0,0,0,0,0,0,0,0
Ryan Strome,20142015,NYI,18,0,0,1,0,5,2,0,0,8
N.J,20,0,0,1,0,0,0,0,0,3
Chris Stewart,20142015,BUF,80,0,1,4,1,2,2,0,0,1
Chris Neil,20142015,OTT,25,0,0,1,0,0,0,0,0,0
Mike Hoffman,20142015,OTT,68,0,0,1,0,1,1,0,0,8
J.T. Brown,20142015,T.B,23,0,0,0,0,0,0,0,0,0
Jonathan Drouin,20142015,T.B,27,0,0,3,0,1,2,0,0,6
Radko Gudas,20142015,T.B,7,0,0,0,0,0,0,0,0,0
Niklas Hjalmarsson,20142015,CHI,4,0,0,0,0,0,0,0,0,0
Nate Guenin,20142015,COL,5,0,0,0,0,0,0,0,0,0
Anders Lee,20142015,NYI,27,1,0,4,0,1,0,0,0,10
Mikhail Grabovski,20142015,NYI,84,0,0,0,0,0,1,1,0,0
Derek Stepan,20142015,NYR,21,0,0,3,0,3,4,1,0,7
Rasmus Ristolainen,20142015,BUF,55,0,0,4,0,4,1,1,1,4
Tyson Strachan,20142015,BUF,24,0,0,0,0,0,0,0,0,0
Nikita Zadorov,20142015,BUF,51,0,0,2,0,1,2,0,1,4
Joakim Lindstrom,20142015,STL,10,0,0,2,0,0,2,0,0,0
Magnus Paajarvi,20142015,STL,56,0,0,0,0,0,1,0,0,1
Marcus Foligno,20142015,BUF,82,0,0,0,0,0,1,0,0,2
Brandon Gormley,20142015,ARI,33,1,0,0,0,0,0,0,0,1
Zach Redmond,20142015,COL,22,0,0,1,0,5,0,0,0,1
Michael Hutchinson,20142015,WPG,34,0,0,0,0,0,0,2,0,19
Mikael Granlund,20142015,MIN,64,0,0,0,0,6,2,0,0,5
Nicolas Deslauriers,20142015,BUF,44,0,0,0,0,0,0,0,0,1
Nicklas Grossmann,20142015,PHI,8,0,0,0,0,0,0,0,0,0
Pierre-Edouard Bellemare,20142015,PHI,78,0,0,0,0,0,0,0,0,0
Travis Hamonic,20142015,NYI,3,0,0,1,0,3,3,1,0,2
Josh Bailey,20142015,NYI,12,1,0,0,0,0,2,0,0,5
Aleksander Barkov,20142015,FLA,16,0,0,3,0,1,3,0,0,10
Mark Arcobello,20142015,ARI,36,0,0,1,0,1,1,0,0,1
Marian Gaborik,20142015,L.A,12,0,0,11,0,6,1,0,1,11
Trevor Smith,20142015,TOR,23,0,0,0,0,0,0,0,0,0
Sergei Gonchar,20142015,MTL,55,0,0,0,0,2,2,0,0,4
Tomas Plekanec,20142015,MTL,14,0,0,7,0,3,5,0,1,3
Carlo Colaiacovo,20142015,PHI,26,0,0,0,0,1,1,0,0,0
Dale Weise,20142015,MTL,22,0,0,0,0,0,0,0,0,0
Dan Boyle,20142015,NYR,22,0,0,3,0,2,3,0,0,9
Craig Adams,20142015,PIT,27,0,0,0,0,0,0,0,0,0
Scott Hannan,20142015,S.J,27,0,0,0,0,0,0,0,0,0
Zack Smith,20142015,OTT,15,0,0,0,0,0,0,0,0,0
Tomas Jurco,20142015,DET,26,0,0,1,0,1,0,0,0,2
Josh Manson,20142015,ANA,42,0,0,0,0,0,0,0,0,0
Troy Grosenick,20142015,S.J,34,0,0,0,0,0,0,0,0,1
Calle Jarnkrok,20142015,NSH,19,0,0,0,0,0,0,0,0,2
Taylor Beck,20142015,NSH,41,0,0,2,0,0,0,0,1,2
Kyle Palmieri,20142015,ANA,21,0,1,4,1,2,3,0,0,1
Jamie McBain,20142015,L.A,5,0,0,1,0,0,2,0,0,4
Trevor Lewis,20142015,L.A,22,0,0,0,0,0,0,0,0,2
Zack Kassian,20142015,VAN,9,0,0,1,0,0,0,0,0,3
VAN,51,0,0,0,0,0,0,0,0,1
Erik Haula,20142015,MIN,56,0,0,1,0,0,0,0,0,0
Chris VandeVelde,20142015,PHI,76,0,0,0,0,0,0,0,0,0
Petr Mrazek,20142015,DET,34,0,0,0,0,0,0,0,0,22
Jamie Oleksiak,20142015,DAL,5,0,0,0,0,0,0,0,0,0
Raphael Diaz,20142015,CGY,33,0,0,1,0,0,0,0,0,2
Micheal Ferland,20142015,CGY,79,0,0,0,0,1,0,0,0,1
Kris Versteeg,20142015,CHI,23,0,0,2,0,1,2,0,0,4
Brayden McNabb,20142015,L.A,3,0,0,0,0,2,3,0,0,3
Carl Gunnarsson,20142015,STL,4,0,0,0,0,0,1,0,0,1
Ian Cole,20142015,STL,28,0,0,0,0,0,0,0,0,0
Alex Ovechkin,20142015,WSH,8,0,0,25,0,6,3,3,0,14
Patrick Eaves,20142015,DAL,18,0,0,6,0,0,3,0,1,7
Martin Marincin,20142015,EDM,85,0,0,0,0,0,0,0,0,0
David Schlemko,20142015,ARI,6,0,0,0,0,0,2,0,0,1
Matt Bartkowski,20142015,BOS,43,0,0,0,0,0,0,0,0,0
Stephen Weiss,20142015,DET,90,0,0,3,0,2,4,0,1,7
Matt Halischuk,20142015,WPG,15,0,0,0,0,0,0,0,0,1
Matt Martin,20142015,NYI,17,0,0,0,0,0,0,0,0,1
Kyle Quincey,20142015,DET,27,0,0,0,0,0,0,0,1,0
Brett Connolly,20142015,T.B,14,0,0,2,0,0,0,0,1,8
Cedric Paquette,20142015,T.B,13,0,0,0,0,0,0,0,0,0
Korbinian Holzer,20142015,TOR,55,0,0,0,0,0,0,0,0,0
PHI,49,0,0,0,0,1,0,0,1,0
Eric Fehr,20142015,WSH,16,0,0,1,0,0,0,0,0,1
Michael Frolik,20142015,WPG,67,1,0,2,0,0,4,1,0,4
Jiri Sekac,20142015,MTL,26,0,0,1,0,0,1,0,0,2
Nate Schmidt,20142015,WSH,88,0,0,0,0,0,0,0,0,0
Joffrey Lupul,20142015,TOR,19,0,0,2,0,1,0,0,0,3
Rob Scuderi,20142015,PIT,4,0,0,0,0,0,0,0,0,0
Jayson Megna,20142015,PIT,59,0,0,0,0,0,0,0,0,0
Daniel Briere,20142015,COL,48,0,0,0,0,0,0,0,0,5
Matt Calvert,20142015,CBJ,11,0,0,0,0,0,0,0,0,5
Steven Pinizzotto,20142015,EDM,13,0,0,0,0,0,0,0,0,0
EDM,84,0,0,0,0,1,1,0,0,0
Brooks Laich,20142015,WSH,21,0,0,0,0,1,0,0,0,0
Tuomo Ruutu,20142015,N.J,15,0,0,0,0,0,0,0,0,1
Scott Gomez,20142015,N.J,21,0,0,0,0,5,9,0,1,2
Jussi Rynnas,20142015,DAL,40,0,0,0,0,0,0,0,0,1
Martin Brodeur,20142015,STL,30,0,0,0,0,0,0,0,0,6
Michael Grabner,20142015,NYI,40,0,0,0,0,0,0,0,0,0
Zach Trotman,20142015,BOS,62,0,0,0,0,0,0,0,0,1
Colby Robak,20142015,ANA,48,0,0,0,0,0,0,0,0,0
Mark Stuart,20142015,WPG,5,0,0,0,0,0,0,0,0,0
Ryan Stanton,20142015,VAN,18,0,0,0,0,0,0,0,0,0
Nail Yakupov,20142015,EDM,10,0,0,5,0,1,4,0,1,7
Brandon Dubinsky,20142015,CBJ,17,0,0,0,0,3,4,0,0,0
WPG,63,0,0,0,0,0,0,0,0,0
Rickard Rakell,20142015,ANA,67,0,1,1,1,3,3,0,0,4
Peter Harrold,20142015,N.J,10,0,0,0,0,0,0,0,0,1
Adam Lowry,20142015,WPG,17,0,0,0,0,1,2,1,0,2
Mike Fisher,20142015,NSH,12,1,0,6,1,1,1,1,0,5
Tobias Rieder,20142015,ARI,8,0,0,0,0,0,2,0,0,6
MTL,58,0,0,0,0,0,0,0,0,2
Mark Fistric,20142015,ANA,28,0,0,0,0,0,0,0,0,0
Taylor Hall,20142015,EDM,4,0,0,3,0,3,0,1,0,4
Zach Boychuk,20142015,CAR,22,0,0,0,0,0,0,0,0,1
Andrew Ebbett,20142015,PIT,25,0,0,0,0,0,0,0,0,0
Steve Bernier,20142015,N.J,18,0,0,4,0,2,2,0,1,4
Marek Zidlicky,20142015,N.J,2,0,0,3,1,2,5,0,0,6
Andrei Vasilevskiy,20142015,T.B,88,0,0,0,0,0,0,0,1,5
Ilya Bryzgalov,20142015,ANA,80,0,0,0,0,0,1,0,0,3
Cody Hodgson,20142015,BUF,19,0,0,0,0,0,1,0,0,2
Patrick Kaleta,20142015,BUF,36,0,0,0,0,0,0,0,0,0
J.T. Miller,20142015,NYR,10,0,0,2,0,1,0,2,0,0
Matt Tennyson,20142015,S.J,80,0,0,1,0,0,1,0,0,0
Cam Fowler,20142015,ANA,4,0,0,1,0,2,6,0,2,8
Emerson Etem,20142015,ANA,16,0,0,0,0,0,0,0,0,0
David Moss,20142015,ARI,18,0,0,1,0,1,0,0,0,1
Brian Gionta,20142015,BUF,12,1,0,2,0,1,5,0,0,3
Vincent Trocheck,20142015,FLA,21,0,0,1,0,0,0,0,0,0
Matt Cullen,20142015,NSH,7,0,0,0,0,1,3,0,1,2
Marco Scandella,20142015,MIN,6,0,0,1,0,0,4,0,0,0
Anton Lander,20142015,EDM,51,0,0,4,0,1,2,0,1,4
Brad Hunt,20142015,EDM,24,0,0,0,0,0,0,0,0,1
Jean-Gabriel Pageau,20142015,OTT,44,0,0,0,0,0,0,0,0,0
PIT,36,0,0,0,0,0,0,0,0,1
Simon Despres,20142015,PIT,47,0,0,0,0,0,1,0,0,0
Derrick Pouliot,20142015,PIT,51,0,0,1,0,2,1,0,0,1
Bo Horvat,20142015,VAN,53,0,0,0,0,0,0,0,1,0
Yannick Weber,20142015,VAN,6,0,0,5,0,2,1,0,1,6
Shawn Matthias,20142015,VAN,27,0,1,0,0,0,0,0,0,0
Linden Vey,20142015,VAN,7,1,0,3,0,1,1,0,1,7
Tim Schaller,20142015,BUF,59,0,0,0,0,0,0,0,0,0
John Curry,20142015,MIN,33,0,0,0,0,0,0,0,0,1
Joe Pavelski,20142015,S.J,8,0,0,19,0,10,2,0,0,11
Barclay Goodrow,20142015,S.J,89,0,0,0,0,0,0,0,0,1
Jordan Staal,20142015,CAR,11,0,0,1,1,2,3,0,0,5
Michal Jordan,20142015,CAR,47,0,0,2,0,0,0,0,0,1
Grant Clitsome,20142015,WPG,24,0,0,0,0,0,0,1,0,0
Brett Sutter,20142015,MIN,27,0,0,0,0,0,0,0,0,0
Tyler Gaudet,20142015,ARI,32,0,0,0,0,0,0,0,0,0
Derek Roy,20142015,EDM,8,0,0,4,0,1,0,0,0,5
Matt Fraser,20142015,EDM,28,0,0,1,0,0,0,0,0,1
Adam Larsson,20142015,N.J,5,0,0,0,0,0,0,0,0,0
Ben Lovejoy,20142015,ANA,6,0,0,0,0,0,0,0,0,0
Rob Klinkhammer,20142015,EDM,12,0,0,0,0,0,0,0,0,0
Jay Harrison,20142015,WPG,23,0,0,1,0,0,1,0,0,1
Mikhail Grigorenko,20142015,BUF,25,0,1,0,0,0,1,0,0,0
Stefan Matteau,20142015,N.J,25,0,0,0,0,0,0,0,0,0
Mark Fraser,20142015,N.J,32,0,0,0,0,0,0,0,0,0
Mark Arcobello,20142015,NSH,26,0,0,0,0,0,0,0,0,0
David Pastrnak,20142015,BOS,88,0,0,2,0,0,1,0,0,2
Anthony Peluso,20142015,WPG,14,0,0,0,0,0,0,0,0,0
Jake Muzzin,20142015,L.A,6,0,0,4,0,1,9,0,1,9
David Booth,20142015,TOR,20,0,0,0,0,0,0,0,0,0
Shane O'Brien,20142015,FLA,74,0,0,0,0,0,0,0,0,0
Joakim Andersson,20142015,DET,18,0,0,0,0,0,0,0,0,0
Melker Karlsson,20142015,S.J,68,0,0,1,0,0,0,0,0,2
Rob Zepp,20142015,PHI,72,0,0,0,0,0,0,0,0,8
PIT,39,0,0,3,0,2,0,0,0,5
Tomas Fleischmann,20142015,ANA,14,0,0,1,0,0,1,0,0,3
Kyle Clifford,20142015,L.A,13,0,0,0,0,0,0,0,0,0
Jeff Schultz,20142015,L.A,55,0,0,0,0,0,0,0,0,0
Devan Dubnyk,20142015,MIN,40,0,0,0,0,0,0,0,1,15
Matt Ellis,20142015,BUF,37,0,0,0,0,0,0,0,0,0
Marek Mazanec,20142015,NSH,39,0,0,0,0,0,0,0,0,1
Teemu Pulkkinen,20142015,DET,56,0,0,1,0,0,1,0,0,5
Joni Ortio,20142015,CGY,37,0,0,0,0,0,0,0,0,0
Tom McCollum,20142015,DET,38,0,0,0,0,0,0,0,0,2
Andrew Desjardins,20142015,S.J,10,0,0,0,0,0,0,0,0,0
Philip Samuelsson,20142015,ARI,25,0,0,0,0,0,0,0,0,0
Robert Bortuzzo,20142015,PIT,41,0,0,0,0,0,0,0,0,0
L.A,37,0,0,0,0,0,1,0,0,0
Jesper Fast,20142015,NYR,19,0,0,0,0,1,0,0,0,0
Mark Arcobello,20142015,PIT,26,0,0,0,0,0,0,0,0,1
Frank Corrado,20142015,VAN,26,0,0,0,0,0,0,0,0,0
Zach Sill,20142015,PIT,38,0,0,0,0,0,0,0,0,0
Matt Hackett,20142015,BUF,31,0,0,0,0,0,0,1,0,3
Louis Domingue,20142015,ARI,35,0,0,0,0,0,0,0,0,3
Ty Rattie,20142015,STL,18,0,0,0,0,0,0,0,0,1
Andrew Campbell,20142015,ARI,45,0,0,0,0,0,0,0,0,0
Philipp Grubauer,20142015,WSH,31,0,0,0,0,0,0,0,0,0
Dmitrij Jaskin,20142015,STL,23,0,1,2,0,0,0,0,0,2
Maxim Lapierre,20142015,PIT,40,0,0,0,0,0,0,0,0,0
Mirco Mueller,20142015,S.J,41,0,0,0,0,0,0,0,0,0
Chris Butler,20142015,STL,25,0,0,0,0,0,0,0,0,0
Marcel Goc,20142015,STL,57,0,0,0,0,0,0,0,0,0
Mark Barberio,20142015,T.B,8,0,0,0,0,0,0,0,0,0
Harry Zolnierczyk,20142015,NYI,16,0,0,0,0,0,0,0,0,0
Ryan Hamilton,20142015,EDM,48,0,0,1,0,0,0,0,0,0
EDM,62,0,0,0,0,0,2,0,0,0
Steven Kampfer,20142015,FLA,3,0,0,0,0,1,0,0,0,0
Drew Stafford,20142015,WPG,12,0,0,2,0,1,1,2,1,1
Richard Bachman,20142015,EDM,32,0,0,0,0,0,0,0,1,3
Tyler Myers,20142015,WPG,57,0,1,0,0,1,0,1,0,4
Andrew Hammond,20142015,OTT,30,0,0,0,0,0,0,0,0,12
Andrej Nestrasil,20142015,CAR,15,0,0,2,0,0,2,0,0,3
Mike McKenna,20142015,ARI,43,0,0,0,0,0,0,0,0,0
Zach Bogosian,20142015,BUF,47,0,0,0,0,0,1,1,1,1
Brett Ritchie,20142015,DAL,25,0,0,0,0,0,1,0,1,4
MTL,64,0,0,0,0,0,0,0,0,0
Adam Clendening,20142015,VAN,44,0,0,0,0,1,0,0,0,0
John Klingberg,20142015,DAL,3,0,0,2,1,5,4,0,0,13
Brandon McMillan,20142015,VAN,21,0,0,0,0,0,0,0,0,0
Richard Panik,20142015,TOR,18,0,0,2,0,0,0,0,0,0
Brandon Kozun,20142015,TOR,67,0,0,0,0,0,0,0,0,0
Olli Jokinen,20142015,TOR,11,0,0,0,0,0,0,0,0,0
Ryan Spooner,20142015,BOS,51,0,0,3,0,1,1,0,1,5
Mike Santorelli,20142015,NSH,10,0,0,0,0,0,0,0,0,1
Cody Franson,20142015,NSH,44,0,1,0,0,1,0,1,0,0
Jason Demers,20142015,DAL,4,0,0,2,0,0,3,0,1,5
Kyle Cumiskey,20142015,CHI,26,0,0,0,0,0,0,0,0,0
Johan Larsson,20142015,BUF,22,0,0,1,0,1,2,1,0,4
Jaromir Jagr,20142015,FLA,68,0,0,2,0,1,1,0,1,4
Reilly Smith,20142015,BOS,18,0,0,1,1,5,4,1,1,2
Jason Chimera,20142015,WSH,25,0,0,0,0,0,0,0,0,0
Anders Lindback,20142015,BUF,35,0,0,0,0,0,0,0,0,8
Marek Zidlicky,20142015,DET,28,0,0,3,0,3,2,1,0,3
Simon Despres,20142015,ANA,24,0,0,0,0,0,0,0,0,0
Max Talbot,20142015,BOS,25,0,0,0,0,0,0,0,0,0
Curtis Glencross,20142015,WSH,22,0,0,2,0,1,0,1,0,3
Jacob De La Rose,20142015,MTL,25,0,0,0,0,0,0,0,0,0
Erik Cole,20142015,DET,72,0,0,1,0,1,1,1,0,0
Zach Sill,20142015,TOR,22,0,0,0,0,0,0,0,0,0
Braydon Coburn,20142015,T.B,55,0,0,0,0,0,0,0,0,0
Dan Ellis,20142015,FLA,39,0,0,0,0,0,0,0,1,4
Dennis Everberg,20142015,COL,45,0,0,0,0,0,0,0,0,1
Rasmus Rissanen,20142015,CAR,62,0,0,0,0,0,0,0,0,0
Freddie Hamilton,20142015,COL,13,0,0,0,0,0,0,0,0,1
Petter Granberg,20142015,TOR,8,0,0,0,0,0,0,0,0,0
John Moore,20142015,ARI,17,0,0,0,0,1,3,0,0,1
Kyle Chipchura,20142015,ARI,24,0,0,1,0,0,0,0,0,0
Robert Bortuzzo,20142015,STL,41,0,0,0,0,0,0,0,0,0
James Wisniewski,20142015,ANA,20,0,0,0,0,0,1,0,0,0
Ben Lovejoy,20142015,PIT,12,0,0,0,0,0,0,1,0,0
Lee Stempniak,20142015,WPG,20,0,0,0,0,1,0,0,0,1
Teuvo Teravainen,20142015,CHI,86,0,0,0,0,0,1,0,0,0
Klas Dahlbeck,20142015,ARI,34,0,0,0,0,0,0,0,0,0
Chris Tierney,20142015,S.J,50,0,0,1,1,0,1,0,0,1
Klas Dahlbeck,20142015,CHI,44,0,0,0,0,0,0,0,0,1
Antoine Vermette,20142015,CHI,80,0,0,0,0,0,1,0,0,0
Jiri Tlusty,20142015,WPG,91,0,0,0,0,0,1,0,0,0
Jerry D'Amigo,20142015,BUF,49,0,0,0,0,0,0,0,0,0
Andrew MacWilliam,20142015,TOR,57,0,0,0,0,0,0,0,0,0
Tim Erixon,20142015,TOR,33,0,0,0,0,0,0,0,0,0
Chris Stewart,20142015,MIN,44,0,0,0,0,0,0,0,0,4
Justin Fontaine,20142015,MIN,14,0,0,0,0,1,1,0,0,0
Joakim Nordstrom,20142015,CHI,42,0,0,0,0,0,0,0,0,0
Ian Cole,20142015,PIT,28,0,0,0,0,0,1,1,0,0
Keith Yandle,20142015,NYR,93,0,0,0,0,2,1,0,0,1
VAN,35,0,0,0,0,0,0,0,0,1
Jordan Szwarz,20142015,ARI,21,0,0,0,0,0,0,0,0,0
Andrew Desjardins,20142015,CHI,11,0,0,0,0,0,0,0,0,0
Ryan White,20142015,PHI,25,0,0,0,0,0,0,0,0,4
Oliver Lauridsen,20142015,PHI,38,0,0,0,0,0,0,0,0,0
PHI,43,0,0,0,0,0,0,0,0,0
Dion Phaneuf,20142015,TOR,3,0,0,2,0,8,5,1,1,12
FLA,72,0,0,0,0,0,0,0,0,0
