,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1991-92,DET,21,80,22,36,6,5,0,1,22,26,1,6.5,,6.5,,</td>,,,,
2,1992-93,DET,22,84,28,7,4,3,0,2,13,17,4,4.5,,4.5,,</td>,,,,
3,1993-94,DET,23,84,26,43,6,4,0,3,30,14,2,5.0,,5.0,,</td>,,,,
4,1994-95,DET,24,43,6,15,3,7,0,0,12,4,0,11.1,,11.1,,</td>,,,,
5,1995-96,DET,25,81,20,29,8,8,1,1,17,29,4,8.1,,8.1,,</td>,,,,
6,1996-97,DET,26,79,30,11,7,8,0,1,19,22,1,7.0,,7.0,,</td>,,,,
7,1997-98,DET,27,80,18,22,9,7,1,1,14,26,2,8.3,,8.3,,</td>,,,,
8,1998-99,DET,28,81,14,14,6,6,2,3,18,23,2,6.8,,6.8,,26:31,,,,
9,1999-00,DET,29,81,18,19,7,9,4,3,30,22,1,9.2,,9.2,,28:45,,,,
10,2000-01,DET,30,82,18,9,7,8,0,0,20,35,1,5.5,,5.5,,28:27,,,,
11,2001-02,DET,31,78,20,13,3,6,0,0,26,24,0,4.2,,4.2,,28:49,,,,
12,2002-03,DET,32,82,38,40,9,8,1,4,21,22,1,10.3,,10.3,,29:20,,,,
13,2003-04,DET,33,81,18,19,6,3,1,3,8,18,2,5.2,,5.2,,27:39,,,,
14,2005-06,DET,35,80,50,21,7,9,0,2,23,41,0,6.6,,6.6,,28:07,,,,
15,2006-07,DET,36,80,46,40,3,10,0,1,23,23,3,5.8,,5.8,,27:29,,,,
16,2007-08,DET,37,76,40,40,5,5,0,4,30,29,1,5.3,388,5.3,388,26:43,23,70,23,39
17,2008-09,DET,38,78,30,31,6,10,0,4,19,23,1,8.9,355,8.9,355,24:49,43,66,26,45
18,2009-10,DET,39,82,24,22,4,5,0,1,22,15,3,4.6,403,4.6,403,25:26,56,82,35,53
19,2010-11,DET,40,82,20,-2,9,7,0,1,13,32,1,9.1,357,9.1,357,23:28,49,92,33,33
20,2011-12,DET,41,70,28,21,7,4,0,0,10,13,0,7.4,311,7.4,311,23:46,41,79,27,23
