,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,COL,27,1030,974,51.4,3.2,801,704,53.2,3.7,9.4,89.8,99.2,60.3,39.7
2,2008-09,COL,28,1145,1198,48.9,1.9,875,866,50.3,2.0,7.1,89.8,96.9,53.0,47.0
3,2009-10,COL,29,691,859,44.6,-0.4,524,616,46.0,-0.2,9.6,91.7,101.,55.8,44.2
4,2010-11,COL,30,1245,1307,48.8,0.9,938,936,50.1,2.5,8.8,89.9,98.7,56.1,43.9
5,2011-12,TOR,31,1058,1090,49.3,-1.1,775,795,49.4,0.4,7.8,89.6,97.5,52.1,47.9
6,2012-13,TOR,32,432,513,45.7,-1.7,304,377,44.6,-2.2,9.1,93.0,102.,48.6,51.4
7,2013-14,TOT,33,664,672,49.7,1.4,502,484,50.9,4.1,7.4,93.4,100.,51.1,48.9
8,2013-14,TOR,33,82,131,38.5,-5.6,60,100,37.5,-8.6,7.1,92.5,99.7,39.4,60.6
9,2013-14,CAR,33,582,541,51.8,2.4,442,384,53.5,6.5,7.4,93.6,100.,53.2,46.8
10,2014-15,CAR,34,948,769,55.2,1.7,696,569,55.0,2.4,5.8,91.0,96.8,54.7,45.3
11,2015-16,TOT,35,1242,1180,51.3,-1.9,930,900,50.8,-1.5,7.0,91.2,98.3,51.4,48.6
12,2015-16,CAR,35,975,901,52.0,-1.0,719,685,51.2,-1.0,6.8,92.1,98.8,49.8,50.2
13,2015-16,BOS,35,267,279,48.9,-5.0,211,215,49.5,-3.4,7.9,88.7,96.6,57.2,42.8
14,2016-17,BOS,36,256,238,51.8,-2.3,190,167,53.2,-0.9,4.5,92.6,97.1,56.5,43.5
