,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOT,27,627,666,48.5,-2.7,473,513,48.0,-3.8,7.3,92.6,99.9,43.3,56.7
2,2007-08,MIN,27,216,296,42.2,-8.4,154,236,39.5,-11.,4.8,90.6,95.4,31.5,68.5
3,2007-08,TOR,27,411,370,52.6,1.0,319,277,53.5,1.1,8.4,94.4,102.,52.7,47.3
4,2008-09,TOT,28,1031,953,52.0,-1.8,777,713,52.1,-2.4,9.9,89.0,99.0,54.7,45.3
5,2008-09,TOR,28,806,774,51.0,-2.6,613,577,51.5,-2.8,10.4,88.7,99.1,54.1,45.9
6,2008-09,BUF,28,225,179,55.7,1.4,164,136,54.7,-1.0,8.1,90.4,98.5,56.9,43.1
7,2009-10,TOT,29,753,861,46.7,-1.6,583,624,48.3,-0.5,7.4,92.1,99.4,42.1,57.9
8,2009-10,FLA,29,525,613,46.1,-0.6,415,434,48.9,1.9,6.2,91.8,98.0,41.8,58.2
9,2009-10,MTL,29,228,248,47.9,-4.1,168,190,46.9,-6.7,10.6,92.7,103.,42.9,57.1
10,2010-11,TBL,30,962,814,54.2,2.6,705,606,53.8,0.5,7.1,88.8,96.0,47.2,52.8
11,2011-12,TOT,31,862,970,47.1,-3.9,632,712,47.0,-5.6,6.6,91.0,97.6,41.9,58.1
12,2011-12,TBL,31,597,690,46.4,-3.8,439,506,46.5,-5.4,6.8,91.5,98.3,42.2,57.8
13,2011-12,SJS,31,265,280,48.6,-3.9,193,206,48.4,-5.9,6.1,90.0,96.1,40.8,59.2
14,2013-14,NYR,33,609,666,47.8,-6.9,458,488,48.4,-6.2,5.7,93.2,98.9,24.5,75.5
15,2014-15,NYR,34,789,900,46.7,-3.9,594,674,46.8,-3.8,8.2,92.8,101.,27.0,73.0
16,2015-16,NYR,35,651,882,42.5,-6.3,493,651,43.1,-6.3,8.2,93.6,101.,22.9,77.1
17,2016-17,BOS,36,202,246,45.1,-11.,143,187,43.3,-14.,9.4,93.0,102.,46.0,54.0
