,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DAL,25,663,652,50.4,-5.4,499,521,48.9,-6.2,8.9,91.8,100.,40.0,60.0
2,2008-09,DAL,26,797,693,53.5,-0.3,621,545,53.3,-1.5,11.3,89.4,100.,48.4,51.6
3,2009-10,DAL,27,869,963,47.4,-3.6,659,731,47.4,-4.5,7.3,90.1,97.4,48.4,51.6
4,2010-11,DAL,28,879,1050,45.6,-3.8,653,751,46.5,-2.8,8.1,92.4,100.,30.5,69.5
5,2011-12,DAL,29,1080,999,51.9,-0.2,774,745,51.0,-2.6,8.8,91.2,100.,47.2,52.8
6,2012-13,BUF,30,470,709,39.9,-8.0,351,533,39.7,-6.6,8.4,95.1,103.,41.2,58.8
7,2013-14,TOT,31,967,1212,44.4,-4.4,711,936,43.2,-5.0,4.6,90.9,95.5,48.6,51.4
8,2013-14,BUF,31,716,958,42.8,-2.1,521,740,41.3,-3.3,5.1,91.3,96.4,45.9,54.1
9,2013-14,STL,31,251,254,49.7,-10.,190,196,49.2,-9.4,3.0,89.7,92.6,57.5,42.5
10,2014-15,STL,32,584,665,46.8,-6.9,436,484,47.4,-7.6,5.1,93.2,98.3,42.0,58.0
11,2015-16,STL,33,160,151,51.4,-2.7,121,114,51.5,-3.2,6.7,90.1,96.8,32.5,67.5
12,2016-17,DET,34,105,149,41.3,-5.9,80,112,41.7,-5.3,8.1,95.2,103.,50.0,50.0
