,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,MIN,25,953,1103,46.4,-4.4,744,846,46.8,-2.6,13.4,92.2,105.,45.7,54.3
2,2008-09,MIN,26,213,229,48.2,-1.4,166,171,49.3,-1.5,13.8,87.3,101.,48.0,52.0
3,2009-10,NYR,27,1223,1177,51.0,-0.1,914,899,50.4,-1.4,10.6,92.2,102.,59.9,40.1
4,2010-11,NYR,28,798,835,48.9,-3.3,602,621,49.2,-5.0,9.2,93.5,102.,63.0,37.0
5,2011-12,NYR,29,1146,1218,48.5,-2.0,865,872,49.8,-3.0,10.1,92.2,102.,63.7,36.3
6,2012-13,TOT,30,771,684,53.0,2.6,564,493,53.4,1.8,7.3,92.0,99.3,65.7,34.3
7,2012-13,NYR,30,589,511,53.5,3.2,433,358,54.7,3.0,5.8,90.9,96.8,67.5,32.5
8,2012-13,CBJ,30,182,173,51.3,0.7,131,135,49.2,-1.8,12.2,94.9,107.,59.4,40.6
9,2013-14,TOT,31,589,492,54.5,0.8,441,372,54.2,0.7,9.6,92.0,101.,55.4,44.6
10,2013-14,CBJ,31,272,286,48.7,-1.8,197,216,47.7,-2.9,10.2,91.6,101.,50.8,49.2
11,2013-14,LAK,31,317,206,60.6,2.5,244,156,61.0,3.5,9.0,92.6,101.,60.1,39.9
12,2014-15,LAK,32,1024,735,58.2,4.8,759,555,57.8,4.9,9.3,89.6,98.9,55.3,44.7
13,2015-16,LAK,33,729,549,57.0,1.3,576,400,59.0,4.5,6.3,89.9,96.2,55.2,44.8
14,2016-17,LAK,34,24,27,47.1,-11.,21,20,51.2,-9.6,0.0,92.3,92.3,52.6,47.4
