,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,OTT,25,876,874,50.1,-1.1,683,675,50.3,0.5,9.0,90.6,99.6,44.9,55.1
2,2008-09,TOT,26,861,972,47.0,-4.7,651,708,47.9,-4.7,7.1,91.7,98.8,48.1,51.9
3,2008-09,OTT,26,679,772,46.8,-5.4,503,556,47.5,-5.6,5.9,91.9,97.7,48.3,51.7
4,2008-09,CBJ,26,182,200,47.6,-2.2,148,152,49.3,-1.3,11.1,91.3,102.,47.6,52.4
5,2009-10,CBJ,27,1034,1135,47.7,-0.9,787,873,47.4,-0.6,10.6,91.0,101.,45.1,54.9
6,2010-11,CBJ,28,1178,1033,53.3,3.4,877,763,53.5,3.4,8.4,91.1,99.5,54.9,45.1
7,2011-12,TOT,29,1062,981,52.0,3.5,825,749,52.4,4.8,7.5,90.0,97.5,48.0,52.0
8,2011-12,CBJ,29,731,653,52.8,4.1,569,499,53.3,5.1,6.8,88.0,94.8,45.1,54.9
9,2011-12,PHX,29,331,328,50.2,2.2,256,250,50.6,4.1,9.0,94.2,103.,55.7,44.3
10,2012-13,PHX,30,648,656,49.7,-2.8,494,486,50.4,-2.9,7.6,92.0,99.6,52.9,47.1
11,2013-14,PHX,31,1049,1124,48.3,-4.9,780,852,47.8,-4.9,7.8,92.6,100.,43.4,56.6
12,2014-15,TOT,32,1051,1133,48.1,-2.4,782,854,47.8,-2.0,6.8,90.2,96.9,53.5,46.5
13,2014-15,ARI,32,819,886,48.0,-1.5,606,666,47.6,-1.4,7.2,88.9,96.1,51.8,48.2
14,2014-15,CHI,32,232,247,48.4,-5.9,176,188,48.4,-3.7,5.4,94.0,99.4,60.6,39.4
15,2015-16,ARI,33,871,978,47.1,0.1,643,732,46.8,0.5,8.6,90.9,99.5,50.0,50.0
16,2016-17,ANA,34,242,274,46.9,-3.1,173,202,46.1,-4.5,11.2,91.3,102.,43.3,56.7
