,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,COL,27,29,37,43.9,-8.3,26,21,55.3,2.0,5.0,100.,105.,52.6,47.4
2,2009-10,COL,28,306,437,41.2,-2.9,235,314,42.8,-2.6,8.8,92.6,101.,43.8,56.3
3,2010-11,WSH,29,688,682,50.2,-1.6,488,475,50.7,-0.9,8.0,90.7,98.7,51.9,48.1
4,2011-12,WSH,30,668,751,47.1,-2.0,481,521,48.0,-1.5,5.6,93.0,98.5,43.6,56.4
5,2012-13,WSH,31,401,462,46.5,-4.4,293,320,47.8,-3.2,5.8,92.6,98.4,47.5,52.5
6,2013-14,TOT,32,511,732,41.1,-5.4,383,518,42.5,-3.9,3.5,93.8,97.3,26.7,73.3
7,2013-14,NSH,32,264,367,41.8,-7.0,198,257,43.5,-6.3,3.2,93.9,97.1,39.7,60.3
8,2013-14,EDM,32,247,365,40.4,-3.1,185,261,41.5,-0.4,3.8,93.8,97.6,15.8,84.2
9,2014-15,EDM,33,610,741,45.2,-4.9,452,504,47.3,-1.6,6.0,89.7,95.8,24.0,76.0
10,2015-16,EDM,34,610,746,45.0,-4.5,432,528,45.0,-3.8,4.9,96.2,101.,39.7,60.3
11,2016-17,EDM,35,38,45,45.8,-11.,25,29,46.3,-11.,5.9,88.2,94.1,43.5,56.5
