,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,27,971,1168,45.4,0.4,744,882,45.8,-1.4,8.8,94.1,102.,44.2,55.8
2,2008-09,PIT,28,1134,1355,45.6,-4.5,856,987,46.4,-5.8,11.8,90.6,102.,49.2,50.8
3,2009-10,PIT,29,1226,1129,52.1,-1.8,938,864,52.1,-3.6,9.1,91.2,100.,54.9,45.1
4,2010-11,PIT,30,994,993,50.0,-4.7,718,748,49.0,-6.6,8.3,93.5,101.,48.0,52.0
5,2011-12,PIT,31,1357,1238,52.3,-4.6,1002,922,52.1,-5.3,10.4,90.7,101.,50.1,49.9
6,2012-13,PIT,32,719,914,44.0,-8.7,537,652,45.2,-8.6,12.3,93.5,105.,44.0,56.0
7,2013-14,PIT,33,1033,1207,46.1,-5.3,786,885,47.0,-4.8,10.4,90.1,100.,44.5,55.5
8,2014-15,WSH,34,1384,1453,48.8,-3.9,1005,1029,49.4,-3.1,9.6,91.2,100.,48.2,51.8
9,2015-16,WSH,35,723,664,52.1,-0.8,536,478,52.9,-0.1,10.4,90.7,101.,51.9,48.1
10,2016-17,WSH,36,280,271,50.8,-1.5,201,201,50.0,-0.8,8.9,95.4,104.,58.3,41.7
