,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,25,810,858,48.6,-1.9,602,644,48.3,-3.5,8.0,91.9,99.8,54.6,45.4
2,2008-09,BUF,26,632,627,50.2,-2.4,502,475,51.4,-2.1,8.0,92.1,100.,49.5,50.5
3,2009-10,BUF,27,655,637,50.7,-1.2,486,484,50.1,-1.0,6.6,91.1,97.8,43.1,56.9
4,2010-11,BUF,28,892,869,50.7,-0.5,678,611,52.6,1.4,7.5,93.5,101.,44.2,55.8
5,2011-12,TOT,29,617,774,44.4,-7.2,471,572,45.2,-6.2,8.8,92.1,100.,33.3,66.7
6,2011-12,BUF,29,515,623,45.3,-6.0,393,458,46.2,-4.7,8.0,92.3,100.,40.7,59.3
7,2011-12,NSH,29,102,151,40.3,-12.,78,114,40.6,-13.,13.2,91.1,104.,17.7,82.3
8,2012-13,NSH,30,221,262,45.8,-4.5,166,177,48.4,-1.5,5.1,94.6,99.7,23.2,76.8
9,2013-14,NSH,31,608,773,44.0,-6.1,457,569,44.5,-6.5,8.1,91.4,99.5,27.3,72.7
10,2014-15,NSH,32,488,695,41.3,-13.,362,493,42.3,-12.,8.8,95.1,103.,11.7,88.3
11,2015-16,NSH,33,370,593,38.4,-15.,272,398,40.6,-13.,6.7,92.2,98.9,7.5,92.5
