,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,31,1241,1248,49.9,4.4,961,963,49.9,5.4,8.9,88.1,96.9,51.9,48.1
2,2008-09,EDM,32,863,789,52.2,4.5,627,592,51.4,3.5,8.8,93.1,101.,50.7,49.3
3,2009-10,TOT,33,1248,1190,51.2,6.3,936,895,51.1,6.2,8.1,90.4,98.6,51.1,48.9
4,2009-10,EDM,33,916,886,50.8,6.8,675,650,50.9,6.8,8.8,90.5,99.3,46.9,53.1
5,2009-10,ANA,33,332,304,52.2,4.3,261,245,51.6,4.4,6.5,90.2,96.7,64.2,35.8
6,2010-11,ANA,34,1443,1495,49.1,7.8,1102,1144,49.1,6.5,11.5,91.4,102.,45.1,54.9
7,2011-12,ANA,35,1052,1023,50.7,2.4,780,757,50.7,2.9,9.0,92.3,101.,54.6,45.4
8,2012-13,NYI,36,691,528,56.7,4.7,489,368,57.1,3.3,9.0,91.4,100.,56.9,43.1
9,2013-14,NYI,37,400,343,53.8,5.5,280,255,52.3,3.5,7.8,90.2,97.9,54.3,45.7
10,2014-15,NYI,38,923,747,55.3,1.9,688,533,56.3,1.8,8.8,88.8,97.6,54.0,46.0
