,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,STL,25,958,985,49.3,2.5,767,789,49.3,1.0,11.2,91.0,102.,51.6,48.4
2,2008-09,STL,26,1110,1057,51.2,3.5,863,801,51.9,2.7,8.1,88.6,96.7,50.3,49.7
3,2009-10,STL,27,1078,1031,51.1,-0.4,822,805,50.5,-0.9,9.4,91.1,100.,51.9,48.1
4,2010-11,TOT,28,1203,1068,53.0,3.0,897,816,52.4,1.3,9.5,91.6,101.,53.6,46.4
5,2010-11,STL,28,919,745,55.2,5.2,674,561,54.6,4.2,9.1,91.7,100.,53.2,46.8
6,2010-11,BUF,28,284,323,46.8,-3.0,223,255,46.7,-6.6,10.5,91.5,102.,54.6,45.4
7,2011-12,BUF,29,672,662,50.4,-1.2,500,504,49.8,-1.4,6.4,94.9,101.,54.0,46.0
8,2012-13,NYI,30,708,656,51.9,1.2,503,456,52.5,1.3,8.0,88.2,96.2,60.7,39.3
9,2013-14,FLA,31,1040,1005,50.9,-0.4,820,773,51.5,-0.1,9.0,89.3,98.4,50.8,49.2
10,2014-15,FLA,32,931,871,51.7,0.7,710,647,52.3,1.9,8.9,92.2,101.,50.4,49.6
11,2015-16,TOR,33,590,460,56.2,5.9,426,362,54.1,4.8,8.3,89.4,97.7,52.6,47.4
