name,0
afinoma01,-0.0672852349716
boyntni01,-0.129827221068
breweer01,0.407584258051
caldeky01,-0.427425314716
campbbr02,0.65175935587
chimeja01,-0.168467772081
clearda01,0.190402530548
cookema01,-0.369266750345
fedorto01,-0.64347443533
ferenan01,0.280133271464
guitebe01,-0.507239738709
hannasc01,0.320209038546
hossama01,0.523851284971
huselkr01,0.596640506657
jokinol01,0.66481108441
mairad01,-0.502763255323
marapa01,0.0496318150239
marlepa01,0.69642966689
mcleabr01,-0.0135466172822
morrobr01,0.586427453774
mottami01,-0.0433737373407
samsose01,-0.0250219391745
tallihe01,0.31180819436
thornjo01,0.921596878582
wardja01,-0.499052460613
allenbo01,-0.991296603023
allenbr01,0.105975022061
antroni01,0.354043415851
arnasty01,-0.00837179913576
barchkr01,-1.10305977299
beaucfr01,0.966184606089
bettsbl01,-0.656176000054
cheecjo01,-0.22974053257
coleer01,0.411796506856
erskijo01,-0.0422656375491
fishemi01,0.285028637839
gagnesi01,0.426857673845
giontbr01,0.411071344198
gomezsc01,0.861922383316
horcosh01,0.498773048244
huntetr01,0.207296958566
huskike01,-0.328686092992
kapanni01,-0.121193921271
kotalal01,0.00592113815211
leachja02,-0.615872417779
lecavvi01,0.542152076029
legwada01,0.300759610837
malhoma01,0.032194920542
markoan01,0.884454135721
neilch01,-0.713082857044
peteran01,-1.40678839558
peterto01,-0.647085556532
ponikal01,0.400583413476
regehro01,0.247047755104
ribeimi01,0.56195255598
richabr01,0.971603639429
ruppmi01,-0.811420743418
rydermi01,0.0147850052261
scudero01,-0.127108296231
skoulma01,0.0665372950194
stuarbr02,0.178920664388
tangual01,0.164404730958
vanrymi01,0.302384352617
walkema01,-0.234876892889
walliri01,-0.441952999561
anderjo02,-1.35100628993
boyntni01,-0.129827221068
carknma01,-0.0247205582893
commomi01,0.130133988741
comrimi01,-0.108817775582
connoti01,0.334264769983
eratma01,0.453406686865
fingeje01,0.391778603922
giroual01,-0.606002159137
hagmani01,0.246931015236
havlama01,0.587045155734
jackmba01,0.315125462944
janikdo01,-0.641945981071
kellych01,-0.139558850104
kostoto01,-0.546437925648
leopojo01,0.295377229015
lundmja01,-0.195938158251
mackede01,-0.277712811289
murrado01,0.333875757488
parroge01,-0.944960741516
pyattta01,-0.10333785539
sedinda01,0.929823057385
sedinhe01,0.942742840534
vrbatra01,0.281128497216
yonkmno01,-0.818349719657
zettehe01,0.929826168079
boyesbr01,-0.170218461519
engelde01,-0.053700175906
faheybr01,-0.656828482732
fosteku01,0.157012645691
gaborma01,0.481639275633
gaustpa01,-0.417071913778
getzlry01,0.760838232709
hainsro01,0.207959953479
haleda01,-0.163234019135
hartnsc01,0.52087688415
hendrma01,-0.424201721424
hordida01,-1.3289727523
hossama01,0.523851284971
keithdu01,0.636560661182
kleslro01,0.160044776177
kocida01,-1.50118095449
