name,0,1,2
bennja01,356.087577194,-25.8928486957,-3.67784517811
getzlry01,129.059602228,-3.2508692713,-4.24129277772
keithdu01,112.727870863,14.1475723506,5.41670168333
ovechal01,505.822809282,-58.5770556969,-13.9577026565
perryco01,295.076570272,-13.1220852496,-7.94969390069
toewsjo01,66.9787246656,-15.3223164975,3.15042621223
fatadr01,-152.308173788,-17.1236830381,-1.64242617485
gocma01,-26.1824182362,5.7004579409,3.97535824367
hemskal01,184.222758878,-4.43804894036,-2.03085715418
hollwry01,-61.0327821499,31.1673092507,11.2897414415
johnsaa01,-112.472428034,-0.0201426485424,1.60046573513
jokinju01,69.4214364392,6.36981208254,19.4225357818
jurcimi01,-10.1987502333,26.5996184124,10.8065536278
keithma01,-155.318374007,-33.3360255343,32.1987775636
koivumi01,73.9576855621,0.280325310036,-13.6402421332
kovalil01,363.407388417,-23.1264127958,-18.8659506865
krajilu01,-90.9880455848,7.17102143094,-3.23420175816
laichbr01,36.4708409563,25.8390409934,12.4591513615
mccleja01,22.0256249393,33.5288669763,-5.68707047297
mccorco01,-74.5347742809,9.57537344194,-14.3508724998
nolanbr01,-157.758318984,-14.8080903059,0.780968566978
novotji01,-7.86938566158,19.0368866089,0.452967313248
paetsna01,-66.0765901966,18.3154753711,12.8140862332
perrajo01,-10.4240477225,0.678390012757,4.67963466691
plihato01,-98.6770182254,-14.723348906,9.65291549124
royde01,210.900040091,-7.37385649845,3.55226252453
ruututu01,37.7270033492,18.5155976528,15.1096356536
sjostfr01,19.2825451439,20.202343169,-4.29051038239
spezzja01,213.566298936,-9.10452368362,3.24900266667
spillma01,-147.024330275,-13.6851825355,-11.634931615
thorbch01,-46.5298406628,37.1369125108,-6.23693779076
tootojo01,36.2792965846,5.56804552816,8.88336175648
tyutife01,100.688331803,12.6954037049,16.056970988
weissst01,77.7931018184,10.7340996204,7.76468521592
wellwky01,-48.1143112219,13.3691920594,17.5007609657
woywije01,-109.540813899,-2.65922221174,-3.83225319261
babchan01,123.985034231,0.31745271173,7.73084990062
bennja01,356.087577194,-25.8928486957,-3.67784517811
bergese01,87.9019310412,-1.34823087568,-8.61301635377
bouchpi02,55.5446741102,12.8608215676,3.0824630871
bouwmja01,178.811014515,6.21216072921,-4.60600906597
boychjo01,-155.423611257,-21.9497112068,8.20610275466
campbgr01,30.8601307946,29.3313291138,1.26951357355
chriser01,76.6123513476,2.6651286102,-11.7086501697
daleytr01,26.6335452012,27.2666287814,11.3748871574
deveaan01,-137.122753605,-7.25867267251,8.72878726216
eagerbe01,-130.679197142,5.90830462366,2.53179313358
emingst01,-137.733692437,-10.0686836006,10.4149923468
ericsjo01,-113.848214995,-12.8611574657,4.3431204167
filppva01,58.9972467142,19.6234342332,9.80224472749
fleisto01,57.973218833,11.0909826272,13.0957625977
foyma01,-103.848110696,0.0309588693121,-11.6514419536
goertst01,-135.33200663,-8.92336935468,-7.25065560278
gordobo01,12.1632193945,19.4362960353,-5.48692818149
grebede01,-50.0084729941,29.5244295744,7.6478786141
greenma01,-74.222532474,8.96340989555,4.44825155076
higgich01,244.464816628,-3.6428425844,-7.5195502806
hudleji01,51.270587694,14.3244096584,33.0746530465
janssca01,-116.738805178,27.2038773463,9.29935197022
jonesma01,-108.370440672,21.7114905392,-15.6293773034
