name,0,1,2,3
breweer01,-0.302994643239,-0.721379854104,-0.0673510022724,-0.106128007784
campbbr02,-0.973252028091,-0.131776353912,0.438612187406,-0.713365949021
chimeja01,0.280114408087,0.0581141610329,-0.0326886341139,0.0378723849029
clearda01,-0.241750711877,0.270349040834,0.0406641461548,0.370113159203
cookema01,0.128155032774,0.188979158521,-0.258353286485,0.42014296108
corvojo01,-0.888083879301,-0.515693778097,-0.0832546997265,-0.326642182795
ferenan01,-0.269729670176,-0.545238941149,0.0300448314243,0.327148168052
hannasc01,0.0503279853683,-0.78740067841,-0.112422440858,-0.0592775278418
hossama01,-0.950268957068,0.463226363115,-0.492021891001,0.223130332009
jokinol01,-0.560049845943,0.0673700250544,-0.598180512378,-0.40272675796
marlepa01,-0.67576296592,0.489022261231,0.128126671714,-0.25776580348
morrobr01,-0.170937241895,-0.0588536622354,-0.414268431921,-0.103222258893
mottami01,0.599150688475,-0.383493042124,0.178788897163,-0.405242806261
tallihe01,-0.149161781927,-0.253719699623,0.546318456196,-0.178594434492
thornjo01,-0.865524414062,0.373963127355,0.19051791737,-0.125944195637
thornsh01,0.519847838942,0.216863452417,-0.297110634315,0.472608842955
allenbr01,-0.00920931157972,-0.614560887074,-0.0431440229082,0.505459536617
barchkr01,1.47629535096,0.356798382427,-0.144839525792,-0.0144707762138
beaucfr01,-0.667193551957,-0.939261757095,0.00476335383327,0.330152260851
coleer01,-0.819468779062,0.373193301322,-0.350035797805,0.144052138299
datsypa01,-1.10412441341,0.611559190437,-0.0661821894642,0.311560892347
erskijo01,0.424365262995,-0.456219256575,0.11606566272,-0.130541791721
fishemi01,-0.378433356587,-0.0935074354688,-0.327381373901,-0.0606129343065
giontbr01,-0.289740029033,0.193953326231,-0.00293028731691,-0.375210593479
gomezsc01,0.0774489771136,0.39549328597,0.469936604441,-0.217490311849
horcosh01,-0.179222154974,0.0424920609008,-0.189908673748,-0.289400100081
huskike01,0.831876509254,-0.590058775542,0.18768604186,-0.396240158115
lecavvi01,-0.0797543059694,0.258013009355,-0.416761516633,-0.349356663603
legwada01,-0.3343177797,0.283322439389,-0.144791235748,-0.139243078845
malhoma01,0.903940558248,-0.227166587321,-0.722390074036,-0.0385621401094
markoan01,0.0730227235905,0.107884744259,0.68757610845,-0.389200810488
neilch01,0.270887523717,0.214667733177,0.22341571374,0.506004043124
peterto01,0.72707636586,0.831428529928,0.749535243121,0.0980933618941
regehro01,-0.00262108164857,-0.582421071316,-0.0809951676421,0.393744548994
ribeimi01,-0.507936121548,0.295957510821,0.064800424545,-0.0235367198685
richabr01,-0.809880902609,0.265274065607,0.145259453957,0.0434281295872
ruppmi01,1.22440550521,0.296097260969,-0.178869074056,0.0979041822084
ruutuja01,0.613258414518,0.227289260875,-0.236835887743,0.44952723944
rydermi01,-0.0279199447375,0.477796330528,-0.0598972866941,0.178123006834
samuemi01,-0.739000934763,0.61741209443,-0.0407020500601,0.204933072371
scudero01,-0.220607386323,-0.608458453871,0.244021111502,0.167136590719
skraska01,0.227686859205,-0.549392573527,0.157823111545,-0.121421700799
spaceja01,-0.78538501669,-0.00384066943291,-0.0356460772902,-0.2437724847
stuarbr02,-0.148798097563,-0.915735948653,0.0719469012932,0.136551230343
tangual01,-0.28195635326,0.102226806428,-0.148174377232,-0.722396739632
carknma01,0.490283106224,-0.0427874358942,0.444030459661,0.153565455764
eratma01,-0.254681101083,0.374019676514,0.189278633971,0.121532343009
hallad01,1.16594894188,0.242754655853,-0.312916889779,-0.0424891436422
havlama01,0.249992527354,0.346056626502,-0.085970414322,-0.495388321514
jackmba01,-0.0173752759494,-0.213245335374,0.239677766866,0.501921681396
kellych01,0.278783870297,0.105718686846,-0.236158290097,0.127709049478
kostoto01,0.50510155082,0.140078934722,0.00817531345331,0.105521248236
leopojo01,0.119469174179,0.0425227497212,0.462599062476,0.0765168107999
mackede01,0.737835401201,0.164693786828,-0.0617322036123,0.199298059369
malonry01,0.262773965827,0.217047818194,-0.28269986881,-0.493405218261
martira01,-0.298602401875,-1.03810254696,0.210852273166,-0.608946002477
mcgrabr01,1.15666348931,0.562409423355,0.610280602357,-0.301008500003
murrado01,0.7375135582,-0.558482169862,0.142748917694,-0.113755467652
