name,0,1,2,3,4,5
andrisv01,7.18936426092,10.3403742108,-15.0306847603,3.56704351701,3.05279033601,-2.44830525752
carriwi01,-105.395786035,15.4492891032,-8.45697922581,-1.80433417209,-8.07513428636,-5.80673059038
coppan01,-101.062817088,-17.5670586426,16.9853252683,-17.8161506082,0.423869467577,3.8099262307
danoma01,-94.8381470386,-7.96186189077,11.0017152799,-16.5369428899,9.73935977248,-1.05397858006
gabriku01,-129.56380532,-7.9665467021,12.0406990129,-16.6336147363,-26.1235280126,-12.3670056734
guentja01,-115.329416319,33.9980236846,-29.2397388909,-36.3371427754,11.6013159586,7.52614102025
hartmry01,-71.1423522592,6.39469142834,4.11146226828,-2.04718915304,17.5235988367,-5.2055047553
jonesse01,-74.5685072586,9.70447803538,0.764425172291,-8.28963068923,-2.23531798589,-1.21267023939
lindhel01,-46.1355229619,12.3876783985,2.29721666742,6.91593059893,1.78105056645,0.662843588137
manthan01,-95.6177064819,9.65514584135,9.13433590561,-5.5395961922,15.9544080941,-7.86593405278
monahse01,-32.5666629542,14.4810275142,-6.47191884432,-4.16375433782,-0.806575731509,4.38759747206
pescebr01,-59.7513443462,6.53086441574,5.42922301539,11.1082165001,2.77713539211,-10.2878445212
quineal01,-117.332149646,12.9260053802,8.84175998935,-9.76971469652,22.5310271365,-1.08946741763
ristora01,-13.757267217,-2.1879181021,23.1691078775,2.95351523533,-6.01135536115,-7.15128894618
sanfoza01,-95.5076353279,2.65545437196,-0.713555731442,5.30758169233,-10.6321311016,-2.16180945739
shinkhu01,-118.833703044,-17.3960552155,29.0972762931,-0.909238383885,-9.51021068121,8.5903414447
slepyan01,-93.588648683,5.62895806744,2.72160693715,-12.3349693687,-2.26372555076,-9.69270069962
sorenni01,-120.696274706,6.89063571492,9.2726636089,4.53827713046,-7.66934746362,-0.922352863235
wennbal01,-79.1706583226,10.591480187,-10.987308498,-14.2374571847,11.8833363486,-4.0412534537
arvidvi01,104.345732946,2.36784984591,4.13849840582,7.01284777452,2.50207255277,1.4785990677
tryamni01,-91.2554843062,6.19325710291,5.60988741494,3.41659629706,-7.78251445927,-6.23177822126
nutivma01,-83.8194855613,14.0604611671,-12.1318757437,2.51669994553,-5.39581253191,-4.47019908881
