name,0
bennja01,356.087577194
getzlry01,129.059602228
keithdu01,112.727870863
ovechal01,505.822809282
perryco01,295.076570272
toewsjo01,66.9787246656
fatadr01,-152.308173788
gocma01,-26.1824182362
hemskal01,184.222758878
hollwry01,-61.0327821499
johnsaa01,-112.472428034
jokinju01,69.4214364392
jurcimi01,-10.1987502333
keithma01,-155.318374007
koivumi01,73.9576855621
kovalil01,363.407388417
krajilu01,-90.9880455848
laichbr01,36.4708409563
mccleja01,22.0256249393
mccorco01,-74.5347742809
nolanbr01,-157.758318984
novotji01,-7.86938566158
paetsna01,-66.0765901966
perrajo01,-10.4240477225
plihato01,-98.6770182254
royde01,210.900040091
ruututu01,37.7270033492
sjostfr01,19.2825451439
spezzja01,213.566298936
spillma01,-147.024330275
thorbch01,-46.5298406628
tootojo01,36.2792965846
tyutife01,100.688331803
weissst01,77.7931018184
wellwky01,-48.1143112219
woywije01,-109.540813899
babchan01,123.985034231
bennja01,356.087577194
bergese01,87.9019310412
bouchpi02,55.5446741102
bouwmja01,178.811014515
boychjo01,-155.423611257
campbgr01,30.8601307946
chriser01,76.6123513476
daleytr01,26.6335452012
deveaan01,-137.122753605
eagerbe01,-130.679197142
emingst01,-137.733692437
ericsjo01,-113.848214995
filppva01,58.9972467142
fleisto01,57.973218833
foyma01,-103.848110696
goertst01,-135.33200663
gordobo01,12.1632193945
grebede01,-50.0084729941
greenma01,-74.222532474
higgich01,244.464816628
hudleji01,51.270587694
janssca01,-116.738805178
jonesma01,-108.370440672
keithdu01,112.727870863
lindsjo01,-114.034496663
lupuljo01,118.971528976
nashri01,315.195926295
nielsfr01,31.7439114912
nystrer01,-77.7462894152
paillda01,-7.63987227214
pitkajo01,48.4625212232
rangepa01,-6.2204412327
romeaa01,-127.120938118
seminal01,277.385028803
stajama01,65.3529766366
steenal01,106.988372293
talboma01,20.2598339507
toewsjo01,66.9787246656
tolleol01,-136.782969291
upshasc01,57.8562942878
whiteia01,160.275246786
whitnry01,71.0085308541
widemde01,224.080191987
wisnija01,32.2652451712
backeda01,171.724530664
bergepa01,169.507478146
bernist01,-0.0118631184337
bissopa01,-111.634136149
bitzby01,-112.286215328
bodietr01,-154.820692762
boldual01,-142.127655077
boylebr01,-100.927077862
brodzky01,15.8093923655
browndu01,359.623513435
burnsbr01,54.529581882
byfugdu01,196.122242971
carlema01,25.9859162366
carteje01,428.073464365
coburbr01,137.143904962
collije01,-157.45648373
crombbj01,46.2563731827
dawesni01,41.0008635875
dupuiph01,-156.729180878
eavespa01,31.8514726083
enstrto01,17.8369209336
erikslo01,198.401597546
fehrer01,94.5166174173
fraseco01,-59.7643795262
gervabr01,37.2996607952
getzlry01,129.059602228
glassta01,-140.996857941
hennejo01,-158.159521608
hortona01,147.396173037
jacquje01,-75.9700609422
jensejo01,-155.06900135
jonesda01,-85.8228216751
keslery01,150.093247454
kleinke01,-56.4522643811
kostian01,100.65036704
krepska01,-18.8521832659
lapiema01,25.0461774269
macarcl01,59.9454868295
mcivena01,-147.245915813
methoma01,-61.8784469726
michami01,119.847871883
milledr01,-89.1616489958
mitchjo01,31.4163459093
moulsma01,-109.668456869
nilssro01,2.05930875467
nolanbr01,-157.758318984
obriesh01,-6.71992359252
obyrnry01,-114.214540309
osullpa01,196.41289279
paetsna01,-66.0765901966
parisza01,387.957116847
paveljo01,279.82584526
perryco01,295.076570272
phanedi01,319.603608638
picaral01,-10.3724771598
portech01,-152.223784674
potulry01,-143.423212292
poulima01,-62.0805957979
quincky01,157.177729536
richabr02,95.2895645448
richami02,302.907975827
rosehja01,-152.916820006
royma01,-145.608053129
seabrbr01,131.682094102
smabyma01,-87.520808263
staaler01,478.680674545
stemple01,139.56032097
sterlbr01,-146.786199568
stewaan01,-67.7573020601
stonery01,-102.786698213
stortza01,-48.7082603753
stracty01,-105.4428706
stuarma01,12.8091518141
suterry01,138.4118319
tambeje01,13.6772831126
tarnani01,-99.6311079667
thompna01,-64.3220246273
vanekth01,226.145055228
webersh01,330.9451679
willije01,-131.355772124
zherdni01,237.939612722
barkeca01,-46.6412725837
bickebr01,66.1358916982
bollada01,24.1486291416
boothda01,247.111950929
bourqch01,-123.141342319
boyddu01,-142.671033485
brouwtr01,48.9844314682
brownmi02,-19.5787824956
callary01,213.096490224
campoch01,31.7099781917
carsobr01,-46.907265779
chipcky01,-122.921706169
clitsgr01,-138.503300676
comeabl01,201.309912047
dowelja01,-156.919383031
dubinbr01,188.648733279
earlro01,-97.0356688923
eckfoty01,-162.499795305
