name,0,1,2,3
andrisv01,137.769944282,13.4662082821,6.01971517253,9.8048447079
janmama02,-75.7022102126,-12.6288108019,-11.7596715973,-7.23153516759
quineal01,125.556804346,0.918323767798,16.8528118576,-3.51586997197
vermijo01,140.428361981,16.3924793541,-5.50857646795,7.65875022901
arvidvi01,33.3947828882,20.5486645185,-6.01161449394,-2.99105659292
bennja01,-69.1862646435,17.581699924,-0.789386353974,-3.07072051108
getzlry01,-254.471356829,11.2872872878,-5.33370540271,-0.753754056261
ovechal01,-729.136317572,86.7631651026,40.2418430706,3.93768545907
perryco01,-304.07017344,21.3244058554,1.45144190876,-1.17390820444
toewsjo01,-118.016998323,14.0502149095,-15.8905260245,-8.88895910381
bennja01,-69.1862646435,17.581699924,-0.789386353974,-3.07072051108
bergese01,-114.468659358,-13.8892282364,-4.61767442917,3.82381889373
bouchpi02,-120.353315332,-15.9349580158,-5.48982788025,-1.73609647007
ericsjo01,115.758133385,25.6747710966,-16.9411236635,4.05548517891
filppva01,-49.0730467663,-17.0477538859,-25.0379112035,-9.09970072286
fleisto01,-54.1643433911,-13.6541553319,-22.3059131461,-0.33988454231
janssca01,132.465275387,8.26933255017,1.00008556413,9.44144502889
kingdj01,91.6261060614,-26.8739776943,-22.7105294134,-1.55687505676
nashri01,-380.834629417,28.0045668901,14.6133078481,-0.722402489567
nielsfr01,114.126003912,11.36201142,-6.67687662122,-7.32198771589
paillda01,-39.5795309393,-26.7517954582,-7.23355376455,-12.9672516477
rangepa01,-73.8387580176,-12.4293173533,-9.19036971193,0.482290500785
seminal01,-217.446187943,22.0926994932,-0.416087667356,-5.18927412653
steenal01,-182.195469396,-1.7272919438,3.13277166354,0.926956440277
talboma01,18.0483967403,-28.523506719,4.89577593075,-10.3874899176
toewsjo01,-118.016998323,14.0502149095,-15.8905260245,-8.88895910381
tolleol01,88.905897051,-20.8979214089,-11.5335802138,-2.51279796072
whiteia01,-146.953076347,-8.75461062014,-7.99037212379,7.8812634556
wisnija01,-28.2664290937,-18.9821598452,-6.76724429907,-0.566834779448
backeda01,-68.3056631246,-17.2083628427,-2.77108055181,-1.7526929027
bergepa01,-104.986162317,-7.62454179693,10.8318884095,4.71130019096
bernist01,-64.7077371315,-25.6028297622,-7.92370649437,-3.93373915093
bissopa01,139.879282267,-5.02534012029,18.8306516825,8.279593339
boldual01,136.479766932,6.22286843903,13.1949324664,6.8049274568
boylebr01,122.650571061,13.1541198384,3.41288010813,-23.8364789271
brodzky01,-83.2318812061,-23.5287811782,-2.04842496112,-3.76432686798
browndu01,-241.687631743,5.49106158481,8.77019519249,-6.91588284872
burnsbr01,-177.300028057,11.9922558551,12.9218747619,5.91307834393
byfugdu01,-182.35440986,2.76899004864,-8.50906691576,2.98195895453
carlema01,16.7526924366,-10.9328777626,-26.6505789662,7.91874495911
carteje01,-324.930896768,9.01113176164,25.4063894859,-1.12155811012
coburbr01,-140.977689852,-14.4521759681,3.1069930785,6.24059537979
collije01,120.031793808,6.3697580818,1.58637637684,10.9552852896
crombbj01,-81.489666078,-24.9667817013,-2.30317166959,-0.963950535286
dawesni01,-58.9647330969,-3.91034030568,-14.4777173001,-0.026581259452
dupuiph01,131.627197313,14.6530649844,-0.809633931524,8.95292806121
eavespa01,4.84523434981,7.09075224851,-1.44560887776,2.52288746907
enstrto01,-71.8620930501,-30.9678557383,3.98064144337,4.97678778176
erikslo01,-146.29851701,-13.709612694,-1.65365923361,-15.1840033369
fehrer01,-93.2640461559,4.03854393055,-11.2040343527,0.0135692629956
filewjo01,140.764630764,-0.120141574806,33.7204101449,10.5184663287
fraseco01,141.478089273,-0.0211995746089,31.5563198032,10.3238413736
fritsda01,41.4806842982,-17.2224237021,3.21978697588,-2.38464271547
gervabr01,-3.12763716335,-19.4509961942,2.90197504661,11.9069114646
getzlry01,-254.471356829,11.2872872878,-5.33370540271,-0.753754056261
hortona01,-135.560138648,1.98260101098,-2.39305714806,-11.1019267719
jacquje01,140.465713616,5.80740165688,13.4604976569,-39.3058900935
