name,0,1,2,3
andrisv01,7.18936426092,10.3403742108,-15.0306847603,3.56704351701
carriwi01,-105.395786035,15.4492891032,-8.45697922581,-1.80433417209
coppan01,-101.062817088,-17.5670586426,16.9853252683,-17.8161506082
danoma01,-94.8381470386,-7.96186189077,11.0017152799,-16.5369428899
gabriku01,-129.56380532,-7.9665467021,12.0406990129,-16.6336147363
guentja01,-115.329416319,33.9980236846,-29.2397388909,-36.3371427754
hartmry01,-71.1423522592,6.39469142834,4.11146226828,-2.04718915304
jonesse01,-74.5685072586,9.70447803538,0.764425172291,-8.28963068923
lindhel01,-46.1355229619,12.3876783985,2.29721666742,6.91593059893
manthan01,-95.6177064819,9.65514584135,9.13433590561,-5.5395961922
monahse01,-32.5666629542,14.4810275142,-6.47191884432,-4.16375433782
pescebr01,-59.7513443462,6.53086441574,5.42922301539,11.1082165001
quineal01,-117.332149646,12.9260053802,8.84175998935,-9.76971469652
ristora01,-13.757267217,-2.1879181021,23.1691078775,2.95351523533
sanfoza01,-95.5076353279,2.65545437196,-0.713555731442,5.30758169233
shinkhu01,-118.833703044,-17.3960552155,29.0972762931,-0.909238383885
slepyan01,-93.588648683,5.62895806744,2.72160693715,-12.3349693687
sorenni01,-120.696274706,6.89063571492,9.2726636089,4.53827713046
wennbal01,-79.1706583226,10.591480187,-10.987308498,-14.2374571847
arvidvi01,104.345732946,2.36784984591,4.13849840582,7.01284777452
tryamni01,-91.2554843062,6.19325710291,5.60988741494,3.41659629706
nutivma01,-83.8194855613,14.0604611671,-12.1318757437,2.51669994553
bennja01,243.010711588,5.72345516952,12.1486513066,-6.77347691263
getzlry01,182.511568457,5.57651977731,-10.9056152451,0.336210385725
ovechal01,643.81210551,57.6463938432,50.8596584529,-19.916518234
perryco01,203.642724392,12.027084118,-2.76094318733,-4.42623964396
toewsjo01,223.457400938,11.5912015342,-9.81484433607,-0.0928180494578
bennja01,243.010711588,5.72345516952,12.1486513066,-6.77347691263
toewsjo01,223.457400938,11.5912015342,-9.81484433607,-0.0928180494578
bergepa01,-83.5492606155,6.2734353556,11.9777896686,-6.40577743368
bernist01,87.5536818665,-11.1125359172,-18.2946092068,3.65965225093
burnsbr01,220.516178271,-11.6909268927,8.52685005824,-1.61892926168
byfugdu01,156.674471472,3.68160197093,-1.23726970497,0.207702651633
coburbr01,120.632397221,-21.1260273389,-1.21898822834,4.76016466142
crombbj01,-119.250728857,22.3946893379,-15.1312707008,-1.1237880011
dawesni01,78.0332072919,4.34563035402,-15.4388080352,1.52123406778
erikslo01,79.6125014441,-4.01313280872,-15.0427318861,6.57399656128
fehrer01,-57.8747086861,16.1531769312,-5.38007190113,10.9714110131
fritsda01,33.1766762213,-19.7706866142,-13.6056608339,5.91746305376
getzlry01,182.511568457,5.57651977731,-10.9056152451,0.336210385725
hennejo01,-128.144588031,11.6167312724,6.41376161564,10.9347029082
hortona01,261.692039241,2.14715974269,4.06698183154,-6.16781879214
jacquje01,-123.312712285,0.14334327154,12.8935277212,8.95875414407
kostian01,156.844301947,-9.99419433527,-7.73832415777,-8.70718030998
lapiema01,-19.2913894765,-29.0899812794,-2.14434460978,-7.29843395297
lojekma01,-127.660614368,28.5208970127,1.66106241547,23.8558064566
macarcl01,-41.4943362536,-12.8953264189,-1.48902646169,-12.6904389273
methoma01,-110.624382804,18.8106953657,-2.17192628408,10.861134259
osullpa01,273.201312245,0.733276260967,9.27767788265,-4.3092871752
perryco01,203.642724392,12.027084118,-2.76094318733,-4.42623964396
phanedi01,375.713877082,21.668166444,17.8859201719,-1.22441455851
picaral01,-77.158458348,-2.87149889514,0.752029959203,-6.61943748259
poulima01,-66.7931779665,3.10688438872,2.44821530102,6.8813832966
quincky01,-119.496980638,10.131976716,6.89637047323,8.5074648358
richabr02,-75.2051188633,-11.8097362653,13.6840041496,-2.89921585927
richami02,293.112299171,-8.56916663974,34.6628293339,-14.2278626254
ruzicst01,-109.170391381,-9.33444531458,6.47987784301,-16.4734644785
seabrbr01,130.973793993,-15.0684941933,-11.1692773443,6.86399481168
stonery01,-124.123087324,11.3761388387,-5.83780912722,-6.78013290836
stortza01,-57.1539825565,-33.1804872702,-23.0264724915,4.49527085598
webersh01,179.678690917,8.38062713154,19.7452632929,2.3168663359
barkeca01,110.583151728,-0.181569894541,-10.3802242072,7.92108381066
bollada01,75.1283077724,-26.5894154449,-14.2057433182,-1.04861120774
borerca01,-114.673377784,17.8732526349,-11.7222864518,-10.1778551407
bourqch01,-122.326073777,29.1974624396,-6.32969313434,14.7008222073
boyddu01,25.6649979488,-17.0754007811,-24.9086629744,-1.54559508828
brownmi02,-110.705436172,-20.272225453,10.5208702111,-15.4420379518
callary01,16.1283003366,-3.97311608132,-12.3407647137,1.12840163161
chipcky01,-116.502838739,3.38551385941,1.22206274978,3.37478649645
comeabl01,40.810479767,-13.7589894061,2.41585306048,-2.42090682785
dowelja01,-102.25600752,3.66050060163,-8.84297644674,-8.09019171552
