name,0,1,2
anisiar01,-123.795772417,15.696589141,1.54291636172
backsni02,165.638347525,8.46535859642,-12.9653067039
berglpa01,136.632541435,3.13750716393,-13.794399446
brassde01,-92.0754197036,24.200850076,-11.1784450778
foligni01,-48.7945614389,-4.24925547019,-20.7518838939
frolimi01,138.223094087,-17.6714390262,-6.38577587525
giroucl01,-120.950239288,26.254392657,-0.642869277998
littlbr01,2.50052502977,-8.89082944708,-8.08962804579
lucicmi01,61.9297914481,-10.7077150192,-21.21942949
matthsh01,-98.0735923429,-24.8662832877,10.2427763922
maxwebe01,-114.578048637,9.86692278439,0.603769013439
mcginja01,-72.7081371556,-2.28456064185,-17.1937368665
muellpe01,132.665775945,-3.57394137091,-5.57838703967
okposky01,196.450098343,-4.84870418361,18.0263592737
quickke01,-111.467729248,-7.82292845586,11.6436928766
sheppja01,33.0616615534,-34.6069752261,-26.6290288477
staaljo01,187.283742742,-22.9313088588,5.85152431027
tlustji01,-83.2899301836,1.00094015219,5.48079749378
toewsjo01,171.622539336,9.4309279738,-13.9387834787
webermi01,-95.9403804197,5.37590762137,-1.61325151275
wishaty01,-116.549431776,-7.1143585906,11.2240888872
almonco01,-115.278762237,-37.5886968904,19.5281254382
alzneka01,-53.7163351171,1.6400186652,-4.56271932308
backlmi01,-31.1598771686,14.3357846067,2.32508203977
bennja01,201.261260084,0.447774212559,-2.19051071633
bowmadr01,-88.723490474,13.9877518019,1.74224173489
caputlu01,-110.619369203,-17.4587355893,13.078740465
coutulo01,-51.0585842917,4.74571290171,-2.55400711495
dadonev01,-116.597295358,5.78789619743,7.29904033815
ellerla01,-108.248312525,-8.80764503151,6.8908308066
gagnesa01,165.06101903,-4.22024930707,7.97834709452
galiatj01,-78.9116063807,7.36132569789,4.7450122689
jeffrdu01,-97.9534587362,-16.0122175815,7.56083107337
kanepa01,269.285473156,22.5788915919,7.49932265775
machasp01,-123.867744649,-13.2581215866,13.7995863353
mayorma01,-119.032865698,-0.0424159684607,7.88802230336
molleos01,32.9242868452,1.99797903608,3.21068121541
pacioma01,-24.0334306537,-4.56506619192,-0.253157764438
palmini01,-105.290678818,21.5483807623,0.235126588096
perroda01,182.428389917,8.36929545952,-9.08089003744
plantal01,-115.588497548,-6.29911946758,11.5028026175
simmowa01,116.944672291,-18.7239030412,-13.6290456851
subbapk01,-113.868513537,43.0967019638,-5.7280392377
suttebr03,146.241668447,-17.7129578859,2.9600299426
toewsjo01,171.622539336,9.4309279738,-13.9387834787
vanrija01,168.179764843,4.27476266392,-6.68609140014
voracja01,160.977491644,-5.12606036303,-8.02410767889
weberya01,-111.801881424,2.54114692252,12.1550933823
adamlu01,-71.447245966,-4.39252535423,3.00391254876
bailejo01,90.0858102545,-13.2244932496,-14.0197415009
boedkmi01,-102.888689376,40.4785186982,-19.5658386962
bogosza01,186.887488109,-9.05472885876,12.5335708076
boumala01,-104.442349142,9.39152626559,-5.4952843327
boychza01,-45.1563857301,-2.15168876177,-4.19369833626
broditj01,-119.72706375,-1.27727587837,11.231866104
carlsjo01,-60.4475664954,-3.39389944914,3.58406700737
cormipa01,-83.057879237,-14.6240302063,3.72024250393
dellast01,-115.589986559,14.5416650163,-2.057345135
delzomi01,34.6607230683,-0.637375667133,-1.25065129938
doughdr01,201.737073346,2.3690410386,-2.22682172504
eberljo01,170.255414267,-5.8066716112,8.30965639642
ennisty01,-86.2156381103,15.6772656377,0.953845842605
filatni01,-59.7106283466,7.21435974812,-1.24784430788
gauncca01,-109.562594531,-30.5718599796,12.4439298581
grachev01,-117.406482828,7.4640233881,0.449181124827
