,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,22,396,470,45.7,-4.3,312,364,46.2,-5.9,10.9,91.8,102.,45.5,54.5
2,2008-09,BUF,23,756,749,50.2,1.4,564,559,50.2,1.5,7.3,91.4,98.7,45.9,54.1
3,2009-10,TOT,24,869,918,48.6,-0.5,657,699,48.5,-0.6,7.1,90.6,97.7,47.4,52.6
4,2009-10,BUF,24,630,669,48.5,-1.3,481,516,48.2,-1.5,6.6,90.8,97.3,50.0,50.0
5,2009-10,ATL,24,239,249,49.0,1.6,176,183,49.0,2.0,8.6,90.1,98.7,39.8,60.2
6,2010-11,TOR,25,1254,1108,53.1,5.1,855,824,50.9,2.9,9.5,90.6,100.,49.4,50.6
7,2011-12,TOR,26,999,939,51.5,2.2,683,700,49.4,-0.1,9.7,91.4,101.,53.0,47.0
8,2012-13,TOR,27,499,522,48.9,7.2,357,376,48.7,6.7,10.0,92.4,102.,46.1,53.9
9,2013-14,OTT,28,1165,995,53.9,-0.2,893,797,52.8,0.0,8.8,93.5,102.,49.8,50.2
10,2014-15,OTT,29,814,802,50.4,1.0,590,647,47.7,0.2,8.9,91.9,100.,49.1,50.9
11,2015-16,OTT,30,38,32,54.3,13.3,27,23,54.0,13.2,5.9,88.2,94.1,56.5,43.5
