,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,24,988,880,52.9,4.9,770,660,53.8,5.0,9.8,87.9,97.7,55.2,44.8
2,2008-09,BUF,25,830,877,48.6,-2.2,632,696,47.6,-3.0,10.6,90.2,100.,51.1,48.9
3,2009-10,BUF,26,820,841,49.4,-1.9,618,664,48.2,-3.2,10.7,92.1,102.,59.3,40.7
4,2010-11,BUF,27,1161,1067,52.1,2.1,881,819,51.8,0.6,9.6,91.1,100.,61.5,38.5
5,2011-12,BUF,28,928,1025,47.5,-2.8,683,773,46.9,-3.2,10.4,91.0,101.,54.7,45.3
6,2012-13,BUF,29,543,608,47.2,-2.1,401,468,46.1,-1.9,10.8,90.6,101.,47.9,52.1
7,2013-14,TOT,30,1155,1284,47.4,-2.9,839,996,45.7,-4.9,11.4,92.3,103.,60.7,39.3
8,2013-14,BUF,30,152,219,41.0,-7.8,118,180,39.6,-7.7,7.4,91.2,98.6,44.2,55.8
9,2013-14,NYI,30,775,798,49.3,-1.3,556,610,47.7,-3.5,11.4,91.8,103.,65.2,34.8
10,2013-14,MTL,30,228,267,46.1,-4.7,165,206,44.5,-7.1,14.9,94.6,109.,61.1,38.9
11,2014-15,MIN,31,931,993,48.4,-3.6,686,723,48.7,-4.6,8.7,90.7,99.4,61.4,38.6
12,2015-16,MIN,32,835,928,47.4,-0.4,603,693,46.5,-2.6,8.5,91.3,99.8,61.9,38.1
13,2016-17,DET,33,90,121,42.7,-3.2,75,93,44.6,-2.0,15.8,93.8,109.,60.6,39.4
