,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,COL,23,45,64,41.3,-4.0,33,50,39.8,-3.5,4.2,93.9,98.1,60.0,40.0
2,2009-10,COL,24,22,32,40.7,-9.7,15,19,44.1,-10.,9.1,100.,109.,33.3,66.7
3,2010-11,COL,25,441,533,45.3,-4.7,349,396,46.8,-2.1,8.4,90.4,98.8,41.9,58.1
4,2011-12,TOR,26,181,200,47.5,-2.0,137,146,48.4,-1.0,0.0,96.7,96.7,42.4,57.6
