,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,NSH,18,75,48,-8,2,0,0,0,14,0,0,2.2,,2.2,,10:54,,,,
2,2001-02,NSH,19,75,111,5,11,3,0,4,21,6,0,8.6,,8.6,,16:58,,,,
3,2002-03,NSH,20,82,101,-3,10,2,0,2,19,3,0,5.4,,5.4,,15:17,,,,
4,2003-04,NSH,21,59,87,-5,13,5,0,3,7,8,0,11.7,,11.7,,16:16,,,,
5,2005-06,NSH,23,81,101,8,13,10,2,8,14,7,2,11.8,,11.8,,16:05,,,,
6,2006-07,NSH,24,64,96,19,12,10,0,2,15,1,1,14.7,,14.7,,15:43,,,,
7,2007-08,PHI,25,80,159,2,13,10,1,6,16,2,1,13.6,274,13.6,274,16:11,110,32,31,32
8,2008-09,PHI,26,82,143,14,23,6,1,5,23,7,0,14.3,332,14.3,332,17:48,104,36,41,78
9,2009-10,PHI,27,81,155,-6,6,8,0,4,24,6,0,8.2,288,8.2,288,15:43,138,30,27,45
10,2010-11,PHI,28,82,142,14,20,4,0,4,19,6,0,13.6,291,13.6,291,16:36,168,38,31,33
11,2011-12,PHI,29,82,136,19,21,16,0,6,23,7,0,15.9,374,15.9,374,17:47,188,37,27,42
12,2012-13,PHI,30,32,70,-5,4,4,0,1,2,1,0,10.8,128,10.8,128,15:52,68,21,11,21
13,2013-14,PHI,31,78,103,11,11,9,0,3,21,11,0,9.7,354,9.7,354,16:53,155,39,19,35
14,2014-15,CBJ,32,77,100,1,20,8,0,2,24,8,0,13.7,308,13.7,308,17:18,160,38,36,40
15,2015-16,CBJ,33,79,112,-11,13,10,0,1,24,2,0,15.3,240,15.3,240,15:35,131,41,20,32
16,2016-17,CBJ,34,21,4,7,4,1,0,0,8,0,0,17.2,45,17.2,45,12:36,19,12,3,11
