,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,ATL,21,2,0,-2,0,0,0,0,0,0,0,0.0,,0.0,,11:06,,,,
2,2003-04,ATL,22,3,0,0,0,0,0,0,1,0,0,0.0,,0.0,,6:58,,,,
3,2005-06,MIN,24,58,60,-3,4,6,0,2,6,12,0,8.1,,8.1,,19:13,,,,
4,2006-07,MIN,25,57,52,-3,3,0,0,0,7,13,0,2.2,,2.2,,17:59,,,,
5,2007-08,MIN,26,56,37,0,4,3,0,2,5,7,0,5.9,234,5.9,234,16:24,60,39,11,21
6,2008-09,MIN,27,10,6,7,1,0,0,0,3,2,0,10.0,31,10.0,31,13:35,8,8,0,4
7,2009-10,TBL,28,71,48,-5,5,3,0,1,11,23,0,4.8,335,4.8,335,17:11,59,68,14,28
8,2010-11,EDM,29,74,45,-12,3,5,0,0,5,9,0,4.4,364,4.4,364,17:40,89,76,18,37
9,2011-12,TOT,30,51,35,-13,2,2,0,0,1,9,0,4.7,155,4.7,155,15:54,45,33,4,16
10,2011-12,ANA,30,9,8,-5,1,0,0,0,0,1,0,6.3,27,6.3,27,15:07,16,5,0,4
11,2011-12,NJD,30,28,23,-9,1,2,0,0,1,8,0,5.6,100,5.6,100,17:09,19,16,0,10
12,2011-12,MIN,30,14,4,1,0,0,0,0,0,0,0,0.0,28,0.0,28,13:52,10,12,4,2
13,2012-13,PHI,31,23,25,0,0,1,0,0,4,0,0,4.8,52,4.8,52,13:05,16,16,3,3
