,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,DET,23,1,2,1,0,0,0,0,0,0,0,0.0,,0.0,,9:41,,,,
2,2006-07,DET,24,26,22,-2,1,0,0,0,0,0,0,3.7,,3.7,,7:15,,,,
3,2007-08,DET,25,77,43,2,5,0,0,1,7,0,0,5.7,176,5.7,176,9:37,111,17,11,13
4,2008-09,DET,26,79,46,-7,4,1,1,2,11,2,0,5.5,171,5.5,171,10:25,107,13,16,11
5,2009-10,CHI,27,74,28,0,9,1,0,2,10,1,0,10.5,161,10.5,161,9:29,72,11,27,7
6,2010-11,CHI,28,81,60,-13,12,3,0,2,17,10,0,8.4,295,8.4,295,15:19,77,24,50,25
7,2011-12,FLA,29,80,32,-8,8,2,0,2,16,6,0,7.0,299,7.0,299,17:16,45,35,60,27
8,2012-13,FLA,30,47,28,-8,10,4,1,0,7,5,0,16.3,165,16.3,165,17:41,23,25,24,11
9,2013-14,FLA,31,49,18,0,3,0,1,0,8,0,0,4.2,151,4.2,151,15:53,31,19,17,10
10,2014-15,FLA,32,64,28,-19,2,0,0,1,6,0,0,1.9,184,1.9,184,12:54,88,22,11,12
