,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,CAR,25,37,21,-11,2,0,0,0,3,0,0,10.5,,10.5,,14:57,,,,
2,2001-02,CAR,26,52,36,1,1,0,0,0,2,0,0,3.0,,3.0,,12:12,,,,
3,2002-03,CAR,27,77,71,-19,2,0,0,2,8,0,0,2.9,,2.9,,16:12,,,,
4,2003-04,CAR,28,57,51,-8,3,0,0,0,5,1,1,4.1,,4.1,,18:40,,,,
5,2005-06,CAR,30,50,42,2,4,0,0,0,3,1,0,9.1,,9.1,,16:50,,,,
6,2006-07,CAR,31,67,48,-2,2,0,0,0,8,0,0,2.6,,2.6,,18:33,,,,
7,2007-08,CAR,32,66,54,-18,2,0,0,0,6,0,0,3.3,135,3.3,135,18:08,134,91,17,26
8,2008-09,CAR,33,64,42,-1,2,0,0,1,8,0,0,3.8,128,3.8,128,16:16,131,81,20,26
9,2009-10,TOT,34,70,49,-5,0,0,0,0,6,1,0,0.0,145,0.0,145,17:20,172,87,21,27
10,2009-10,CAR,34,47,26,-5,0,0,0,0,4,1,0,0.0,103,0.0,103,17:47,122,67,14,22
11,2009-10,SJS,34,23,23,0,0,0,0,0,2,0,0,0.0,42,0.0,42,16:23,50,20,7,5
12,2010-11,SJS,35,74,46,0,3,0,0,0,5,0,0,3.5,174,3.5,174,15:50,99,84,21,40
