,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,MIN,19,52,14,0,3,1,0,1,3,3,0,8.5,,8.5,,16:08,,,,
2,2002-03,MIN,20,75,23,11,3,0,0,1,7,0,0,4.3,,4.3,,18:28,,,,
3,2003-04,MIN,21,79,16,12,5,1,0,0,7,2,1,8.3,,8.3,,20:19,,,,
4,2005-06,MIN,23,79,43,2,2,0,0,0,11,0,1,4.4,,4.4,,17:58,,,,
5,2006-07,MIN,24,82,42,0,2,0,0,1,10,0,0,2.9,,2.9,,20:13,,,,
6,2007-08,MIN,25,81,42,9,2,0,0,0,12,0,1,3.8,132,3.8,132,20:10,101,147,20,37
7,2008-09,MIN,26,79,31,-4,2,0,0,0,7,0,2,4.2,117,4.2,117,20:33,78,152,9,35
8,2009-10,MIN,27,80,43,-8,0,1,0,0,15,2,2,1.2,174,1.2,174,20:58,84,158,15,29
9,2010-11,MIN,28,74,38,-4,3,0,0,0,12,1,1,6.5,116,6.5,116,20:13,78,132,9,25
10,2011-12,TOT,29,82,40,-12,0,1,0,0,6,0,0,2.0,131,2.0,131,19:42,83,165,14,32
11,2011-12,MIN,29,62,30,-10,0,1,0,0,2,0,0,2.6,96,2.6,96,19:36,60,121,12,18
12,2011-12,EDM,29,20,10,-2,0,0,0,0,4,0,0,0.0,35,0.0,35,20:04,23,44,2,14
13,2012-13,EDM,30,48,24,-13,1,0,0,0,8,0,0,3.0,68,3.0,68,18:38,52,107,9,27
14,2013-14,TOT,31,69,28,-13,0,0,0,0,4,0,1,0.0,74,0.0,74,16:19,73,132,2,36
15,2013-14,EDM,31,60,24,-11,0,0,0,0,3,0,1,0.0,60,0.0,60,16:58,64,120,2,35
16,2013-14,CBJ,31,9,4,-2,0,0,0,0,1,0,0,0.0,14,0.0,14,11:54,9,12,0,1
17,2014-15,PHI,32,80,47,2,2,0,0,1,12,1,0,2.9,155,2.9,155,19:03,113,166,6,23
18,2015-16,PHI,33,81,42,-1,1,0,0,0,9,0,0,1.4,161,1.4,161,17:57,85,174,4,38
19,2016-17,PHI,34,9,2,0,0,0,0,0,3,0,0,0.0,18,0.0,18,16:47,15,20,1,5
