,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1990-91,PIT,18,80,42,-4,20,7,0,4,24,6,0,19.9,,19.9,,</td>,,,,
2,1991-92,PIT,19,70,34,12,28,4,0,4,32,5,0,16.5,,16.5,,</td>,,,,
3,1992-93,PIT,20,81,61,30,23,10,1,9,48,12,0,14.0,,14.0,,</td>,,,,
4,1993-94,PIT,21,80,61,15,23,9,0,6,47,20,0,10.7,,10.7,,</td>,,,,
5,1994-95,PIT,22,48,37,23,21,8,3,7,24,14,0,16.7,,16.7,,</td>,,,,
6,1995-96,PIT,23,82,96,31,41,20,1,12,54,31,2,15.4,,15.4,,</td>,,,,
7,1996-97,PIT,24,63,40,22,34,11,2,6,33,14,1,20.1,,20.1,,</td>,,,,
8,1997-98,PIT,25,77,64,17,28,7,0,8,36,31,0,13.4,,13.4,,</td>,,,,
9,1998-99,PIT,26,81,66,17,33,10,1,7,49,34,0,12.8,,12.8,,25:51,,,,
10,1999-00,PIT,27,63,50,25,32,10,0,5,35,19,0,14.5,,14.5,,23:12,,,,
11,2000-01,PIT,28,81,42,19,37,14,1,10,41,27,1,16.4,,16.4,,23:19,,,,
12,2001-02,WSH,29,69,30,0,21,10,0,3,33,15,0,15.7,,15.7,,21:43,,,,
13,2002-03,WSH,30,75,38,5,21,13,2,9,24,17,0,12.4,,12.4,,21:18,,,,
14,2003-04,TOT,31,77,38,-5,21,10,0,3,27,16,0,12.1,,12.1,,20:57,,,,
15,2003-04,WSH,31,46,26,-4,10,6,0,1,17,12,0,10.1,,10.1,,21:05,,,,
16,2003-04,NYR,31,31,12,-1,11,4,0,2,10,4,0,15.3,,15.3,,20:45,,,,
17,2005-06,NYR,33,82,72,34,30,24,0,9,41,28,0,14.7,,14.7,,22:05,,,,
18,2006-07,NYR,34,82,78,26,23,7,0,5,32,34,0,9.3,,9.3,,21:46,,,,
19,2007-08,NYR,35,82,58,8,18,7,0,5,24,22,0,10.0,464,10.0,464,20:28,27,16,40,69
20,2011-12,PHI,39,73,30,5,11,8,0,2,23,12,0,11.2,324,11.2,324,16:20,14,12,22,43
21,2012-13,TOT,40,45,22,-2,10,6,0,4,14,5,0,13.9,207,13.9,207,18:20,13,10,19,28
22,2012-13,DAL,40,34,20,-5,8,6,0,2,9,3,0,16.1,159,16.1,159,18:18,6,6,14,23
23,2012-13,BOS,40,11,2,3,2,0,0,2,5,2,0,7.1,48,7.1,48,18:27,7,4,5,5
24,2013-14,NJD,41,82,46,16,19,5,0,6,31,12,0,10.4,385,10.4,385,19:10,4,9,36,59
25,2014-15,TOT,42,77,48,-3,13,4,0,5,23,7,0,10.1,300,10.1,300,17:34,30,14,38,46
26,2014-15,NJD,42,57,42,-10,9,2,0,3,13,5,0,9.2,199,9.2,199,17:41,13,8,31,34
27,2014-15,FLA,42,20,6,7,4,2,0,2,10,2,0,12.0,101,12.0,101,17:15,17,6,7,12
28,2015-16,FLA,43,79,48,23,22,5,0,4,33,6,0,18.9,254,18.9,254,17:05,31,16,33,44
29,2016-17,FLA,44,23,12,1,2,2,0,0,6,2,0,7.4,87,7.4,87,16:35,6,2,15,12
