,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,BOS,20,6,2,-2,1,0,0,0,0,0,0,9.1,,9.1,,11:34,,,,
2,2002-03,BOS,21,14,7,-1,0,0,0,0,3,0,0,0.0,,0.0,,11:30,,,,
3,2003-04,BOS,22,18,9,1,2,0,0,0,0,0,0,7.4,,7.4,,8:57,,,,
4,2005-06,TOT,24,47,38,4,9,3,0,2,10,4,1,11.9,,11.9,,13:04,,,,
5,2005-06,CHI,24,28,22,-4,5,0,0,1,4,0,0,10.0,,10.0,,10:05,,,,
6,2005-06,PIT,24,19,16,8,4,3,0,1,6,4,1,13.7,,13.7,,17:27,,,,
7,2006-07,NYI,25,81,34,10,8,0,0,1,19,0,1,4.9,,4.9,,11:30,,,,
8,2007-08,NYI,26,70,18,2,8,0,0,0,8,0,0,6.3,201,6.3,201,13:29,39,50,46,24
9,2008-09,NYI,27,67,22,-3,9,1,1,0,12,3,1,6.6,296,6.6,296,16:09,41,85,42,26
10,2009-10,MIN,28,4,2,-2,0,0,0,0,0,0,0,0.0,8,0.0,8,9:43,4,2,0,2
