,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,SJS,21,1,2,-2,0,0,0,0,0,0,0,</td,,</td,,13:03,,,,
2,2005-06,BOS,23,82,30,11,18,8,0,3,29,14,0,12.8,,12.8,,15:46,,,,
3,2006-07,TOT,24,81,29,-17,15,1,1,2,20,8,1,9.3,,9.3,,16:23,,,,
4,2006-07,BOS,24,62,25,-17,11,1,1,1,13,7,1,9.4,,9.4,,16:04,,,,
5,2006-07,STL,24,19,4,0,4,0,0,1,7,1,0,9.3,,9.3,,17:25,,,,
6,2007-08,STL,25,82,20,1,32,11,0,9,14,8,0,20.8,379,20.8,379,17:57,55,20,33,33
7,2008-09,STL,26,82,26,-20,17,16,0,11,20,19,0,15.0,415,15.0,415,19:08,49,20,40,47
8,2009-10,STL,27,82,26,1,12,2,0,3,20,8,0,7.1,374,7.1,374,16:47,76,18,46,31
9,2010-11,TOT,28,83,36,13,11,6,0,3,31,7,0,9.6,321,9.6,321,16:00,67,33,30,29
10,2010-11,STL,28,62,30,11,8,4,0,2,24,5,0,9.1,257,9.1,257,17:10,56,20,21,18
11,2010-11,BUF,28,21,6,2,3,2,0,1,7,2,0,10.9,64,10.9,64,16:28,11,13,9,11
12,2011-12,BUF,29,65,6,2,6,2,0,0,9,6,0,8.0,170,8.0,170,13:10,29,24,18,26
13,2012-13,NYI,30,48,16,-6,9,1,0,1,13,12,0,10.3,189,10.3,189,18:13,44,20,19,40
14,2013-14,FLA,31,78,28,-6,18,2,1,1,14,1,0,11.9,306,11.9,306,17:03,46,35,38,29
15,2014-15,FLA,32,78,20,11,9,5,0,4,20,4,0,9.3,261,9.3,261,15:39,60,38,41,31
16,2015-16,TOR,33,60,12,-6,6,2,0,1,13,3,0,9.4,169,9.4,169,11:58,20,17,25,19
