,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,DET,23,20,16,5,1,0,0,1,4,0,0,5.6,,5.6,,13:51,,,,
2,2005-06,DET,25,27,28,11,0,1,0,0,7,1,0,3.6,,3.6,,20:31,,,,
3,2006-07,DET,26,68,54,0,0,1,0,0,16,5,0,1.0,,1.0,,20:39,,,,
4,2007-08,DET,27,65,44,25,7,0,0,0,20,8,0,6.5,210,6.5,210,21:06,93,79,11,30
5,2008-09,DET,28,80,50,2,2,4,0,1,26,18,1,5.0,240,5.0,240,22:54,94,106,19,41
6,2009-10,DET,29,48,32,5,4,3,0,0,6,5,4,10.3,151,10.3,151,21:55,86,62,20,36
7,2010-11,DET,30,77,36,5,6,5,0,3,18,8,0,8.4,263,8.4,263,22:52,113,129,26,49
8,2011-12,DET,31,82,38,-2,8,7,0,4,13,7,1,10.6,281,10.6,281,22:52,133,177,21,31
9,2012-13,DET,32,48,44,-5,3,2,0,2,10,14,0,7.5,181,7.5,181,24:22,42,83,11,21
10,2013-14,DET,33,79,44,0,3,5,0,0,20,20,1,7.3,244,7.3,244,24:19,93,154,25,50
11,2014-15,DET,34,80,40,-4,6,3,0,1,15,20,0,8.9,215,8.9,215,23:50,91,106,11,52
12,2015-16,DET,35,64,30,-21,3,0,0,2,9,14,0,4.9,144,4.9,144,22:01,93,81,9,23
13,2016-17,DET,36,10,6,-1,0,0,0,0,1,1,0,0.0,22,0.0,22,19:15,10,18,0,2
