,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2009-10,EDM,20,40,59,40.4,3.0,31,40,43.7,4.4,11.8,96.2,107.,46.2,53.8
2,2010-11,EDM,21,45,37,54.9,</td,32,30,51.6,</td,4.0,85.0,89.0,35.7,64.3
3,2011-12,EDM,22,24,29,45.3,-1.0,20,27,42.6,-4.5,11.1,90.0,101.,46.2,53.8
