Year,Name,Order,Team,Pos,Games,TOI,TOIPG
20142015,Ryan Hamilton,675,EDM,LW,16,211,13.19
20142015,Tyler Pitlick,676,EDM,RW,17,211,12.41
20142015,Matt Donovan,677,NYI,D,12,210,17.50
20142015,Tim Schaller,678,BUF,C,18,204,11.33
20142015,Ryane Clowe,679,NJ,LW,13,203,15.62
20142015,Cory Conacher,680,VAN,LW,15,202,13.47
20142015,Alexey Marchenko,681,DET,D,13,200,15.38
20142015,Justin Falk,682,CLS,D,18,194,10.78
20142015,Zac Dalpe,683,BUF,C,21,194,9.24
20142015,Kimmo Timonen,684,CHI,D,16,191,11.94
20142015,Colin McDonald,685,NYI,RW,18,189,10.50
20142015,Brandon Manning,686,PHI,D,11,188,17.09
20142015,Andrew MacWilliam,687,TOR,D,12,184,15.33
20142015,Brandon Davidson,688,EDM,D,12,181,15.08
20142015,Sven Baertschi,689,VAN,LW,18,174,9.67
20142015,Bryan Allen,690,MON,D,11,172,15.64
20142015,Iiro Pakarinen,691,EDM,RW,17,172,10.12
20142015,Adam Cracknell,692,STL,RW,17,169,9.94
20142015,Keith Ballard,693,MIN,D,14,168,12.00
20142015,Bryan Rust,694,PIT,RW,14,168,12.00
20142015,Colby Robak,695,ANH,D,12,167,13.92
20142015,Christian Thomas,696,MON,LW,18,163,9.06
20142015,Stuart Percy,697,TOR,D,9,162,18.00
20142015,Danny Biega,698,CAR,D,10,161,16.10
20142015,Scott Harrington,699,PIT,D,10,158,15.80
20142015,Brandon Kozun,700,TOR,RW,20,158,7.90
20142015,Jarred Tinordi,701,MON,D,13,156,12.00
20142015,Frank Corrado,702,VAN,D,10,156,15.60
20142015,Daniel Cleary,703,DET,RW,17,155,9.12
20142015,Andy Andreoff,704,LA,LW,18,154,8.56
20142015,Jeff Schultz,705,LA,D,9,150,16.67
20142015,Tim Sestito,706,NJ,C,15,148,9.87
20142015,Karl Stollery,707,SJ,D,10,147,14.70
20142015,Brian Lashoff,708,DET,D,11,146,13.27
20142015,Devin Setoguchi,709,CGY,RW,12,145,12.08
20142015,Steven Pinizzotto,710,EDM,RW,18,142,7.89
20142015,Slava Voynov,711,LA,D,6,139,23.17
20142015,Freddie Hamilton,712,COL,C,18,136,7.56
20142015,Mark Fistric,713,ANH,D,9,133,14.78
20142015,Brendan Shinnimin,714,ARI,C,12,132,11.00
20142015,Jayson Megna,715,PIT,RW,12,132,11.00
20142015,Joey Hishon,716,COL,C,13,131,10.08
20142015,Mark Pysyk,717,BUF,D,7,127,18.14
20142015,Brian Dumoulin,718,PIT,D,8,125,15.63
20142015,Andrew Miller,719,EDM,C,9,123,13.67
20142015,Mike Sislo,720,NJ,RW,10,122,12.20
20142015,Reid Boucher,721,NJ,LW,11,122,11.09
20142015,Jordan Szwarz,722,ARI,RW,9,121,13.44
20142015,Shane O'Brien,723,FLA,D,9,121,13.44
20142015,Taylor Fedun,724,SJ,D,7,118,16.86
20142015,Drew Shore,725,CGY,C,11,117,10.64
20142015,Griffin Reinhart,726,NYI,D,8,113,14.13
20142015,Sven Andrighetto,727,MON,RW,12,112,9.33
20142015,Valeri Nichushkin,728,DAL,RW,8,110,13.75
20142015,Alex Biega,729,VAN,D,7,110,15.71
20142015,Michael Kostka,730,NYR,D,7,107,15.29
20142015,Jason Akeson,731,PHI,RW,13,104,8.00
20142015,Matt Puempel,732,OTT,LW,13,104,8.00
20142015,Sam Carrick,733,TOR,C,16,103,6.44
20142015,Borna Rendulic,734,COL,RW,11,103,9.36
20142015,Ty Rattie,735,STL,RW,11,100,9.09
20142015,T.J. Brennan,736,TOR,D,6,100,16.67
20142015,Mike Brown,737,SJ,RW,12,98,8.17
20142015,Liam O'Brien,738,WAS,C,13,98,7.54
20142015,Magnus Paajarvi,739,STL,LW,10,97,9.70
20142015,Nick Cousins,740,PHI,C,11,96,8.73
20142015,Kyle Cumiskey,741,CHI,D,7,93,13.29
20142015,Sam Reinhart,742,BUF,C,9,93,10.33
20142015,Jordan Martinook,743,ARI,LW,8,93,11.63
20142015,Stephane Veilleux,744,MIN,LW,12,92,7.67
20142015,Mat Clark,745,COL,D,7,89,12.71
20142015,Rasmus Rissanen,746,CAR,D,6,89,14.83
20142015,Jordan Oesterle,747,EDM,D,6,88,14.67
20142015,Rocco Grimaldi,748,FLA,C,7,88,12.57
20142015,Jerry D'Amigo,749,BUF,RW,9,87,9.67
20142015,Taylor Chorney,750,PIT,D,7,85,12.14
20142015,Stefan Matteau,751,NJ,LW,7,83,11.86
20142015,Anthony Bitetto,752,NSH,D,7,82,11.71
20142015,Sean Collins,753,CLS,C,8,82,10.25
20142015,Eric O'Dell,754,WPG,C,11,81,7.36
20142015,Petter Granberg,755,TOR,D,7,80,11.43
20142015,Josh Anderson,756,CLS,RW,6,80,13.33
20142015,David Musil,757,EDM,D,4,79,19.75
20142015,Chris Wagner,758,ANH,RW,9,79,8.78
20142015,Paul Carey,759,BOS,C,10,78,7.80
20142015,Bobby Farnham,760,PIT,RW,11,78,7.09
20142015,Chris Mueller,761,NYR,C,7,73,10.43
20142015,Travis Morin,762,DAL,C,6,72,12.00
20142015,Dany Heatley,763,FLA,LW,6,72,12.00
20142015,David Warsofsky,764,BOS,D,4,71,17.75
20142015,Eric Boulton,765,NYI,LW,10,71,7.10
20142015,Stefan Elliott,766,COL,D,5,69,13.80
20142015,Josh Leivo,767,TOR,LW,9,68,7.56
20142015,Philip Samuelsson,768,ARI,D,4,67,16.75
20142015,Matt Frattin,769,TOR,RW,9,63,7.00
20142015,Patrick Brown,770,CAR,C,7,62,8.86
20142015,Brian Ferlin,771,BOS,RW,7,61,8.71
20142015,Viktor Arvidsson,772,NSH,LW,6,61,10.17
20142015,Ryan Malone,773,NYR,LW,6,60,10.00
20142015,Corey Potter,774,CGY,D,6,57,9.50
20142015,Justin Hodgman,775,ARI,C,5,56,11.20
20142015,Brett Sutter,776,MIN,LW,6,55,9.17
20142015,Casey Bailey,777,TOR,C,6,54,9.00
20142015,Eric Tangradi,778,MON,LW,7,54,7.71
20142015,Frederic St-Denis,779,CLS,D,4,53,13.25
20142015,Brian McGrattan,780,CGY,RW,8,53,6.63
20142015,Kerby Rychel,781,CLS,LW,5,53,10.60
20142015,Kael Mouillierat,782,NYI,LW,6,52,8.67
20142015,Tomas Vincour,783,COL,C,7,50,7.14
20142015,Slater Koekkoek,784,TB,D,3,49,16.33
20142015,Chad Ruhwedel,785,BUF,D,4,49,12.25
20142015,Conor Allen,786,NYR,D,4,48,12.00
20142015,Stu Bickel,787,MIN,D,9,48,5.33
20142015,Emile Poirier,788,CGY,LW,6,47,7.83
20142015,Nicklas Jensen,789,VAN,LW,5,47,9.40
20142015,Cameron Schilling,790,WAS,D,4,45,11.25
20142015,Carter Ashton,791,TB,RW,7,43,6.14
20142015,Ryan Hartman,792,CHI,RW,5,41,8.20
20142015,Jonathon Blum,793,MIN,D,4,39,9.75
20142015,Eriah Hayes,794,SJ,RW,4,39,9.75
20142015,Henrik Samuelsson,795,ARI,C,3,39,13.00
20142015,Daniil Tarasov,796,SJ,RW,5,37,7.40
20142015,Kyle Baun,797,CHI,RW,3,37,12.33
20142015,Landon Ferraro,798,DET,C,3,35,11.67
20142015,Ben Street,799,COL,C,3,34,11.33
20142015,Darnell Nurse,800,EDM,D,2,33,16.50
20142015,Peter Regin,801,CHI,C,4,33,8.25
20142015,Ryan Wilson,802,COL,D,3,33,11.00
20142015,Will Acton,803,VAN,C,3,32,10.67
20142015,Max Reinhart,804,CGY,C,4,32,8.00
20142015,Chris Brown,805,WAS,C,5,32,6.40
20142015,Alexandre Bolduc,806,ARI,C,3,31,10.33
20142015,Micheal Haley,807,SJ,C,4,30,7.50
20142015,Brody Sutter,808,CAR,C,4,29,7.25
20142015,Petr Straka,809,PHI,RW,3,28,9.33
20142015,David Wolf,810,CGY,LW,3,28,9.33
20142015,Gabriel Dumont,811,MON,C,3,27,9.00
20142015,Keegan Lowe,812,CAR,D,2,27,13.50
20142015,Joe Whitney,813,NJ,LW,4,27,6.75
20142015,Greg McKegg,814,FLA,C,3,27,9.00
20142015,Tyler Graovac,815,MIN,C,3,27,9.00
20142015,Blair Jones,816,PHI,C,4,27,6.75
20142015,Shayne Gostisbehere,817,PHI,D,2,25,12.50
20142015,Bryan Lerg,818,SJ,LW,2,25,12.50
20142015,Alex Khokhlachev,819,BOS,LW,3,24,8.00
20142015,Troy Bodie,820,TOR,RW,5,23,4.60
20142015,Jonathan Marchessault,821,TB,C,2,23,11.50
20142015,Mike Angelidis,822,TB,LW,3,22,7.33
20142015,Jake McCabe,823,BUF,D,2,22,11.00
20142015,Harry Zolnierczyk,824,NYI,LW,2,22,11.00
20142015,Bobby Robins,825,BOS,RW,3,22,7.33
20142015,Michael Sgarbossa,826,ANH,C,3,21,7.00
20142015,Dana Tyrell,827,CLS,C,3,20,6.67
20142015,Tyler Wotherspoon,828,CGY,D,1,20,20.00
20142015,Shane Prince,829,OTT,LW,2,20,10.00
20142015,Dylan Reese,830,ARI,D,1,19,19.00
20142015,Mike Blunden,831,TB,RW,2,19,9.50
20142015,Luke Adam,832,CLS,C,3,19,6.33
20142015,Drayson Bowman,833,MON,LW,3,19,6.33
20142015,Tyler Gaudet,834,ARI,C,2,19,9.50
20142015,Phillip Danault,835,CHI,C,2,19,9.50
20142015,Aaron Volpatti,836,WAS,LW,2,19,9.50
20142015,Brett Kulak,837,CGY,D,1,19,19.00
20142015,Stanislav Galiev,838,WAS,RW,2,18,9.00
20142015,John Ramage,839,CGY,D,1,18,18.00
20142015,Tom Sestito,840,VAN,LW,3,18,6.00
20142015,Justin Shugg,841,CAR,RW,3,17,5.67
20142015,Chris Conner,842,WAS,RW,2,17,8.50
20142015,Garrett Wilson,843,FLA,LW,2,17,8.50
20142015,Sam Bennett,844,CGY,C,1,16,16.00
20142015,Joe Piskula,845,NSH,D,1,16,16.00
20142015,Keaton Ellerby,846,WPG,D,1,16,16.00
20142015,Matt Lindblad,847,BOS,LW,2,15,7.50
20142015,Ryan Craig,848,CLS,C,2,14,7.00
20142015,Duncan Siemens,849,COL,D,1,14,14.00
20142015,Joel Armia,850,WPG,RW,1,14,14.00
20142015,Andrew Copp,851,WPG,C,1,13,13.00
20142015,Michael Paliotta,852,CHI,D,1,12,12.00
20142015,Steve Oleksy,853,WAS,D,1,12,12.00
20142015,Brendan Woods,854,CAR,LW,2,12,6.00
20142015,Dominik Uher,855,PIT,C,2,12,6.00
20142015,Corban Knight,856,FLA,C,2,12,6.00
20142015,Bogdan Yakimov,857,EDM,C,1,11,11.00
20142015,Raman Hrabarenka,858,NJ,D,1,11,11.00
20142015,Ryan Bourque,859,NYR,C,1,11,11.00
20142015,Kevin Fiala,860,NSH,LW,1,11,11.00
20142015,Brandon DeFazio,861,VAN,LW,2,11,5.50
20142015,Oliver Lauridsen,862,PHI,D,1,10,10.00
20142015,Miikka Salomaki,863,NSH,RW,1,10,10.00
20142015,Mark Alt,864,PHI,D,1,9,9.00
20142015,Andrew Agozzino,865,COL,LW,1,9,9.00
20142015,Julien Brouillette,866,WPG,D,1,9,9.00
20142015,Brendan Ranford,867,DAL,LW,1,9,9.00
20142015,Curtis Hamilton,868,EDM,LW,1,8,8.00
20142015,Oscar Lindberg,869,NYR,C,1,8,8.00
20142015,Max Friberg,870,ANH,LW,1,8,8.00
20142015,Dylan McIlrath,871,NYR,D,1,8,8.00
20142015,Carl Klingberg,872,NYR,LW,2,6,3.00
20142015,Colton Orr,873,TOR,RW,1,6,6.00
20142015,Jesse Blacker,874,FLA,D,1,6,6.00
20142015,Colin Smith,875,COL,C,1,6,6.00
20142015,Patrick Bordeleau,876,COL,LW,1,6,6.00
20142015,Stefan Noesen,877,ANH,RW,1,6,6.00
20142015,David van der Gulik,878,LA,LW,1,5,5.00
20142015,Rich Clune,879,NSH,LW,1,5,5.00
20142015,Colin Fraser,880,STL,C,1,4,4.00
20142015,Patrice Cormier,881,WPG,C,1,4,4.00
20142015,Scott Wilson,882,PIT,C,1,4,4.00
20142015,Evan Rodrigues,883,BUF,RW,-,-,-
20142015,C.J. Yakimowicz,884,STL,RW,-,-,-
20142015,Wade Epp,885,WAS,D,-,-,-
20142015,Devin Shore,886,DAL,C,-,-,-
20142015,Andrew O'Brien,887,ANH,D,-,-,-
20142015,Daniel New,888,OTT,D,-,-,-
20142015,Brady Skjei,889,NYR,D,-,-,-
20142015,John Albert,890,WPG,C,-,-,-
20142015,Dylan Larkin,891,DET,C,-,-,-
20142015,Brandon Montour,892,ANH,D,-,-,-
20142015,Michael St. Croix,893,NYR,C,-,-,-
20142015,Matt Bailey,894,ANH,C,-,-,-
20142015,Mitch Holmberg,895,EDM,RW,-,-,-
20142015,Andrey Pedan,896,VAN,D,-,-,-
20142015,Jonny Brodzinski,897,LA,C,-,-,-
20142015,Jacob Doty,898,STL,C,-,-,-
20142015,Adam Erne,899,TB,LW,-,-,-
20142015,Carter Verhaeghe,900,TOR,C,-,-,-
20142015,Antoine Laganiere,901,ANH,C,-,-,-
20142015,Jake Dotchin,902,TB,D,-,-,-
20142015,Dustin Jeffrey,903,NYI,C,-,-,-
20142015,Cody Beach,904,STL,RW,-,-,-
20142015,Austin Watson,905,NSH,LW,-,-,-
20142015,Philippe Cornet,906,WAS,LW,-,-,-
20142015,Mathieu Tousignant,907,CGY,C,-,-,-
20142015,Brad Mills,908,OTT,C,-,-,-
20142015,Bruno Gervais,909,COL,D,-,-,-
20142015,Francis Wathier,910,TOR,LW,-,-,-
20142015,Matt Murphy,911,OTT,D,-,-,-
20142015,Paul Bissonnette,912,STL,LW,-,-,-
20142015,Matt Hatch,913,PHI,RW,-,-,-
20142015,Kristian Nakyva,914,NSH,D,-,-,-
20142015,Samuel Blais,915,STL,LW,-,-,-
20142015,Nathan Burns,916,NYR,LW,-,-,-
20142015,Andreas Athanasiou,917,DET,C,-,-,-
20142015,Trent Vogelhuber,918,CLS,RW,-,-,-
20142015,Turner Elson,919,CGY,LW,-,-,-
20142015,Travis Oleksuk,920,SJ,C,-,-,-
20142015,Sonny Milano,921,CLS,LW,-,-,-
20142015,Christian Dvorak,922,ARI,LW,-,-,-
20142015,Colin Jacobs,923,BUF,C,-,-,-
20142015,Ryan Tesink,924,STL,C,-,-,-
20142015,Ryan Carpenter,925,SJ,C,-,-,-
20142015,Graeme Craig,926,EDM,D,-,-,-
20142015,Marcel Noebels,927,PHI,LW,-,-,-
20142015,Joshua Brown,928,FLA,D,-,-,-
20142015,Sam Henley,929,COL,C,-,-,-
20142015,Michael Kantor,930,NYR,RW,-,-,-
20142015,Steve Eminger,931,BOS,D,-,-,-
20142015,Michal Handzus,932,CHI,C,-,-,-
20142015,Joseph Blandisi,933,NJ,C,-,-,-
20142015,Ville Nieminen,934,STL,LW,-,-,-
20142015,Nick Palmieri,935,OTT,RW,-,-,-
20142015,Justin Florek,936,BOS,LW,-,-,-
20142015,T.J. Hensick,937,MON,C,-,-,-
20142015,Colton Gillies,938,NYI,LW,-,-,-
20142015,Julian Melchiori,939,WPG,D,-,-,-
20142015,Taylor Doherty,940,SJ,D,-,-,-
20142015,Louis Leblanc,941,ANH,C,-,-,-
20142015,Dane Byers,942,WAS,LW,-,-,-
20142015,Cam Janssen,943,NJ,RW,-,-,-
20142015,Nikita Jevpalovs,944,SJ,LW,-,-,-
20142015,Artemi Panarin,945,CHI,LW,-,-,-
20142015,Matthew Mistele,946,LA,LW,-,-,-
20142015,Paxton Leroux,947,NYR,LW,-,-,-
20142015,Josh McFadden,948,FLA,D,-,-,-
20142015,Trevor Carrick,949,CAR,D,-,-,-
20142015,Alden Hirschfeld,950,DET,RW,-,-,-
20142015,Adam Payerl,951,PIT,C,-,-,-
20142015,David Wohlberg,952,NJ,C,-,-,-
20142015,Travis Sanheim,953,PHI,D,-,-,-
20142015,Michael Mersch,954,LA,LW,-,-,-
20142015,Mac Bennett,955,MON,D,-,-,-
20142015,Joshua Winquist,956,EDM,LW,-,-,-
20142015,Joseph Cramarossa,957,ANH,C,-,-,-
20142015,Henri Ikonen,958,TB,LW,-,-,-
20142015,Matt Rupert,959,TOR,LW,-,-,-
20142015,Jimmy Lodge,960,WPG,C,-,-,-
20142015,Nolan Yonkman,961,CGY,D,-,-,-
20142015,Joe Diamond,962,WAS,LW,-,-,-
20142015,Buddy Robinson,963,OTT,RW,-,-,-
20142015,Troy Rutkowski,964,OTT,D,-,-,-
20142015,Jamie Devane,965,TOR,LW,-,-,-
20142015,Mark Van Guilder,966,NSH,C,-,-,-
20142015,Aaron Rome,967,DET,D,-,-,-
20142015,Brian Lee,968,NSH,D,-,-,-
20142015,Nathan McIver,969,ANH,D,-,-,-
20142015,Louick Marcotte,970,CGY,RW,-,-,-
20142015,Christian Marti,971,PHI,D,-,-,-
20142015,Dallas Valentine,972,NYR,D,-,-,-
20142015,Jujhar Khaira,973,EDM,LW,-,-,-
20142015,Taylor Leier,974,PHI,LW,-,-,-
20142015,Artem Sergeev,975,TB,D,-,-,-
20142015,Taylor Peters,976,DAL,C,-,-,-
20142015,Anthony Deangelo,977,TB,D,-,-,-
20142015,Alex Lintuniemi,978,LA,D,-,-,-
20142015,Kale Kessy,979,EDM,LW,-,-,-
20142015,Matej Stransky,980,DAL,RW,-,-,-
20142015,Bryce Van Brabant,981,CGY,LW,-,-,-
20142015,Connor Jones,982,EDM,C,-,-,-
20142015,T.J. Tynan,983,CLS,C,-,-,-
20142015,Tyler Ganly,984,CAR,D,-,-,-
20142015,Kevin Raine,985,LA,D,-,-,-
20142015,Blake Parlett,986,FLA,D,-,-,-
20142015,Valentin Zykov,987,LA,LW,-,-,-
20142015,Cole Cassels,988,VAN,C,-,-,-
20142015,Riley Barber,989,WAS,RW,-,-,-
20142015,Chris Casto,990,BOS,D,-,-,-
20142015,Curt Gogol,991,MIN,LW,-,-,-
20142015,Peter Mueller,992,STL,C,-,-,-
20142015,Bobby Butler,993,FLA,RW,-,-,-
20142015,Steven Delisle,994,PHI,D,-,-,-
20142015,Matthew Ford,995,EDM,RW,-,-,-
20142015,Bracken Kearns,996,BOS,C,-,-,-
20142015,Drew Bagnall,997,BUF,D,-,-,-
20142015,Cody Donaghey,998,TOR,D,-,-,-
20142015,Cameron Darcy,999,TB,C,-,-,-
20142015,Tim Bozon,1000,MON,LW,-,-,-
