name,0,1,2
bennja01,1028.37670125,-101.785678333,-81.4833764079
toewsjo01,1249.64577612,-216.480202176,76.8061216946
bergepa01,-666.929594225,-37.4058804239,-17.7348293696
bernist01,388.772530797,-45.2572245546,-17.4457155608
burnsbr01,1360.5330258,36.3781533661,-33.6471607842
byfugdu01,381.428886797,-131.385102476,-88.5797272171
coburbr01,1231.29535472,94.0582102459,70.1434610959
crombbj01,-786.570546042,-11.0511496088,-8.35084514449
dawesni01,250.047308091,-119.460790363,6.84180188091
erikslo01,364.728162188,-147.83490562,49.8666366053
fehrer01,-494.974809866,-76.5400226633,10.346975406
fritsda01,310.587012234,1.34218668573,29.0338045491
getzlry01,901.320264435,-195.754791356,41.6966407071
hennejo01,-840.574159589,-16.441984821,-2.76331491524
hortona01,1371.06141664,0.985123629015,-87.1139029131
jacquje01,-796.724497542,-11.8164843375,-1.51899585899
kostian01,767.794980215,40.8559147527,-86.3474782534
lapiema01,74.097117513,179.803921938,-56.3218767088
lojekma01,-839.027410487,-27.6534909765,4.02121519713
macarcl01,-80.2298645001,81.8299932318,-4.14512990968
methoma01,-704.54493031,-24.4460274611,9.206986657
osullpa01,1191.15798229,77.1287482583,-193.552741602
perryco01,636.625152553,-212.387084348,-57.8489588904
phanedi01,1691.41691438,-182.795926531,-85.4791075531
picaral01,-289.763142454,61.800090373,17.8622972531
poulima01,-502.650694957,-25.1669883509,-8.99740110211
quincky01,-767.321515219,-17.4724527487,3.85250822639
richabr02,-509.444981707,5.96527855833,-15.3611618302
richami02,800.789628106,-39.2410609474,-262.202380322
ruzicst01,-685.059831011,18.3495339802,-13.9283038976
seabrbr01,1028.71618379,73.3445487964,15.7443305728
stonery01,-794.30168641,7.02060534286,-11.929015992
stortza01,-68.148544703,132.406707944,-6.77313729963
webersh01,548.14393607,-98.4807740991,-101.407282349
barkeca01,477.17637766,-98.8217255558,1.14119502822
bollada01,828.281281484,-66.6276052333,134.243978436
borerca01,-630.498055659,-21.1211616199,35.4858011868
bourqch01,-810.56011511,-25.9080378348,1.945243039
boyddu01,286.896949658,23.6735836991,23.9959627489
brownmi02,-695.726209158,37.1042204163,-27.7875957567
callary01,6.64905546721,-12.3622235212,-21.7433816632
chipcky01,-684.711207079,27.0862775648,-6.17150222933
comeabl01,298.630307972,118.515891587,-65.6011209737
dowelja01,-636.439308947,5.37080079602,-2.51579092654
dubinbr01,1035.29899668,-125.030141337,21.396718485
earlro01,-745.198139428,1.18498003557,-7.82753036601
edleral01,1138.1718934,61.0823637819,-89.3710261752
fistrma01,-138.044646168,49.3454718339,41.1624125351
goligal01,-797.604627249,-16.8483425474,7.54187048736
greenmi03,1744.9700116,-321.203544744,82.4450111002
hanseja01,64.500636362,11.5339326895,6.64150004942
hunwima01,-684.757659894,16.3614015431,2.96379436277
kaletpa01,-235.988355634,60.5902227358,-2.46954323172
karsuma01,-489.591089578,19.6474301316,6.28322309678
kaspalu01,-803.128580364,-27.5775432604,3.50050455174
kennety01,553.178678217,-94.3757481822,-75.6001676444
korpila01,192.249686049,120.203863599,2.08131871692
laddan01,286.13252593,-19.77769638,-39.1343051559
lisinen01,137.228981313,57.0690756736,-96.4164665543
malkiev01,1364.53344117,2.54901186941,-336.368258279
meszaan01,1365.50937824,-17.2479451165,-12.2794371054
nokelpe01,-246.208150371,53.1771276338,2.67536594384
oleszro01,289.242772917,-38.2831715974,-37.4212353966
oneilwe01,-810.448881318,-12.1784496221,3.95533027949
picaral02,-842.854012658,-19.9888299809,-1.3151437709
polakro01,927.654163911,176.082828621,64.6061109467
porteke01,-262.444278347,83.1392420012,-12.9133863336
reddoli01,-853.312515686,-19.8642046437,-3.0078850482
reginpe01,-709.361311428,-28.3513466566,8.37073689501
schrero01,-793.527639063,-6.97125718176,-4.07303943498
schulje02,815.168860875,105.209698026,201.456888557
sekeran01,1002.85109225,36.5261976524,131.20080361
smidla01,377.275799111,251.756118583,41.9097398429
staffdr01,281.163582915,27.8785982188,-14.2311545695
stewagr01,-596.463850679,26.1288715869,0.0279790568967
valabbo01,146.948299722,206.337386318,38.3789131902
vernami01,-583.728175178,31.8473839629,7.51615845847
verstkr01,665.731490186,-117.365962225,68.4689361195
wheelbl01,731.445819839,-23.974324881,15.2726914643
winnida01,584.708530996,61.1906915738,19.0609042225
wolskwo01,922.366287783,131.984442515,-105.402690648
zajactr01,797.260528412,-157.919602309,22.7107450664
abdelju01,-136.175736326,-36.8200378608,-47.0527151754
bassco01,-773.379774439,-2.88795604366,-7.41388592954
bergfni01,803.402281302,-77.4539108787,-43.9957556297
bliznma01,-836.119943492,-5.95552438343,-5.58906536875
bollja01,70.3636622028,26.7429910122,-27.1281356315
brulegi01,-692.370066954,9.51499429233,-14.670574725
butlech01,311.398476377,190.126997533,56.3990611088
chornta01,174.908056603,282.455748897,-29.0777620197
cluneri01,-699.96658346,14.2036512742,1.01480810778
coglian01,931.302523734,182.286477379,-65.1829387237
crosbsi01,1530.17982212,-288.50127594,-58.7435817126
cumisky01,-782.881379308,-23.4823289538,12.7959561423
dagosma01,163.846965478,-19.1762428223,-53.2409146097
downist01,681.176300159,60.6870269838,20.6584769529
fransco01,374.827042753,-122.407827671,15.3732152257
gerbena01,-670.394299713,-23.1447886026,-25.7690455174
hanzama01,968.304822446,-13.2328863844,22.1110228399
helmda01,-556.28825996,-63.164653021,29.2511553084
hensitj01,-388.510628783,19.3976895091,-27.5827225044
hjalmni01,1069.60196256,-70.2779915622,261.471578489
hornqpa01,-399.284166037,-17.6957789024,-23.9052348366
