,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh,shots_attempted,shots_attempted,age_x,blocks,giveaways,hits,shot_pct,shots_attempted,shots_attempted,takeaways,zs_offense_pct,height,weight,games_played,goals_all
15,-0.0832101485073,-0.0987564401491,0.0417968787315,-0.0650437558059,-0.124635290335,0.104059641092,-0.116767981856,-0.116767981856,0.383983824521,0.0185873748665,-0.0739153253952,0.120733296019,-0.0366870391929,-0.116767981856,-0.116767981856,-0.0385907248364,-0.0133845556849,-0.0752387442384,-0.071905675563,80.0,0.0609756097561
16,-0.0472345387512,-0.0987564401491,-0.00820312126847,-0.0555925362937,-0.124635290335,0.16198647036,-0.129567553576,-0.129567553576,0.436615403468,-0.0515410401985,-0.107960040842,0.0976061183185,-0.0146870391929,-0.129567553576,-0.129567553576,-0.121479444349,-0.0693845556849,-0.0752387442384,-0.071905675563,82.0,0.0625
17,-0.0665434818407,-0.0987564401491,0.0334635453982,-0.0525437558059,-0.124635290335,-0.020940358908,-0.139302307905,-0.139302307905,0.489246982415,0.0104454431822,-0.0878042142841,0.133828534114,-0.0156870391929,-0.139302307905,-0.139302307905,-0.153336818586,-0.0943845556849,-0.0752387442384,-0.071905675563,48.0,0.0609756097561
18,-0.0472345387512,-0.0987564401491,-0.00820312126847,-0.104373024099,-0.124635290335,-0.020940358908,-0.135156886205,-0.135156886205,0.541878561363,-0.00388095229025,-0.0713746749887,0.146386606123,-0.0126870391929,-0.135156886205,-0.135156886205,-0.107188285812,-0.128384555685,-0.0752387442384,-0.071905675563,82.0,0.0142857142857
19,0.0525041372069,-0.0451850115777,-0.00820312126847,0.0545991013369,0.0539361382365,-0.020940358908,0.0786750106572,0.0786750106572,0.120825929784,-0.174825043104,0.113584674605,-0.120848336634,0.00731296080714,0.0786750106572,0.0786750106572,-0.0364980909079,0.0306154443151,-0.0752387442384,-0.136720490378,56.0,0.125
20,0.0167898514927,-0.0987564401491,-0.00820312126847,-0.0317104224726,0.167031376332,-0.020940358908,0.0535762455661,0.0535762455661,0.173457508731,-0.140761859527,0.113584674605,-0.125100037314,-0.0156870391929,0.0535762455661,0.0535762455661,-0.0312665060864,0.0156154443151,-0.0752387442384,-0.136720490378,48.0,0.292682926829
21,0.0167898514927,-0.0987564401491,-0.00820312126847,-0.0525437558059,-0.124635290335,-0.020940358908,-0.0457275641419,-0.0457275641419,0.247595122848,-0.100052201105,-0.0114153253952,-0.023909561124,0.00231296080714,-0.0457275641419,-0.0457275641419,0.00535458766357,0.0706154443151,-0.0752387442384,-0.0256093792667,8.0,0.0
22,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.120400898663,-0.124635290335,-0.020940358908,-0.112512104297,-0.112512104297,0.015562771889,0.210005850384,0.00644181746196,0.031702683774,-0.0806870391929,-0.112512104297,-0.112512104297,-0.130666617694,-0.0643845556849,0.241834426493,0.0114276577703,35.0,0.0126582278481
23,-0.0955519206592,-0.0987564401491,-0.00820312126847,-0.0383032494768,-0.124635290335,0.0423507803325,-0.13333150922,-0.13333150922,0.0681943508363,0.265230484407,0.112529822284,0.099282120612,-0.0586870391929,-0.13333150922,-0.13333150922,-0.0141148545833,-0.0093845556849,0.241834426493,0.0114276577703,79.0,0.0394736842105
24,-0.0687364642968,-0.0987564401491,-0.00820312126847,-0.0591227031743,-0.124635290335,-0.020940358908,-0.116888593771,-0.116888593771,0.120825929784,0.118494386211,0.0346373061838,0.221391190756,-0.0206870391929,-0.116888593771,-0.116888593771,-0.0678875998364,-0.0393845556849,0.241834426493,0.0114276577703,76.0,0.0238095238095
25,-0.0844006246978,-0.0987564401491,-0.00820312126847,-0.0346866129488,-0.124635290335,-0.020940358908,-0.15921763238,-0.15921763238,0.173457508731,0.12094308747,0.0143783253985,0.199729894658,-0.0326870391929,-0.15921763238,-0.15921763238,-0.116715724836,-0.101384555685,0.241834426493,0.0114276577703,42.0,0.0454545454545
26,-0.0627556030528,-0.0987564401491,-0.00820312126847,-0.154816483079,-0.124635290335,-0.020940358908,-0.147809102793,-0.147809102793,0.226089087678,0.042695951802,-0.0152032041831,0.110830698616,0.0243129608071,-0.147809102793,-0.147809102793,-0.0412540771092,-0.113384555685,0.241834426493,0.0114276577703,44.0,0.0
27,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.135877089139,-0.124635290335,-0.020940358908,-0.122115110071,-0.122115110071,0.278720666626,0.155837080402,-0.039193103173,0.0475190103046,-0.0806870391929,-0.122115110071,-0.122115110071,-0.0923016623364,-0.0843845556849,0.241834426493,0.0114276577703,24.0,0.0
28,0.891789851493,-0.0987564401491,-0.00820312126847,0.322456244194,-0.124635290335,-0.020940358908,-0.0915600916994,-0.0915600916994,0.1949635439,-0.204734179904,0.0302513412715,0.243947581733,0.586312960807,-0.0915600916994,-0.0915600916994,-0.214371974836,-0.143384555685,0.168663694786,0.187353583696,2.0,0.0
29,-0.0808128882334,-0.0987564401491,-0.00820312126847,-0.0268588242991,-0.069840769787,0.0475527917769,-0.0689577493423,-0.0689577493423,0.0681943508363,0.250321727933,-0.0222600742536,0.0345542353535,-0.0506870391929,-0.0689577493423,-0.0689577493423,0.00234463475261,-0.0243845556849,0.241834426493,0.168835065178,73.0,0.0
30,-0.108210148507,-0.0987564401491,-0.00820312126847,0.322456244194,-0.124635290335,-0.020940358908,0.0459374909732,0.0459374909732,0.120825929784,0.772297622216,-0.136415325395,0.172519010305,-0.0806870391929,0.0459374909732,0.0459374909732,-0.214371974836,-0.126384555685,0.241834426493,0.168835065178,2.0,0.0540540540541
31,-0.0676696079668,-0.0987564401491,0.0188239057586,-0.0694356476978,-0.124635290335,0.0466272086595,-0.0705019033622,-0.0705019033622,0.173457508731,0.312074147859,-0.00578469476455,0.047036384822,-0.0296870391929,-0.0705019033622,-0.0705019033622,-0.11143700862,-0.107384555685,0.241834426493,0.168835065178,74.0,0.0555555555556
32,-0.0526545929518,-0.0987564401491,-0.00820312126847,0.00301179974964,-0.124635290335,-0.020940358908,-0.0928332174649,-0.0928332174649,0.226089087678,0.194608183661,-0.0114153253952,0.0495031372887,-0.0116870391929,-0.0928332174649,-0.0928332174649,-0.0190594748364,-0.0593845556849,0.241834426493,0.168835065178,72.0,0.0121951219512
33,-0.0960150265561,-0.0987564401491,-0.00820312126847,-0.0312022923913,-0.124635290335,0.0400352508481,-0.0401382315129,-0.0401382315129,0.278720666626,0.435272714865,0.00992613801945,0.00875594410249,-0.0696870391929,-0.0401382315129,-0.0401382315129,-0.057169230934,-0.107384555685,0.241834426493,0.168835065178,82.0,0.0
34,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.0312022923913,-0.124635290335,-0.020940358908,-0.0736742272867,-0.0736742272867,0.331352245573,0.244632363232,0.0424464632227,0.0348883482837,-0.0806870391929,-0.0736742272867,-0.0736742272867,-0.15720734069,-0.0173845556849,0.241834426493,0.168835065178,41.0,0.0
35,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.0451908146294,-0.124635290335,0.0525890528567,-0.0875160451502,-0.0875160451502,0.383983824521,0.279676545517,-0.00896434500303,0.069577833834,-0.0806870391929,-0.0875160451502,-0.0875160451502,-0.145438151307,-0.0213845556849,0.241834426493,0.168835065178,68.0,0.0
36,0.0346469943498,-0.0987564401491,-0.00820312126847,-0.177543755806,-0.124635290335,-0.020940358908,-0.170130138941,-0.170130138941,0.300226701795,-0.00533993457316,-0.136415325395,-0.0417667039811,0.0863129608071,-0.170130138941,-0.170130138941,-0.214371974836,-0.257384555685,0.0467124752738,-0.0533871570445,7.0,0.0
37,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.177543755806,-0.124635290335,-0.020940358908,-0.217599542483,-0.217599542483,0.247595122848,-0.100052201105,-0.0947486587285,0.0118047245903,-0.0806870391929,-0.217599542483,-0.217599542483,-0.141129787336,-0.211384555685,0.0467124752738,-0.0533871570445,8.0,0.1
38,-0.074876815174,-0.0987564401491,-0.00820312126847,-0.0442104224726,-0.124635290335,-0.020940358908,-0.0762825825136,-0.0762825825136,0.300226701795,0.297739318329,0.263584674605,-0.0751000373145,-0.0486870391929,-0.0762825825136,-0.0762825825136,-0.0190594748364,0.0136154443151,0.0467124752738,0.0855017318444,30.0,0.0
39,-0.108210148507,-0.0987564401491,-0.00820312126847,0.0605514822893,-0.124635290335,-0.020940358908,-0.109020102198,-0.109020102198,0.247595122848,0.0744177635591,-0.00943119841106,-0.0825830305118,-0.0806870391929,-0.109020102198,-0.109020102198,-0.0469612605507,-0.0783845556849,0.0467124752738,0.0855017318444,21.0,0.0243902439024
40,-0.0838199046049,-0.0987564401491,-0.00820312126847,-0.0555925362937,-0.124635290335,-0.020940358908,-0.118388888318,-0.118388888318,0.1949635439,0.237823779245,0.0261863006211,-0.0138921395212,-0.0496870391929,-0.118388888318,-0.118388888318,-0.0428780723974,-0.0113845556849,0.0467124752738,0.0855017318444,82.0,0.0121951219512
41,-0.0960150265561,-0.0987564401491,-0.00820312126847,0.00538307346238,-0.100245046433,-0.020940358908,-0.111681689164,-0.111681689164,0.142331964953,0.268462407186,0.0587066258243,-0.0557039862111,-0.0626870391929,-0.111681689164,-0.111681689164,-0.0857515480072,-0.0953845556849,0.0467124752738,0.0855017318444,82.0,0.0208333333333
42,-0.087376815174,-0.0987564401491,-0.00820312126847,-0.0942104224726,-0.124635290335,-0.020940358908,-0.0877407144029,-0.0877407144029,0.0897003860058,0.289597386645,0.023306896827,-0.0506952754097,-0.0546870391929,-0.0877407144029,-0.0877407144029,-0.0923016623364,-0.0483845556849,0.0467124752738,0.0855017318444,48.0,0.0243902439024
43,-0.0838199046049,-0.0987564401491,-0.00820312126847,-0.0190071704401,-0.100245046433,0.101010860604,-0.050199030245,-0.050199030245,0.0370688070584,0.333143955061,-0.00226898393177,-0.0574461464898,-0.0596870391929,-0.050199030245,-0.050199030245,-0.0142957553242,-0.0213845556849,0.0467124752738,0.0855017318444,82.0,0.0609756097561
44,-0.0472345387512,-0.0987564401491,-0.00820312126847,0.0175781954136,-0.124635290335,-0.020940358908,-0.0848528925446,-0.0848528925446,0.015562771889,0.356973999015,0.00586109736904,0.0244353866112,-0.0116870391929,-0.0848528925446,-0.0848528925446,-0.107188285812,-0.0123845556849,0.0467124752738,0.0855017318444,82.0,0.0487804878049
45,-0.0594296607025,-0.0987564401491,-0.00820312126847,0.0297733173648,-0.124635290335,-0.020940358908,-0.0680848946577,-0.0680848946577,0.0681943508363,0.49995426274,0.0302513412715,0.0505677907924,-0.0276870391929,-0.0680848946577,-0.0680848946577,-0.0428780723974,-0.0883845556849,0.0467124752738,0.0855017318444,82.0,0.0952380952381
46,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.177543755806,-0.124635290335,-0.020940358908,-0.21989116886,-0.21989116886,0.1949635439,-0.148903791211,-0.136415325395,-0.0417667039811,-0.0806870391929,-0.21989116886,-0.21989116886,-0.214371974836,0.225615444315,0.0467124752738,0.0577239540666,5.0,0.0789473684211
47,-0.0292627800863,-0.0987564401491,-0.00820312126847,-0.0722805979112,-0.0720037113876,-0.020940358908,-0.110857998039,-0.110857998039,0.142331964953,-0.1165809346,0.0039355517978,-0.120714072402,-0.0106870391929,-0.110857998039,-0.110857998039,-0.152694343257,0.0316154443151,0.0467124752738,0.0577239540666,38.0,0.123076923077
48,0.0148667745696,-0.0987564401491,-0.00820312126847,-0.054466832729,-0.124635290335,0.0559827180151,-0.107072639488,-0.107072639488,0.0897003860058,-0.0973680478027,0.00204621306636,-0.127480989695,0.0223129608071,-0.107072639488,-0.107072639488,-0.0521123594518,-0.0433845556849,0.0467124752738,0.0577239540666,65.0,0.0441176470588
49,-0.0640925014485,-0.0987564401491,-0.00820312126847,-0.104014344041,-0.124635290335,-0.020940358908,-0.136044603741,-0.136044603741,0.0370688070584,-0.106209964564,-0.0726898351991,-0.127901157763,-0.0396870391929,-0.136044603741,-0.136044603741,-0.145438151307,-0.119384555685,0.0467124752738,0.0577239540666,68.0,0.0344827586207
50,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.0108770891392,-0.124635290335,-0.020940358908,0.0153824726015,0.0153824726015,0.300226701795,-0.111683532083,0.0302513412715,0.38680472459,-0.0806870391929,0.0153824726015,0.0153824726015,0.0785967751636,-0.0423845556849,0.0954929630786,0.150316546659,6.0,0.0833333333333
51,-0.024876815174,-0.0987564401491,-0.00820312126847,0.0724562441941,-0.124635290335,-0.020940358908,-0.106837600885,-0.106837600885,0.247595122848,-0.111683532083,-0.108637547617,0.291566629352,0.0103129608071,-0.106837600885,-0.106837600885,-0.0190594748364,-0.132384555685,0.0954929630786,0.150316546659,12.0,0.333333333333
52,0.00290096260377,-0.0987564401491,-0.00820312126847,-0.12198820025,-0.124635290335,-0.020940358908,-0.132300116195,-0.132300116195,0.142331964953,-0.204734179904,-0.0623412513211,0.0772809150665,0.0623129608071,-0.132300116195,-0.132300116195,0.0134926084969,0.0866154443151,-0.0264582564336,-0.0163501200075,18.0,0.133333333333
53,0.025123184826,-0.0987564401491,-0.00820312126847,-0.144210422473,-0.124635290335,-0.020940358908,-0.138920370176,-0.138920370176,0.0897003860058,-0.153556323602,-0.0697486587285,0.0106142483998,0.0933129608071,-0.138920370176,-0.138920370176,-0.0971844748364,0.0776154443151,-0.0264582564336,-0.0163501200075,60.0,0.0
54,0.0584565181593,-0.0987564401491,-0.00820312126847,-0.0942104224726,-0.124635290335,-0.020940358908,-0.114476355478,-0.114476355478,0.247595122848,-0.111683532083,-0.0808597698396,-0.125100037314,0.0863129608071,-0.114476355478,-0.114476355478,-0.165543849836,0.0966154443151,-0.197189963751,-0.164498268156,12.0,0.159090909091
55,0.0281534878563,-0.0305746219673,-0.00820312126847,0.0270016987395,-0.0791807448804,-0.020940358908,-0.00197833329149,-0.00197833329149,0.1949635439,-0.0968800199295,-0.0379304769103,0.0458956336812,0.0143129608071,-0.00197833329149,-0.00197833329149,-0.0945211225637,0.133615444315,-0.197189963751,-0.164498268156,44.0,0.0
56,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.177543755806,-0.124635290335,-0.020940358908,-0.183225146814,-0.183225146814,0.300226701795,-0.204734179904,-0.136415325395,-0.184623846838,-0.0806870391929,-0.183225146814,-0.183225146814,0.371565525164,0.159615444315,0.168663694786,-0.0626464163038,1.0,0.146341463415
57,0.0259361929561,-0.0621710742955,-0.00820312126847,0.00538307346238,-0.100245046433,-0.020940358908,-0.00660223573909,-0.00660223573909,0.247595122848,-0.0651582081723,-0.0998299595415,-0.106226634295,0.0163129608071,-0.00660223573909,-0.00660223573909,-0.0142957553242,0.0146154443151,0.168663694786,-0.0626464163038,82.0,0.219512195122
58,0.074716680761,0.0109996574119,-0.00820312126847,0.0785538051697,-0.00268407082275,-0.020940358908,0.0995950842113,0.0995950842113,0.1949635439,-0.0515410401985,-0.0713746749887,-0.0557039862111,0.0143129608071,0.0995950842113,0.0995950842113,0.114324671505,-0.0073845556849,0.168663694786,-0.0626464163038,82.0,0.20253164557
59,0.0310303578218,0.0531422940281,0.0171133344277,0.0756208011561,-0.124635290335,-0.020940358908,0.0198303550227,0.0198303550227,0.142331964953,-0.0421900102925,-0.0773435954374,-0.0489999770372,0.0403129608071,0.0198303550227,0.0198303550227,0.0600544492142,0.0146154443151,0.168663694786,-0.0626464163038,79.0,0.314285714286
60,0.177504137207,-0.0130421544348,-0.00820312126847,0.0224562441941,-0.124635290335,-0.020940358908,0.0551039964847,0.0551039964847,0.0897003860058,-0.0133157043864,-0.0887962777761,-0.131562622348,0.0813129608071,0.0551039964847,0.0551039964847,0.0702262394493,-0.0433845556849,0.168663694786,-0.0626464163038,35.0,0.271604938272
61,0.101666394703,0.012354670962,0.0411795947809,-0.00470424963307,-0.0505612162609,-0.020940358908,0.0747950083242,0.0747950083242,0.0370688070584,-0.0186328842619,-0.0623412513211,-0.129950125498,0.0553129608071,0.0747950083242,0.0747950083242,0.154551636275,-0.0573845556849,0.168663694786,-0.0626464163038,81.0,0.134615384615
62,0.026405236108,-0.0987564401491,-0.00820312126847,0.0724562441941,0.0292108635112,0.267521179554,0.0335979643231,0.0335979643231,0.015562771889,-0.0651582081723,-0.0017999407798,-0.0939645061789,-0.00068703919286,0.0335979643231,0.0335979643231,0.0560607174713,-0.0603845556849,0.168663694786,-0.0626464163038,52.0,0.25974025974
63,0.0476340073368,0.0960487546561,0.0697189566536,0.0302484519863,0.00523483953519,0.043994706027,-0.0213232312866,-0.0213232312866,0.0681943508363,-0.0597201832997,-0.0758092647891,-0.0862936056509,0.0843129608071,-0.0213232312866,-0.0213232312866,-0.00130379301825,0.163615444315,0.168663694786,-0.0626464163038,77.0,0.391304347826
64,0.0862342959371,0.401243559851,-0.00820312126847,0.169678466416,-0.0135241792238,0.0485040855364,0.10322815042,0.10322815042,0.0681943508363,-0.00700155328424,0.108955044975,0.0177571055427,0.0773129608071,0.10322815042,0.10322815042,0.0297686501636,0.0266154443151,0.290614914298,0.372538768881,72.0,0.345679012346
65,0.13870343174,0.197539856147,-0.00820312126847,0.0817155034533,0.0975869318873,0.0407880361537,0.15061672058,0.15061672058,0.120825929784,-0.0772203291862,0.0281937281028,0.0129070173593,0.0443129608071,0.15061672058,0.15061672058,0.0315770992376,0.0526154443151,0.290614914298,0.372538768881,81.0,0.315789473684
66,0.102316167282,0.217033033535,-0.00820312126847,0.217193086299,0.217469972823,-0.020940358908,-0.0276357769481,-0.0276357769481,0.173457508731,-0.0761773638354,0.039023271096,-0.0304885084924,0.109312960807,-0.0276357769481,-0.0276357769481,0.0169191435846,-0.0313845556849,0.290614914298,0.372538768881,76.0,0.210526315789
67,0.0365266935979,0.0986119809035,-0.00820312126847,0.00666677050988,0.164838393876,-0.020940358908,-0.0553765173119,-0.0553765173119,0.226089087678,-0.0651582081723,-0.000450413114481,-0.0699621927029,0.0713129608071,-0.0553765173119,-0.0553765173119,0.0554676633215,-0.0113845556849,0.290614914298,0.372538768881,76.0,0.217391304348
68,0.0512101413477,0.0751566033291,-0.00820312126847,0.0253547949187,0.0492777531433,-0.020940358908,-0.0397494083735,-0.0397494083735,0.278720666626,-0.0388612859621,-0.0253042142841,0.00999313038739,0.0773129608071,-0.0397494083735,-0.0397494083735,-0.00207577918426,0.0626154443151,0.290614914298,0.372538768881,69.0,0.15
69,-0.0151868926934,-0.0987564401491,-0.00820312126847,-0.084520499992,-0.124635290335,0.211617780627,-0.0681108915537,-0.0681108915537,0.1949635439,-0.0748960666652,-0.0356401315967,0.0113894421983,-0.00368703919286,-0.0681108915537,-0.0681108915537,0.0990364553961,-0.0013845556849,0.0954929630786,0.00216839851104,43.0,0.0625
70,0.0584565181593,-0.0570897734824,-0.00820312126847,0.100234021972,-0.0968575125572,0.0485040855364,-0.0419081868454,-0.0419081868454,0.0370688070584,-0.0845437598017,-0.07623014021,-0.0159730531875,0.0343129608071,-0.0419081868454,-0.0419081868454,0.127424900164,-0.117384555685,0.0467124752738,-0.0904241940815,72.0,0.268292682927
71,0.123497168566,0.0109996574119,-0.00820312126847,0.0297733173648,-0.100245046433,-0.020940358908,-0.0379024984613,-0.0379024984613,0.015562771889,-0.126435464054,-0.0510494717366,-0.0313137423087,0.0753129608071,-0.0379024984613,-0.0379024984613,0.0285777202855,-0.110384555685,0.0467124752738,-0.0904241940815,82.0,0.189873417722
72,0.0690050413661,-0.0987564401491,0.0171133344277,-0.0509614773249,-0.0740023789425,0.105641919573,-0.0718347000924,-0.0718347000924,0.0681943508363,-0.102260681671,-0.0435883211758,-0.0508082953012,0.0683129608071,-0.0718347000924,-0.0718347000924,0.238060778328,-0.0413845556849,0.0467124752738,-0.0904241940815,79.0,0.16
73,0.0517898514927,-0.0987564401491,-0.00820312126847,0.122456244194,-0.124635290335,-0.020940358908,-0.0475608652442,-0.0475608652442,0.120825929784,-0.0484090915646,-0.00974865872852,0.0668047245903,0.0353129608071,-0.0475608652442,-0.0475608652442,0.184065525164,-0.0433845556849,0.0467124752738,-0.0904241940815,50.0,0.0344827586207
74,-0.0737273898867,-0.0987564401491,-0.00820312126847,-0.108578238565,-0.124635290335,-0.020940358908,-0.192707738723,-0.192707738723,0.173457508731,-0.156604534479,-0.0559555552802,-0.00235783698606,-0.00968703919286,-0.192707738723,-0.192707738723,-0.0931435265606,-0.0033845556849,0.0467124752738,-0.0904241940815,29.0,0.0540540540541
75,-0.00821014850734,0.0298149884223,-0.00820312126847,0.0224562441941,0.0753647096651,-0.020940358908,0.0721275067204,0.0721275067204,0.120825929784,-0.136940136491,0.0588227698429,-0.172378948879,-0.0246870391929,0.0721275067204,0.0721275067204,0.296230703735,0.0416154443151,-0.148409475946,-0.00709086074821,70.0,0.0704225352113
76,-0.0397169978224,-0.0576605497382,-0.00820312126847,-0.054256084573,-0.097238030061,-0.020940358908,-0.0752361777748,-0.0752361777748,0.0370688070584,-0.143550192295,-0.0131276541623,0.302655996606,-0.0206870391929,-0.0752361777748,-0.0752361777748,-0.0698942351104,0.0016154443151,0.168663694786,0.465131361474,73.0,0.166666666667
77,-0.108210148507,-0.0987564401491,-0.00820312126847,-0.177543755806,-0.124635290335,-0.020940358908,0.00010496341567,0.00010496341567,0.247595122848,0.0278924396486,0.0302513412715,-0.11319527541,-0.0806870391929,0.00010496341567,0.00010496341567,0.0785967751636,0.0326154443151,-0.270360695458,-0.22931308297,6.0,0.142857142857
78,0.0167898514927,-0.0451850115777,-0.00820312126847,-0.0346866129488,-0.124635290335,-0.020940358908,0.0983175224675,0.0983175224675,0.1949635439,-0.0302642152395,-0.0352248492047,-0.115746295818,-0.0226870391929,0.0983175224675,0.0983175224675,-0.0574244301936,0.0076154443151,-0.270360695458,-0.22931308297,56.0,0.318181818182
79,-0.0302880705853,-0.0987564401491,-0.00820312126847,-0.138582716845,-0.0986612643609,-0.020940358908,-0.154654220545,-0.154654220545,0.173457508731,-0.186607430328,-0.0584932474731,-0.0232138282854,0.00731296080714,-0.154654220545,-0.154654220545,-0.0545708384728,0.0306154443151,-0.148409475946,0.00216839851104,77.0,0.102564102564
80,-0.00564604594324,-0.0987564401491,-0.00820312126847,-0.0236976019598,-0.124635290335,-0.020940358908,-0.145618970357,-0.145618970357,0.226089087678,-0.168945469203,-0.0894067783866,0.0772809150665,0.0273129608071,-0.145618970357,-0.145618970357,-0.124227744067,0.0286154443151,-0.148409475946,0.00216839851104,78.0,0.138888888889
