,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
23,2011-12,DAL,22.0,71.0,55.0,15.0,23.0,2.0,1.0,7.0,29.0,8.0,0.0,12.8,366.0,12.8,366.0,18.04,136.0,52.0,56.0,51.0,bennja01,22.0,1080.0,980.0,52.4,1.3,805.0,718.0,52.9,1.0,10.7,90.7,101.0,49.2,50.8,1
24,2012-13,DAL,23.0,41.0,40.0,-12.0,9.0,3.0,0.0,3.0,14.0,7.0,0.0,10.9,211.0,10.9,211.0,19.55,71.0,32.0,41.0,31.0,bennja01,23.0,617.0,624.0,49.7,3.2,451.0,471.0,48.9,5.0,9.6,88.1,97.7,58.0,42.0,1
25,2013-14,DAL,24.0,81.0,64.0,21.0,28.0,5.0,1.0,3.0,29.0,14.0,2.0,12.2,512.0,12.2,512.0,19.09,116.0,59.0,69.0,67.0,bennja01,24.0,1266.0,1162.0,52.1,1.5,970.0,865.0,52.9,2.2,11.3,91.3,102.0,56.0,44.0,1
26,2014-15,DAL,25.0,82.0,64.0,1.0,23.0,10.0,2.0,6.0,37.0,13.0,2.0,13.8,466.0,13.8,466.0,19.57,120.0,50.0,76.0,50.0,bennja01,25.0,1375.0,1160.0,54.2,3.2,1001.0,882.0,53.2,1.4,10.9,88.3,99.2,54.6,45.4,1
27,2015-16,DAL,26.0,82.0,64.0,7.0,22.0,17.0,2.0,5.0,32.0,13.0,3.0,16.6,431.0,16.6,431.0,20.01,156.0,55.0,65.0,80.0,bennja01,26.0,1352.0,1194.0,53.1,1.2,976.0,880.0,52.6,0.4,10.4,89.5,99.9,53.7,46.3,1
28,2016-17,DAL,27.0,24.0,25.0,-6.0,2.0,5.0,0.0,2.0,11.0,2.0,0.0,11.9,113.0,11.9,113.0,20.19,40.0,16.0,19.0,13.0,bennja01,27.0,326.0,338.0,49.1,1.7,241.0,249.0,49.2,0.6,9.4,89.7,99.1,42.0,58.0,1
31,2007-08,NYI,23.0,78.0,62.0,-3.0,9.0,1.0,0.0,1.0,11.0,1.0,0.0,6.5,251.0,6.5,251.0,11.15,138.0,20.0,42.0,28.0,bergese01,23.0,820.0,719.0,53.3,1.4,610.0,554.0,52.4,0.8,6.2,92.3,98.5,49.8,50.2,1
32,2008-09,NYI,24.0,59.0,64.0,-2.0,11.0,0.0,4.0,5.0,9.0,0.0,0.0,9.9,244.0,9.9,244.0,14.15,83.0,32.0,32.0,27.0,bergese01,24.0,717.0,723.0,49.8,-0.1,527.0,530.0,49.9,0.0,6.3,91.7,98.0,45.4,54.6,1
33,2009-10,NYI,25.0,63.0,45.0,1.0,8.0,0.0,2.0,0.0,12.0,0.0,1.0,7.5,255.0,7.5,255.0,14.04,127.0,37.0,57.0,16.0,bergese01,25.0,752.0,772.0,49.3,0.2,560.0,554.0,50.3,0.1,7.7,91.6,99.3,45.9,54.1,1
34,2010-11,TBL,26.0,80.0,56.0,0.0,12.0,2.0,0.0,1.0,13.0,2.0,0.0,7.7,306.0,7.7,306.0,13.59,109.0,37.0,45.0,24.0,bergese01,26.0,975.0,772.0,55.8,4.9,736.0,563.0,56.7,4.0,6.7,91.0,97.7,45.4,54.6,1
35,2011-12,FLA,27.0,62.0,48.0,-5.0,11.0,5.0,1.0,2.0,6.0,0.0,0.0,9.2,292.0,9.2,292.0,16.25,109.0,21.0,29.0,16.0,bergese01,27.0,811.0,713.0,53.2,4.2,617.0,539.0,53.4,3.4,6.4,91.6,97.9,46.6,53.4,1
36,2013-14,FLA,29.0,62.0,40.0,-16.0,13.0,3.0,0.0,3.0,12.0,1.0,0.0,8.4,310.0,8.4,310.0,16.30,111.0,18.0,27.0,16.0,bergese01,29.0,874.0,714.0,55.0,2.5,699.0,565.0,55.3,3.0,6.9,87.8,94.7,50.4,49.6,1
37,2014-15,TOT,30.0,56.0,40.0,-2.0,9.0,0.0,0.0,2.0,8.0,2.0,0.0,8.3,187.0,8.3,187.0,13.07,72.0,13.0,34.0,10.0,bergese01,30.0,641.0,565.0,53.2,2.0,506.0,439.0,53.5,2.3,7.0,91.6,98.6,49.2,50.8,1
44,2007-08,MIN,23.0,81.0,34.0,11.0,7.0,6.0,0.0,4.0,31.0,19.0,0.0,10.1,256.0,10.1,256.0,16.51,10.0,15.0,31.0,37.0,bouchpi02,23.0,1016.0,858.0,54.2,5.7,755.0,688.0,52.3,4.5,9.3,93.4,102.0,48.5,51.5,1
45,2008-09,MIN,24.0,71.0,20.0,-5.0,14.0,2.0,0.0,1.0,16.0,14.0,0.0,11.3,209.0,11.3,209.0,16.59,7.0,12.0,28.0,37.0,bouchpi02,24.0,888.0,868.0,50.6,2.1,672.0,676.0,49.9,0.8,8.4,91.6,100.0,49.8,50.2,1
47,2010-11,MIN,26.0,59.0,14.0,-3.0,12.0,0.0,0.0,2.0,16.0,10.0,0.0,12.2,172.0,12.2,172.0,15.43,15.0,10.0,26.0,20.0,bouchpi02,26.0,715.0,714.0,50.0,6.4,540.0,547.0,49.7,6.4,10.2,89.9,100.0,50.1,49.9,1
48,2011-12,MIN,27.0,37.0,18.0,-1.0,7.0,2.0,0.0,3.0,8.0,5.0,0.0,10.7,141.0,10.7,141.0,16.19,3.0,9.0,22.0,11.0,bouchpi02,27.0,442.0,443.0,49.9,8.4,323.0,326.0,49.8,5.8,7.4,92.5,99.9,51.7,48.3,1
49,2012-13,MIN,28.0,43.0,8.0,3.0,8.0,0.0,0.0,2.0,10.0,2.0,0.0,11.3,103.0,11.3,103.0,13.57,12.0,6.0,10.0,15.0,bouchpi02,28.0,450.0,453.0,49.8,-2.7,343.0,336.0,50.5,-2.6,9.2,91.0,100.0,52.2,47.8,1
50,2013-14,NYI,29.0,28.0,12.0,-9.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,7.8,82.0,7.8,82.0,13.57,7.0,6.0,10.0,15.0,bouchpi02,29.0,352.0,330.0,51.6,2.5,259.0,248.0,51.1,2.5,5.8,88.4,94.2,45.2,54.8,1
55,2007-08,FLA,24.0,82.0,72.0,-5.0,11.0,4.0,0.0,0.0,12.0,10.0,0.0,8.2,332.0,8.2,332.0,27.28,105.0,118.0,19.0,65.0,bouwmja01,24.0,1445.0,1532.0,48.5,-2.9,1142.0,1231.0,48.1,-3.1,7.9,92.4,100.0,48.0,52.0,1
56,2008-09,FLA,25.0,82.0,68.0,-2.0,6.0,9.0,0.0,2.0,15.0,11.0,1.0,8.2,361.0,8.2,361.0,26.59,115.0,128.0,27.0,51.0,bouwmja01,25.0,1337.0,1610.0,45.4,-3.6,1017.0,1269.0,44.5,-3.4,9.1,92.9,102.0,41.9,58.1,1
57,2009-10,CGY,26.0,82.0,48.0,-4.0,2.0,1.0,0.0,0.0,13.0,11.0,2.0,2.3,292.0,2.3,292.0,25.55,72.0,125.0,24.0,55.0,bouwmja01,26.0,1314.0,1377.0,48.8,-6.5,980.0,1031.0,48.7,-5.1,7.8,91.8,99.7,48.1,51.9,1
58,2010-11,CGY,27.0,82.0,44.0,-2.0,3.0,1.0,0.0,1.0,13.0,7.0,0.0,3.3,270.0,3.3,270.0,25.59,72.0,134.0,23.0,57.0,bouwmja01,27.0,1499.0,1462.0,50.6,-1.6,1143.0,1107.0,50.8,-2.3,8.2,91.3,99.5,51.0,49.0,1
59,2011-12,CGY,28.0,82.0,26.0,-21.0,3.0,2.0,0.0,1.0,16.0,8.0,0.0,4.7,240.0,4.7,240.0,25.57,69.0,118.0,25.0,60.0,bouwmja01,28.0,1370.0,1649.0,45.4,-6.0,1016.0,1280.0,44.3,-6.2,7.3,92.2,99.5,45.1,54.9,1
60,2012-13,TOT,29.0,47.0,22.0,-6.0,6.0,1.0,0.0,0.0,7.0,6.0,2.0,8.9,155.0,8.9,155.0,24.38,41.0,61.0,11.0,28.0,bouwmja01,29.0,749.0,835.0,47.3,-4.9,559.0,622.0,47.3,-4.8,9.8,89.6,99.4,41.4,58.6,1
63,2013-14,STL,30.0,82.0,20.0,26.0,3.0,1.0,0.0,0.0,23.0,10.0,0.0,2.6,289.0,2.6,289.0,24.03,51.0,106.0,18.0,22.0,bouwmja01,30.0,1482.0,1299.0,53.3,-1.1,1101.0,975.0,53.0,-2.2,10.0,92.8,102.0,51.2,48.8,1
64,2014-15,STL,31.0,72.0,24.0,7.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,2.2,199.0,2.2,199.0,22.40,42.0,99.0,14.0,18.0,bouwmja01,31.0,1208.0,1208.0,50.0,-4.1,937.0,893.0,51.2,-3.9,8.6,92.4,101.0,47.8,52.2,1
65,2015-16,STL,32.0,72.0,18.0,-4.0,2.0,1.0,0.0,0.0,15.0,1.0,0.0,2.9,230.0,2.9,230.0,23.07,71.0,110.0,11.0,30.0,bouwmja01,32.0,1239.0,1291.0,49.0,-4.7,935.0,981.0,48.8,-5.4,6.5,93.1,99.7,46.2,53.8,1
66,2016-17,STL,33.0,23.0,14.0,-6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.2,64.0,3.2,64.0,22.53,21.0,26.0,5.0,14.0,bouwmja01,33.0,394.0,382.0,50.8,-3.4,296.0,285.0,50.9,-4.8,8.9,88.2,97.1,46.6,53.4,1
67,2007-08,COL,24.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.57,9.0,1.0,1.0,1.0,boychjo01,24.0,19.0,22.0,46.3,-8.3,15.0,14.0,51.7,-4.0,8.3,100.0,108.0,61.5,38.5,1
69,2009-10,BOS,26.0,51.0,43.0,10.0,5.0,0.0,0.0,0.0,6.0,3.0,1.0,5.2,202.0,5.2,202.0,17.39,91.0,56.0,3.0,19.0,boychjo01,26.0,746.0,598.0,55.5,1.3,560.0,448.0,55.6,1.5,7.4,92.8,100.0,51.7,48.3,1
70,2010-11,BOS,27.0,69.0,45.0,15.0,2.0,1.0,0.0,1.0,12.0,1.0,0.0,1.9,302.0,1.9,302.0,20.30,117.0,115.0,14.0,21.0,boychjo01,27.0,1272.0,1110.0,53.4,1.3,954.0,850.0,52.9,1.4,6.2,94.7,101.0,52.1,47.9,1
71,2011-12,BOS,28.0,77.0,53.0,27.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,2.9,354.0,2.9,354.0,20.37,145.0,133.0,8.0,31.0,boychjo01,28.0,1493.0,1153.0,56.4,1.6,1122.0,847.0,57.0,2.6,8.8,92.3,101.0,53.7,46.3,1
72,2012-13,BOS,29.0,44.0,12.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.3,152.0,1.3,152.0,20.24,79.0,87.0,4.0,15.0,boychjo01,29.0,843.0,727.0,53.7,-1.7,624.0,541.0,53.6,-1.3,7.1,93.1,100.0,48.6,51.4,1
73,2013-14,BOS,30.0,75.0,45.0,31.0,5.0,0.0,0.0,1.0,15.0,0.0,3.0,3.5,287.0,3.5,287.0,21.12,158.0,151.0,16.0,31.0,boychjo01,30.0,1372.0,1138.0,54.7,0.3,1031.0,843.0,55.0,0.6,10.3,92.2,102.0,49.4,50.6,1
74,2014-15,NYI,31.0,72.0,14.0,15.0,4.0,5.0,0.0,1.0,15.0,10.0,1.0,4.7,388.0,4.7,388.0,21.41,171.0,149.0,24.0,48.0,boychjo01,31.0,1359.0,1105.0,55.2,2.7,1003.0,763.0,56.8,3.7,8.3,91.5,99.8,54.5,45.5,1
75,2015-16,NYI,32.0,70.0,31.0,17.0,8.0,1.0,0.0,1.0,12.0,4.0,0.0,5.5,361.0,5.5,361.0,21.22,149.0,140.0,21.0,47.0,boychjo01,32.0,1160.0,1214.0,48.9,0.5,846.0,867.0,49.4,0.9,9.0,93.5,102.0,48.3,51.7,1
76,2016-17,NYI,33.0,22.0,2.0,-1.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,5.5,112.0,5.5,112.0,20.27,53.0,51.0,5.0,12.0,boychjo01,33.0,356.0,377.0,48.6,4.3,268.0,259.0,50.9,6.2,6.7,91.6,98.3,55.3,44.7,1
81,2010-11,TOR,26.0,79.0,33.0,-4.0,7.0,0.0,1.0,1.0,7.0,4.0,1.0,13.3,111.0,13.3,111.0,11.39,104.0,58.0,23.0,20.0,brentti01,26.0,551.0,764.0,41.9,-8.4,391.0,553.0,41.4,-8.7,7.5,93.2,100.0,41.1,58.9,1
82,2011-12,CAR,27.0,79.0,27.0,-8.0,8.0,3.0,1.0,3.0,8.0,4.0,0.0,16.9,120.0,16.9,120.0,10.53,64.0,33.0,19.0,13.0,brentti01,27.0,519.0,698.0,42.6,-7.2,380.0,519.0,42.3,-7.8,9.1,91.5,100.0,49.2,50.8,1
83,2012-13,CAR,28.0,30.0,8.0,-3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,0.0,44.0,9.48,31.0,15.0,3.0,3.0,brentti01,28.0,220.0,180.0,55.0,2.7,160.0,135.0,54.2,2.2,3.4,92.1,95.6,49.7,50.3,1
85,2007-08,CHI,25.0,81.0,214.0,-13.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,5.8,91.0,5.8,91.0,11.45,89.0,66.0,11.0,7.0,burisad01,25.0,434.0,566.0,43.4,-10.0,342.0,434.0,44.1,-9.7,5.9,90.3,96.2,52.6,47.4,1
86,2008-09,CHI,26.0,66.0,93.0,3.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,7.2,105.0,7.2,105.0,9.12,46.0,37.0,11.0,1.0,burisad01,26.0,391.0,337.0,53.7,-3.0,309.0,261.0,54.2,-2.7,7.1,92.9,100.0,55.2,44.8,1
87,2009-10,CHI,27.0,13.0,14.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,11.1,19.0,11.1,19.0,8.46,9.0,9.0,2.0,2.0,burisad01,27.0,105.0,112.0,48.4,-9.4,81.0,82.0,49.7,-8.7,9.8,93.4,103.0,52.9,47.1,1
88,2010-11,DAL,28.0,63.0,91.0,2.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,9.0,142.0,9.0,142.0,14.21,77.0,70.0,14.0,13.0,burisad01,28.0,594.0,770.0,43.5,-6.1,444.0,542.0,45.0,-5.4,7.8,93.6,101.0,30.6,69.4,1
89,2011-12,DAL,29.0,65.0,76.0,6.0,6.0,0.0,0.0,1.0,11.0,2.0,0.0,7.3,140.0,7.3,140.0,12.47,69.0,36.0,17.0,13.0,burisad01,29.0,633.0,642.0,49.6,0.2,455.0,466.0,49.4,-1.2,8.4,93.6,102.0,42.1,57.9,1
90,2012-13,SJS,30.0,46.0,25.0,-7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.6,74.0,2.6,74.0,10.34,65.0,33.0,4.0,10.0,burisad01,30.0,345.0,444.0,43.7,-8.4,249.0,317.0,44.0,-9.8,2.5,95.1,97.5,37.5,62.5,1
91,2013-14,SJS,31.0,15.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,9.37,23.0,9.0,2.0,1.0,burisad01,31.0,114.0,102.0,52.8,-8.4,94.0,70.0,57.3,-7.5,3.6,87.8,91.3,43.7,56.3,1
92,2014-15,SJS,32.0,20.0,33.0,-6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.5,38.0,4.5,38.0,11.09,11.0,19.0,4.0,2.0,burisad01,32.0,124.0,224.0,35.6,-19.0,83.0,166.0,33.3,-19.0,5.2,92.0,97.2,30.3,69.7,1
93,2008-09,NYI,26.0,18.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,28.0,14.00,39.0,22.0,11.0,2.0,callajo02,26.0,195.0,250.0,43.8,-9.7,132.0,186.0,41.5,-9.0,10.5,95.1,105.0,51.5,48.5,1
95,2010-11,FLA,28.0,27.0,12.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,46.0,15.53,46.0,36.0,1.0,4.0,callajo02,28.0,346.0,379.0,47.7,-3.1,256.0,273.0,48.4,-2.3,8.1,91.9,100.0,49.6,50.4,1
99,2007-08,FLA,24.0,81.0,72.0,-12.0,3.0,0.0,2.0,1.0,12.0,0.0,1.0,4.4,183.0,4.4,183.0,12.27,156.0,35.0,12.0,18.0,campbgr01,24.0,660.0,717.0,47.9,-2.8,506.0,579.0,46.6,-3.6,5.5,91.6,97.1,44.8,55.2,1
100,2008-09,FLA,25.0,77.0,76.0,0.0,12.0,1.0,0.0,1.0,17.0,1.0,1.0,9.6,213.0,9.6,213.0,16.47,202.0,82.0,31.0,19.0,campbgr01,25.0,868.0,1076.0,44.7,-4.8,659.0,850.0,43.7,-4.7,9.2,92.7,102.0,40.9,59.1,1
101,2009-10,FLA,26.0,60.0,53.0,-5.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,2.4,140.0,2.4,140.0,15.24,158.0,72.0,11.0,5.0,campbgr01,26.0,585.0,802.0,42.2,-5.5,456.0,563.0,44.7,-2.9,6.8,93.0,99.8,40.1,59.9,1
102,2010-11,BOS,27.0,80.0,93.0,11.0,11.0,1.0,1.0,1.0,12.0,1.0,3.0,13.3,172.0,13.3,172.0,13.26,119.0,52.0,11.0,18.0,campbgr01,27.0,831.0,962.0,46.3,-6.8,625.0,717.0,46.6,-5.5,6.8,95.0,101.0,40.8,59.2,1
103,2011-12,BOS,28.0,78.0,80.0,-3.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,10.8,131.0,10.8,131.0,12.48,107.0,53.0,22.0,18.0,campbgr01,28.0,676.0,819.0,45.2,-13.0,523.0,609.0,46.2,-10.0,6.8,93.5,100.0,42.0,58.0,1
104,2012-13,BOS,29.0,48.0,41.0,2.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,7.7,105.0,7.7,105.0,13.43,71.0,28.0,15.0,8.0,campbgr01,29.0,506.0,529.0,48.9,-8.4,369.0,383.0,49.1,-7.8,7.8,93.2,101.0,47.7,52.3,1
105,2013-14,BOS,30.0,82.0,47.0,1.0,7.0,0.0,1.0,2.0,11.0,1.0,1.0,9.5,147.0,9.5,147.0,11.54,134.0,46.0,26.0,10.0,campbgr01,30.0,644.0,779.0,45.3,-11.0,491.0,573.0,46.1,-10.0,7.2,93.5,100.0,48.3,51.7,1
106,2014-15,BOS,31.0,70.0,45.0,1.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,9.4,106.0,9.4,106.0,12.08,119.0,41.0,13.0,12.0,campbgr01,31.0,509.0,724.0,41.3,-12.0,375.0,533.0,41.3,-11.0,6.8,94.9,101.0,39.2,60.8,1
107,2015-16,CBJ,32.0,82.0,78.0,-6.0,3.0,0.0,0.0,2.0,8.0,0.0,0.0,5.2,115.0,5.2,115.0,10.34,100.0,56.0,14.0,11.0,campbgr01,32.0,519.0,741.0,41.2,-8.3,384.0,536.0,41.7,-8.1,6.4,93.8,100.0,43.5,56.5,1
110,2007-08,TOT,24.0,59.0,30.0,-10.0,9.0,2.0,0.0,0.0,7.0,6.0,0.0,8.3,233.0,8.3,233.0,13.21,35.0,2.0,20.0,14.0,chriser01,24.0,461.0,618.0,42.7,-2.3,361.0,468.0,43.5,-2.8,9.2,90.4,99.6,44.3,55.7,1
113,2008-09,TOT,25.0,64.0,20.0,-9.0,5.0,2.0,0.0,0.0,16.0,5.0,0.0,5.7,210.0,5.7,210.0,13.39,19.0,6.0,26.0,12.0,chriser01,25.0,611.0,650.0,48.5,-3.1,473.0,519.0,47.7,-4.8,7.7,90.5,98.2,46.5,53.5,1
116,2009-10,TOT,26.0,58.0,26.0,11.0,7.0,1.0,0.0,1.0,15.0,3.0,0.0,9.3,172.0,9.3,172.0,14.51,52.0,16.0,22.0,10.0,chriser01,26.0,658.0,695.0,48.6,-0.4,490.0,548.0,47.2,-2.7,9.4,94.6,103.0,55.6,44.4,1
119,2010-11,NYR,27.0,63.0,18.0,3.0,7.0,4.0,0.0,1.0,13.0,3.0,0.0,12.8,166.0,12.8,166.0,12.46,34.0,11.0,28.0,17.0,chriser01,27.0,532.0,653.0,44.9,-7.3,386.0,476.0,44.8,-9.3,10.4,93.6,104.0,53.3,46.7,1
120,2011-12,TOT,28.0,49.0,8.0,-13.0,4.0,3.0,0.0,1.0,4.0,1.0,0.0,15.9,89.0,15.9,89.0,10.24,26.0,4.0,11.0,16.0,chriser01,28.0,311.0,438.0,41.5,-5.1,221.0,328.0,40.3,-6.1,5.7,90.9,96.5,49.4,50.6,1
123,2007-08,CAR,25.0,19.0,60.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26.0,0.0,26.0,6.58,25.0,4.0,3.0,2.0,conboti01,25.0,133.0,112.0,54.3,0.3,106.0,84.0,55.8,1.5,9.2,88.5,97.7,62.5,37.5,1
124,2008-09,CAR,26.0,28.0,37.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,19.0,5.21,20.0,2.0,2.0,2.0,conboti01,26.0,105.0,125.0,45.7,-6.6,89.0,97.0,47.8,-4.8,7.5,91.7,99.1,33.8,66.2,1
125,2009-10,CAR,27.0,12.0,24.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4.18,9.0,2.0,2.0,0.0,conboti01,27.0,31.0,48.0,39.2,-15.0,18.0,37.0,32.7,-20.0,0.0,78.3,78.3,60.0,40.0,1
126,2008-09,ATL,25.0,29.0,28.0,-2.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,12.1,51.0,12.1,51.0,12.13,54.0,15.0,16.0,3.0,crabbjo01,25.0,222.0,254.0,46.6,-3.3,180.0,195.0,48.0,-1.9,8.4,90.7,99.1,43.3,56.7,1
127,2010-11,TOR,27.0,48.0,24.0,-1.0,2.0,0.0,1.0,2.0,12.0,0.0,0.0,5.9,90.0,5.9,90.0,12.59,99.0,20.0,21.0,13.0,crabbjo01,27.0,452.0,591.0,43.3,-5.4,345.0,426.0,44.7,-3.5,9.1,91.9,101.0,43.2,56.8,1
128,2011-12,TOR,28.0,67.0,33.0,1.0,9.0,0.0,2.0,4.0,15.0,0.0,0.0,14.7,144.0,14.7,144.0,13.27,101.0,34.0,23.0,29.0,crabbjo01,28.0,666.0,723.0,47.9,-1.2,476.0,527.0,47.5,-0.9,9.3,91.2,100.0,42.9,57.1,1
