,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
18,2016-17,STL,21.0,22.0,17.0,-7.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,13.2,62.0,13.2,62.0,16.08,31.0,10.0,10.0,6.0,fabbrro01,21.0,248.0,243.0,50.5,-3.1,181.0,170.0,51.6,-3.3,4.6,90.6,95.1,60.6,39.4,1
19,2014-15,NSH,18.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.25,0.0,1.0,2.0,0.0,fialake01,18.0,13.0,13.0,50.0,3.4,9.0,10.0,47.4,-3.7,0.0,85.7,85.7,63.6,36.4,1
20,2015-16,NSH,19.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,19.0,9.1,19.0,13.09,2.0,2.0,0.0,3.0,fialake01,19.0,73.0,53.0,57.9,8.1,50.0,37.0,57.5,6.4,2.9,96.7,99.6,76.5,23.5,1
21,2016-17,NSH,20.0,12.0,2.0,-1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,33.0,12.5,33.0,12.04,9.0,2.0,5.0,5.0,fialake01,20.0,131.0,116.0,53.0,3.9,95.0,84.0,53.1,5.2,4.1,93.1,97.2,48.2,51.8,1
22,2016-17,CHI,20.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.7,64.0,3.7,64.0,15.35,11.0,8.0,1.0,15.0,forslgu02,20.0,219.0,278.0,44.1,-8.7,158.0,211.0,42.8,-8.5,6.6,95.1,101.0,59.8,40.2,1
23,2015-16,SJS,20.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.3,16.0,14.3,16.0,11.11,0.0,1.0,3.0,1.0,goldoni01,20.0,73.0,100.0,42.2,-6.8,53.0,69.0,43.4,-6.6,8.3,96.3,104.0,43.8,56.3,1
24,2016-17,BOS,21.0,7.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,13.07,5.0,2.0,4.0,2.0,heineda01,21.0,72.0,63.0,53.3,2.4,51.0,50.0,50.5,-3.4,0.0,94.7,94.7,60.4,39.6,1
25,2016-17,DAL,21.0,5.0,2.0,-3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,25.0,0.0,25.0,19.05,2.0,3.0,1.0,2.0,honkaju01,21.0,94.0,56.0,62.7,17.6,70.0,36.0,66.0,19.7,5.4,80.0,85.4,52.5,47.5,1
26,2015-16,TOR,19.0,9.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,14.47,10.0,1.0,4.0,1.0,kapanka01,19.0,118.0,102.0,53.6,2.9,82.0,82.0,50.0,1.2,0.0,95.0,95.0,75.7,24.3,1
27,2016-17,ANA,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,18.0,12.21,8.0,2.0,1.0,6.0,kaseon01,21.0,77.0,63.0,55.0,2.9,53.0,46.0,53.5,-0.4,7.7,90.9,98.6,61.4,38.6,1
28,2016-17,SJS,21.0,11.0,8.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,12.5,28.0,12.5,28.0,12.03,5.0,2.0,1.0,5.0,labanke01,21.0,130.0,120.0,52.0,3.1,104.0,81.0,56.2,6.8,7.9,96.4,104.0,59.7,40.3,1
29,2015-16,DET,19.0,80.0,34.0,11.0,19.0,4.0,0.0,5.0,21.0,1.0,0.0,10.4,390.0,10.4,390.0,16.33,65.0,25.0,43.0,39.0,larkidy01,19.0,1097.0,991.0,52.5,0.9,821.0,801.0,50.6,0.3,9.8,92.8,102.0,61.0,39.0,1
30,2016-17,DET,20.0,23.0,17.0,-6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,10.3,110.0,10.3,110.0,16.37,12.0,6.0,25.0,18.0,larkidy01,20.0,281.0,285.0,49.6,5.4,218.0,230.0,48.7,4.4,5.7,92.0,97.7,51.2,48.8,1
32,2015-16,VAN,19.0,69.0,32.0,-6.0,8.0,1.0,0.0,1.0,7.0,2.0,0.0,8.5,199.0,8.5,199.0,12.31,45.0,19.0,30.0,26.0,mccanja01,19.0,683.0,764.0,47.2,0.0,497.0,596.0,45.5,-1.1,6.8,92.9,99.7,53.5,46.5,1
33,2016-17,FLA,20.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,35.0,4.8,35.0,10.07,14.0,4.0,5.0,5.0,mccanja01,20.0,147.0,140.0,51.2,-1.1,119.0,99.0,54.6,3.0,6.0,93.0,99.0,66.3,33.7,1
34,2015-16,CBJ,19.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,13.23,4.0,2.0,1.0,1.0,milanso01,19.0,37.0,30.0,55.2,10.0,26.0,23.0,53.1,9.1,12.5,92.9,105.0,65.4,34.6,1
36,2015-16,TOR,19.0,22.0,4.0,1.0,5.0,1.0,0.0,1.0,5.0,2.0,0.0,14.0,99.0,14.0,99.0,16.20,5.0,5.0,16.0,10.0,nylanwi01,19.0,316.0,251.0,55.7,4.9,221.0,201.0,52.4,2.9,7.4,93.8,101.0,62.0,38.0,1
37,2016-17,TOR,20.0,22.0,6.0,-3.0,2.0,4.0,0.0,0.0,5.0,5.0,0.0,11.1,97.0,11.1,97.0,16.09,5.0,8.0,14.0,7.0,nylanwi01,20.0,331.0,278.0,54.4,5.8,244.0,213.0,53.4,5.2,5.0,91.9,97.0,59.6,40.4,1
38,2014-15,BOS,18.0,46.0,8.0,12.0,8.0,2.0,0.0,3.0,16.0,1.0,0.0,10.8,175.0,10.8,175.0,13.58,20.0,11.0,25.0,30.0,pastrda01,18.0,635.0,505.0,55.7,6.5,469.0,406.0,53.6,4.6,9.1,94.4,103.0,69.6,30.4,1
39,2015-16,BOS,19.0,51.0,20.0,3.0,15.0,0.0,0.0,2.0,10.0,1.0,0.0,13.9,174.0,13.9,174.0,13.57,52.0,15.0,35.0,51.0,pastrda01,19.0,691.0,641.0,51.9,3.2,491.0,499.0,49.6,0.8,8.3,92.1,100.0,51.3,48.8,1
40,2016-17,BOS,20.0,18.0,4.0,12.0,9.0,4.0,0.0,2.0,3.0,1.0,0.0,21.7,98.0,21.7,98.0,16.53,12.0,5.0,8.0,10.0,pastrda01,20.0,327.0,197.0,62.4,10.8,244.0,144.0,62.9,11.1,10.3,94.1,104.0,60.3,39.7,1
41,2016-17,TBL,20.0,24.0,6.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,4.4,67.0,4.4,67.0,14.54,8.0,8.0,9.0,8.0,pointbr01,20.0,267.0,267.0,50.0,0.0,202.0,203.0,49.9,0.4,8.3,92.4,100.0,51.4,48.6,1
42,2014-15,BUF,19.0,9.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,10.22,3.0,5.0,2.0,1.0,reinhsa01,19.0,55.0,97.0,36.2,0.9,41.0,76.0,35.0,1.5,3.7,96.4,100.0,38.0,62.0,1
43,2015-16,BUF,20.0,79.0,8.0,-8.0,15.0,8.0,0.0,3.0,17.0,2.0,0.0,13.9,275.0,13.9,275.0,16.50,26.0,26.0,19.0,20.0,reinhsa01,20.0,1030.0,973.0,51.4,5.2,774.0,748.0,50.9,4.3,7.5,91.4,98.9,52.6,47.4,1
44,2016-17,BUF,21.0,22.0,4.0,-1.0,3.0,2.0,0.0,1.0,3.0,4.0,0.0,8.9,86.0,8.9,86.0,17.15,5.0,8.0,7.0,12.0,reinhsa01,21.0,279.0,263.0,51.5,4.3,204.0,209.0,49.4,2.1,5.7,93.2,98.8,56.7,43.3,1
45,2015-16,ANA,20.0,33.0,37.0,-2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6,101.0,3.6,101.0,11.46,93.0,10.0,8.0,4.0,ritchni01,20.0,347.0,304.0,53.3,0.0,253.0,226.0,52.8,-1.4,4.2,94.2,98.4,55.2,44.8,1
46,2016-17,ANA,21.0,21.0,12.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,11.4,78.0,11.4,78.0,14.05,71.0,8.0,3.0,2.0,ritchni01,21.0,248.0,214.0,53.7,6.6,180.0,167.0,51.9,3.8,6.1,93.5,99.6,58.0,42.0,1
47,2016-17,CHI,20.0,24.0,2.0,-2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,7.1,28.0,7.1,28.0,11.52,11.0,10.0,15.0,6.0,schmani01,20.0,210.0,221.0,48.7,-2.6,149.0,176.0,45.8,-3.9,3.4,96.4,99.8,70.9,29.1,1
48,2015-16,VAN,21.0,13.0,10.0,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.1,35.0,9.1,35.0,17.31,31.0,23.0,1.0,3.0,tryamni01,21.0,174.0,227.0,43.4,-5.0,125.0,177.0,41.4,-3.2,7.9,92.4,100.0,50.7,49.3,1
49,2016-17,VAN,22.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,16.48,45.0,13.0,0.0,4.0,tryamni01,22.0,171.0,180.0,48.7,-3.4,130.0,138.0,48.5,-2.2,10.6,91.9,102.0,53.5,46.5,1
50,2015-16,TOR,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,12.15,9.0,4.0,1.0,3.0,valieri01,20.0,105.0,99.0,51.5,-0.5,81.0,72.0,52.9,2.8,6.8,92.3,99.1,51.2,48.8,1
51,2015-16,VAN,19.0,55.0,45.0,-7.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,7.4,174.0,7.4,174.0,11.34,128.0,22.0,22.0,15.0,virtaja01,19.0,506.0,483.0,51.2,3.3,374.0,361.0,50.9,3.9,8.5,90.1,98.5,52.7,47.3,1
52,2016-17,VAN,20.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,25.0,10.09,17.0,4.0,4.0,0.0,virtaja01,20.0,73.0,90.0,44.8,-5.5,50.0,67.0,42.7,-7.4,3.1,100.0,103.0,48.6,51.4,1
