,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
264,PHI,33.0,33.0,0.0,0.0,0.0,3.0,48.0,45.0,48.4,-5.8,28.0,31.0,52.5,-1.2,8.0,0.0,1.0,0.0,0.0,0.0,3.0,gordobo01,8.7,85.0,93.7,2.0,-1.0,2016-17,16.7,16.7,9.0,9.0,1.0,8.31,1,43.8,56.3
286,LAK,33.0,33.0,1.0,0.0,0.0,16.0,142.0,129.0,47.6,-6.7,102.0,94.0,48.0,-7.5,12.0,9.0,1.0,0.0,0.0,0.0,44.0,greenma01,6.3,94.4,100.0,8.0,0.0,2016-17,16.7,16.7,22.0,22.0,1.0,13.23,1,32.2,67.8
295,COL,33.0,33.0,0.0,0.0,0.0,33.0,352.0,234.0,39.9,-3.9,257.0,178.0,40.9,-4.2,29.0,6.0,0.0,0.0,0.0,0.0,15.0,guenina01,8.3,94.7,103.0,2.0,2.0,2015-16,0.0,0.0,26.0,26.0,2.0,13.04,1,45.8,54.2
354,CHI,33.0,33.0,12.0,3.0,0.0,25.0,402.0,442.0,52.4,2.6,322.0,308.0,48.9,-0.1,24.0,18.0,0.0,0.0,0.0,0.0,9.0,keithdu01,9.7,95.4,105.0,6.0,8.0,2016-17,0.0,0.0,118.0,118.0,7.0,26.06,1,46.8,53.2
540,CGY,33.0,33.0,5.0,0.0,0.0,20.0,235.0,261.0,52.6,3.7,164.0,194.0,54.2,6.6,26.0,4.0,2.0,0.0,0.0,0.0,23.0,stajama01,6.7,95.3,102.0,10.0,4.0,2016-17,8.7,8.7,46.0,46.0,9.0,13.35,1,63.9,36.1
574,TOT,33.0,33.0,5.0,0.0,0.0,69.0,841.0,490.0,36.8,-12.0,602.0,377.0,38.5,-11.0,80.0,11.0,4.0,0.0,0.0,0.0,117.0,stollja01,6.5,94.9,101.0,36.0,-1.0,2015-16,8.2,8.2,78.0,78.0,8.0,12.11,1,78.2,21.8
630,STL,33.0,33.0,3.0,0.0,0.0,0.0,129.0,134.0,51.0,-1.2,98.0,111.0,53.1,-0.2,20.0,3.0,3.0,0.0,0.0,0.0,23.0,upshasc01,8.5,83.6,92.1,11.0,-5.0,2016-17,12.0,12.0,43.0,43.0,3.0,10.22,1,65.0,35.0
678,CGY,33.0,33.0,2.0,2.0,0.0,19.0,306.0,281.0,47.9,-2.3,237.0,199.0,45.6,-4.1,19.0,20.0,0.0,0.0,2.0,0.0,21.0,widemde01,8.0,92.5,100.0,16.0,1.0,2016-17,5.0,5.0,86.0,86.0,8.0,21.27,1,49.3,50.7
319,COL,33.0,33.0,14.0,0.0,0.0,134.0,1344.0,1208.0,47.3,-8.2,1009.0,890.0,46.9,-7.4,81.0,44.0,5.0,1.0,0.0,0.0,142.0,hejdaja01,6.3,92.0,98.3,24.0,-17.0,2011-12,6.4,6.4,207.0,207.0,27.0,20.41,1,65.3,34.7
513,BUF,33.0,33.0,0.0,2.0,0.0,8.0,200.0,211.0,51.3,3.8,152.0,161.0,51.4,4.5,22.0,4.0,1.0,1.0,6.0,0.0,11.0,moulsma01,2.5,93.9,96.5,2.0,-3.0,2016-17,14.6,14.6,76.0,76.0,5.0,14.26,1,47.1,52.9
769,CAR,33.0,33.0,4.0,2.0,0.0,5.0,267.0,299.0,52.8,-0.9,207.0,206.0,49.9,-2.9,22.0,14.0,3.0,0.0,1.0,0.0,35.0,stemple01,9.2,93.3,102.0,12.0,2.0,2016-17,12.5,12.5,60.0,60.0,14.0,16.03,1,35.3,64.7
874,DET,33.0,33.0,4.0,2.0,0.0,1.0,121.0,90.0,42.7,-3.2,93.0,75.0,44.6,-2.0,12.0,5.0,2.0,0.0,2.0,0.0,5.0,vanekth01,15.8,93.8,109.0,8.0,5.0,2016-17,21.1,21.1,32.0,32.0,6.0,14.1,1,39.4,60.6
229,DET,33.0,33.0,11.0,6.0,0.0,17.0,467.0,533.0,53.3,-1.2,350.0,403.0,53.5,-0.9,41.0,21.0,8.0,1.0,6.0,0.0,43.0,franzjo01,9.3,95.6,104.0,41.0,13.0,2012-13,12.1,12.1,201.0,201.0,16.0,18.05,1,43.7,56.3
