,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
43,2015-16,ANA,34.0,71.0,99.0,-7.0,2.0,2.0,0.0,1.0,7.0,4.0,0.0,3.7,249.0,3.7,249.0,21.01,152.0,108.0,13.0,51.0,biekske01,34.0,1177.0,1169.0,50.2,-4.1,886.0,847.0,51.1,-3.7,7.0,91.9,99.0,47.4,52.6,1
44,2016-17,ANA,35.0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6,75.0,2.6,75.0,20.26,58.0,25.0,3.0,9.0,biekske01,35.0,284.0,390.0,42.1,-10.0,213.0,299.0,41.6,-12.0,8.6,94.1,102.0,48.1,51.9,1
51,2007-08,TOT,25.0,40.0,12.0,6.0,2.0,1.0,0.0,0.0,9.0,1.0,0.0,5.4,99.0,5.4,99.0,11.57,13.0,5.0,19.0,8.0,bochebr01,25.0,389.0,329.0,54.2,6.4,290.0,259.0,52.8,6.3,7.0,95.8,102.0,48.8,51.2,1
55,2008-09,TBL,26.0,7.0,2.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,10.47,3.0,3.0,4.0,2.0,bochebr01,26.0,54.0,47.0,53.5,3.5,33.0,37.0,47.1,-4.0,7.1,83.9,91.0,50.0,50.0,1
56,2009-10,TBL,27.0,28.0,2.0,-1.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,9.3,72.0,9.3,72.0,12.16,18.0,10.0,12.0,9.0,bochebr01,27.0,262.0,237.0,52.5,5.0,207.0,170.0,54.9,7.9,8.2,89.7,97.9,48.8,51.2,1
61,2007-08,LAK,25.0,63.0,30.0,-16.0,9.0,10.0,0.0,1.0,19.0,9.0,0.0,9.0,390.0,9.0,390.0,18.35,31.0,14.0,15.0,54.0,cammami01,25.0,867.0,838.0,50.9,4.4,665.0,671.0,49.8,3.4,8.3,88.7,97.1,54.3,45.7,1
62,2008-09,CGY,26.0,81.0,44.0,-2.0,20.0,19.0,0.0,6.0,28.0,15.0,0.0,15.3,401.0,15.3,401.0,17.33,21.0,18.0,32.0,56.0,cammami01,26.0,1107.0,885.0,55.6,-2.3,834.0,709.0,54.1,-1.5,10.2,89.8,100.0,59.8,40.2,1
63,2009-10,MTL,27.0,65.0,16.0,7.0,22.0,4.0,0.0,4.0,13.0,11.0,0.0,11.9,376.0,11.9,376.0,19.31,18.0,27.0,34.0,46.0,cammami01,27.0,1048.0,1086.0,49.1,-0.8,737.0,788.0,48.3,-2.7,10.3,92.1,102.0,47.8,52.2,1
64,2010-11,MTL,28.0,67.0,33.0,2.0,12.0,7.0,0.0,2.0,14.0,14.0,0.0,9.8,343.0,9.8,343.0,18.29,17.0,19.0,23.0,31.0,cammami01,28.0,904.0,953.0,48.7,-3.2,690.0,702.0,49.6,-3.5,7.8,93.6,101.0,51.9,48.1,1
65,2011-12,TOT,29.0,66.0,26.0,-10.0,17.0,3.0,0.0,4.0,12.0,9.0,0.0,11.4,281.0,11.4,281.0,18.07,17.0,19.0,25.0,39.0,cammami01,29.0,832.0,933.0,47.1,-1.8,594.0,701.0,45.9,-2.9,8.5,91.2,99.7,52.4,47.6,1
68,2012-13,CGY,30.0,44.0,25.0,-15.0,8.0,5.0,0.0,3.0,9.0,10.0,0.0,12.7,192.0,12.7,192.0,18.03,20.0,9.0,22.0,15.0,cammami01,30.0,551.0,585.0,48.5,1.1,412.0,433.0,48.8,0.9,7.5,88.6,96.1,45.4,54.6,1
69,2013-14,CGY,31.0,63.0,26.0,-13.0,20.0,6.0,0.0,8.0,11.0,8.0,0.0,13.6,343.0,13.6,343.0,19.51,26.0,29.0,30.0,42.0,cammami01,31.0,948.0,898.0,51.4,6.6,686.0,633.0,52.0,5.6,8.5,88.7,97.1,47.5,52.5,1
70,2014-15,NJD,32.0,68.0,28.0,2.0,16.0,9.0,2.0,8.0,13.0,2.0,0.0,17.3,261.0,17.3,261.0,18.20,29.0,19.0,30.0,34.0,cammami01,32.0,755.0,882.0,46.1,-0.4,568.0,699.0,44.8,-1.7,9.5,93.2,102.0,49.2,50.8,1
71,2015-16,NJD,33.0,42.0,18.0,15.0,11.0,3.0,0.0,1.0,17.0,7.0,0.0,13.9,153.0,13.9,153.0,19.17,15.0,13.0,19.0,24.0,cammami01,33.0,518.0,530.0,49.4,4.4,400.0,419.0,48.8,2.7,12.7,92.8,105.0,62.8,37.3,1
72,2016-17,NJD,34.0,16.0,12.0,3.0,6.0,1.0,0.0,1.0,4.0,3.0,0.0,15.2,81.0,15.2,81.0,17.17,12.0,3.0,7.0,11.0,cammami01,34.0,193.0,221.0,46.6,-0.9,149.0,175.0,46.0,-2.3,12.3,92.2,104.0,50.7,49.3,1
74,2008-09,SJS,26.0,17.0,4.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.1,21.0,11.1,21.0,7.44,4.0,5.0,7.0,5.0,cavanto01,26.0,95.0,109.0,46.6,-6.7,72.0,80.0,47.4,-6.6,4.2,93.0,97.1,67.3,32.7,1
77,2007-08,SJS,25.0,15.0,22.0,-1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,13.6,42.0,13.6,42.0,14.17,31.0,5.0,7.0,11.0,clowery01,25.0,162.0,122.0,57.0,3.9,116.0,89.0,56.6,2.4,8.5,86.9,95.4,49.5,50.5,1
78,2008-09,SJS,26.0,71.0,51.0,8.0,11.0,11.0,0.0,1.0,17.0,13.0,0.0,13.7,259.0,13.7,259.0,17.47,135.0,22.0,35.0,66.0,clowery01,26.0,1029.0,815.0,55.8,0.5,803.0,595.0,57.4,1.5,7.5,93.0,100.0,55.5,44.5,1
79,2009-10,SJS,27.0,82.0,131.0,0.0,17.0,2.0,0.0,2.0,25.0,13.0,0.0,10.1,329.0,10.1,329.0,17.10,157.0,33.0,39.0,61.0,clowery01,27.0,1284.0,1165.0,52.4,1.0,964.0,885.0,52.1,1.5,8.3,91.8,100.0,49.8,50.2,1
80,2010-11,SJS,28.0,75.0,100.0,13.0,19.0,5.0,0.0,2.0,30.0,8.0,0.0,13.0,286.0,13.0,286.0,17.58,153.0,22.0,43.0,54.0,clowery01,28.0,1326.0,997.0,57.1,4.6,981.0,735.0,57.2,4.5,8.0,92.0,100.0,51.6,48.4,1
81,2011-12,SJS,29.0,76.0,97.0,-5.0,13.0,4.0,0.0,2.0,17.0,11.0,0.0,9.4,297.0,9.4,297.0,17.52,109.0,36.0,42.0,55.0,clowery01,29.0,1220.0,1107.0,52.4,-1.1,904.0,779.0,53.7,-0.9,7.1,91.2,98.2,56.8,43.2,1
82,2012-13,TOT,30.0,40.0,93.0,1.0,2.0,1.0,0.0,0.0,13.0,3.0,0.0,3.4,165.0,3.4,165.0,16.38,99.0,19.0,13.0,26.0,clowery01,30.0,568.0,494.0,53.5,5.3,411.0,351.0,53.9,4.8,7.8,92.5,100.0,53.5,46.5,1
85,2013-14,NJD,31.0,43.0,33.0,-10.0,4.0,3.0,0.0,1.0,14.0,5.0,0.0,9.5,110.0,9.5,110.0,16.08,82.0,19.0,8.0,21.0,clowery01,31.0,524.0,477.0,52.3,-1.0,395.0,362.0,52.2,-1.9,8.6,87.7,96.3,50.2,49.8,1
86,2014-15,NJD,32.0,13.0,4.0,-1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.7,26.0,6.7,26.0,15.40,21.0,1.0,3.0,3.0,clowery01,32.0,127.0,146.0,46.5,-6.1,94.0,126.0,42.7,-9.3,8.5,93.1,101.0,48.9,51.1,1
91,2007-08,TOR,25.0,28.0,10.0,-4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,6.7,56.0,6.7,56.0,17.26,57.0,37.0,7.0,25.0,colaica01,25.0,408.0,346.0,54.1,-0.8,307.0,254.0,54.7,-0.8,7.0,89.5,96.5,48.3,51.7,1
92,2008-09,TOT,26.0,73.0,35.0,0.0,3.0,0.0,0.0,0.0,7.0,20.0,0.0,3.4,173.0,3.4,173.0,18.16,64.0,82.0,11.0,18.0,colaica01,26.0,890.0,865.0,50.7,-0.4,681.0,662.0,50.7,-3.0,9.1,91.6,100.0,57.3,42.7,1
95,2009-10,STL,27.0,67.0,60.0,8.0,2.0,4.0,1.0,1.0,21.0,3.0,1.0,9.5,172.0,9.5,172.0,17.18,52.0,52.0,12.0,29.0,colaica01,27.0,954.0,727.0,56.8,6.7,737.0,571.0,56.3,6.1,9.2,90.3,99.5,61.1,38.9,1
96,2010-11,STL,28.0,65.0,23.0,-4.0,5.0,1.0,0.0,1.0,10.0,10.0,0.0,7.4,190.0,7.4,190.0,18.08,75.0,79.0,16.0,21.0,colaica01,28.0,922.0,828.0,52.7,0.5,690.0,598.0,53.6,1.5,7.2,90.9,98.1,59.4,40.6,1
97,2011-12,STL,29.0,64.0,22.0,7.0,2.0,0.0,0.0,2.0,9.0,8.0,0.0,2.9,180.0,2.9,180.0,19.00,73.0,81.0,9.0,14.0,colaica01,29.0,1022.0,878.0,53.8,-2.2,763.0,647.0,54.1,-3.6,7.0,93.5,100.0,50.5,49.5,1
98,2012-13,DET,30.0,6.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,18.55,12.0,10.0,0.0,0.0,colaica01,30.0,99.0,80.0,55.3,-4.7,72.0,63.0,53.3,-8.8,3.7,89.8,93.5,60.0,40.0,1
99,2013-14,STL,31.0,25.0,18.0,-4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.6,52.0,5.6,52.0,15.09,29.0,26.0,1.0,5.0,colaica01,31.0,307.0,292.0,51.3,-3.8,224.0,197.0,53.2,-0.2,5.3,91.5,96.9,60.1,39.9,1
100,2014-15,PHI,32.0,33.0,10.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,4.8,108.0,4.8,108.0,16.29,46.0,33.0,10.0,18.0,colaica01,32.0,519.0,423.0,55.1,9.0,370.0,311.0,54.3,9.0,5.2,93.8,99.0,55.4,44.6,1
101,2015-16,BUF,33.0,36.0,10.0,-11.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.4,59.0,3.4,59.0,14.28,36.0,41.0,3.0,11.0,colaica01,33.0,427.0,454.0,48.5,2.0,316.0,336.0,48.5,1.5,6.6,89.2,95.8,56.3,43.7,1
105,2007-08,SJS,25.0,77.0,72.0,9.0,0.0,1.0,0.0,1.0,16.0,4.0,1.0,1.0,263.0,1.0,263.0,21.44,92.0,108.0,22.0,43.0,ehrhoch01,25.0,1143.0,965.0,54.2,-0.4,883.0,698.0,55.9,-0.2,7.8,92.3,100.0,52.6,47.4,1
106,2008-09,SJS,26.0,77.0,63.0,-12.0,3.0,5.0,0.0,2.0,14.0,20.0,0.0,4.8,349.0,4.8,349.0,21.14,79.0,90.0,33.0,49.0,ehrhoch01,26.0,1167.0,1002.0,53.8,-0.9,903.0,760.0,54.3,-1.2,6.9,91.3,98.2,55.3,44.7,1
107,2009-10,VAN,27.0,80.0,42.0,36.0,8.0,6.0,0.0,3.0,13.0,17.0,0.0,7.7,393.0,7.7,393.0,22.47,54.0,82.0,30.0,54.0,ehrhoch01,27.0,1390.0,1134.0,55.1,6.4,1057.0,885.0,54.4,5.8,11.0,92.7,103.0,53.6,46.4,1
108,2010-11,VAN,28.0,79.0,52.0,19.0,8.0,6.0,0.0,3.0,13.0,22.0,1.0,6.7,434.0,6.7,434.0,23.59,54.0,108.0,19.0,47.0,ehrhoch01,28.0,1547.0,1244.0,55.4,3.4,1152.0,944.0,55.0,3.5,8.5,92.5,101.0,61.1,38.9,1
109,2011-12,BUF,29.0,66.0,47.0,-2.0,4.0,1.0,0.0,3.0,15.0,10.0,2.0,3.7,303.0,3.7,303.0,23.03,47.0,82.0,24.0,51.0,ehrhoch01,29.0,1191.0,1167.0,50.5,1.4,889.0,903.0,49.6,1.0,8.9,91.5,100.0,52.6,47.4,1
110,2012-13,BUF,30.0,47.0,34.0,6.0,4.0,1.0,0.0,2.0,9.0,8.0,0.0,4.9,223.0,4.9,223.0,25.11,38.0,81.0,22.0,24.0,ehrhoch01,30.0,864.0,870.0,49.8,7.3,665.0,657.0,50.3,9.5,7.5,93.0,100.0,50.0,50.0,1
111,2013-14,BUF,31.0,79.0,38.0,-27.0,4.0,1.0,1.0,2.0,14.0,11.0,2.0,3.7,334.0,3.7,334.0,23.55,49.0,119.0,36.0,61.0,ehrhoch01,31.0,1222.0,1410.0,46.4,4.2,930.0,1063.0,46.7,5.2,7.1,90.2,97.3,46.8,53.2,1
112,2014-15,PIT,32.0,49.0,26.0,8.0,3.0,0.0,0.0,3.0,9.0,2.0,0.0,2.7,226.0,2.7,226.0,21.46,73.0,49.0,12.0,21.0,ehrhoch01,32.0,840.0,788.0,51.6,-1.9,603.0,606.0,49.9,-5.2,9.0,92.2,101.0,52.7,47.3,1
113,2015-16,TOT,33.0,48.0,34.0,-11.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,2.5,174.0,2.5,174.0,15.29,39.0,35.0,5.0,22.0,ehrhoch01,33.0,625.0,519.0,54.6,-0.9,459.0,397.0,53.6,-1.7,5.1,90.9,96.1,57.3,42.7,1
117,2007-08,NYI,24.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,17.30,3.0,3.0,4.0,7.0,fatadr01,24.0,54.0,86.0,38.6,-14.0,38.0,73.0,34.2,-17.0,4.2,96.1,100.0,58.5,41.5,1
121,2007-08,CAR,25.0,80.0,84.0,5.0,3.0,0.0,0.0,0.0,13.0,1.0,2.0,3.1,203.0,3.1,203.0,18.38,151.0,107.0,30.0,39.0,gleasti01,25.0,1150.0,1076.0,51.7,-3.0,857.0,795.0,51.9,-2.6,8.5,91.3,99.7,47.5,52.5,1
122,2008-09,CAR,26.0,70.0,68.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,148.0,0.0,148.0,20.40,171.0,133.0,26.0,23.0,gleasti01,26.0,1161.0,1200.0,49.2,-4.5,876.0,918.0,48.8,-5.6,7.6,92.4,100.0,47.9,52.1,1
123,2009-10,CAR,27.0,61.0,78.0,0.0,3.0,1.0,1.0,0.0,8.0,5.0,1.0,6.6,168.0,6.6,168.0,21.12,142.0,112.0,22.0,25.0,gleasti01,27.0,880.0,968.0,47.6,-2.8,664.0,740.0,47.3,-1.1,7.7,91.9,99.6,42.2,57.8,1
124,2010-11,CAR,28.0,82.0,85.0,-11.0,2.0,0.0,0.0,0.0,12.0,1.0,1.0,2.4,226.0,2.4,226.0,20.58,215.0,138.0,16.0,43.0,gleasti01,28.0,1323.0,1556.0,46.0,-5.4,961.0,1208.0,44.3,-6.4,7.6,92.9,100.0,45.6,54.4,1
125,2011-12,CAR,29.0,82.0,71.0,12.0,1.0,0.0,0.0,0.0,14.0,2.0,1.0,1.5,146.0,1.5,146.0,20.43,129.0,112.0,18.0,32.0,gleasti01,29.0,1297.0,1475.0,46.8,-1.8,938.0,1098.0,46.1,-2.2,8.6,93.2,101.0,39.8,60.2,1
126,2012-13,CAR,30.0,42.0,40.0,-3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,100.0,0.0,100.0,19.34,90.0,64.0,10.0,11.0,gleasti01,30.0,681.0,735.0,48.1,-5.0,496.0,569.0,46.6,-6.4,9.2,90.8,100.0,43.2,56.8,1
127,2013-14,TOT,31.0,56.0,65.0,-21.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.3,80.0,2.3,80.0,16.38,156.0,88.0,9.0,26.0,gleasti01,31.0,692.0,960.0,41.9,-6.3,513.0,731.0,41.2,-6.3,5.1,91.8,97.0,39.4,60.6,1
130,2014-15,TOT,32.0,72.0,55.0,-13.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.9,110.0,1.9,110.0,16.20,167.0,108.0,11.0,22.0,gleasti01,32.0,919.0,945.0,49.3,-3.0,675.0,693.0,49.3,-2.8,6.8,90.4,97.3,54.1,45.9,1
135,2007-08,SJS,24.0,51.0,12.0,-15.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,5.7,130.0,5.7,130.0,10.41,45.0,16.0,19.0,12.0,gocma01,24.0,367.0,319.0,53.5,-2.3,297.0,234.0,55.9,-1.5,5.0,84.0,89.1,49.8,50.2,1
136,2008-09,SJS,25.0,55.0,18.0,-6.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,1.9,174.0,1.9,174.0,13.55,83.0,17.0,29.0,20.0,gocma01,25.0,569.0,467.0,54.9,-0.7,443.0,363.0,55.0,-1.2,5.2,91.7,96.9,49.0,51.0,1
137,2009-10,NSH,26.0,73.0,14.0,10.0,12.0,0.0,0.0,1.0,18.0,0.0,0.0,10.2,207.0,10.2,207.0,14.41,51.0,26.0,50.0,24.0,gocma01,26.0,909.0,802.0,53.1,1.2,670.0,614.0,52.2,0.1,8.8,92.7,101.0,37.7,62.3,1
138,2010-11,NSH,27.0,51.0,6.0,10.0,8.0,0.0,1.0,2.0,15.0,0.0,0.0,8.1,178.0,8.1,178.0,16.02,51.0,13.0,17.0,17.0,gocma01,27.0,653.0,634.0,50.7,-1.2,484.0,503.0,49.0,-1.6,10.5,92.5,102.0,44.0,56.0,1
139,2011-12,FLA,28.0,57.0,10.0,5.0,8.0,3.0,0.0,1.0,15.0,1.0,0.0,11.3,149.0,11.3,149.0,17.37,38.0,23.0,43.0,13.0,gocma01,28.0,768.0,702.0,52.2,3.9,595.0,516.0,53.6,5.8,8.0,92.5,100.0,37.5,62.5,1
140,2012-13,FLA,29.0,42.0,8.0,-6.0,5.0,4.0,0.0,1.0,8.0,2.0,0.0,9.8,149.0,9.8,149.0,18.16,73.0,20.0,21.0,11.0,gocma01,29.0,526.0,544.0,49.2,-1.0,385.0,425.0,47.5,-2.4,8.6,90.4,98.9,52.8,47.2,1
141,2013-14,TOT,30.0,74.0,35.0,-7.0,11.0,0.0,0.0,1.0,12.0,2.0,0.0,9.4,225.0,9.4,225.0,16.20,119.0,43.0,21.0,21.0,gocma01,30.0,865.0,837.0,50.8,-1.0,627.0,627.0,50.0,-1.9,8.0,91.4,99.4,40.4,59.6,1
144,2014-15,TOT,31.0,74.0,8.0,-3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,3.9,130.0,3.9,130.0,11.41,87.0,35.0,18.0,13.0,gocma01,31.0,523.0,523.0,50.0,-2.9,390.0,389.0,50.1,-3.2,4.6,94.6,99.2,45.2,54.8,1
150,2007-08,NSH,25.0,80.0,66.0,-4.0,3.0,1.0,0.0,1.0,13.0,7.0,3.0,3.1,264.0,3.1,264.0,22.44,162.0,69.0,50.0,43.0,hamhuda01,25.0,1122.0,1123.0,50.0,-0.7,876.0,909.0,49.1,-1.6,8.7,90.9,99.6,44.9,55.1,1
151,2008-09,NSH,26.0,82.0,67.0,-4.0,1.0,1.0,1.0,1.0,17.0,5.0,1.0,2.2,246.0,2.2,246.0,22.50,133.0,113.0,63.0,52.0,hamhuda01,26.0,1196.0,1359.0,46.8,-4.6,915.0,1011.0,47.5,-3.0,7.8,91.7,99.4,41.7,58.3,1
152,2009-10,NSH,27.0,78.0,49.0,4.0,5.0,0.0,0.0,0.0,18.0,1.0,0.0,4.3,254.0,4.3,254.0,21.15,148.0,95.0,48.0,51.0,hamhuda01,27.0,1316.0,1194.0,52.4,1.1,1000.0,906.0,52.5,1.4,8.9,90.6,99.4,46.0,54.0,1
