,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
0,2016-17,CAR,19.0,22.0,2.0,-3.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,87.0,6.0,87.0,15.07,8.0,2.0,7.0,12.0,ahose01,19.0,273.0,208.0,56.8,4.3,197.0,165.0,54.4,3.2,6.4,90.7,97.1,50.3,49.7,1
2,2016-17,NYI,19.0,18.0,4.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,11.8,35.0,11.8,35.0,12.02,22.0,5.0,4.0,6.0,beauvan01,19.0,200.0,213.0,48.4,4.1,146.0,144.0,50.3,5.5,10.5,93.4,103.0,64.1,35.9,1
3,2016-17,BOS,20.0,23.0,15.0,11.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,6.9,61.0,6.9,61.0,22.19,23.0,40.0,4.0,9.0,carlobr01,20.0,433.0,394.0,52.4,-3.3,326.0,296.0,52.4,-3.7,8.2,94.7,102.0,46.1,53.9,1
4,2016-17,OTT,20.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.09,1.0,0.0,0.0,1.0,chaboth01,20.0,9.0,12.0,42.9,-5.5,8.0,10.0,44.4,-10.0,0.0,75.0,75.0,50.0,50.0,1
5,2016-17,WPG,20.0,19.0,4.0,-8.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,4.8,37.0,4.8,37.0,12.19,1.0,8.0,9.0,5.0,connoky01,20.0,155.0,191.0,44.8,-4.2,122.0,138.0,46.9,-1.4,5.9,87.1,93.0,51.0,49.0,1
6,2016-17,ARI,19.0,17.0,8.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,30.0,5.9,30.0,10.40,35.0,10.0,4.0,1.0,crousla01,19.0,135.0,155.0,46.6,-0.1,107.0,121.0,46.9,1.3,1.3,91.7,93.0,36.1,63.9,1
7,2015-16,BUF,19.0,81.0,22.0,-16.0,16.0,8.0,0.0,5.0,19.0,13.0,0.0,10.1,434.0,10.1,434.0,19.07,43.0,25.0,43.0,49.0,eicheja01,19.0,1124.0,1228.0,47.8,0.2,837.0,949.0,46.9,-1.1,8.2,91.2,99.4,55.1,44.9,1
8,2016-17,BUF,20.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,8.0,20.0,8.0,17.08,0.0,2.0,0.0,0.0,eicheja01,20.0,16.0,15.0,51.6,9.2,8.0,9.0,47.1,2.2,12.5,100.0,112.0,100.0,0.0,1
9,2016-17,MIN,20.0,9.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,28.6,12.0,28.6,12.0,10.07,14.0,5.0,1.0,1.0,eriksjo02,20.0,64.0,96.0,40.0,-11.0,50.0,78.0,39.1,-10.0,13.9,95.1,109.0,52.5,47.5,1
10,2016-17,COL,20.0,5.0,4.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,13.39,4.0,3.0,1.0,2.0,greeraj01,20.0,61.0,56.0,52.1,8.7,48.0,37.0,56.5,15.2,2.9,90.3,93.3,50.9,49.1,1
11,2015-16,CAR,19.0,79.0,22.0,-14.0,3.0,1.0,0.0,0.0,12.0,6.0,0.0,3.3,280.0,3.3,280.0,17.54,67.0,78.0,42.0,49.0,hanifno01,19.0,1108.0,1106.0,50.0,-1.4,825.0,859.0,49.0,-1.9,7.3,90.9,98.2,55.8,44.2,1
12,2016-17,CAR,20.0,22.0,14.0,-7.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,2.6,79.0,2.6,79.0,17.18,16.0,10.0,8.0,13.0,hanifno01,20.0,319.0,288.0,52.6,-1.3,228.0,228.0,50.0,-2.9,6.0,90.4,96.4,67.0,33.0,1
13,2016-17,PHI,19.0,24.0,33.0,-3.0,2.0,2.0,0.0,0.0,8.0,1.0,0.0,7.8,96.0,7.8,96.0,14.59,39.0,7.0,10.0,6.0,konectr01,19.0,339.0,308.0,52.4,0.2,247.0,225.0,52.3,-1.1,11.0,87.6,98.6,53.9,46.1,1
14,2015-16,CGY,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17.22,0.0,1.0,0.0,0.0,kylinol01,18.0,9.0,19.0,32.1,-14.0,6.0,13.0,31.6,-19.0,20.0,92.3,112.0,0.0,100.0,1
15,2016-17,ANA,19.0,4.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,16.26,1.0,1.0,0.0,1.0,larssja01,19.0,43.0,51.0,45.7,-4.7,30.0,40.0,42.9,-7.7,0.0,96.4,96.4,60.7,39.3,1
16,2016-17,FLA,20.0,23.0,6.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,12.5,58.0,12.5,58.0,11.56,13.0,7.0,8.0,3.0,malgide01,20.0,222.0,201.0,52.5,0.3,170.0,151.0,53.0,1.7,6.6,95.1,101.0,64.6,35.4,1
17,2016-17,TOR,19.0,23.0,16.0,-3.0,6.0,1.0,0.0,3.0,9.0,3.0,0.0,11.3,110.0,11.3,110.0,16.48,12.0,18.0,23.0,17.0,marnemi01,19.0,333.0,347.0,49.0,-1.6,252.0,270.0,48.3,-2.1,11.4,88.3,99.7,56.0,44.0,1
18,2015-16,EDM,19.0,45.0,18.0,-1.0,13.0,3.0,0.0,5.0,21.0,11.0,0.0,15.2,156.0,15.2,156.0,18.53,12.0,10.0,33.0,17.0,mcdavco01,19.0,709.0,629.0,53.0,6.2,529.0,472.0,52.8,6.9,10.5,87.7,98.2,53.5,46.5,1
19,2016-17,EDM,20.0,24.0,10.0,9.0,11.0,0.0,0.0,3.0,13.0,7.0,0.0,16.9,115.0,16.9,115.0,21.06,6.0,8.0,15.0,16.0,mcdavco01,20.0,458.0,343.0,57.2,6.4,340.0,251.0,57.5,6.4,11.3,91.0,102.0,58.2,41.8,1
20,2016-17,CBJ,22.0,21.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,43.0,5.0,43.0,12.47,12.0,11.0,2.0,5.0,nutivma01,22.0,220.0,229.0,49.0,-1.0,162.0,159.0,50.5,1.3,9.3,93.6,102.0,65.6,34.4,1
21,2016-17,PHI,20.0,24.0,8.0,-8.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.4,96.0,2.4,96.0,20.17,35.0,41.0,7.0,24.0,provoiv01,20.0,361.0,328.0,52.4,0.2,270.0,240.0,52.9,-0.3,6.6,88.7,95.3,57.1,42.9,1
22,2015-16,COL,19.0,9.0,2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,8.57,0.0,11.0,1.0,1.0,rantami01,19.0,71.0,115.0,38.2,-7.1,53.0,81.0,39.6,-8.2,0.0,85.4,85.4,47.7,52.3,1
23,2016-17,COL,20.0,16.0,6.0,-2.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,10.3,53.0,10.3,53.0,18.08,2.0,11.0,7.0,3.0,rantami01,20.0,253.0,249.0,50.4,0.7,196.0,182.0,51.9,0.8,8.6,88.9,97.5,58.1,41.9,1
24,2015-16,PIT,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.04,1.0,1.0,0.0,1.0,simondo01,21.0,19.0,13.0,59.4,1.9,15.0,9.0,62.5,5.5,7.1,85.7,92.9,85.7,14.3,1
25,2016-17,NJD,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.29,1.0,1.0,1.0,0.0,speerbl01,20.0,15.0,25.0,37.5,-8.5,15.0,16.0,48.4,2.3,0.0,100.0,100.0,58.3,41.7,1
26,2015-16,PIT,18.0,18.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,43.0,8.7,43.0,8.44,14.0,3.0,4.0,5.0,spronda01,18.0,121.0,142.0,46.0,-5.1,97.0,111.0,46.6,-4.0,3.0,96.1,99.0,53.0,47.0,1
