,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
20,2013-14,NJD,20.0,23.0,4.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,7.4,53.0,7.4,53.0,11.21,17.0,5.0,6.0,3.0,bouchre01,20.0,212.0,159.0,57.1,5.7,148.0,129.0,53.4,1.7,9.3,93.3,102.0,62.7,37.3,1
21,2014-15,NJD,21.0,11.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,5.0,37.0,11.08,9.0,5.0,7.0,1.0,bouchre01,21.0,113.0,100.0,53.1,5.4,83.0,81.0,50.6,4.1,5.9,89.6,95.4,60.9,39.1,1
22,2015-16,NJD,22.0,39.0,6.0,-13.0,6.0,2.0,0.0,4.0,7.0,4.0,0.0,10.8,123.0,10.8,123.0,14.16,32.0,14.0,9.0,9.0,bouchre01,22.0,361.0,475.0,43.2,-2.0,275.0,351.0,43.9,-2.4,7.4,90.3,97.7,46.5,53.5,1
23,2016-17,TOT,23.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.7,30.0,6.7,30.0,11.22,11.0,7.0,6.0,1.0,bouchre01,23.0,89.0,103.0,46.4,-6.3,66.0,80.0,45.2,-6.8,9.3,94.3,103.0,47.9,52.1,1
26,2012-13,MIN,19.0,45.0,10.0,3.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,3.9,107.0,3.9,107.0,23.13,17.0,60.0,18.0,15.0,brodijo01,19.0,744.0,717.0,50.9,-0.4,561.0,542.0,50.9,-0.7,7.5,92.4,99.9,47.0,53.0,1
27,2013-14,MIN,20.0,79.0,22.0,0.0,5.0,3.0,0.0,0.0,7.0,4.0,0.0,10.8,177.0,10.8,177.0,23.54,33.0,117.0,28.0,36.0,brodijo01,20.0,1182.0,1377.0,46.2,-4.9,875.0,1024.0,46.1,-6.0,7.6,93.1,100.0,50.1,49.9,1
28,2014-15,MIN,21.0,71.0,8.0,21.0,3.0,0.0,0.0,1.0,11.0,2.0,1.0,3.2,186.0,3.2,186.0,24.10,31.0,128.0,33.0,33.0,brodijo01,21.0,1307.0,1294.0,50.2,-0.2,992.0,935.0,51.5,0.4,8.9,93.1,102.0,50.4,49.6,1
29,2015-16,MIN,22.0,68.0,18.0,-4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.4,141.0,3.4,141.0,20.25,34.0,110.0,27.0,23.0,brodijo01,22.0,948.0,1181.0,44.5,-4.5,704.0,849.0,45.3,-4.1,7.1,93.3,100.0,39.6,60.4,1
30,2016-17,MIN,23.0,36.0,14.0,1.0,1.0,2.0,0.0,2.0,9.0,2.0,0.0,5.8,105.0,5.8,105.0,20.12,10.0,62.0,6.0,16.0,brodijo01,23.0,548.0,548.0,50.0,2.2,420.0,403.0,51.0,2.7,8.2,91.8,100.0,49.2,50.8,1
31,2013-14,TOR,21.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,8.11,7.0,2.0,2.0,5.0,brollda01,21.0,36.0,48.0,42.9,1.2,25.0,33.0,43.1,3.8,14.3,95.0,109.0,40.7,59.3,1
32,2015-16,BUF,22.0,11.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.44,22.0,2.0,2.0,0.0,catenda01,22.0,67.0,88.0,43.2,-5.4,47.0,66.0,41.6,-7.5,2.9,92.9,95.7,60.4,39.6,1
33,2015-16,OTT,23.0,16.0,2.0,-6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,35.0,19.17,33.0,30.0,9.0,14.0,claesfr01,23.0,243.0,249.0,49.4,1.7,178.0,178.0,50.0,3.3,4.7,89.7,94.3,46.2,53.8,1
34,2016-17,OTT,24.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,11.08,10.0,3.0,0.0,4.0,claesfr01,24.0,56.0,73.0,43.4,-3.1,43.0,56.0,43.4,-3.9,0.0,97.2,97.2,45.5,54.5,1
35,2014-15,TOT,22.0,21.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.9,49.0,5.9,49.0,16.38,9.0,22.0,2.0,14.0,clendad01,22.0,281.0,278.0,50.3,1.7,215.0,208.0,50.8,2.3,10.1,91.6,101.0,54.9,45.1,1
38,2015-16,TOT,23.0,29.0,20.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.3,83.0,2.3,83.0,14.48,19.0,34.0,5.0,19.0,clendad01,23.0,373.0,398.0,48.4,-2.9,276.0,305.0,47.5,-2.5,9.4,94.0,103.0,54.9,45.1,1
41,2016-17,NYR,24.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,25.0,0.0,25.0,15.49,5.0,8.0,3.0,4.0,clendad01,24.0,135.0,95.0,58.7,10.2,95.0,63.0,60.1,9.2,10.5,94.6,105.0,62.5,37.5,1
42,2012-13,VAN,19.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,19.24,8.0,5.0,1.0,3.0,corrafr01,19.0,43.0,54.0,44.3,-14.0,34.0,42.0,44.7,-15.0,0.0,97.1,97.1,55.6,44.4,1
43,2013-14,VAN,20.0,15.0,4.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,5.0,42.0,12.34,9.0,17.0,1.0,3.0,corrafr01,20.0,169.0,179.0,48.6,-1.9,127.0,127.0,50.0,0.0,6.2,91.3,97.5,52.7,47.3,1
44,2014-15,VAN,21.0,10.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.0,12.5,16.0,15.40,15.0,12.0,1.0,5.0,corrafr01,21.0,115.0,122.0,48.5,-6.5,92.0,93.0,49.7,-5.0,3.2,86.2,89.3,47.9,52.1,1
45,2015-16,TOR,22.0,39.0,26.0,-12.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.2,112.0,2.2,112.0,14.27,46.0,37.0,2.0,16.0,corrafr01,22.0,522.0,441.0,54.2,0.5,372.0,342.0,52.1,1.0,6.5,88.3,94.9,57.8,42.2,1
47,2014-15,PHI,21.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,8.49,13.0,5.0,5.0,2.0,cousini01,21.0,79.0,91.0,46.5,-0.9,63.0,67.0,48.5,2.5,7.0,96.0,103.0,56.5,43.5,1
48,2015-16,PHI,22.0,36.0,4.0,5.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,14.6,67.0,14.6,67.0,10.44,38.0,17.0,18.0,13.0,cousini01,22.0,364.0,319.0,53.3,3.1,253.0,211.0,54.5,3.0,7.8,94.0,101.0,57.1,42.9,1
49,2016-17,PHI,23.0,34.0,21.0,-5.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,9.1,75.0,9.1,75.0,11.05,34.0,11.0,9.0,5.0,cousini01,23.0,297.0,295.0,50.2,-0.2,211.0,206.0,50.6,-0.3,7.6,90.5,98.1,56.8,43.2,1
50,2011-12,PHI,19.0,77.0,14.0,18.0,11.0,0.0,2.0,4.0,13.0,1.0,0.0,11.2,189.0,11.2,189.0,14.08,82.0,33.0,48.0,26.0,coutuse01,19.0,706.0,713.0,49.8,-3.6,526.0,512.0,50.7,-1.9,9.3,93.9,103.0,39.1,60.9,1
51,2012-13,PHI,20.0,46.0,10.0,-8.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0,5.3,122.0,5.3,122.0,15.53,31.0,27.0,26.0,19.0,coutuse01,20.0,471.0,495.0,48.8,1.0,366.0,355.0,50.8,2.5,7.2,89.0,96.2,32.8,67.2,1
52,2013-14,PHI,21.0,82.0,45.0,1.0,12.0,0.0,1.0,2.0,19.0,3.0,4.0,7.9,279.0,7.9,279.0,19.05,64.0,40.0,47.0,40.0,coutuse01,21.0,1076.0,1127.0,48.8,-3.7,792.0,849.0,48.3,-4.1,8.3,91.8,100.0,41.7,58.3,1
53,2014-15,PHI,22.0,82.0,28.0,4.0,13.0,1.0,1.0,0.0,16.0,5.0,1.0,10.1,271.0,10.1,271.0,18.23,72.0,35.0,40.0,30.0,coutuse01,22.0,1019.0,1095.0,48.2,-1.8,730.0,812.0,47.3,-2.5,9.3,93.0,102.0,40.1,59.9,1
54,2015-16,PHI,23.0,63.0,30.0,8.0,9.0,2.0,0.0,1.0,22.0,5.0,1.0,9.2,200.0,9.2,200.0,18.36,31.0,30.0,27.0,29.0,coutuse01,23.0,922.0,837.0,52.4,2.1,636.0,599.0,51.5,1.0,9.2,92.6,101.0,43.4,56.6,1
55,2016-17,PHI,24.0,24.0,14.0,-4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,15.8,69.0,15.8,69.0,18.12,18.0,14.0,13.0,14.0,coutuse01,24.0,369.0,320.0,53.6,1.6,270.0,233.0,53.7,1.4,9.0,87.9,96.9,47.2,52.8,1
56,2016-17,ANA,24.0,28.0,35.0,-3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,12.5,30.0,12.5,30.0,10.09,64.0,14.0,5.0,10.0,cramajo01,24.0,177.0,232.0,43.3,-6.0,141.0,169.0,45.5,-3.6,7.5,90.4,97.9,59.0,41.0,1
57,2014-15,TOT,23.0,23.0,8.0,-8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,54.0,5.0,54.0,17.40,64.0,46.0,9.0,4.0,dahlbkl01,23.0,304.0,402.0,43.1,-6.1,221.0,299.0,42.5,-5.0,8.2,90.9,99.1,39.1,60.9,1
60,2015-16,ARI,24.0,71.0,28.0,-5.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,3.1,136.0,3.1,136.0,15.44,178.0,76.0,10.0,14.0,dahlbkl01,24.0,722.0,868.0,45.4,-1.5,522.0,653.0,44.4,-1.8,7.7,91.8,99.5,52.1,47.9,1
61,2016-17,CAR,25.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,14.3,20.0,14.3,20.0,12.28,14.0,6.0,3.0,2.0,dahlbkl01,25.0,102.0,109.0,48.3,-2.7,78.0,89.0,46.7,-3.5,10.5,91.8,102.0,66.7,33.3,1
62,2014-15,CHI,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.30,3.0,0.0,0.0,0.0,danauph01,21.0,18.0,14.0,56.3,12.5,14.0,8.0,63.6,22.0,0.0,100.0,100.0,84.6,15.4,1
63,2015-16,TOT,22.0,51.0,14.0,-5.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,5.6,123.0,5.6,123.0,12.45,45.0,28.0,18.0,11.0,danauph01,22.0,547.0,531.0,50.7,2.1,404.0,394.0,50.6,1.4,4.8,93.2,98.0,33.3,66.7,1
66,2016-17,MTL,23.0,39.0,10.0,-1.0,7.0,0.0,0.0,2.0,10.0,0.0,1.0,10.9,109.0,10.9,109.0,13.53,37.0,29.0,19.0,16.0,danauph01,23.0,500.0,466.0,51.8,-1.2,352.0,335.0,51.2,-1.7,7.3,91.4,98.7,43.4,56.6,1
67,2015-16,SJS,22.0,45.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.8,97.0,4.8,97.0,13.37,39.0,35.0,8.0,22.0,demeldy01,22.0,479.0,434.0,52.5,0.6,360.0,306.0,54.1,0.9,5.8,92.9,98.7,55.4,44.6,1
68,2016-17,SJS,23.0,11.0,2.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9,28.0,5.9,28.0,15.48,17.0,12.0,0.0,5.0,demeldy01,23.0,135.0,145.0,48.2,-1.1,94.0,100.0,48.5,-1.7,6.3,92.1,98.3,51.8,48.2,1
69,2015-16,MTL,22.0,13.0,13.0,-1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,7.7,24.0,7.7,24.0,14.32,38.0,14.0,3.0,12.0,dietzda01,22.0,158.0,153.0,50.8,3.6,124.0,106.0,53.9,6.6,9.6,88.5,98.0,51.8,48.2,1
70,2015-16,OTT,23.0,30.0,11.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,46.0,13.0,46.0,10.48,54.0,4.0,6.0,2.0,dzingry01,23.0,253.0,308.0,45.1,-3.6,184.0,242.0,43.2,-5.6,11.1,93.5,104.0,52.8,47.2,1
71,2016-17,OTT,24.0,37.0,12.0,7.0,6.0,1.0,1.0,1.0,11.0,1.0,0.0,14.8,94.0,14.8,94.0,14.21,32.0,15.0,13.0,12.0,dzingry01,24.0,427.0,468.0,47.7,0.2,301.0,335.0,47.3,-1.1,11.4,92.7,104.0,52.5,47.5,1
72,2015-16,STL,22.0,67.0,63.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.1,187.0,1.1,187.0,14.56,165.0,62.0,7.0,19.0,edmunjo01,22.0,893.0,782.0,53.3,2.2,667.0,593.0,52.9,0.9,6.3,93.2,99.5,49.0,51.0,1
73,2016-17,STL,23.0,26.0,30.0,-2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,68.0,0.0,68.0,16.55,56.0,34.0,4.0,7.0,edmunjo01,23.0,355.0,337.0,51.3,-0.6,251.0,251.0,50.0,-2.2,7.8,91.3,99.1,50.8,49.2,1
74,2014-15,BOS,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,15.0,8.48,20.0,0.0,1.0,0.0,ferlibr01,22.0,38.0,45.0,45.8,-11.0,28.0,35.0,44.4,-9.7,4.3,95.2,99.6,39.3,60.7,1
76,2015-16,ANA,23.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.50,7.0,2.0,0.0,0.0,fribema01,23.0,23.0,37.0,38.3,-17.0,17.0,26.0,39.5,-15.0,0.0,93.3,93.3,51.7,48.3,1
78,2014-15,CGY,21.0,80.0,14.0,11.0,16.0,8.0,0.0,4.0,27.0,13.0,0.0,14.4,282.0,14.4,282.0,17.43,14.0,27.0,67.0,78.0,gaudrjo01,21.0,1095.0,1220.0,47.3,3.7,783.0,847.0,48.0,2.9,12.2,90.8,102.0,56.0,44.0,1
79,2015-16,CGY,22.0,79.0,20.0,4.0,24.0,6.0,0.0,6.0,33.0,15.0,0.0,13.8,371.0,13.8,371.0,19.56,26.0,10.0,41.0,90.0,gaudrjo01,22.0,1221.0,1195.0,50.5,3.1,884.0,875.0,50.3,2.2,10.8,89.4,100.0,56.7,43.3,1
80,2016-17,CGY,23.0,30.0,0.0,-11.0,8.0,2.0,0.0,1.0,8.0,8.0,0.0,11.5,144.0,11.5,144.0,18.59,3.0,5.0,15.0,42.0,gaudrjo01,23.0,404.0,425.0,48.7,-1.6,304.0,319.0,48.8,-1.0,7.6,88.2,95.8,64.4,35.6,1
81,2013-14,CGY,20.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,22.2,12.0,22.2,12.0,12.05,3.0,1.0,2.0,2.0,granlma01,20.0,46.0,55.0,45.5,-3.4,32.0,37.0,46.4,-2.6,15.0,92.3,107.0,48.5,51.5,1
82,2014-15,CGY,21.0,48.0,16.0,-4.0,7.0,1.0,0.0,1.0,9.0,1.0,0.0,12.3,121.0,12.3,121.0,13.22,44.0,25.0,27.0,16.0,granlma01,21.0,449.0,635.0,41.4,-4.7,328.0,416.0,44.1,-2.7,10.1,89.8,99.9,52.2,47.8,1
83,2015-16,TOT,22.0,47.0,14.0,-4.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,10.7,113.0,10.7,113.0,13.47,31.0,23.0,19.0,11.0,granlma01,22.0,437.0,543.0,44.6,-3.9,299.0,403.0,42.6,-5.9,9.4,91.1,100.0,54.4,45.6,1
86,2016-17,VAN,23.0,40.0,10.0,-15.0,6.0,1.0,0.0,1.0,5.0,2.0,0.0,10.6,118.0,10.6,118.0,16.54,18.0,4.0,22.0,8.0,granlma01,23.0,508.0,503.0,50.2,2.1,368.0,397.0,48.1,0.1,6.0,89.4,95.3,48.5,51.5,1
87,2014-15,MIN,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,9.13,0.0,2.0,2.0,0.0,graovty01,21.0,17.0,24.0,41.5,-9.0,12.0,18.0,40.0,-12.0,0.0,100.0,100.0,50.0,50.0,1
88,2015-16,MIN,22.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,11.37,1.0,0.0,2.0,0.0,graovty01,22.0,23.0,17.0,57.5,-4.2,14.0,11.0,56.0,-3.0,0.0,87.5,87.5,53.8,46.2,1
89,2016-17,MIN,23.0,28.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,49.0,12.5,49.0,9.58,30.0,6.0,10.0,1.0,graovty01,23.0,204.0,274.0,42.7,-7.7,153.0,207.0,42.5,-8.8,5.9,96.5,102.0,64.3,35.7,1
90,2015-16,VAN,24.0,6.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,11.29,5.0,3.0,3.0,3.0,grenial01,24.0,68.0,74.0,47.9,0.7,50.0,64.0,43.9,-1.6,5.6,88.0,93.6,60.0,40.0,1
91,2014-15,FLA,21.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,26.0,5.6,26.0,12.37,7.0,1.0,3.0,0.0,grimaro01,21.0,85.0,62.0,57.8,12.6,65.0,47.0,58.0,13.1,4.2,93.8,97.9,45.8,54.2,1
92,2015-16,FLA,22.0,20.0,2.0,-4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,10.3,48.0,10.3,48.0,11.52,17.0,2.0,10.0,5.0,grimaro01,22.0,185.0,177.0,51.1,1.8,146.0,150.0,49.3,0.8,6.5,90.5,97.1,56.2,43.8,1
93,2016-17,COL,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.09,1.0,2.0,0.0,0.0,grimaro01,23.0,6.0,12.0,33.3,-13.0,6.0,7.0,46.2,-1.9,0.0,100.0,100.0,28.6,71.4,1
94,2012-13,BOS,19.0,42.0,14.0,4.0,3.0,2.0,0.0,0.0,9.0,2.0,0.0,6.0,163.0,6.0,163.0,17.08,59.0,33.0,8.0,27.0,hamildo01,19.0,688.0,538.0,56.1,0.7,509.0,403.0,55.8,0.9,6.4,93.7,100.0,53.8,46.2,1
95,2013-14,BOS,20.0,64.0,40.0,22.0,5.0,2.0,0.0,1.0,14.0,4.0,0.0,6.1,233.0,6.1,233.0,19.06,73.0,53.0,18.0,31.0,hamildo01,20.0,1036.0,815.0,56.0,2.7,778.0,634.0,55.1,2.3,8.5,95.1,103.0,51.8,48.2,1
96,2014-15,BOS,21.0,72.0,41.0,-2.0,5.0,5.0,0.0,2.0,22.0,10.0,0.0,5.3,390.0,5.3,390.0,21.20,106.0,53.0,24.0,45.0,hamildo01,21.0,1359.0,1091.0,55.5,5.1,985.0,868.0,53.2,3.3,7.5,90.8,98.2,48.7,51.3,1
97,2015-16,CGY,22.0,82.0,46.0,-14.0,7.0,5.0,0.0,3.0,20.0,11.0,0.0,6.3,381.0,6.3,381.0,19.46,78.0,106.0,15.0,63.0,hamildo01,22.0,1342.0,1357.0,49.7,2.1,979.0,972.0,50.2,2.2,7.2,90.4,97.6,49.9,50.1,1
98,2016-17,CGY,23.0,39.0,38.0,0.0,6.0,0.0,0.0,3.0,9.0,6.0,1.0,5.3,206.0,5.3,206.0,19.22,45.0,48.0,7.0,25.0,hamildo01,23.0,669.0,556.0,54.6,7.3,496.0,419.0,54.2,7.9,6.8,91.2,98.0,46.1,53.9,1
99,2014-15,PIT,21.0,10.0,4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,15.48,12.0,10.0,1.0,1.0,harrisc01,21.0,134.0,121.0,52.5,0.6,98.0,99.0,49.7,-2.9,4.1,81.7,85.8,58.4,41.6,1
100,2015-16,TOR,22.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,31.0,13.06,23.0,16.0,1.0,3.0,harrisc01,22.0,177.0,161.0,52.4,3.5,138.0,123.0,52.9,3.1,5.7,94.8,100.0,58.7,41.3,1
101,2016-17,CBJ,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,13.17,1.0,4.0,1.0,1.0,harrisc01,23.0,29.0,35.0,45.3,-8.5,23.0,24.0,48.9,-4.8,0.0,100.0,100.0,76.5,23.5,1
102,2012-13,FLA,19.0,48.0,18.0,-15.0,12.0,2.0,0.0,1.0,10.0,7.0,0.0,12.5,182.0,12.5,182.0,16.56,33.0,19.0,17.0,28.0,huberjo01,19.0,691.0,653.0,51.4,2.8,527.0,497.0,51.5,4.2,6.4,88.6,94.9,63.9,36.1,1
103,2013-14,FLA,20.0,69.0,37.0,-5.0,7.0,2.0,0.0,1.0,16.0,3.0,0.0,8.3,190.0,8.3,190.0,15.40,73.0,23.0,32.0,21.0,huberjo01,20.0,888.0,839.0,51.4,1.0,660.0,650.0,50.4,-0.9,7.9,91.2,99.0,53.9,46.1,1
104,2014-15,FLA,21.0,79.0,38.0,10.0,15.0,0.0,0.0,0.0,27.0,12.0,0.0,8.9,264.0,8.9,264.0,16.45,68.0,24.0,34.0,23.0,huberjo01,21.0,1064.0,946.0,52.9,2.2,793.0,718.0,52.5,1.9,9.2,92.5,101.0,51.1,48.9,1
